pathway	padj	NES	size	leadingEdge
adipogenesis	1.35e-03	1.66	194	MAP4K3,ADCY6,ADIPOQ,ITIH5,YWHAG,PGM1,IDH1,C3,ATL2,PHYH,ENPP2,SQOR,ACAA2,NKIRAS1,CAVIN1,UCK1,PPM1B,LIFR,ALDH2,GPAM,SPARCL1,APOE,MARC2,LPL,COL15A1,ACADL,MGST3,ACOX1,QDPR,COL4A1,GPX3,VEGFB,FZD4,MYLK,RMDN3,UQCR11,DHRS7,HSPB8,RREB1,COQ5,OMD,GPX4,ABCA1,AGPAT3,SOWAHC,SDHC,LAMA4,G3BP2,PLIN2,DHRS7B,CD36,ARAF,BCL6,STOM,FABP4,MCCC1,SOD1,RETSAT,PPARG,FAH,IFNGR1,HIBCH,DLD,ME1,CHUK,MGLL,EPHX2
allograft rejection	1.35e-03	1.66	196	CDKN2A,EGFR,CCL22,CXCL9,CAPG,MMP9,FAS,CCL19,LY75,IL18,IGSF6,CRTAM,CCL13,IL4R,CCL2,CXCL13,NCK1,HLA-A,TLR2,GZMA,CCR5,RPL9,CD3D,FYB1,IL2RA,CD2,RPL39,TAP1,UBE2D1,IFNGR2,CD8A,BCL10,CCL5,JAK2,THY1,IL10,ICAM1,C2,TIMP1,CD3G,PRF1,WARS1,IL2RB,IFNG,ITK,STAT1,ACVR2A,CD247,LCP2,INHBA,ZAP70,CD28,GALNT1,IL4,IKBKB,TRAT1,HIF1A,STAT4,IL7,CD3E,GLMN,CD8B,IFNGR1,ST8SIA4,SOCS1,IFNAR2,GBP2,SOCS5,STAB1,CCND2,F2R,CD96,CD86,AKT1,EIF3J,FASLG,IL2,CD4,CSF1,CD80,DEGS1,HLA-DMB,CD47,CFP,PRKCB,SIT1,CD40LG,B2M,DARS1,IRF8
kras signaling up	1.70e-03	1.63	193	TRAF1,MMD,HSD11B1,SNAP91,SOX9,GFPT2,GPNMB,CXCL10,TRIB2,MMP9,F13A1,PDCD1LG2,IGFBP3,PRRX1,GNG11,ALDH1A3,ADAMDEC1,PLAU,EVI5,MAFB,FUCA1,APOD,NAP1L2,CFHR2,TSPAN7,SPARCL1,CBX8,CLEC4A,CSF2RA,ADGRA2,TMEM176A,CPE,IL33,EPB41L3,DCBLD2,TMEM176B,CROT,ATG10,PLAUR,SPP1,CMKLR1,TOR1AIP2,KCNN4,G0S2,TFPI,ANKH,TMEM158,TLR8,GPRC5B,TMEM100,GUCY1A1,PIGR,BMP2,FCER1G,AMMECR1,RBM4,INHBA,TNFRSF1B,CFH,NRP1,CBR4,MAP7,C3AR1,CCSER2,SERPINA3,SPRY2,PLVAP,VWA5A,IL10RA
oxidative phosphorylation	1.70e-03	1.63	194	CYB5A,SLC25A20,OAT,ATP6V1H,HADHB,MAOB,SLC25A12,AFG3L2,IDH1,PHYH,ISCU,ACAA2,MPC1,ALAS1,MTX2,BDH2,NDUFA8,NDUFB5,ATP6AP1,VDAC3,SDHD,MGST3,CYB5R3,ATP6V0E1,ATP6V1D,PDP1,TOMM70,ATP5ME,COX17,NDUFB2,UQCR11,GPX4,SDHC,NDUFC1,NDUFB1,RHOT1,ISCA1,GOT2,COX7A2L,SUCLA2,OPA1,NDUFA1,ACAA1,RETSAT,ATP6V0B,ECI1,PDHB,ATP6V1E1,NDUFA3,ATP5F1A,TIMM17A,DLD,HSD17B10,CPT1A,NQO2,ATP5F1E,SURF1,ATP5PD,COX7C,COX7B,ACADSB,ATP5MG,DLAT,SUCLG1,COX5B,NDUFA6,PDK4,UQCRB,NDUFS4,RHOT2,NDUFA2,ATP6V1F,TIMM8B,COX4I1,CASP7,ATP6V0C,COX15,SLC25A6,VDAC2,MRPL15,TIMM10,ECH1,CS,ALDH6A1,NDUFS3,BCKDHA,ACO2
spermatogenesis	4.06e-03	-1.64	132	HSPA1L,PHF7,DPEP3,LDHC,PDHA2,AKAP4,DMC1,MTOR,NOS1,ADAM2,HTR5A,DNAJB8,DMRT1,TULP2,TEKT2,TNP2,ELOVL3,HSPA2,MEP1B,H1-6,CCNB2,NEK2,NEFH,CFTR,CHRM4,PCSK1N,CDKN3,CLVS1,BUB1,PGK2,PCSK4,ODF1,ACRBP,ZNRF4,POMC,GSG1,CST8,ACTL7B,DDX4,GAD1
apoptosis	7.12e-03	1.56	160	MMP2,CTNNB1,PEA15,BCL2L2,RNASEL,DAP,CLU,SQSTM1,FAS,BNIP3L,IL18,ETF1,LUM,H1-0,DCN,CCND1,XIAP,CD14,SOD2,CD2,TAP1,LGALS3,GPX3,MGMT,BCL10,BGN,TIMP1,BCL2L1,PRF1,ANKH,GPX4,BMF,HMOX1,PSEN1,CAV1,BMP2,PPT1,IGF2R,GSN,FDXR,TIMP2,IGFBP6,ROCK1,PPP2R5B,PAK1,SOD1,WEE1,RETSAT,CYLD,CASP8,TIMP3,EMP1,IER3,IFNGR1,CASP1,SAT1,PDGFRB,ANXA1,BCL2L11,CASP3,CCND2,F2R,SATB1,RELA,DPYD,FASLG,CD44,PSEN2,DNM1L
fatty acid metabolism	7.57e-03	1.55	151	NSDHL,HSDL2,ALDH9A1,HADHB,HPGD,EHHADH,VNN1,IDH1,ACAA2,PCBD1,UBE2L6,ECI2,CBR3,AOC3,BLVRA,NBN,LGALS1,UROS,GLUL,ACADL,SDHD,DHCR24,ACOX1,PPARA,AADAT,G0S2,ALDH1A1,SDHC,UROD,EPHX1,ACSL1,MAOA,HSD17B4,CD36,AUH,PTPRG,SUCLA2,INMT,HMGCL,GRHPR,ACAA1,RETSAT,ECI1,PDHB,HMGCS1,HIBCH,DLD,ME1,HSD17B10,CPT1A,MGLL,CRYZ,S100A10
notch signaling	1.16e-02	1.72	30	FZD7,CCND1,FZD1,PPARD,WNT5A,TCF7L2,FBXW11,JAG1,NOTCH2,KAT2A,WNT2,RBX1,FZD5,ARRB1,PRKCA,SKP1,PSEN2,CUL1,MAML2,APH1A,NOTCH3
pancreas beta cells	1.16e-02	-1.66	40	G6PC2,DCX,PAX6,GCK,INS,ABCC8,NKX6-1,PAX4,PKLR,NEUROG3,FOXA2,SST,HNF1A,IAPP,SCGN,NEUROD1
angiogenesis	1.57e-02	1.68	35	COL5A2,VAV2,POSTN,MSX1,FSTL1,LUM,ITGAV,LPL,SLCO2A1,TNFRSF21,COL3A1,SPP1,TIMP1,JAG1,NRP1,THBD,KCNJ8
androgen response	1.69e-02	1.52	96	HOMER2,HPGD,SELENOP,ALDH1A3,SLC26A2,SCD,FKBP5,MAF,H1-0,LIFR,ITGAV,CCND1,PDLIM5,VAPA,DHCR24,ABCC4,PLPP1,NCOA4,ACSL3,NDRG1,ANKH,GUCY1A1,ABHD2,APPBP2,TSC22D1,STEAP4,MAP7,ACTN1,MERTK,HMGCR,GPD1L,HMGCS1,LMAN1,INPP4B,SAT1,UAP1,AKT1,AKAP12,ADRM1
heme metabolism	1.72e-02	1.46	185	ARL2BP,PICALM,MFHAS1,BTRC,NFE2L1,C3,MARCHF2,KAT2B,UBAC1,CAST,MOSPD1,BNIP3L,LAMP2,RNF19A,EZH1,SLC30A1,TMEM9B,H1-0,XK,BLVRA,CLIC2,UROS,ABCG2,SLC25A37,MGST3,FECH,OPTN,CTSB,GDE1,MKRN1,HTATIP2,NCOA4,ACKR1,CTNS,KEL,SLC2A1,SYNJ1,TNS1,MPP1,MINPP1,UROD,HEBP1,FOXO3,FBXO9,ARHGEF12,SDCBP,ISCA1,MBOAT2,HAGH,TFRC,NEK7,BCAM,RCL1,PPP2R5B,CIR1,LPIN2,ADIPOR1,SELENBP1,HBB
p53 pathway	1.86e-02	1.44	193	ZMAT3,DDB2,CDKN2A,TP63,CEBPA,RPS27L,ISCU,FAS,FGF13,DRAM1,FUCA1,PRMT2,TGFA,HINT1,HSPA4L,ELP1,PITPNC1,TAP1,MDM2,CTSD,XPC,TCN2,ZNF365,RALGDS,TM4SF1,PPM1D,NDRG1,NUPR1,RAP2B,HMOX1,CSRNP2,PRKAB1,BMP2,CCP110,FOXO3,TRIB3,EPHX1,MXD1,PHLDA3,ACVR1B,TSC22D1,EI24,FAM162A,MAPKAPK3,PTPRE,BLCAP,DGKA,FDXR,PROCR,STOM,NINJ1,CCNG1,VWA5A,PTPN14,TRAFD1,RETSAT,RCHY1,AEN,SPHK1,ANKRA2,RXRA,IER3,SOCS1,PMM1,CASP1,DNTTIP2,SAT1,S100A10
pi3k akt mtor signaling	1.86e-02	1.51	102	SLA,EGFR,ACACA,RAC1,TIAM1,SQSTM1,SMAD2,MAPK10,RIPK1,MAPK1,YWHAB,NCK1,GSK3B,PIK3R3,TBK1,SLC2A1,ITPR2,TSC2,TRIB3,PTPN11,RALB,PIN1,IL4,DUSP3,AKT1S1,RPTOR,PLCG1,ARHGDIA,MAPKAP1,GNA14,PITX2,TNFRSF1A,MAP2K6,PRKAR2A,GRB2,AKT1,CALR,FASLG,NOD1,VAV3,MAPK8,PRKCB,CLTC,PAK4,GNGT1,RAF1,AP2M1,MKNK1
apical junction	5.72e-02	1.36	193	AMIGO2,MMP2,TRAF1,EPB41L2,SGCE,THBS3,EGFR,CTNNA1,NECTIN3,PIK3CB,MYH10,MMP9,VCAM1,CX3CL1,CDH3,MAP3K20,VAV2,GNAI1,CDH11,ADAM9,FBN1,VCL,CD34,COL16A1,MPP5,AKT3,VWF,EXOC4,TNFRSF11B,FYB1,IRS1,SDC3,CDH1,CNTN1,LAMC2,TJP1,THY1,TGFBI,RSU1,ICAM1,PIK3R3,ZYX,CDK8,WASL,IKBKG,MYL9,LAYN,TSPAN4,PARD6G,CD276,RASA1,LIMA1,CD274,GNAI2,SIRPA,DSC3,RRAS,CLDN15,ITGA9,ACTN1
glycolysis	5.72e-02	1.36	193	PPP2CB,CYB5A,NSDHL,LHPP,EGFR,ALDH9A1,SOX9,IDH1,RRAGD,PDK3,IGFBP3,EGLN3,DSC2,PLOD2,SDC2,XYLT2,TGFA,EXT2,PHKA2,DCN,PSMC4,ANKZF1,AK3,TPBG,CHST4,SDC3,QSOX1,GPC4,TGFBI,B3GAT1,GNPDA1,SLC25A13,IL13RA1,SRD5A3,NANP,TXN,PAM,ARPP19,GALK2,SDHC,VLDLR,COL5A1,AGL,TPST1,AKR1A1,RPE,GOT2,PKP2,COPB2,FAM162A,EXT1,KDELR3,ANG,MERTK,SOD1,PFKFB1,IER3,B4GALT7,DLD,ME1,NDUFV3,GMPPA,P4HA2,GYS1,GUSB
inflammatory response	5.72e-02	1.34	200	AHR,CCL17,F3,CCL22,TNFSF15,C5AR1,CXCL9,NOD2,CXCL10,TNFRSF9,RNF144B,CXCR6,CX3CL1,IL18,ATP2C1,SLC7A2,FPR1,OSMR,CXCL11,IL4R,CCL2,TLR2,HAS2,CD14,LPAR1,GP1BA,TPBG,SLC31A2,DCBLD2,IFNGR2,PDPN,CCL5,PLAUR,IRAK2,IL10,CMKLR1,ICAM1,APLNR,TIMP1,IL2RB,ABCA1,PCDH7,PSEN1,ACVR2A,SGMS2,NDP,MXD1,LCP2,ACVR1B,INHBA,TNFRSF1B,ATP2B1,CD70,SRI,C3AR1,PTPRE,HIF1A,IL15RA,ITGB8,IL10RA,SPHK1,PTGER2,CALCRL,FZD5,IL1R1
tgf beta signaling	6.00e-02	1.5	52	CTNNB1,LTBP2,BMPR2,XIAP,ACVR1,BMPR1A,APC,IFNGR2,CDH1,TJP1,ARID4B,THBS1,BMP2,CDKN1C,TGIF1,FKBP1A,SMURF1,SMAD1,ENG,SKIL,HIPK2
tnfa signaling via nfkb	6.00e-02	1.34	194	TRAF1,F3,GFPT2,PLPP3,PLEK,SQSTM1,CXCL10,TNFRSF9,PLAU,IL18,DRAM1,ETS2,SDC4,TNIP2,CXCL11,GEM,CCL2,SNN,NR4A3,FUT4,CCND1,CCN1,MARCKS,PDLIM5,TLR2,FJX1,TNFAIP2,CEBPD,SOD2,TAP1,IFNGR2,CCL5,TRIP10,TNC,PLAUR,ICAM1,NFE2L2,G0S2,ABCA1,JAG1,B4GALT5,IL6ST,BMP2,PTX3,MXD1,NFIL3,INHBA,ATP2B1,BHLHE40,TSC22D1,BCL6,TGIF1,PTPRE,IL15RA,NINJ1,LITAF,RCAN1,SPHK1,EFNA1,IER3,SLC16A6,EDN1,PANX1,DENND5A,SAT1,TNIP1,TANK,EIF1
mitotic spindle	1.16e-01	1.27	193	EPB41L2,ARL8A,KIFAP3,TIAM1,SEPTIN9,MYH10,CSNK1D,ARFGEF1,RAPGEF5,CDC42EP4,PAFAH1B1,ALS2,RABGAP1,PCNT,VCL,NCK1,MARCKS,PDLIM5,FLNB,FARP1,CYTH2,APC,HDAC6,CTTN,KPTN,ARF6,PKD2,ARHGAP29,HOOK3,PALLD,TUBGCP5,KLC1,WASL,NOTCH2,NCK2,CDC42BPA,RASA1,ARHGEF12,ARHGAP5,ABR,MARK4,GSN,DST,ARFIP2,ROCK1,TLK1,ARHGDIA,ABL1,ARHGEF3,ARHGEF11,YWHAE,DLG1,STAU1,RANBP9,SASS6,TRIO,KIF1B,BCL2L11,PXN,RICTOR,MAPRE1,RASAL2,NF1,DYNC1H1,AKAP13,CLASP1,DOCK4,FGD4,CLIP1
myc targets v2	1.16e-01	-1.32	55	GRWD1,HK2,MYC,MYBBP1A,PLK1,SLC29A2,RRP9,HSPD1,SRM,DUSP2,MRTO4,PUS1,MCM4,SLC19A1,RRP12,CBX3,FARSA,PES1,NDUFAF4,TBRG4,HSPE1,NIP7,EXOSC5,MCM5,PLK4,NPM1
il6 jak stat3 signaling	1.24e-01	1.33	87	CXCL9,CXCL10,FAS,IL17RB,A2M,OSMR,CXCL11,IL4R,STAM2,ACVRL1,CXCL13,TLR2,CSF2RA,CD14,IL2RA,TNFRSF21,IFNGR2,IL13RA1,PDGFC,HMOX1,STAT1,IL6ST,CSF2RB,ACVR1B,TNFRSF1B,PTPN11,CD36,IL15RA,IL7,CD9,IL1R1,IFNGR1,TNFRSF1A,SOCS1
bile acid metabolism	2.37e-01	1.22	108	PEX19,ALDH9A1,IDH1,CYP27A1,ABCA6,PHYH,FADS2,ATXN1,PEX1,DHCR24,ISOC1,OPTN,CROT,NPC1,EFHC1,ALDH1A1,PFKM,ABCA1,PEX12,ACSL1,ABCA5,HSD17B4,GNPAT,FDXR,ABCA8,PEX11A,SOD1,RBP1,RETSAT,ABCA3,RXRA,NUDT12,GC,HAO1,EPHX2,ABCA9,NEDD4,PEX26,PEX6,CYP7B1,PIPOX,MLYCD,GCLM
reactive oxygen species pathway	2.84e-01	1.22	48	ABCC1,GLRX2,ATOX1,PRNP,SOD2,FTL,GPX3,LAMTOR5,TXN,GPX4,IPCEF1,STK25,PTPA,SRXN1,SOD1
estrogen response late	3.27e-01	-1.09	199	DHRS2,NMU,TFF1,GPER1,SCNN1A,SEMA3B,CACNA2D2,TJP3,KRT13,OVOL2,CLIC3,HR,XRCC3,ZFP36,CALCR,PRLR,GALE,CYP4F11,SLC7A5,EGR3,PLXNB1,NAB2,MAPK13,PTPN6,GAL,PLAC1,KRT19,PDCD4,SFN,AREG,SIAH2,MICB,MEST,TH,TOB1,LLGL2,CA12,TRIM29,CDC20,SLC29A1,ANXA9,TNNC1,PKP3
interferon gamma response	3.56e-01	1.11	189	LAP3,CXCL9,CXCL10,FAS,C1S,VCAM1,RIPK1,UBE2L6,P2RY14,FPR1,AUTS2,CXCL11,IL4R,CCL2,C1R,HLA-A,NLRC5,GZMA,TOR1B,TNFAIP2,TRIM14,SOD2,TAP1,ISOC1,PARP12,SERPING1,CCL5,JAK2,IDO1,CMKLR1,ICAM1,WARS1,IL2RB,STAT1,LATS2,IFI27,CSF2RB,IRF5,CD274,LCP2,IL18BP,CMTR1,CFH,PLA2G4A,FGL2,SRI,SECTM1,SELP,GBP4,HIF1A,IL15RA,STAT4,IL7,IL10RA,TRAFD1,MVP,CASP8,ST8SIA4,SOCS1,IFNAR2,CASP1,TDRD7,MX2,XCL1,SAMHD1,ADAR,CASP3,ZNFX1,CD86,RTP4,MARCHF1,PSMB9,RBCK1,VAMP5
hypoxia	3.64e-01	1.09	197	F3,EGFR,PGM1,ANXA2,RRAGD,PDK3,IGFBP3,BNIP3L,HS3ST1,CAVIN1,CAVIN3,SDC2,SDC4,KLF7,DCN,LXN,CCN1,CSRP2,GCNT2,NDST2,ANKZF1,PCK1,TPBG,SDC3,BCL2,GPC4,BGN,TGFBI,PLAUR,NDRG1,SLC2A1,PAM,HMOX1,VLDLR,COL5A1,CAV1,LOX,FOXO3,SRPX,CDKN1C,AMPD3,NFIL3,PLIN2,LARGE1,CCN2,CP,BHLHE40,TGM2,FAM162A,EXT1,GRHPR,KDELR3
xenobiotic metabolism	3.64e-01	1.1	197	CNDP2,CYB5A,HSD11B1,ALDH9A1,VNN1,IDH1,CYP27A1,AKR1C3,FAS,PTGDS,ALAS1,PGRMC1,ADH5,ETS2,PINK1,PAPSS2,ACP2,CYP26A1,ALDH2,PDLIM5,GCNT2,APOE,ACOX1,ASL,TMEM176B,PPARD,CROT,ACOX2,NFS1,NPC1,DHRS7,PTGES,ARPP19,MCCC2,HMOX1,PTGR1,TPST1,PROS1,EPHX1,SLC46A3,LEAP2,MAOA,CD36,MARCHF6,GSTO1,GSTA3,FBLN1,TMBIM6,NINJ1,LPIN2,ENPEP,RETSAT,LONP1,FAH
dna repair	3.67e-01	1.09	142	CETN2,DDB2,ADCY6,RNMT,DCTN4,GSDME,NCBP2,RALA,SNAPC5,AK3,POLR1C,ERCC4,TK2,CLP1,XPC,COX17,CANT1,GPX4,ELOA,ERCC8,SDCBP,TSG101,SMAD5,PDE6G,CSTF3,RBX1,BCAM,NME3,GTF2H1,STX3,NME4,UPF3B,ITPA,TAF6,TARBP2,POLR3GL,SURF1,POLR3C,TAF10,ADRM1,EDF1,RRM2B,NPR2,POLR2K,VPS28,ERCC1,USP11,TAF13,POLA1,ERCC5,MRPL40,SNAPC4,POLD3
mtorc1 signaling	3.69e-01	1.08	194	SLA,ACACA,PGM1,IDH1,SQSTM1,EGLN3,FADS2,SCD,PLOD2,ETF1,RAB1A,PSMC6,SQLE,PSMG1,PSMC2,CTSC,PSMC4,PSPH,GSK3B,DHCR24,QDPR,PITPNB,SEC11A,ATP6V1D,PIK3R3,CCT6A,TBK1,ACSL3,NUPR1,WARS1,SRD5A1,SLC2A1,PSME3,VLDLR,STARD4,IGFBP5,TRIB3,NFIL3,FGL2,BHLHE40,PSMB5,PNO1,FDXR,TFRC,CCNG1,CD9,PPA1,HMGCR
myogenesis	3.69e-01	-1.05	193	LAMA2,MAPRE3,PTP4A3,MYL3,BDKRB2,ABLIM1,FABP3,MYH3,DES,BIN1,CACNA1H,SMTN,ACTN3,SGCA,GADD45B,TNNT3,NOS1,MYL7,MYH9,TCAP,PDLIM7,NOTCH1,MYH2,TGFB1,TEAD4,ACHE,SORBS1,EPHB3,MYF6,CAMK2B,CHRNG,MYOG
apical surface	4.35e-01	-1.07	41	ATP6V0A4,EPHB4,SLC2A4,TMEM8B,B4GALT1,RTN4RL1,SHROOM2,SCUBE1,ATP8B1,PKHD1,RHCG,PCSK9,MDGA1
