pathway	padj	NES	size	leadingEdge
myc targets v2	6.86e-04	1.92	55	TCOF1,BYSL,PHB,SRM,EXOSC5,RRP9,PPRC1,NOLC1,WDR43,PES1,PA2G4,PUS1,TFB2M,HSPD1,MYBBP1A,DDX18,MPHOSPH10,IPO4,GRWD1,LAS1L,NDUFAF4,UNG,NPM1,RABEPK,UTP20,TBRG4,MAP3K6,SORD
myogenesis	6.86e-04	-1.61	197	CRAT,RYR1,CKM,IGFBP3,ITGA7,PDE4DIP,APP,MYL3,SYNGR2,CRYAB,CACNA1H,MYBPC3,DAPK2,ITGB5,GAA,CHRNG,MYLPF,APOD,OCEL1,CAV3,ACTN3,NAV2,SLN,MYL4,COX7A1,GABARAPL2,KLF5,TPD52L1,WWTR1,MYH9,AGRN,MYOZ1,GADD45B,TNNI2,LSP1,AGL,FXYD1,CFD,SSPN,AK1,CTF1,EFS,ACTA1,PPFIA4,FABP3,TAGLN,LDB3,DES,COL6A3,ACTC1,PC,GPX3,COL4A2,MYL7,PVALB,ABLIM1,TNNC1,ACSL1,DMPK,TNNT2,MYH7,COL15A1,NOS1,SLC6A8,MYL1,MYOG,TNNT1,MYBPH,IGFBP7,CKB,PPP1R3C,CASQ1,PSEN2,CHRNB1,PDLIM7,FST,ACTN2,GSN,FOXO4,TNNC2,COL1A1,MRAS,MAPRE3,CLU,SGCA,SPARC,NCAM1,VIPR1,CAMK2B,DENND2B,ATP6AP1,TPM3,FLII,SMTN,COL3A1,SPHK1
estrogen response late	1.53e-03	-1.56	199	RPS6KA2,SLC2A8,KLK11,TFF1,TSTA3,GLA,ALDH3A2,ST14,ID2,DUSP2,FOS,DHRS2,SERPINA5,GALE,OVOL2,SGK1,TFPI2,MEST,CA12,TST,KLF4,ACOX2,CYP4F11,TFF3,MYOF,AREG,HPRT1,ZFP36,CDC20,SLC27A2,ADD3,IMPA2,FOXC1,SLC24A3,SERPINA3,ABHD2,GAL,CLIC3,TPD52L1,MAPK13,CXCL12,PLAC1,SLC22A5,EGR3,DCXR,PRLR,SNX10,ST6GALNAC2,PTPN6,KIF20A,RAB31,KRT19,JAK1,ALDH3B1,PTGES,PAPSS2,CHST8,LSR,CHPT1,RET,NBL1,PLAAT3,SLC29A1,KRT13,PPIF,AGR2,PERP,TNNC1,CDC6,MICB,CDH1,JAK2,MAPT,GPER1,CPE,IGSF1
interferon gamma response	2.54e-03	-1.55	176	RAPGEF6,PELI1,NFKB1,VAMP8,OASL,IL18BP,CCL7,MARCHF1,CXCL9,IL6,HLA-G,B2M,CD40,PIM1,HLA-B,IFNAR2,CXCL10,BTG1,IRF5,HLA-A,IL4R,CCL2,IRF4,SELP,SLC25A28,PLA2G4A,IDO1,SP110,ICAM1,IRF9,RIPK2,WARS1,SRI,PTPN1,MYD88,GCH1,TNFAIP6,NFKBIA,ZBP1,IL2RB,SSPN,IL10RA,CD38,ARL4A,GPR18,SAMHD1,UPP1,PTPN6,PTGS2,TRAFD1,STAT1,FCGR1A,VCAM1,OGFR,IRF8,TDRD7,ITGB7,SOCS3,CMKLR1,CD86,FPR1,CSF2RB,MVP,FGL2,STAT3,IRF1
epithelial mesenchymal transition	3.41e-03	-1.48	196	COL8A2,MGP,MXRA5,SNTB1,IGFBP3,TNC,COMP,TIMP3,ID2,PVR,THBS1,IL6,CCN1,SDC4,TGM2,ACTA2,TFPI2,ITGB5,MEST,QSOX1,ITGAV,ITGB3,AREG,PLOD2,TGFBI,PDLIM4,SERPINE2,GEM,LRP1,CXCL12,CXCL1,INHBA,BASP1,GADD45B,CADM1,CD59,COL5A3,CXCL6,TNFRSF12A,FN1,COL4A1,FBN2,FBN1,DCN,TAGLN,PTX3,VCAM1,FSTL3,VEGFA,SAT1,CRLF1,ANPEP,GJA1,PPIB,DST,COL6A3,PLOD1,NOTCH2,FBLN5,COLGALT1,HTRA1,COL4A2
uv response up	3.65e-03	-1.55	156	TMBIM6,APOM,ASNS,NXF1,LHX2,ATP6V1F,DNAJB1,CTSV,RRAD,IL6,FOS,JUNB,CXCL2,LYN,CYB5R1,BTG1,BCL2L11,TUBA4A,TST,NKX2-5,MRPL23,BTG2,NPTXR,PRKCD,CLTB,CCNE1,GGH,FGF18,ICAM1,PPP1R2,FMO1,HLA-F,ABCB1,GAL,GCH1,NFKBIA,HMOX1,AP2S1,SPR,RET,PRPF3,POLE3,RAB27A,PPIF,GPX3,E2F5,SLC25A4,ALAS1,FURIN,ACAA1,FOSB,IRF1,BID,ALDOA
hypoxia	8.63e-03	-1.4	194	TES,NDST2,IGFBP3,MAP3K1,IL6,CCN1,FOS,ATP7A,PIM1,SDC4,TGM2,CHST2,NOCT,IER3,BTG1,CA12,GAA,DUSP1,ANGPTL4,PFKFB3,ZFP36,TGFBI,HAS1,FBP1,PDGFB,AK4,CDKN1B,MYH9,TMEM45A,GCNT2,HEXA,PPFIA4,BRS3,AMPD3,TIPARP,JMJD6,HMOX1,DCN,ALDOB,VEGFA,PNRC1,CAVIN3,HK2,GPI,SLC6A6,NAGK,SLC2A3,IRS2,CP,ADM,P4HA2,HOXB9,CXCR4,ALDOA,CITED2,SDC3,SLC37A4,MXI1,STC1,ENO1,LDHC,PGM1,CCNG2,PLAUR,CDKN1C,PKLR,RRAGD
unfolded protein response	1.40e-02	1.55	108	PAIP1,CNOT2,NOP14,DCTN1,TTC37,EXOSC2,EDEM1,EXOSC5,NHP2,RRP9,DDX10,SDAD1,SEC31A,ARFGAP1,NOLC1,NFYA,IARS1,TARS1,DCP1A,DDIT4,DCP2,CNOT6,XBP1,ATF3,KIF5B,WFS1,YWHAZ,ALDH18A1,KHSRP,EIF4E,SLC7A5,EXOC2,NPM1
adipogenesis	4.90e-02	-1.32	176	POR,UCP2,SOWAHC,CRAT,DNAJC15,CYP4B1,ITGA7,ACAA2,CD151,LIPE,COX8A,AGPAT3,COX7B,C3,NABP1,FZD4,SLC25A10,TST,MGLL,APLP2,CPT2,DECR1,ANGPTL4,UQCR10,BCL6,PFKFB3,TANK,ITIH5,BCL2L13,PPARG,MTCH2,ALDH2,LPL,ACADS,SSPN,REEP5,ARL4A,ORM1,APOE,DNAJB9,ABCB8,RETN,COL4A1,ABCA1,CYC1,CAVIN2,IFNGR1,COX6A1,GPX3,CAT,UQCR11,SQOR,LTC4S,RMDN3,ARAF,ACO2,ALDOA,FABP4,COL15A1,ECH1,NMT1,IDH3G,SCP2,DHRS7B,PGM1,SDHC,CCNG2,ESRRA,TKT,ENPP2,COQ3,ADIPOQ,SDHB,UQCRC1,MGST3,STOM,RIOK3
dna repair	4.93e-02	1.39	134	UPF3B,ERCC1,RNMT,POLR1C,APRT,RALA,IMPDH2,ERCC8,SSRP1,GMPR2,POLR2C,TARBP2,EDF1,GSDME,ELOA,SRSF6,DCTN4,ADA,NCBP2,POLR2A,REV3L,GTF3C5,NUDT9,POLB,DDB2,GPX4,TP53,GTF2H1
kras signaling up	4.93e-02	-1.25	196	VWA5A,IGFBP3,MAP3K1,CD37,TRAF1,CCL20,ID2,BIRC3,ST6GAL1,TRIB1,GADD45G,DNMBP,MAP7,CXCL10,KLF4,RABGAP1L,PCSK1N,GFPT2,APOD,RELN,MALL,ANGPTL4,IL1RL2,ADGRA2,SERPINA3,ADAMDEC1,ABCB1,TMEM176A,NR1H4,INHBA,CAB39L,SLPI,CSF2RA,ADGRL4,TLR8,CTSS,C3AR1,IL10RA,AMMECR1,EPB41L3,MPZL2,F2RL1,PDCD1LG2,ITGB2,RETN,EREG,PPBP,PTGS2,HSD11B1,G0S2,IRF8,KIF5C,MAFB,LCP1,EPHB2,MMP9,CMKLR1,FCER1G,ADAM8,CLEC4A,LAPTM5,PECAM1,CXCR4,TNNT2,TNFRSF1B,CPE,RBP4,GALNT3,PRDM1,TSPAN1,CA2,PLAUR,IKZF1,DOCK2,GYPC,GNG11
mitotic spindle	4.93e-02	1.38	181	CCDC88A,DYNC1H1,ARHGAP29,TBCD,PKD2,ARHGEF2,FSCN1,ARHGAP5,TLK1,FGD6,MID1,NF1,CLIP2,WASF2,YWHAE,HDAC6,ABL1,SOS1,TSC1,SPTAN1,EPB41L2,PCM1,PAFAH1B1,PALLD,LATS1,SEPTIN9,ARFIP2,CEP57,KNTC1,CNTRL,TUBGCP5,NCK1,KPTN,RALBP1,FARP1,TUBGCP2,MAP1S,KIF5B,LRPPRC,KIF3C,CSNK1D,SORBS2
xenobiotic metabolism	4.93e-02	-1.31	189	TMBIM6,POR,GSTT2,CYP2J2,ABCC2,PYCR1,LCAT,CYP27A1,ID2,KYNU,PLG,REG1A,UPB1,PTGDS,ACOX2,ASL,FMO3,CBR1,HPRT1,FMO1,MAN1A1,NINJ1,FBP1,XDH,ALDH2,GCNT2,GCH1,CES1,DCXR,PINK1,APOE,UPP1,PDK4,SLC22A1,IL1R1,HMOX1,CYP4F2,HSD11B1,PTGES,CDA,PAPSS2,IRF8,AQP9,SLC6A6,PC,SPINT2,CAT,ALAS1,TTPA,GCKR,ACO2,GSTO1,PROS1,ABHD6,ECH1,NMT1,PMM1,RBP4,CSAD,TYR,GSR,PGD,CA2,PDLIM5
apoptosis	7.52e-02	-1.29	157	IGF2R,BCL2L1,APP,MCL1,TIMP3,BIRC3,AVPR1A,IL6,HGF,GUCY2D,NEFH,DIABLO,RARA,CASP9,IER3,BCL2L11,PPP2R5B,BTG2,IL18,RHOT2,BIK,CDC25B,SLC20A1,PLCB2,BCL2L10,CDKN1B,FASLG,GCH1,GADD45B,EGR3,TSPO,CD38,TNFRSF12A,CREBBP,EREG,HMOX1,CD14,CFLAR,DCN,F2,CYLD,SAT1,DPYD,IFNGR1,SMAD7,BCAP31,GPX3,HMGB2,PEA15,MMP2,IRF1,BID
hedgehog signaling	7.60e-02	1.51	36	DPYSL2,AMOT,NF1,SLIT1,ADGRG1,CDK6,ETS2,SCG2,HEY2,CRMP1,VLDLR,RASA1
pancreas beta cells	8.55e-02	-1.4	40	SPCS1,ELP4,SEC11A,SRP9,PDX1,NEUROG3,SST,CHGA,NEUROD1,VDR,SYT13,HNF1A,MAFB
wnt beta catenin signaling	8.55e-02	1.45	37	NCOR2,KAT2A,DKK1,NOTCH1,HDAC2,TP53,HEY2,DVL2,TCF7,LEF1,HDAC5
oxidative phosphorylation	9.94e-02	-1.18	194	ISCU,ATP5F1E,POR,TIMM8B,NDUFB3,NDUFB1,NDUFA2,ACAA2,COX8A,ATP6V1F,NDUFS2,COX7B,NDUFA1,NDUFA4,ATP6V0C,COX4I1,COX6B1,OXA1L,MPC1,SLC25A11,DECR1,ATP6V0B,UQCR10,RHOT2,COX5B,NDUFB2,NDUFA3,TIMM10,ECI1,NDUFB8,FH,PDK4,NDUFB4,CYB5R3,NDUFB6,TCIRG1,NDUFB5,CYC1,ATP5PB,GPI,SURF1,NDUFS1,COX6A1,ATP5PD,SLC25A4,ALAS1,UQCR11,MRPL35,ACAA1,ACO2,NDUFC1,PDHX,ECH1,IDH3G,NDUFA6,COX7A2,SDHC,ATP5MG,COX7A2L
estrogen response early	1.19e-01	-1.21	198	RPS6KA2,TFF1,GLA,RHOBTB3,UGCG,FOS,DHRS2,SNX24,RARA,RHOD,OVOL2,TGM2,CA12,TBC1D30,LAD1,KLF4,UNC119,TFF3,MYOF,NAV2,AREG,OLFML3,IGF1R,KCNK15,SLC27A2,ADD3,FOXC1,MED24,SLC24A3,ABHD2,CLIC3,TPD52L1,CXCL12,SLC22A5,P2RY2,EGR3,B4GALT1,TIPARP,RAB31,KRT19,ALDH3B1,PTGES,MUC1,PAPSS2,FHL2,CHPT1,GJA1,KDM4B,RET,NBL1,PLAAT3,RRP12,KRT13,PPIF,ABLIM1,ADCY1,MICB,MPPED2,SLC1A1,JAK2,SLC19A2,MAPT
cholesterol homeostasis	1.71e-01	1.28	61	FASN,ATXN2,ATF5,GSTM2,HMGCS1,PMVK,LSS,SREBF2,FABP5,ATF3,EBP,FDFT1,FADS2,ACAT2,SC5D,HSD17B7,PCYT2,NSDHL,ABCA2
angiogenesis	1.73e-01	-1.27	35	APP,SERPINA5,ITGAV,THBD,LRPAP1,PF4,LPL,JAG1,CXCL6,PGLYRP1,OLR1,VEGFA
apical surface	1.79e-01	-1.29	34	AKAP7,APP,LYN,RHCG,LYPD3,IL2RB,B4GALT1,FLOT2,SLC2A4
apical junction	1.85e-01	-1.12	179	ACTB,PTPRC,NECTIN1,CRAT,NLGN3,ITGA9,TRAF1,CDSN,PDZD3,LAMB3,ARPC2,CLDN18,RAC2,ACTG2,SYK,CAP1,ADAMTS5,ACTN3,ADAM23,CLDN8,ICAM1,TGFBI,TJP1,MAPK13,PFN1,SHC1,MYH9,VWF,CNN2,VASP,MPZL2,B4GALT1,ACTA1,DSC1,ADAM15,ALOX15B,FBN1,CLDN11,VCAM1,AMIGO2,SIRPA,COL9A1,ACTC1,MMP9,COL17A1,CD86,ACTN1,LDLRAP1,CLDN4,RHOF,MYL12B,CDH15,CLDN9,MMP2,VCAN,GNAI2,PECAM1,CDH1
fatty acid metabolism	1.85e-01	1.21	144	PSME1,FASN,ACOX1,PPARA,ECHS1,BMPR1B,SMS,RETSAT,ACADM,NTHL1,APEX1,CRYZ,BPHL,HSP90AA1,HMGCS1,ENO3,HIBCH,RAP1GDS1,UBE2L6,RDH11,ACADVL,CEL,CPT1A,METAP1,AUH,MIF,ACAT2,ENO2,HSD17B7
notch signaling	6.12e-01	1.02	29	TCF7L2,KAT2A,ARRB1,FBXW11,NOTCH1,FZD7,HES1,SAP30,PRKCA
p53 pathway	6.43e-01	1	195	PTPN14,PDGFA,RETSAT,PPM1D,CSRNP2,IP6K2,MDM2,CCNG1,FDXR,PLK2,TSC22D1,PHLDA3,FBXW7,NUDT15,EI24,RPL36,BAX,ADA,HRAS,DDIT4,HINT1,TRIAP1,NOTCH1,TNFSF9,RAD9A,ATF3,PROCR,ELP1,WWP1
protein secretion	6.43e-01	-0.99	95	SCRN1,IGF2R,NAPA,GLA,RER1,ATP7A,SGMS1,COPE,ANP32E,STX7,SEC22B,SSPN,LAMP2,M6PR,TSG101,ABCA1,CTSC,AP2S1,CLTA,GALC,DST,ZW10,ARCN1
androgen response	6.55e-01	0.99	97	GUCY1A1,BMPR1B,INSIG1,SMS,APPBP2,TSC22D1,HMGCS1,CDK6,PA2G4,ELK4,LMAN1,ARID5B,NKX3-1,ZMIZ1,HOMER2,FKBP5,STK39,AKT1,SLC26A2,SLC38A2,ZBTB10,SORD,IDI1,ACSL3,PGM3,HPGD
peroxisome	6.55e-01	0.98	96	ERCC1,ACOX1,CTBP1,RETSAT,PRDX1,CTPS1,SMARCC1,HRAS,RDH11,PEX6,PEX11B,SOD1,PEX13,SLC25A17,CEL
interferon alpha response	6.98e-01	0.94	80	PSME1,LPAR6,LGALS3BP,HERC6,LY6E,USP18,CNP,EIF2AK2,UBE2L6,BST2,TRIM5,PROCR
reactive oxygen species pathway	6.98e-01	-0.96	44	NDUFS2,PRDX2,JUNB,HMOX2,MSRA,IPCEF1,CDKN2D,MBP,LSP1,LAMTOR5,NDUFB4,GPX3,CAT,GLRX2,NDUFA6,GSR,TXNRD2,FES,FTL,SBNO2,G6PD,MPO
mtorc1 signaling	7.30e-01	0.93	195	ACACA,NUFIP1,PSPH,UFM1,INSIG1,CCNG1,FDXR,PRDX1,EDEM1,RRP9,PIK3R3,POLR3G,P4HA1,HMGCS1,ATP2A2,DDIT4,MLLT11,RDH11,TCEA1,HSPD1,USO1,ACLY,XBP1,EBP,FADS2,PSMC6,GTF2H1,CCT6A,SC5D,NUP205,SLC7A5,UNG,CYB5B,EPRS1,BCAT1
e2f targets	7.37e-01	-0.96	186	TACC3,CHEK2,LBR,RAD51C,DEK,NCAPD2,MYBL2,ESPL1,CDCA3,RPA3,SPC25,PLK1,CDCA8,E2F8,CENPM,DIAPH3,CCNE1,PTTG1,CDC20,ANP32E,HMMR,SPAG5,CDC25B,AURKB,DEPDC1,MXD3,CDKN1B,CCNB2,MLH1,PNN,SNRPB,CDKN3,RRM2,KIF22,DLGAP5,KIF2C,BIRC5,ASF1B,MKI67,KIF4A,KIF18B,ZW10,CENPE,RPA2,PSMC3IP,HMGB2
pi3k akt mtor signaling	7.37e-01	0.9	99	ACACA,VAV3,TSC2,PIKFYVE,PTPN11,NOD1,PIK3R3,HRAS,PLCB1,NCK1,SMAD2,CSNK2B,MAPK8,MAP3K7,EIF4E,IL2RG,AKT1,LCK,IL4,PLCG1
spermatogenesis	7.37e-01	-0.92	123	CHFR,YBX2,NEFH,OAZ3,MAP7,DPEP3,PCSK1N,POMC,ALOX15,AGFG1,HBZ,CCNB2,DBF4,PHKG2,ARL4A,CDKN3,NCAPH,ZC2HC1C,ADAM2,MLF1,SPATA6,KIF2C,CRISP2,AKAP4,CCT6B,TNNI3,ACRV1,GFI1,ODF1,AURKA,PGS1,BUB1,NOS1,LDHC,TSSK2,ZNRF4,PAPOLB,TULP2,TEKT2,GAD1,CLPB,GPR182,TKTL1,NEK2,HSPA1L,SLC2A5,H1-6,PSMG1,CDK1,NPY5R,THEG,PGK2,PDHA2,TALDO1
uv response dn	8.03e-01	0.87	142	ARHGEF9,INSIG1,CELF2,MGMT,PHF3,MAGI2,SERPINE1,PIK3R3,EFEMP1,MTA1,SFMBT1,ATP2B4,NEK7,PTPRM,MAP1B,TOGARAM1,ABCC1,DYRK1A,NR3C1,ATRX,PDGFRB,ZMIZ1,NIPBL,VLDLR,PRKCA,BCKDHB,PEX14,LAMC1,MT1E,TFPI,PTEN,HAS2,PIAS3,LDLR,CAP2,DLG1,SCN8A
glycolysis	9.16e-01	0.83	188	AKR1A1,GALK2,HS2ST1,FUT8,ARPP19,GFPT1,HOMER1,LCT,CYB5A,COL5A1,MPI,P4HA1,GPC4,KIF2A,TPBG,DDIT4,PFKP,GNE,GALK1,TPST1,SOD1,ALDH7A1,CAPN5,PPP2CB,ECD,NDST3,MIF,ZNF292,ENO2,NT5E,NOL3,NASP,SAP30,B3GAT1
bile acid metabolism	9.84e-01	0.64	99	PHYH,RETSAT,FDXR,HSD17B6,PEX6,APOA1,ABCA4,ALDH8A1,SOD1,PEX13,PEX1,PECR,FADS2,PFKM,PIPOX,LCK,NEDD4,ABCA2,BCAR3,CROT,NPC1,IDI1,PEX26,GNPAT,PXMP2,NR3C2,IDH1,BBOX1,DHCR24,GC,EFHC1,AKR1D1
