pathway	padj	NES	size	leadingEdge
tnfa signaling via nfkb	5.71e-04	1.62	196	CD44,TLR2,BHLHE40,RNF19B,OLR1,PTPRE,DRAM1,FJX1,RELA,IER3,G0S2,DUSP5,TNC,PLAU,PMEPA1,B4GALT5,NINJ1,TNIP1,TNFSF9,IER5,PFKFB3,ICAM1,DUSP4,PLAUR,CCL20,PHLDA2,TNIP2,IFIT2,CDKN1A,LAMB3,TAP1,PLK2,TNFAIP6,INHBA,LDLR,TIPARP,NAMPT,MAFF,AREG,SPHK1,LIF,CCND1,ABCA1,ICOSLG,IL18,SERPINE1,CXCL2,NFKBIE,CEBPD,SLC2A3,IFNGR2,SERPINB2,SDC4,HBEGF,FOSL1,CCRL2,PTGS2,SERPINB8,RIPK2,RELB
g2m checkpoint	5.81e-04	1.63	195	H2AX,PLK4,EZH2,CKS2,E2F1,MCM6,CDKN2C,SMC4,HIF1A,RASAL2,RAD23B,TGFB1,NUSAP1,DR1,BARD1,PML,CDC25B,CHAF1A,NDC80,KPNA2,CDC7,TOP2A,KIF5B,PRC1,MCM3,MCM2,POLE,CDC6,CENPF,JPT1,TPX2,CDK4,PBK,ORC6,STMN1,CCND1,LMNB1,CDC45,EXO1,KIF4A,CCNB2,HMGA1,KIF11,KIF23,UBE2C,TLE3,RACGAP1,DTYMK,CHMP1A,NEK2,KIF15,MCM5,POLA2,MAD2L1,CDK1,KNL1,SMARCC1,ATF5,HMMR,TMPO,CDC20,CDKN3,KPNB1,BIRC5,UPF1,NOTCH2,STIL,GINS2,SMC2,CENPA,SLC7A5,DBF4,MAP3K20,MKI67,E2F2,SLC12A2,BRCA2,ESPL1,BUB1,KIF2C,HMGB3,CENPE
mtorc1 signaling	5.81e-04	1.61	196	MLLT11,TUBG1,ACACA,PNP,HK2,MCM4,NMT1,ARPC5L,RRP9,BHLHE40,SERPINH1,ERO1A,ELOVL6,SRD5A1,ABCF2,EGLN3,PSMD14,BCAT1,SHMT2,SLC1A5,SLC1A4,CTSC,EPRS1,EDEM1,DHFR,IDH1,DHCR24,CDKN1A,PLOD2,WARS1,PFKL,GAPDH,LDLR,P4HA1,SLC2A1,GLRX,MCM2,NAMPT,IFRD1,RRM2,DDIT4,ENO1,SLC6A6,SCD,HSPA4,NIBAN1,HMBS,CCT6A
fatty acid metabolism	1.49e-03	-1.65	154	SDHD,SUCLG1,GCDH,CA4,TP53INP2,GLUL,ACADM,ALDH1A1,PPARA,SDHC,ACSS1,ACO2,ALDH9A1,MLYCD,SUCLA2,EPHX1,NBN,GRHPR,ADIPOR2,RETSAT,HMGCS1,IDI1,IDH3B,RDH11,DLD,ACSL1,ELOVL5,ALAD,BCKDHB,MCEE,KMT5A,ECHS1,ADH1C,HADH,HSDL2,D2HGDH,HSD17B10,CD36,SERINC1,CRAT,CRYZ,ECI2,HSD17B4,EHHADH,ACADS,ACADL,SUCLG2,HMGCS2,ECI1,METAP1,SMS,PDHB,CBR1,CPT1A,PCBD1,AUH,GSTZ1,HCCS,INMT,ERP29,GABARAPL1
bile acid metabolism	1.70e-03	-1.73	109	GSTK1,ABCA8,SLC27A5,GNMT,RXRA,ALDH1A1,AR,TFCP2L1,HACL1,PXMP2,ALDH9A1,MLYCD,DIO1,EPHX2,PEX12,SLC23A2,PFKM,HSD17B6,PHYH,PEX11A,RETSAT,IDI1,SCP2,BBOX1,DIO2,ACSL1,ABCA9,ABCA5,NR3C2,PEX1,APOA1,PNPLA8,SOD1,HSD17B4,ABCA6,CYP7B1,ATXN1,CYP39A1,CYP46A1,CROT,PEX11G
kras signaling up	2.88e-03	1.49	198	ITGA2,DCBLD2,MMP11,BPGM,ADAM17,ETV5,ERO1A,AMMECR1,SCN1B,ALDH1A3,G0S2,MMP10,PLAU,RETN,KCNN4,SPP1,PSMB8,PLAUR,CCL20,CLEC4A,EREG,DUSP6,INHBA,MALL,CTSS,ETV4,CSF2RA,GLRX,TPH1,CFHR2,C3AR1,ETV1,LIF,TMEM100,CBX8,IGFBP3,SNAP25,TOR1AIP2,TNFRSF1B,ANKH,HDAC9,SCG5,ANGPTL4,IL1RL2,FCER1G,CBL,ENG,LAT2,PRDM1,CFB,PTPRR,TRIB2,HBEGF,PIGR,PTGS2,PCSK1N,ITGB2,SLPI,TMEM158,SEMA3B,TMEM176A,F13A1,TMEM176B,HOXD11,LCP1,MPZL2,CA2,MMP9,ADAM8,VWA5A,LAPTM5
apoptosis	3.34e-03	1.53	161	GPX1,BCL2L1,CD44,LMNA,CCNA1,TNFRSF12A,BID,ROCK1,PPT1,IGF2R,CTNNB1,RELA,IER3,LGALS3,TIMP1,CDC25B,TGFB2,PMAIP1,BGN,EREG,CDKN1A,CASP3,TOP2A,TAP1,DAP3,PEA15,PSEN2,ANXA1,IGFBP6,SLC20A1,F2R,PSEN1,TSPO,DAP,GNA15,CCND1,ANKH,BAX,F2,IL18,FAS
uv response dn	7.48e-03	-1.52	142	ADD3,WDR37,KIT,DYRK1A,MRPS31,YTHDC1,DUSP1,RXRA,MT1E,FBLN5,SYNE1,CDON,TGFBR3,CDKN1B,ID1,EFEMP1,CITED2,MGMT,SMAD3,CAV1,PRDM2,IRS1,NR3C1,ABCC1,APBB2,CCN1,GRK5,MAGI2,VLDLR,BCKDHB,LPAR1,DMAC2L,PTEN,GJA1,VAV2,PPARG,SDC2,PRKAR2B,ARHGEF9,BMPR1A,SCAF8,ZMIZ1,TOGARAM1,PRKCE,ATXN1,TFPI,ADGRL2
wnt beta catenin signaling	9.26e-03	1.72	41	CSNK1E,KAT2A,ADAM17,CTNNB1,TP53,AXIN1,JAG2,PSEN2,DKK1,NCOR2,WNT5B,MAML1,HEY1,HEY2,DKK4,LEF1
myc targets v2	1.45e-02	1.6	56	HK2,MCM4,RRP9,MAP3K6,CBX3,PLK4,MYBBP1A,PPRC1,NOC4L,CDK4,SRM,MRTO4,EXOSC5,MCM5,RRP12,NOP16,SLC29A2,PA2G4
pi3k akt mtor signaling	2.94e-02	1.45	103	ACACA,EGFR,HRAS,TNFRSF1A,AKT1,CFL1,E2F1,ITPR2,YWHAB,AP2M1,ARPC3,RALB,TIAM1,STAT2,CDKN1A,SFN,PRKAG1,SLC2A1,NOD1,CDK4,PFN1,MYD88,TBK1,CLTC,CDK1,ARHGDIA,MKNK1,MAP3K7,GRB2,TRIB3,RAC1,FASLG,ACTR3,GSK3B,FGF6
hypoxia	3.11e-02	1.31	200	P4HA2,EGFR,HK2,CA12,KDELR3,BHLHE40,ADM,HEXA,ERO1A,IER3,PFKFB3,TGM2,B3GALT6,PLAUR,BGN,SDC3,CDKN1A,PDK3,PPFIA4,TGFBI,PFKL,GAPDH,P4HA1,TIPARP,EFNA3,AMPD3,SLC2A1,ANXA2,GLRX,S100A4,MAFF,ADORA2B,DDIT4,IGFBP3,HOXB9,ENO1,COL5A1,FBP1,SLC6A6,LARGE1,SULT2B1,ANGPTL4,SERPINE1,CHST2,WSB1,PDGFB,HMOX1,SLC2A3,SDC4,CAVIN1,PLIN2,GALK1,GPC1,TGFB3,STBD1,IDS
unfolded protein response	4.39e-02	-1.45	109	HERPUD1,XBP1,HYOU1,HSPA5,SPCS3,WFS1,DCP1A,EIF2AK3,SRPRA,DNAJC3,GEMIN4,DNAJB9,EIF4E,RPS14,EIF4A2,SSR1,CALR,NFYB,ATF3,PDIA6,ALDH18A1,HSP90B1,GOSR2,SRPRB,CNOT4,CXXC1,ATP6V0D1,VEGFA
angiogenesis	5.22e-02	1.54	35	OLR1,PDGFA,SPP1,TIMP1,JAG2,TNFRSF21,S100A4,COL5A2,VCAN,LPL,POSTN,APOH,ITGAV,COL3A1
estrogen response late	1.03e-01	1.21	200	NRIP1,CD44,CA12,CCNA1,PLK4,RBBP8,NMU,ITPK1,GALE,RAPGEFL1,MYOF,PRSS23,TPSAB1,RET,SLC26A2,SLC1A4,TIAM1,ALDH3B1,LAMC2,KLK11,TSTA3,IDH2,PTGER3,EMP2,TOP2A,TRIM29,SNX10,SFN,KIF20A,AREG,CDC6,NCOR2,KLK10,CCND1,JAK1,ATP2B4,GJB3,MDK,LARGE1,NAB2,SULT2B1,DHRS2,MAPK13,SERPINA1,IGFBP4,RAB31,CALCR,KRT19,PGR,UNC13B,CDC20,PLAAT3,AGR2,PLAC1,SEMA3B,STIL,GINS2,SLC16A1,CA2,SLC7A5,TH,MICB,IGSF1
heme metabolism	1.10e-01	-1.24	195	SLC66A2,HBB,LMO2,TENT5C,TNS1,ISCA1,NFE2L1,SYNJ1,ABCB6,DCUN1D1,TCEA1,ALDH6A1,MARCHF8,TNRC6B,TRIM58,KLF3,MARCHF2,H1-0,RAP1GAP,FBXO9,CCDC28A,HEBP1,NR3C1,CDC27,SELENBP1,NNT,SIDT2,ALAD,FBXO7,EPB41,DCAF10,SNCA,NCOA4,CROCCP2,BTRC,TFDP2,BCAM,GCLC,FOXO3,BLVRB,GLRX5,GAPVD1,FECH,DAAM1,DMTN,HTATIP2,MXI1,HBD,RANBP10,YPEL5,HBBP1,ELL2,FBXO34,SLC10A3,AGPAT4,TSPAN5,HBQ1,MGST3,ATG4A,XK
notch signaling	1.10e-01	1.38	32	KAT2A,WNT5A,DTX2,ST3GAL6,PSEN2,NOTCH3,CCND1
estrogen response early	1.13e-01	1.22	198	NRIP1,CD44,CANT1,CA12,BHLHE40,RBBP8,THSD4,SEC14L2,MYBBP1A,ITPK1,RHOBTB3,GAB2,RAPGEFL1,MYOF,PRSS23,MAST4,CALB2,DLC1,RET,TGM2,SLC26A2,SLC1A4,TIAM1,ALDH3B1,ENDOD1,PMAIP1,LAD1,TIPARP,SFN,SLC2A1,SNX24,AREG,UGCG,NCOR2,KLK10,SYT12,CCND1,MUC1,NADSYN1,SULT2B1,DHRS2,KRT15,GREB1,ELOVL2,IGFBP4,RAB31,MYBL1,CALCR,KRT19,RRP12,PGR,FASN,OLFML3,PLAAT3,ELF3,SEMA3B,RHOD,KCNK15,SLC16A1,SLC39A6,MSMB,SLC7A5,INHBB,RARA,MICB
pancreas beta cells	1.17e-01	-1.32	40	FOXO1,LMO2,PAK3,MAFB,ABCC8,SYT13,FOXA2,SRPRB,SCGN,SRP9,SPCS1,SRP14,ELP4,CHGA,ISL1,INSM1
uv response up	1.88e-01	1.16	158	TYRO3,NPTX2,SIGMAR1,H2AX,CDKN2B,LYN,BID,NTRK3,STARD3,CNP,CDC34,PRKACA,PPT1,RET,ICAM1,MMP14,ATP6V1F,HYAL2,CASP3,IGFBP2,TAP1,FEN1,CCNE1,COL2A1,TCHH,GRINA,CXCL2,HLA-F,TUBA4A,HMOX1,FURIN,RAB27A,GLS,AP2S1,CA2,CCND3,CLTB,ARRB2,TACR3,LHX2,RASGRP1,AGO2,NPTXR,RFC4
xenobiotic metabolism	1.88e-01	1.14	198	FAH,EPHA2,GSS,NMT1,TNFRSF1A,UPP1,BCAR1,CYP2J2,TDO2,NINJ1,NPC1,BCAT1,XDH,SHMT2,SLC1A5,TGFB2,IDH1,APOE,PC,GSTO1,CYP26A1,LONP1,ACOX3,GCKR,COMT,FBP1,SLC6A6,CYP2S1,FAS,CDA,SERPINE1,PROS1,ABCC3,PTGR1,IGFBP4,HES6,AQP9,HMOX1,PSMB10,CFB,TYR,SERPINA6,ACSM1,ACP2,CYP4F2,SSR3,TMEM176B,SMOX,FETUB,CA2
apical surface	2.12e-01	1.2	44	DCBLD2,SHROOM2,LYN,PLAUR,THY1,PCSK9,SULF2,CRYBG1,FLOT2
hedgehog signaling	2.21e-01	1.21	36	NRP2,SLIT1,THY1,PML,CRMP1,LDB1,RASA1,NRCAM,HEY1,TLE3,AMOT,HEY2
reactive oxygen species pathway	2.67e-01	-1.16	49	IPCEF1,PRDX1,ATOX1,STK25,SELENOS,ABCC1,HHEX,GPX3,GCLC,SOD1,SCAF4,NDUFA6,NDUFB4,LAMTOR5,MBP,TXNRD1,CAT
tgf beta signaling	2.67e-01	1.13	53	TGFBR1,CDK9,CTNNB1,SKIL,THBS1,PMEPA1,TGFB1,SMURF2,SLC20A1,NCOR2,SERPINE1,ENG,SMURF1,IFNGR2,RAB31
cholesterol homeostasis	3.12e-01	1.1	72	TNFRSF12A,ETHE1,CXCL16,S100A11,ATXN2,CTNNB1,LGALS3,PLAUR,PDK3,LDLR,FBXO6,LPL,ANXA5,SCD,NIBAN1
peroxisome	3.16e-01	-1.11	101	GSTK1,ALDH1A1,PRDX1,CRABP1,ALDH9A1,HSD11B2,MLYCD,DIO1,PEX2,EPHX2,SLC23A2,PEX11A,RETSAT,ABCC8,IDI1,SCP2,RDH11,CNBP,ACSL1,ELOVL5,SIAH1,SLC25A17,CRAT,ECI2,SOD1,HSD17B4,EHHADH,ATXN1,SLC25A4,PEX5
