pathway	padj	NES	size	leadingEdge
p53 pathway	2.25e-04	1.64	186	NUPR1,MKNK2,PPM1D,DDIT4,NOTCH1,EPHX1,ADA,H1-2,RHBDF2,IER5,PIDD1,RALGDS,BTG1,ABHD4,NINJ1,APAF1,DDB2,PTPN14,SERTAD3,S100A4,CASP1,PLXNB2,ITGB4,SP1,ZBTB16,ATF3,TRAFD1,ZFP36L1,CDKN2A,IL1A,RXRA,IER3,CEBPA,CDKN1A,CCP110,DGKA,NOL8,NDRG1,PDGFA,SEC61A1,HMOX1,WRAP73,VDR,BAIAP2,XPC,FOXO3,H2AW,STOM,RPL36,PITPNC1,SLC3A2
adipogenesis	3.97e-04	-1.69	174	GBE1,SAMM50,DHRS7B,DLD,BCL2L13,MRPL15,GHITM,MDH2,NDUFA5,ACLY,CYC1,ME1,IMMT,GPX3,DLAT,NDUFAB1,DNAJB9,PEX14,PEMT,G3BP2,MTCH2,UQCRC1,RNF11,SNCG,MGST3,UQCR10,UQCRQ,EPHX2,ELOVL6,ACO2,ACADM,GADD45A,NDUFS3,COX7B,GPX4,ESYT1,PGM1,PHYH,COQ3,FAH,AIFM1,ATP5PO,PRDX3,SDHB,ALDOA,TANK,SCP2,GRPEL1,COX6A1,RTN3,COX8A,SOD1,SDHC,REEP5,ALDH2,IDH3G,IDH1,IDH3A
complement	2.79e-03	1.56	178	MAFF,IRF7,CASP4,CDA,C1QA,CEBPB,KLKB1,CASP1,WAS,F5,CPQ,S100A12,CSRP1,CFH,CP,CA2,PIK3CG,CASP7,DGKG,PIK3R5,C1R,MMP14,IRF1,PLEK,RHOG,PIM1,DUSP6,S100A9,MMP8,SIRT6,LGALS3,PLAUR,IRF2,MSRB1,CR1,CASP10,SERPING1,GZMK,GNAI2,FCN1,GPD2,LCP2,GP1BA,KYNU,CTSS,C3,SRC,PDGFB,GP9,AKAP10,MT3,SERPINE1,MMP15,SERPINA1,IL6,C4BPB,LRP1,CASP3,FCER1G,C9,DOCK9,CTSC,PIK3CA,ITGAM,CBLB,CASP9,SERPINC1,DUSP5,CXCL1,C2,RAF1,F10
coagulation	3.50e-03	1.6	130	MAFF,RAPGEF3,CFD,SIRT2,HPN,C1QA,KLKB1,CRIP2,CPQ,CSRP1,CFH,CTSK,DCT,C1R,SH2B2,MMP14,FURIN,PLEK,CAPN2,DUSP6,MMP8,MMP2,HTRA1,ACOX2,CTSE,SERPING1,SPARC,FGG,GP1BA,MMP9,TF,PECAM1,C3,APOC3,PLAU,PDGFB,GP9,MMP11,SERPINE1,C8G,MMP15,SERPINA1,ITGB3,LRP1,C9,CASP9,SERPINC1,PROZ,C2,F10
allograft rejection	7.95e-03	1.44	186	STAB1,IRF7,FCGR2B,CD40,RIPK2,ST8SIA4,IL16,IL4R,WAS,FYB1,FGR,CDKN2A,IL12RB1,MAP3K7,CD1D,TLR6,IKBKB,BRCA1,CCL22,KLRD1,ZAP70,IL18,SPI1,TRAF2,IL1B,IRF4,IFNGR2,CD4,IRF8,CSF1,CD247,TGFB2,CCR2,ITGB2,TLR2,LCP2,MMP9,ITGAL,CAPG,MAP4K1,CTSS,FLNA,GBP2,IL4,CD74,CXCR3,NCF4,IL2RG,PTPRC,EGFR,IL6,SRGN,IFNAR2,CXCL13,IFNG,CD7,C2,TNF,CCND3,LIF,IL11,RPS9,LCK,HCLS1,CCL4,GZMA,CD3D,NCR1,TLR3,EREG,BCL10,RPS19,NOS2,IL9,MBL2,IFNGR1,CXCL9,PF4,B2M,CD3G,IL12B,LYN,FAS,IL2RA,CD86,NLRP3,CD40LG
tgf beta signaling	1.04e-02	1.65	49	MAP3K7,SKI,CDKN1C,PMEPA1,HIPK2,FURIN,BCAR3,WWTR1,SMURF2,TGIF1,HDAC1,IFNGR2,SMAD6,SMAD7,NCOR2,TGFBR1,SERPINE1,JUNB,ENG,ARID4B,FKBP1A,CTNNB1,CDH1,THBS1,SKIL,UBE2D3
peroxisome	1.35e-02	-1.51	94	ALDH1A1,IDI1,PEX11B,SLC23A2,PEX14,VPS4B,HMGCL,MSH2,RDH11,ITGB1BP1,CDK7,SLC25A4,STS,FDPS,ISOC1,EPHX2,YWHAH,FABP6,HRAS,PEX2,SLC25A17,SCP2,IDH2,GSTK1,SOD1,ELOVL5,CRABP1,ACSL4,IDH1,CACNA1B,ABCD2,ABCB9
interferon gamma response	1.44e-02	1.44	170	IRF7,CD40,CASP4,PTPN2,RIPK2,ST8SIA4,BST2,BTG1,RBCK1,IL4R,CASP8,CASP1,ISG20,IL10RA,IRF5,TRAFD1,IFITM2,CFH,MVP,CASP7,PELI1,CDKN1A,C1R,ARID5B,CMKLR1,VAMP5,IRF1,MT2A,NFKB1,IFITM3,PIM1,SOCS3,TRIM26,IL15RA,IRF4,IRF8,IRF2,OGFR,SERPING1,NFKBIA,SELP,IFIH1,FGL2,LCP2,TRIM21,RIPK1,CD74,SP110,TXNIP
pancreas beta cells	1.65e-02	-1.66	39	PCSK1,PAK3,SPCS1,SRPRB,STXBP1,PCSK2,AKT3,CHGA,DCX,INSM1
interferon alpha response	1.74e-02	1.51	77	IRF7,RIPK2,TMEM140,BST2,IL4R,CASP8,CASP1,ISG20,TRAFD1,IFITM2,TENT5A,SELL,TRIM5,IRF1,IFITM3,TRIM26,IRF2,OGFR,CSF1,IFIH1,TRIM21,GBP2,CD74,SP110,TXNIP,IFITM1
dna repair	2.19e-02	-1.47	128	HPRT1,ZWINT,SNAPC5,BRF2,DDB1,CSTF3,RPA3,POLR2C,TSG101,ITPA,CETN2,GMPR2,POLR2K,FEN1,RNMT,DGUOK,GTF2B,GPX4,EIF1B,BCAP31,POLR3C,USP11,SF3A3,ERCC2,RFC3,POLB,CANT1,VPS28,NUDT21,IMPDH2,RPA2,TMED2,GTF2H5,RBX1,GSDME,ARL6IP1,UMPS,GTF2H1
epithelial mesenchymal transition	2.19e-02	1.36	190	COLGALT1,MCM7,PLOD3,PLOD1,MSX1,SERPINH1,LAMA2,CALD1,COL16A1,COL5A3,PDGFRB,ITGB5,GEM,GAS1,EMP3,ITGA5,FSTL3,FBLN1,VIM,DCN,SPOCK1,TGM2,FAP,PMEPA1,MMP14,MMP2,HTRA1,SPP1,PLAUR,ITGB1,NOTCH2,THBS2,SPARC,TGFBI,TAGLN,VCAN,MGP,CAPG,FLNA,CRLF1,TGFBR3,P3H1,NNMT,IL32,VEGFA,CDH2,PLOD2,ABI3BP,TNFRSF11B,SLC6A8,SERPINE1,PCOLCE,TNFRSF12A,GJA1,ANPEP,APLP1,IL6,PRRX1,EDIL3,ITGB3,LRP1,COL8A2
wnt beta catenin signaling	2.37e-02	1.66	34	AXIN1,KAT2A,NOTCH1,TCF7,DVL2,RBPJ,ADAM17,WNT6,FRAT1,NCOR2,JAG1,NCSTN,PTCH1,WNT1,FZD1,LEF1,SKP2,CTNNB1,PPARD
myc targets v2	2.62e-02	-1.57	52	IMP4,MRTO4,TMEM97,TFB2M,AIMP2,DCTPP1,FARSA,SORD,SUPV3L1,NDUFAF4,SRM,MCM4,RABEPK,BYSL
myogenesis	3.80e-02	1.32	194	SMTN,CRYAB,FOXO4,NOTCH1,CFD,LAMA2,SIRT2,MYO1C,DMPK,BIN1,ITGB5,CHRNG,DAPK2,PLXNB2,ITGB4,IFRD1,MYH9,AGRN,AEBP1,TEAD4,COX7A1,CDKN1A,SPDEF,SORBS1,WWTR1,GAA,SH2B1,PDLIM7,KIFC3,NOS1,VIPR1,APOD,ACSL1,ITGB1,SYNGR2,SVIL,PC,AKT2,LSP1,KCNH1,SPARC,TAGLN,SPHK1,MRAS,SOD3,DENND2B,EFS,ACTN3,SLC6A8,MYH11,SH3BGR,TNNC1,MYH2,ITGA7,MYH1,SLN,CKM,LPIN1,MYH3,CTF1,CHRNA1,TNNI1,PICK1,TCAP,MYLPF,ADAM12,ERBB3,HRC,ATP2A1
glycolysis	4.88e-02	-1.37	182	DLD,MDH2,PRPS1,MDH1,ME1,PYGL,ME2,SDC2,TXN,RARS1,MPI,KIF2A,PAM,GOT2,SLC25A13,HS2ST1,PGK1,FAM162A,TPI1,UGP2,LDHA,AGL,GOT1,CHST1,ENO2,CTH,SDC1,PFKP,HOMER1,EXT2,VLDLR,PYGB,COPB2,ENO1,ALDOA,NSDHL,PPIA,AKR1A1,ECD,SOD1,SDHC,GPC4,AURKA,SPAG4,GFPT1,MIF,TPST1
kras signaling up	7.08e-02	1.23	189	JUP,CXCR4,GYPC,LAT2,ZNF277,GFPT2,CD37,TSPAN1,IL10RA,SPRY2,RELN,TMEM176A,TRAF1,CFH,WNT7A,CA2,C3AR1,GPRC5B,GPNMB,SCN1B,IL7R,CMKLR1,G0S2,NR0B2,IKZF1,PPBP,DUSP6,DOCK2,CIDEA,TMEM176B,MPZL2,IL1B,GNG11,ANGPTL4,IRF8,SPP1,PLAUR,CBL,ADAM17,APOD,TNFRSF1B,RETN,AKT2,MAFB,ITGB2,CFHR2,MMP9,PECAM1,MAP4K1,CTSS,ST6GAL1,PLVAP,GADD45G,HSD11B1,PLAU,ADAM8,IL2RG,MYCN,MAP7,MMP11,F2RL1
apical surface	8.80e-02	1.39	34	ATP8B1,GAS1,NCOA6,ADAM10,BRCA1,HSPB1,CROCC,PLAUR,ADIPOR2,B4GALT1,IL2RG,NTNG1,TMEM8B,LYPD3
uv response dn	8.80e-02	-1.33	141	RGS4,PIK3R3,AMPH,PRKAR2B,WDR37,BDNF,INPP4B,MAP1B,CAP2,SDC2,ARHGEF9,ACVR2A,INSIG1,PTPRM,PEX14,PLCB4,SCAF8,AKT3,DDAH1,PRKCA,ADGRL2,ICA1,PLPP3,VLDLR,IRS1,DMAC2L,SYNE1,ATRN,AGGF1,DYRK1A,COL11A1,SIPA1L1,MGMT,ABCC1
hedgehog signaling	1.42e-01	-1.36	35	SCG2,RTN1,CRMP1,CDK5R1,NRCAM,THY1,VLDLR,L1CAM,HEY1
reactive oxygen species pathway	1.81e-01	-1.32	43	GPX3,TXN,GCLM,MSRA,PFKP,LAMTOR5,GPX4,STK25,ERCC2,NDUFS2,SOD1,GLRX2,ABCC1,ATOX1,G6PD,PRDX2,PRNP
pi3k akt mtor signaling	1.85e-01	-1.23	95	VAV3,PIK3R3,UBE2N,YWHAB,PLCB1,MAPK9,PIN1,ACTR3,AP2M1,PRKAG1,MAPKAP1,MAPK10,EIF4E,GSK3B,CLTC,CFL1,HRAS,MAP2K6,PRKCB,MAPK1,CSNK2B,DUSP3
spermatogenesis	2.20e-01	-1.21	122	CCNA1,CLGN,IL13RA2,SCG3,DDX25,CDKN3,PSMG1,MTOR,SNAP91,CCT6B,NEFH,TSN,VDAC3,SCG5,PARP2,MLF1
unfolded protein response	2.20e-01	-1.21	105	NHP2,YWHAZ,SPCS1,SRPRB,POP4,ATP6V0D1,LSM4,SPCS3,SLC1A4,DNAJB9,IARS1,EXOSC9,TUBB2A,GOSR2,EIF4E,IGFBP1,PARN,SRPRA,EXOSC2,TTC37,ASNS,EXOC2,MTREX,FUS,HSPA9,DDX10,SSR1,ALDH18A1,ERO1A,EEF2,HYOU1,TSPYL2,DCTN1,NOLC1
mitotic spindle	2.37e-01	1.13	179	MID1IP1,MAP3K11,MYO1E,SMC1A,MYO9B,CDC42EP2,ALMS1,BIN1,CEP250,BCL2L11,ABL1,OPHN1,CDC42EP1,FGD6,MYH9,FBXO5,RACGAP1,SUN2,PXN,NUMA1,ROCK1,NCK2,ARAP3,CNTRL,WASF2,ARHGEF2,ACTN4,CCNB2,PALLD,ARHGEF7,TUBD1,KPTN,DOCK2,NEDD9,CDK5RAP2,SOS1,RAPGEF5,SAC3D1,TIAM1,KIF15,UXT,NOTCH2
angiogenesis	3.09e-01	1.16	33	MSX1,S100A4,PDGFA,KCNJ8,SPP1,FGFR1,VCAN,VEGFA,JAG1,APOH,LPL,PRG2,CXCL6
apoptosis	3.09e-01	1.1	153	RELA,CFLAR,CASP4,PDGFRB,MCL1,CASP6,BCL2L11,CASP8,CASP1,ISG20,ATF3,CREBBP,ROCK1,IL1A,CASP7,CDK2,DCN,IER3,CDKN1A,GNA15,BRCA1,TSPO,HSPB1,IRF1,DFFA,IFITM3,IL18,HMOX1,NEDD9,CDC25B,IL1B,MMP2,LGALS3,CD14
androgen response	3.15e-01	-1.14	95	INPP4B,SRP19,IDI1,UAP1,AKAP12,SPCS3,HMGCR,INSIG1,DNAJB9,SORD,GPD1L,HMGCS1,ALDH1A3,XRCC6,SMS,TPD52,XRCC5,NCOA4,ABHD2,STK39,APPBP2,UBE2J1,ELOVL5,HPGD
bile acid metabolism	3.16e-01	-1.13	98	PEX26,ALDH1A1,IDI1,SLC23A2,PFKM,OPTN,GCLM,PEX19,RBP1,ISOC1,EPHX2,CROT,PHYH,PEX7,PEX1,SCP2,IDH2,GSTK1,SOD1,ABCA5,FDXR,PEX16,ABCA3,IDH1,CYP46A1,PIPOX
apical junction	3.16e-01	1.08	176	JUP,CLDN15,COL16A1,SIRPA,FLNC,LDLRAP1,ICAM2,INPPL1,ITGA10,RRAS,PCDH1,ITGB4,ICAM4,FYB1,MYH9,TRAF1,SLC30A3,ACTN4,PLCG1,COL9A1,CLDN5,JAM3,TIAL1,MPZL2,BAIAP2,MMP2,CD34,RAC2,B4GALT1,ITGB1,AKT2,GNAI2,TGFBI,CTNNA1,VCAN,MMP9,PECAM1,GRB7,CNN2,SRC,CLDN7,ACTN3,MAP4K2,TNFRSF11B,EPB41L2,ADAMTS5,PTPRC,EGFR,ITGA9,TMEM8B,SYK,ARHGEF6,MAPK13,CLDN8,VASP,ALOX15B
heme metabolism	4.14e-01	-1.06	187	FBXO9,SYNJ1,XK,CCDC28A,UROD,ISCA1,OPTN,GLRX5,GCLM,BLVRA,FECH,SLC30A10,RAP1GAP,IGSF3,ADD2,SNCA,MGST3,BPGM,ATP6V0A1,LPIN2,YPEL5,DMTN,PSMD9,CLCN3,ARL2BP,ANK1,EIF2AK1,PPP2R5B,MPP1,NNT,UROS,PPOX,HTRA2,BTRC,SLC66A2,BLVRB,NCOA4,SLC22A4,MKRN1,ASNS,ENDOD1,CAST,HBB,MINPP1,AGPAT4,MOSPD1,CDC27,DAAM1,RCL1,PRDX2,MFHAS1,SDCBP
uv response up	4.14e-01	-1.05	152	PPP1R2,CYB5R1,CCK,ALAS1,GCH1,EPCAM,UROD,RET,GPX3,TUBA4A,ATP6V1C1,OLFM1,NUP58,GGH,CCNE1,PARP2,SLC25A4,ATP6V1F,HSPA13,PRKACA,CYB5B,FEN1,ENO2,STK25,PPT1,PSMC3,ALDOA,CLTB,GRPEL1,MAPK8IP2,AP2S1
g2m checkpoint	5.78e-01	0.98	192	SMC1A,RAD54L,NASP,ABL1,H2BC12,E2F4,LBR,FBXO5,RACGAP1,MEIS2,NUMA1,RBM14,RBL1,CDKN2C,G3BP1,CCNB2,H2AX,SMARCC1,CDK4,CCNA2,MT2A,SS18,CDC25B,SRSF1,AMD1,STAG1,KIF15,POLA2,NOTCH2,XPO1,POLE,CTCF,BARD1,PLK1,HOXC10,FOXN3,EGF,PTTG3P,DDX39A,EZH2,POLQ,SRSF10,DTYMK,NUP98,DBF4,CDKN1B,MCM5,UBE2C
xenobiotic metabolism	5.80e-01	-0.97	180	HPRT1,PTS,TMEM97,ALAS1,GSS,SPINT2,GCH1,ACP2,ASL,ACP1,CYP2E1,RAP1GAP,PEMT,PGRMC1,GABARAPL1,SLC35B1,MTHFD1,GSTO1,ADH5,DDC,LPIN2,ACO2,PSMB10,CYFIP2,IGFBP1,CROT,NFS1,FAH
estrogen response late	7.29e-01	-0.91	187	HPRT1,DYNLT3,CCNA1,SNX10,PRKAR2B,CACNA2D2,TSPAN13,GLA,RET,DNAJC12,OLFM1,ASS1,SLC1A4,ARL3,TH,SORD,COX6C,SLC24A3,OPN3,CXCL14,LARGE1,MEST,HSPA4L,RBBP8,CYP4F11,SCUBE2,BLVRB,IDH2,CYP26B1,ABHD2,ELOVL5,BAG1,ABCA3,MOCS2,KIF20A,PRSS23,PCP4,CKB,ALDH3A2,TFPI2,SOX3
cholesterol homeostasis	7.72e-01	-0.85	56	TMEM97,IDI1,SC5D,HMGCR,HMGCS1,FDPS,ACAT2,EBP,LGMN,ALDOC,NSDHL,TM7SF2,ATXN2
notch signaling	7.72e-01	-0.83	29	PSEN2,PRKCA,ARRB1,ST3GAL6,SKP1,WNT5A,DTX4,RBX1
e2f targets	9.11e-01	0.86	182	MCM7,NCAPD2,PPM1D,SMC1A,PAN2,NASP,DONSON,DNMT1,LUC7L3,LBR,PSMC3IP,RACGAP1,TK1,PNN,CDKN2A,CDKN1A,CCP110,CDKN2C,CCNB2,BRCA1,H2AX,CDK4,CDC25B,SRSF1,STAG1,TIMELESS,POLA2,XPO1,POLE,CTCF,DIAPH3,BARD1,RAD50,PLK1,RNASEH2A,DDX39A,SMC3,EZH2
estrogen response early	9.28e-01	-0.79	186	DYNLT3,GLA,SLC1A1,REEP1,RET,SYNGR1,SLC19A2,OLFM1,SLC1A4,ARL3,SYBU,MPPED2,SNX24,GFRA1,RETREG1,INPP5F,SLC24A3,OPN3,ELOVL2,CANT1,RBBP8,ASB13,BLVRB,CYP26B1,ABHD2,ABAT,SH3BP5,ENDOD1,KAZN,ELOVL5,TUBB2B,BAG1,ABCA3,ADCY1,BCL11B,PRSS23
kras signaling dn	9.89e-01	0.78	190	SLC29A3,SOX10,EFHD1,MYOT,CHRNG,ZBTB16,SELENOP,FGF22,CD207,SGK1,SLC30A3,PNMT,ENTPD7,GTF3C5,TSHB,TENT5C,FSHB,NTF3,CYP39A1,NOS1,CELSR2,PLAG1,TGFB2,STAG3,NRIP2,GP1BA,BARD1,EGF,TCF7L1,TFAP2B,KRT5,COQ8A,PTPRJ,NR6A1,LYPD3,EDN2,IFNG,KCND1,CAPN9,CLDN8,CKM,NGB,TFCP2L1,PAX4,DLK2,MEFV,MTHFR,PDE6B,SLC6A14,THRB,CDH16,PDCD1,ABCB11,ASB7,BMPR1B,KRT13,VPREB1,KLK7,TCL1A,UGT2B17,TFF2,SLC12A3,IDUA,SKIL,CDKAL1,IL12B,CD40LG,GPRC5C,KRT4,SHOX2,ATP6V1B1,SLC38A3,PAX3,RGS11,C5,CYP11B2,ZNF112,ATP4A,SPRR3,COPZ2,OXT,P2RY4,TAS2R4
