pathway	padj	NES	size	leadingEdge
myc targets v2	8.83e-06	2.07	56	BYSL,MCM4,NOP2,PLK4,SORD,TMEM97,CBX3,UNG,CDK4,PLK1,MCM5,DCTPP1,IPO4,HSPD1,HSPE1,PA2G4,NOP16,PUS1,FARSA,AIMP2,TFB2M,UTP20,PRMT3,SLC19A1,SRM,EXOSC5,LAS1L,WDR74,MPHOSPH10,RRP12,IMP4,PES1,PHB,NOC4L,SLC29A2,RRP9,GRWD1,RABEPK
interferon alpha response	9.39e-06	1.99	94	IRF9,ISG15,ADAR,PARP14,IRF7,OASL,SAMD9,UBE2L6,PNPT1,CXCL10,CXCL11,PARP9,MX1,RSAD2,MOV10,HELZ2,TRIM14,PSMB9,OAS1,PARP12,IFIH1,BST2,IFI35,TAP1,IFIT2,CMPK2,TRIM26,IFI44L,LAMP3,DDX60,DHX58,TRAFD1,SELL,IFI44,SAMD9L,CD74,EPSTI1,SP110,PSMB8,IFI27,HLA-C,USP18,IRF1,CMTR1,ISG20,BATF2,EIF2AK2,RIPK2,LY6E,MVB12A,IFITM1,HERC6,PSME1
glycolysis	1.17e-05	1.74	198	HMMR,AURKA,KIF20A,TSTA3,CDK1,SPAG4,TPI1,STMN1,DEPDC1,B3GALT6,P4HA2,HSPA5,VCAN,PPIA,PMM2,SLC37A4,PKM,SLC25A13,COL5A1,PSMC4,P4HA1,FKBP4,MIF,EGLN3,EFNA3,CHST6,CENPA,ALDOA,TXN,CHST1,PAXIP1,POLR3K,SAP30,GNPDA1,CASP6,SDC1,CXCR4,CHPF,ENO2,ALG1,BPNT1,PPFIA4,GOT2,PGM2,RBCK1,PGK1,GOT1,BIK,SRD5A3,COPB2,COG2,CLN6,ERO1A,CHPF2,B3GAT3,SLC35A3,ISG20,KDELR3,GALE,ARTN,FUT8,GFPT1,VEGFA,PGLS,GMPPA,DDIT4,KIF2A,SDHC,B4GALT4,GALK1,GPC4,B4GALT7,G6PD,NASP,LDHC,TPBG,AKR1A1,TFF3,B4GALT2,GPC1,RPE,NANP
allograft rejection	5.90e-05	1.69	198	MMP9,BRCA1,THY1,INHBA,IRF7,TPD52,PTPN6,NME1,CDKN2A,LTB,IL2RG,GLMN,ITGAL,CXCL9,CCL11,IL18,TRAF2,CXCL13,ABCE1,TRAT1,AKT1,TIMP1,TAP1,IL12B,TAPBP,ELF4,MRPL3,MAP4K1,HLA-G,ITGB2,CD74,CCL19,STAT1,CAPG,GZMB,CCR5,CD7,CSK,CXCR3,IL2RB,CD86,TLR6,GPR65,HLA-DOB,IGSF6,PSMB10,CRTAM,CCL22,RIPK2,TGFB1,CD3G,IFNG,UBE2N,LCK,CCL7,FASLG,CD80,CCR1,ZAP70,HLA-DOA,GZMA,CD2,ITK,GALNT1,LCP2,CD79A,GCNT1,TNF,SIT1,CD3E,HLA-DQA1,F2R,C2,MTIF2,CD4,LY86,HLA-A,HLA-DMB,CCR2,HLA-DRA,FYB1,HIF1A,UBE2D1,CD8B,EIF4G3,PTPRC,ICOSLG,SPI1,PRKCB,CCL5
dna repair	5.90e-05	1.76	146	ZWINT,FEN1,TYMS,RFC4,RAD51,PCNA,POLA2,ITPA,ALYREF,NME1,NT5C3A,ADRM1,NELFCD,HPRT1,CANT1,SAC3D1,POLR2H,TAF6,VPS28,STX3,CMPK2,POLD1,RAE1,RFC2,UMPS,POLH,CCNO,POLB,ARL6IP1,DDB1,CSTF3,RFC3,COX17,TARBP2,POLA1,MPG,PNP,NT5C,NME3,ZNRD1,TMED2,ERCC2,LIG1,POLR2G,ERCC4,POLR2D,PRIM1,GUK1,DGUOK,POLR2K,CETN2,UPF3B,POLD4,SEC61A1,CLP1,RPA3,NCBP2,SSRP1,RFC5,ELL
hypoxia	7.03e-05	-1.66	200	CAVIN1,CAV1,CDKN1C,MAFF,ANGPTL4,BCL2,IRS2,NR3C1,F3,MT1E,JUN,PNRC1,IGFBP3,PIM1,CHST3,MXI1,SRPX,ALDOC,PRKCA,PAM,GPC3,BTG1,BNIP3L,ATF3,ETS1,PPP1R15A,ERRFI1,AK4,CSRP2,SDC2,PFKFB3,CHST2,PGM1,ZFP36,DUSP1,MT2A,KLF6,FOS,UGP2,PPARGC1A,PCK1,KLF7,FOXO3,AKAP12,IL6,PKP1,NFIL3,CCN1,NDST1,CAVIN3,DCN,ADM,DTNA,VLDLR,RRAGD,ACKR3,S100A4,GRHPR,GBE1,NDRG1,PYGM,EGFR,TIPARP,RORA
unfolded protein response	9.22e-05	1.82	109	H2AX,LSM4,PARN,MTHFD2,SLC7A5,ALDH18A1,SRPRB,PDIA6,HSPA5,NFYA,SLC1A4,NHP2,SSR1,EIF4A3,TARS1,EXOSC4,HYOU1,IARS1,EIF2AK3,YWHAZ,YIF1A,TATDN2,ASNS,XPOT,SERP1,ERO1A,BANF1,KDELR3,CHAC1,EXOC2,DNAJA4,VEGFA,ARFGAP1,HSP90B1,IFIT1,EIF4G1,CNOT2,DDIT4,EXOSC5,SEC31A,EXOSC9,EDEM1,LSM1,EXOSC1,FUS,HSPA9,EIF2S1,EIF4EBP1,EIF4E,SDAD1,XBP1,CKS1B,RRP9,SPCS1
spermatogenesis	3.45e-04	1.71	134	KIF2C,EZH2,AURKA,NCAPH,CDK1,RFC4,TTK,CDKN3,STRBP,DBF4,NEK2,CLGN,PHKG2,PCSK1N,RPL39L,CHFR,OAZ3,TOPBP1,GAD1,GFI1,H1-6,NEFH,MLF1,CCNB2,MAP7,THEG,VDAC3,TNNI3,CAMK4,MAST2,ART3,CNIH2,LDHC,BUB1,ACRBP,IDE,PGS1
heme metabolism	2.30e-03	-1.46	195	SLC66A2,TNS1,C3,LMO2,SIDT2,SNCA,EZH1,ERMAP,NR3C1,UROD,MXI1,GYPC,CAT,DMTN,KAT2B,CCDC28A,BNIP3L,YPEL5,ACKR1,CAST,ADD1,FBXO9,ALDH1L1,SEC14L1,ISCA1,MARCHF8,ALAD,ABCG2,HBB,FOXJ2,FOXO3,ENDOD1,TRAK2,ALDH6A1,PICALM,NFE2L1,OPTN,PC,NCOA4,SLC25A37,CLIC2,TNRC6B,BTG2,HBD,CIR1,CCND3,EPB41,ATP6V0A1,RCL1,MPP1,EPB42,DAAM1,ICAM4,GAPVD1,KLF3
kras signaling up	3.15e-03	-1.5	198	MTMR10,SATB1,TSPAN7,CCND2,EMP1,DUSP6,SPRY2,ANGPTL4,SPARCL1,TNFRSF1B,APOD,IL33,KLF4,IGFBP3,GYPC,GPRC5B,CFH,RBP4,RELN,VWA5A,CAB39L,TFPI,ETS1,PPP1R15A,DCBLD2,TMEM100,PTGS2,CPE,G0S2,NAP1L2,CCSER2,GNG11,SLPI,PIGR,DNMBP,PEG3,MMD,AKAP12,HBEGF,ALDH1A3,PECAM1,CIDEA,SPON1,CDADC1,BMP2,ADGRA2,HSD11B1,FGF9,EVI5,ADGRL4,ABCB1,GUCY1A1,MALL
pi3k akt mtor signaling	3.18e-03	1.62	103	CDK1,SLC2A1,E2F1,PPP1CA,ACTR3,TRIB3,PAK4,MYD88,IL2RG,PFN1,CDK4,CFL1,TIAM1,TRAF2,CLTC,AKT1,RPS6KA1,CXCR4,SLA,ARPC3,CDK2,GRB2,YWHAB,NFKBIB,CSNK2B,PIK3R3,TBK1,HRAS,GSK3B,UBE2N,HSP90B1,LCK,ACTR2,FASLG,CAMK4,DAPP1,GNGT1,AP2M1,AKT1S1,MAPK9,EIF4E,ARHGDIA,VAV3
xenobiotic metabolism	3.47e-03	-1.49	198	PDK4,GABARAPL1,MAOA,PROS1,PINK1,NDRG2,ETS2,GSTM4,CAT,RBP4,MARCHF6,AKR1C3,CDO1,SLC46A3,CD36,ADH5,CES1,AKR1C2,DDAH2,ALDH2,IL1R1,SLC12A4,ADH1C,MT2A,HACL1,IGF1,PEMT,KARS1,PTGDS,MAN1A1,AOX1,F10,FMO1,LCAT,EPHA2,ECH1,TNFRSF1A,RETSAT,ARPP19,HSD11B1,PC,ETFDH,ABCD2,ALDH9A1,TPST1,ELOVL5,ABHD6,XDH,ATOH8,CSAD,PTGR1,ALDH3A1,PMM1,FBLN1,FAS,ENPEP,HSD17B2,CBR1,SERTAD1,MTHFD1,SAR1B,TAT,IDH1,PTGES,FMO3,ARG2
bile acid metabolism	4.53e-03	-1.55	109	NR3C2,EPHX2,HSD17B11,ABCA5,CAT,ABCA6,MLYCD,CYP46A1,HACL1,PEX11A,CYP39A1,LIPE,ABCA8,ABCA1,ALDH1A1,ACSL1,ABCA9,RETSAT,BBOX1,RXRG,OPTN,BMP6,ABCD2,ALDH9A1,GSTK1,CH25H,PEX19,RXRA,ACSL5
coagulation	4.93e-03	-1.52	137	ANXA1,GSN,CLU,RGN,DUSP6,C3,MAFF,TF,PROS1,ANG,TFPI2,F3,SERPING1,A2M,ISCU,GNG12,CFD,CFH,TIMP3,CAPN5,DUSP14,CPQ,FYN,RAPGEF3,CFI,F8,KLF7,C1R,F10,LTA4H,PECAM1,THBD,CSRP1,SIRT2,HTRA1,VWF,C1S
fatty acid metabolism	5.80e-03	-1.48	154	GABARAPL1,MAOA,HSD17B11,UROD,PPARA,HIBCH,ACADS,ALDH3A2,ACSL4,HADH,CD36,ACADVL,ACAA2,CA4,G0S2,AUH,MLYCD,ADH1C,ALAD,GPD1,SUCLG1,INMT,AOC3,ALDH1A1,ACSL1,PTPRG,ACADL,FMO1,HSDL2,MGLL,CIDEA,ECH1,RETSAT,ACSM3,LTC4S,ETFDH,SUCLA2,EHHADH,GRHPR,ALDH9A1,ELOVL5,HPGD,SERINC1,SDHD,ACSL5,ACADM,CA6,ECI2,BCKDHB,ODC1,HADHB,ALDH3A1,ECHS1,PRDX6,HMGCS2,CBR3,ME1,S100A10,CBR1,IDH1,HMGCL,ACAA1,HSD17B4,MDH1,CYP1A1,PDHA1,EPHX1
estrogen response late	6.48e-03	1.43	200	TOP2A,STIL,KIF20A,RNASEH2A,TSTA3,IDH2,CDC20,DHCR7,MICB,CDC6,MAPK13,LSR,PLK4,SLC7A5,SORD,NMU,PTPN6,LLGL2,DNAJC1,OPN3,SLC1A4,FKBP4,TIAM1,FGFR3,HPRT1,ANXA9,GAL,RAB31,SIAH2,FRK,CLIC3,GINS2,COX6C,PLAC1,MDK,RAPGEFL1,SLC9A3R1,TJP3,TSPAN13,RET,FAM102A,XRCC3,ST14,PRSS23,ASCL1,PKP3,CHST8,PPIF,BATF,ISG20,GALE,PRLR,ABHD2,KRT19,TH,EMP2,UGDH,AGR2,TFF1,CD9
uv response up	7.99e-03	1.47	158	FEN1,H2AX,RFC4,CCNE1,TFRC,YKT6,STIP1,MMP14,CASP3,NPTX2,FKBP4,PRPF3,TARS1,GAL,ALDOA,POLR2H,E2F5,BAK1,PPAT,TAP1,PPT1,HLA-F,PDAP1,ENO2,AP2S1,STARD3,GGH,RPN1,GCH1,EPCAM,RASGRP1,CDK2,HNRNPU,RET,ASNS,NAT1,MARK2,DNAJA1,RAB27A,NUP58,IRF1,PPIF,ATP6V1F,GRINA,NKX2-5,POLG2,HSPA13,KCNH2,CHRNA5,ATP6V1C1,AGO2,SPR,CLCN2,KLHDC3,MRPL23,DDX21,MAPK8IP2,HMOX1
p53 pathway	1.13e-02	-1.33	195	TXNIP,CCND2,BLCAP,SESN1,CTSF,ZBTB16,INHBB,KLF4,STOM,JUN,CCNG1,ISCU,LDHB,BTG1,VWA5A,ATF3,PPP1R15A,PTPN14,CASP1,TSC22D1,FGF13,COQ8A,CDH13,ERCC5,FBXW7,RPS12,RRAD,FOS,PHLDA3,XPC,FOXO3,LRMP,HBEGF,EPHA2,RETSAT,BMP2,CD81,GPX2,S100A4,TSPYL2,PDGFA,PROCR,NDRG1,CGRRF1,TP63,TCN2,CEBPA,JAG2,BTG2,RXRA,TM4SF1,NOTCH1,PTPRE,CCND3,DDB2,MKNK2,PMM1,KIF13B,RPS27L,FAS,RALGDS,SP1,KLK8,S100A10,PLK3,SERPINB5,ZFP36L1,NUPR1
il2 stat5 signaling	1.41e-02	-1.38	198	PLPP1,CDKN1C,AHNAK,SH3BGRL2,ITIH5,PLAGL1,GABARAPL1,CCND2,EMP1,MAFF,IFNGR1,BCL2,SOCS2,TNFRSF1B,HUWE1,PIM1,TNFRSF21,ARL4A,DENND5A,FGL2,WLS,PRNP,GLIPR2,SHE,MYC,DHRS3,ITGA6,KLF6,CSF1,GUCY1B1,PTCH1,CAPN3,SERPINB6,SCN9A,PRKCH,NFIL3,LRIG1,HIPK2,SELP,IKZF4,RRAGD,BMP2,CD81,ABCB1,NDRG1,NT5E,LRRC8C,RORA,NFKBIZ,TNFRSF8,SMPDL3A,PTH1R,PLIN2,BMPR2,CCND3,PHLDA1,ODC1,NRP1,GPX4
apical junction	1.64e-02	-1.31	195	IRS1,EPB41L2,SIRPA,MYL9,SKAP2,ADAMTS5,PTEN,GNAI1,ARHGEF6,SGCE,ITGA9,HADH,AMIGO1,CX3CL1,MAP3K20,JAM3,LAMB3,MYH10,PARVA,VCL,NEXN,TSC1,CLDN5,TJP1,SLIT2,AMIGO2,CLDN11,CNN2,PECAM1,NECTIN3,ACTG2,LIMA1,COL17A1,ACTN1,ICAM2,SORBS3,VWF,CD34,CALB2,CD209,TSPAN4,LAMA3,FLNC,MPP5,CLDN8,AKT3,EGFR,RRAS
apoptosis	2.13e-02	-1.36	161	CAV1,TXNIP,SATB1,ANXA1,IGFBP6,CCND2,GSN,CLU,EMP1,IFNGR1,TGFBR3,LGALS3,JUN,DPYD,GSTM1,NEDD9,BNIP3L,ATF3,CASP1,TIMP3,ADD1,CD14,DFFA,CASP4,GPX3,TIMP2,EGR3,MGMT,FEZ1,IL6,BCL2L2,RETSAT,PLPPR4,DCN,SOD2,SC5D,BMP2
wnt beta catenin signaling	2.41e-02	-1.54	41	CCND2,GNAI1,HDAC5,JAG1,NOTCH4,MYC,PTCH1,AXIN2,HEY1,DLL1,WNT5B,JAG2,HEY2,NOTCH1,RBPJ,DVL2
epithelial mesenchymal transition	4.32e-02	-1.26	199	ABI3BP,MYL9,MATN2,SFRP1,TGFBR3,SNTB1,TFPI2,GAS1,FERMT2,JUN,EFEMP2,IGFBP3,PMP22,DST,FMOD,LAMC1,DPYSL3,CXCL12,DAB2,FGF2,TIMP3,FSTL1,LAMA2,MEST,NOTCH2,CALD1,VIM,FBLN5,MYLK,SLIT3,PCOLCE2,CXCL1,SLIT2,NNMT,PTX3,ANPEP,GEM,IL6,ECM2,TAGLN,CCN1,OXTR,DCN,PTHLH,TPM2,VEGFC,HTRA1,LAMA3,SGCG,SNAI2,NT5E,CD59,COL4A2,PDLIM4
notch signaling	8.41e-02	-1.38	32	TCF7L2,PRKCA,MAML2,ARRB1,JAG1,NOTCH2,FZD5,DLL1,DTX1,FZD7,ST3GAL6,NOTCH1
tgf beta signaling	1.06e-01	-1.31	53	CDKN1C,SPTBN1,KLF10,BMPR1A,PPP1R15A,WWTR1,SKI,TJP1,HIPK2,BMP2,ID1,LTBP2,SMAD3,FNTA,BMPR2,ACVR1,JUNB,SMAD6,ENG,BCAR3
androgen response	1.35e-01	-1.25	97	PLPP1,ADAMTS1,CDC14B,ARID5B,SELENOP,LIFR,MAF,PTPN21,STEAP4,GPD1L,TSC22D1,RPS6KA3,AKAP12,ALDH1A3,ACTN1,SRF,NCOA4,NDRG1,ELOVL5,GUCY1A1,HPGD
inflammatory response	2.47e-01	1.15	200	MMP14,CCR7,INHBA,IRF7,CLEC5A,CXCL10,NOD2,PLAUR,CXCL11,CCL20,SERPINE1,ADRM1,CXCL9,HPN,GNAI3,TNFRSF9,IL18,SEMA4D,BST2,TIMP1,IL12B,TAPBP,OLR1,LAMP3,SELL,SLC31A1,P2RY2,GCH1,RASGRP1,ATP2C1,SLC1A2,RGS16,IL2RB,IRF1,P2RX4,ADGRE1,SELENOS,PTGIR,CCL22,EIF2AK2,NDP,RIPK2,LY6E,LCK,CCL7,IFITM1,LCP2,TPBG,PIK3R5,NMI,AQP9,CSF3R,CD48,RGS1,FPR1,SLC7A1,HIF1A,KCNA3,GPR132,RTP4,ICOSLG,OSM,CCL5,SPHK1,SLAMF1,MSR1
cholesterol homeostasis	2.69e-01	-1.14	72	CLU,GNAI1,GSTM2,LGALS3,ANTXR2,LPL,PNRC1,ALDOC,ATF3,ERRFI1,JAG1,ACSS2,NIBAN1,FDFT1,PPARG,NFIL3,ECH1,SC5D,AVPR1A
hedgehog signaling	2.69e-01	-1.17	36	DPYSL2,ETS2,RTN1,AMOT,TLE1,PTCH1,HEY1,VLDLR,HEY2,NRP1,CDK6,UNC5C
oxidative phosphorylation	2.69e-01	-1.09	196	PDK4,MAOB,COX4I1,ISCU,LDHB,ETFB,BDH2,ACADVL,ACAA2,ATP5F1A,NDUFS4,SLC25A6,HADHA,ISCA1,SLC25A3,SUCLG1,ACADSB,CYB5R3,NDUFB8,MFN2,ECH1,RETSAT,ATP5MG,ALDH6A1,ACAT1,MPC1,TIMM9,NQO2,SLC25A20,UQCRC2,ETFDH,SUCLA2,ABCB7,SDHD,SLC25A4,PHB2,ACADM,ATP5PO,HADHB,GPX4,ECHS1,MRPS22
pancreas beta cells	3.37e-01	-1.11	40	FOXO1,LMO2,STXBP1,SEC11A,PAK3,DCX,AKT3,SCGN
angiogenesis	3.53e-01	-1.1	35	CCND2,KCNJ8,LPL,TNFRSF21,JAG1,FSTL1,FGFR1,THBD,S100A4,PDGFA,JAG2,NRP1,MSX1
peroxisome	4.67e-01	1.03	101	TOP2A,CTPS1,IDH2,RDH11,ABCC5,SLC25A19,FDPS,PRDX1,DIO1,SLC25A17,HSD11B2,CRABP2,FABP6,ACOT8,CLN6,MSH2,PEX13,CDK7,SMARCC1,PEX11B,PABPC1,YWHAH,HRAS,DHCR24,ABCD3,MVP,NUDT19,ABCB9,IDE
