pathway	padj	NES	size	leadingEdge
protein secretion	1.76e-05	2.03	92	COG2,ATP1A1,AP2B1,TPD52,CTSC,MAPK1,PPT1,RAB2A,SCAMP3,CLCN3,TSPAN8,TMX1,ATP7A,STX7,ATP6V1B1,ANP32E,SSPN,TSG101,CAV2,RAB5A,ARFGEF2,SCAMP1,AP3B1,ARFGEF1,COPE,ARF1,TMED10,COPB1,GLA,NAPG,VPS4B,GALC,DST,DNM1L,RAB22A,SCRN1,ICA1,ARFGAP3,OCRL,RAB9A,ARFIP1,GBF1,SNAP23,VAMP7,PAM,GNAS,ERGIC3,VPS45,YIPF6,ZW10,MON2,ADAM10,CD63,ARCN1
dna repair	3.24e-05	1.89	138	LIG1,DUT,RNMT,RAE1,RFC3,POLL,RFC4,POLD1,ITPA,PRIM1,SMAD5,POLR2H,BCAP31,RFC5,NT5C,UPF3B,POLR3C,POLD3,ELL,NT5C3A,TYMS,CETN2,POLR1D,CANT1,BCAM,IMPDH2,NELFB,ERCC3,TSG101,NELFE,ZWINT,HPRT1,NCBP2,TAF10,NELFCD,ZNRD1,VPS28,STX3,GSDME,ERCC1,TAF1C,AAAS,SEC61A1,POLA2,SUPT5H,DDB1,POLR2A,DCTN4,TP53,RFC2,ALYREF,GUK1,CMPK2,MPC2,POLE4,POLR2I,DGUOK,SRSF6,POLR2G,FEN1,NUDT21,GTF2H1,HCLS1,POLR2K,ARL6IP1,RALA,RPA2,DDB2,PDE4B,ADRM1,RRM2B,USP11
myogenesis	1.99e-04	-1.65	190	AK1,FST,TNNC1,TPD52L1,MYL7,PYGM,MYOM2,PRNP,SGCG,COX7A1,CSRP3,VIPR1,COX6A2,LPIN1,MYL4,REEP1,MYBPH,FHL1,EFS,MYF6,IFRD1,TNNC2,CLU,FXYD1,CRAT,GADD45B,KCNH1,CACNG1,NOS1,LDB3,PGAM2,HDAC5,GNAO1,ACTC1,MYH7,FGF2,CAV3,CKM,CTF1,GPX3,MYBPC3,HRC,MYL2,DES,ACSL1,ENO3,ADCY9,CAMK2B,PTGIS,AKT2,MYLPF,MYOM1,GJA5,ACTN2,PC,PVALB,ACTN3,FABP3,IGF1,RYR1,CD36,HBEGF,SGCA,KCNH2,MYOZ1,SORBS1,ADAM12,SPDEF
kras signaling dn	2.75e-04	-1.7	186	KCNQ2,NR6A1,SCGB1A1,ABCG4,P2RY4,FSHB,TSHB,SCN10A,NTF3,CLPS,KCNE2,PROP1,MYO15A,COPZ2,ABCB11,MTHFR,NGB,CACNG1,TGM1,CNTFR,WNT16,TCF7L1,OXT,NOS1,THRB,SOX10,ARPP21,ACTC1,SERPINA10,MYH7,GPR3,GAMT,TFAP2B,CKM,CCNA1,SPTBN2,CPB1,SLC30A3,PNMT,SLC38A3,FGF22,ITIH3,CYP39A1,SGK1,CPA2,PAX3,EFHD1,EDN2,SERPINB2,CPEB3,CALML5,MYOT,FGGY,EPHA5,IL12B,SNCB,RYR1,SNN,BTG2,ATP4A,GDNF,KLHDC8A,ZBTB16,PLAG1,GRID2,FGF16,DCC,EGF,AMBN,GP1BA,PDK2,BRDT,SELENOP,KRT1,PDE6B,NR4A2,UGT2B17,IL5,SLC12A3,CCDC106,COQ8A,TG,C5,SHOX2,SSTR4,TLX1
kras signaling up	3.60e-04	1.72	185	GPNMB,CCL20,SNAP25,SPP1,IL2RG,GUCY1A1,PRDM1,CLEC4A,BIRC3,MMP11,SLPI,LAT2,PSMB8,ETV4,CXCL10,ERO1A,USH1C,TRIB2,MAP4K1,MMD,MMP10,ACE,NIN,LAPTM5,PCSK1N,SNAP91,PTBP2,DOCK2,PLVAP,TRAF1,HKDC1,ADAMDEC1,PTPRR,BTBD3,LCP1,CD37,SOX9,ITGB2,LY96
apoptosis	3.80e-03	1.6	158	XIAP,IRF1,BRCA1,PAK1,BIRC3,PSEN2,BGN,CDC25B,PDGFRB,HMGB2,LEF1,LUM,CASP4,PPP3R1,PPT1,ENO2,BCAP31,CDK2,PLPPR4,CASP2,IFITM3,BCL2L1,TOP2A,IFNGR1,CREBBP,LGALS3,CASP6,TIMP1,IL18,SOD2,TNFSF10,BMF,TSPO,ERBB3,CFLAR,BCL10,ISG20,DAP,IER3,ADD1,NEDD9,CTNNB1,PTK2,PSEN1,DDIT3,PEA15,DNM1L,CD44,HSPB1,CCND2,APP,RARA,CD69,PLCB2,CD2
complement	3.80e-03	1.56	188	CTSH,CD46,GCA,IRF1,PLSCR1,MMP12,RHOG,RASGRP1,DYRK2,LTA4H,PSMB9,CTSC,PRKCD,CD55,LCP2,VCPIP1,PIK3CG,GNAI3,CASP4,ITGAM,PLA2G7,COL4A2,CTSD,GMFB,APOBEC3G,CTSV,OLR1,SRC,CBLB,BRPF3,GNB2,GRB2,LGALS3,LYN
notch signaling	3.80e-03	1.86	31	PSEN2,JAG1,LFNG,TCF7L2,HES1,FZD5,PRKCA,APH1A,KAT2A,NOTCH1,DTX2,FBXW11,MAML2,PSENEN,HEYL,WNT2,NOTCH3,WNT5A
fatty acid metabolism	5.76e-03	-1.54	147	UROD,CYP1A1,RDH11,CBR1,CYP4A22,DLST,HAO2,NSDHL,CRAT,ACADL,ECHS1,CYP4A11,AADAT,HMGCL,RDH16,GPD1,ACOX1,GCDH,HSD17B10,EHHADH,ACAA1,ACAA2,ACSL1,PPARA,ENO3,BCKDHB,MLYCD,AQP7,CEL,GRHPR,MDH2,ETFDH,ALDH9A1,ADH1C,CIDEA,HMGCS2,FABP2,GSTZ1,GAD2,NTHL1,VNN1,ADIPOR2,HSDL2,SUCLA2,ACOT2,CD36,PRDX6,ACADS,TP53INP2,HSD17B4,KMT5A,EPHX1,ACSM3,FASN,ECI1,HADH,CD1D,MAOA,TDO2,ACAT2,MCEE,SUCLG1,ALAD
tnfa signaling via nfkb	5.76e-03	1.56	191	PTPRE,CCL20,NFKBIE,IFIH1,IRF1,NFKB1,IFNGR2,BIRC3,RNF19B,BTG1,TNC,CD83,STAT5A,PFKFB3,TNFRSF9,CXCL10,JAG1,GPR183,LITAF,CD80,RELB,AREG,TNIP2,ICAM1,HES1,OLR1,TRAF1,NFKB2,RIPK2,TLR2,EFNA1,MARCKS,PHLDA2,PMEPA1,CXCL11,TNIP1,SLC2A3,IER5,PLEK,TSC22D1,IL18,SOD2,CXCL1,CXCL6,ZBTB10,BCL3,F2RL1,B4GALT5,CFLAR
angiogenesis	5.84e-03	1.85	33	POSTN,SPP1,LUM,JAG1,S100A4,JAG2,OLR1,COL3A1,COL5A2,VCAN,TNFRSF21,ITGAV,SLCO2A1,TIMP1,CXCL6,PTK2,CCND2,APP
epithelial mesenchymal transition	1.10e-02	1.5	194	POSTN,COL11A1,MXRA5,SPP1,PTHLH,MCM7,HTRA1,TNC,BGN,PDGFRB,LUM,MATN3,COL4A1,CAPG,IL15,OXTR,ENO2,COL4A2,MGP,FMOD,COLGALT1,AREG,COPA,MEST,COL3A1,COL5A2,COMP,MAGEE1,PMEPA1,VCAN,COL6A3,COL1A1,LAMC2,DAB2,ITGAV,THBS2,THY1,TIMP1,PLOD3,COL1A2,ITGB1,CTHRC1,CXCL1,CXCL6,COL5A1,FAP,CXCL8,TNFAIP3,LAMC1,DST,CD44,COL6A2,ITGB5,FBN2,SPARC,PRRX1,TGM2,CDH11,FLNA,SERPINH1,PPIB,VEGFA,EDIL3,MMP14,VIM,GEM,CALD1,LGALS1,FSTL3,COL16A1,TNFRSF12A,INHBA,ITGA2,COL8A2,COL12A1,WNT5A,CD59
p53 pathway	1.12e-02	1.52	187	PTPRE,H1-2,IFI30,CDKN2A,RNF19B,BTG1,RHBDF2,NOL8,KIF13B,RALGDS,VAMP8,CD82,S100A4,JAG2,CTSD,TPRKB,PERP,S100A10,APAF1,RPL18,SP1,RAB40C,H2AW,H2AJ,CCNK,PRMT2,RAP2B,GM2A,ABCC5,CCP110,RPL36,VDR,TRAFD1,UPP1,IER5,BAK1,TSC22D1,HSPA4L,TM4SF1,DEF6,TM7SF3,SFN,ITGB4,PTPN14,DNTTIP2,IER3,ST14,SEC61A1,NOTCH1,DDIT4,PRKAB1,DDIT3,IRAK1,TP53,CCND2,APP,MDM2,EPS8L2,STOM,SERTAD3,TRAF4,NDRG1,GPX2,MXD1,ACVR1B,F2R,DRAM1,NINJ1,SPHK1,KRT17,MAPKAPK3,BMP2,PITPNC1,SERPINB5,HDAC3,DDB2,ZFP36L1,TGFA,RGS16,AEN,TRIB3,CYFIP2,RB1,SOCS1,TP63,CASP1,INHBB,IP6K2,VWA5A,SAT1
pi3k akt mtor signaling	1.12e-02	1.52	99	VAV3,IL2RG,PAK4,MAPK1,PRKAA2,YWHAB,TBK1,CDK2,SLA,TRAF2,CDK4,RAC1,CDK1,SMAD2,GRB2,RPS6KA1,ARHGDIA,CSNK2B,PPP1CA,SFN,CFL1,PLCG1,ARF1,PLCB1,NOD1,DUSP3,PRKAG1,PDK1,PFN1,GSK3B,DDIT3,ACTR3,MAP3K7,ACTR2,ATF1,RALB,CAB39,MAPK8,MAP2K6,CALR,STAT2,SLC2A1
il2 stat5 signaling	2.09e-02	1.4	193	SPP1,PLSCR1,HOPX,CD83,POU2F1,ETV4,TNFRSF9,RRAGD,CXCL10,ARL4A,CD86,GUCY1B1,CAPG,TLR7,HK2,BATF,S100A1,SERPINB6,IFITM3,BCL2L1,TNFRSF4,TRAF1,GBP4,ITIH5,IFNGR1,BCL2,ANXA4,SWAP70,GPR65,CDC42SE2,IKZF2,LCLAT1,TNFRSF21,CCNE1,SYNGR2,SLC2A3,ICOS,CD48,UCK2,ITGAV,IGF1R,MAPKAPK2,IL4R,TNFSF10,ODC1,IL1R2,CDC6,SLC29A2,BMPR2,GLIPR2,MYO1E,CD44,ITGA6,CCND2,GATA1,NOP2,NDRG1,MXD1,TGM2,CTLA4,NCOA3,P2RX4,CDCP1,LTB,SLC1A5,BMP2,ST3GAL4,CTSZ,MUC1,BHLHE40
adipogenesis	2.23e-02	-1.36	195	GHITM,DHCR7,ITSN1,PRDX3,PTGER3,FZD4,MIGA2,COQ5,SDHB,COX6A1,PEX14,SOD1,UCK1,MRAP,CRAT,ACADL,SNCG,CMBL,ALDH2,ECHS1,POR,ANGPTL4,AGPAT3,GBE1,PEMT,QDPR,ACOX1,GPAM,GPX3,SCP2,CYP4B1,BCL2L13,ACAA2,LIPE,NKIRAS1,ADIPOQ,SCARB1,GADD45A,MDH2,DNAJB9,FAH,ADIG,SLC25A1,COQ3,SULT1A1,CIDEA,DDT,ADIPOR2,RMDN3,CD36,ELMOD3,PLIN2,CAVIN2,LIFR,EPHX2,CAT,SORBS1,ACADS,GRPEL1,PGM1
tgf beta signaling	2.81e-02	1.54	51	XIAP,FNTA,IFNGR2,RAB31,TGFBR1,HDAC1,ARID4B,PMEPA1,PPP1CA,ACVR1,CDH1,WWTR1,CTNNB1,BMPR2,MAP3K7,SMAD3,TRIM33,SPTBN1,BMP2,SMAD7,SMAD6,PPM1A,RHOA,APC
il6 jak stat3 signaling	4.41e-02	1.49	84	IRF1,STAT1,IFNGR2,IL2RG,IL7,IRF9,CXCL9,CXCL10,IL10RB,CSF3R,GRB2,IFNGR1,TLR2,TNFRSF21,CXCL11,IL17RA,BAK1,IL4R,CXCL1,PDGFC,LTBR,OSMR,TYK2,IL1R2,PTPN2
apical junction	8.56e-02	1.29	190	FYB1,VASP,PPP2R2C,CD86,ACTN4,YWHAH,NECTIN1,CX3CL1,MAPK13,CALB2,PIK3CB,SKAP2,ICAM1,TRAF1,SRC,CLDN4,WASL,RAC2,SYMPK,MDK,VCAN,NECTIN3,SIRPA,ARPC2,LAMC2,GRB7,THY1,TAOK2,CLDN7,SYK,ITGB1,MPZL1,CD34,ADAM9,ITGB4,EXOC4,PLCG1,MPZL2,CDH1,SDC3,CRB3,MMP9,PTK2,PFN1,LAMB3,RSU1,MYH9,MSN,ACTN1,RASA1,FSCN1,ACTB,DHX16,MYL12B,CTNNA1,CDH11,NECTIN4,PECAM1,JUP,MAPK11,THBS3,NF1,COL17A1,MAP4K2,CDH3,ARHGEF6,EVL,RHOF,COL16A1,ITGA2,LIMA1,ACTG1,SHC1,ADAM15,MAPK14,TIAL1,ADAMTS5,PCDH1,VWF,MAP3K20,GTF2F1,ITGA3,VCL
wnt beta catenin signaling	8.56e-02	1.46	39	PSEN2,LEF1,JAG1,DVL2,RBPJ,JAG2,AXIN1,HDAC2,NCSTN,HDAC11,HEY1,KAT2A,CTNNB1,NOTCH1,TP53,CCND2
glycolysis	9.12e-02	1.27	194	B3GNT3,COG2,EGLN3,DSC2,CLN6,GAL3ST1,CLDN3,RRAGD,ERO1A,GNPDA1,PGK1,ENO2,GLCE,HK2,HMMR,CDK1,ELF3,AGRN,SOX9,PAXIP1,CASP6,PMM2,CHST1,ANKZF1,VCAN,IDUA,CHPF,PYGB,MIF,SPAG4,PPFIA4,SLC16A3,PKM,GPC4,RARS1,NOL3,PGLS,BPNT1,ISG20,COL5A1,IER3,SDC3,GMPPA,HS2ST1,LDHA,DDIT4,ALDOA,CD44,RBCK1,RPE,NASP,G6PD,DEPDC1,TPI1,VEGFA,ENO1,KIF20A,ARPP19,SRD5A3,PAM,FUT8,FKBP4,AURKA,ADORA2B,GFPT1,PSMC4,XYLT2,PFKP,SLC35A3,TGFA,PDK3,KIF2A,HAX1
pancreas beta cells	9.12e-02	-1.4	38	PKLR,SST,GCG,CHGA,NEUROD1,SLC2A2,ABCC8,NKX2-2,G6PC2,IAPP,ELP4,DPP4,GCK,PCSK2,STXBP1,PDX1
uv response up	9.12e-02	1.29	150	HNRNPU,IRF1,ATP6V1C1,EIF2S3,RASGRP1,BTG1,PRKCD,RFC4,PTPRD,ONECUT1,HSPA2,E2F5,PPT1,ENO2,POLR2H,CDK2,EPCAM,TFRC,PPP1R2,ICAM1,CTSV,PDLIM3,CEBPG,AGO2,POLE3,LYN,POLG2,CCNE1,CLCN2,PLCL1,BAK1,SOD2,MARK2,ARRB2,TUBA4A,CYB5B,PDAP1,ALDOA,CLTB,GRINA,ATP6V1F,DNAJB1,BSG,BTG3,RPN1,BCL2L11,CDC5L,SPR,ASNS,NUP58,FEN1,FMO1,HSPA13,AMD1,SELENOW,MMP14,H2AX,FKBP4,BMP2
myc targets v2	9.49e-02	1.39	50	MCM4,PA2G4,DDX18,HK2,CDK4,CBX3,PES1,MPHOSPH10,PPRC1,NOLC1,SLC29A2,HSPD1,NIP7,FARSA,GRWD1,NOP2,DCTPP1,TMEM97,MCM5,TCOF1,PLK1,PLK4,EXOSC5,WDR74,UNG
unfolded protein response	9.49e-02	1.32	103	EIF4A2,DCP2,EXOSC9,DKC1,ERO1A,SDAD1,PARN,POP4,CNOT2,EIF4A3,CEBPG,EEF2,SSR1,CNOT4,LSM4,MTREX,KHSRP,PDIA6,CNOT6,NOLC1,KIF5B,DDIT4,PAIP1,ASNS,NABP1,VEGFA,SEC11A,H2AX,CALR,PREB,NFYA,YWHAZ,CKS1B,TARS1,EXOSC5,WIPI1,SHC1,RPS14,XPOT,GOSR2,SRPRB,EXOSC10,SLC1A4,KDELR3,ATF4,DDX10,GEMIN4,HYOU1,IMP3,TTC37,DCTN1
cholesterol homeostasis	1.22e-01	-1.27	68	LSS,DHCR7,NSDHL,CLU,PNRC1,FADS2,MVK,GLDC,EBP,SC5D,PCYT2,ERRFI1,TM7SF2,AVPR1A,ADH4
coagulation	1.22e-01	-1.22	132	CASP9,F12,MASP2,CLU,DCT,F13B,ACOX2,F11,PROZ,F9,MAFF,GDA,DUSP14,MBL2,CPN1,KLKB1,F8,F10,C8A,PLG,C9,ITIH1,SERPINC1,FYN,C8B,PF4,C1S,PROC,APOC3,RGN,THBD,SERPINB2,TIMP3,GP9,DPP4,HMGCS2,CPB2,HRG,APOA1,C1R,TF
apical surface	1.82e-01	1.26	44	IL2RG,PKHD1,BRCA1,NCOA6,SULF2,EFNA5,FLOT2,CX3CL1,RTN4RL1
mtorc1 signaling	1.82e-01	1.19	193	EGLN3,MCM4,RRM2,IFI30,CANX,GGA2,DDX39A,LTA4H,CTSC,ERO1A,PGK1,TBK1,HK2,CORO1A,SLA,NUP205,CCNF,TFRC,TES,IMMT,SKAP2,BUB1,SSR1,CCT6A,ITGB2,SLC6A6,PPA1,SLC2A3,PNO1,HPRT1,MCM2,COPS5,SYTL2,TOMM40,GPI,EPRS1,TUBA4A,PSMD14,CYB5B,LDHA,GLA,DDIT4,PDK1,GSK3B,DDIT3,HSPD1,ACTR3,PDAP1,PITPNB,ALDOA,G6PD,TPI1,ACTR2,RPN1,ADD3,SERPINH1,ASNS,TMEM97,ENO1,SQLE,SEC11A,GTF2H1,IGFBP5,CALR,AURKA,SLC1A5,SLC2A1,PSMC4,BHLHE40,PLK1
