pathway	padj	NES	size	leadingEdge
kras signaling dn	3.04e-06	-1.89	176	CYP39A1,NTF3,SERPINA10,CD207,EDN2,PDK2,SPHK2,TENT5C,OXT,SPTBN2,C5,FGFR3,BMPR1B,EDAR,ZC2HC1C,MYO15A,KRT4,ABCG4,SLC12A3,CPEB3,NOS1,GAMT,SOX10,RGS11,TCL1A,MYOT,ZBTB16,SLC38A3,SLC25A23,CLPS,TFF2,TFAP2B,CNTFR,CLDN8,PROP1,PDE6B,CCDC106,SELENOP,MEFV,FGF22,EDN1,TGM1,NGB,SCGB1A1,KCNQ2,SGK1,GPRC5C,GPR3,THNSL2,KCND1,KRT15,KRT13,FSHB,RYR1,PAX3,HTR1B,IRS4,DLK2,SYNPO,EPHA5,KCNE2,GRID2,IFI44L,CD80,RSAD2,KLK7,ALOX12B,BTG2,CHRNG,IL5,PAX4,CACNA1F,TSHB,STAG3,SIDT1,KRT1,ARPP21,SLC5A5,KCNN1,SNCB,ITIH3,ABCB11,WNT16,CKM,MX1,IGFBP2,CALML5,SSTR4,EFHD1,SPRR3
inflammatory response	8.76e-06	-1.87	192	LY6E,GCH1,SLC31A1,AXL,MARCO,IL18R1,SLC4A4,SLC7A2,F3,FPR1,CX3CL1,STAB1,GABBR1,CYBB,LPAR1,CD82,IL18RAP,CD69,IL2RB,HPN,ADGRE1,KCNA3,APLNR,ABCA1,SLC31A2,TNFRSF1B,IL10RA,NLRP3,CCL5,CD14,PTGER4,CD40,CSF3R,IL4R,LCP2,SCARF1,IRF7,PDE4B,IFNAR1,CXCL6,PCDH7,SEMA4D,SLC1A2,TLR3,ACVR2A,IL1B,AQP9,CSF3,CD48,MEFV,ITGB8,SELE,EBI3,EDN1,NMUR1,HAS2,TLR2,IL18,PTGIR,PIK3R5,IL10,CCL2,TACR3,LCK,PTGER2,IL15,C5AR1,CCL24,SELL,NFKBIA,CMKLR1,IL7R,OSM,GPR132,BTG2,CXCR6,TPBG,CDKN1A,DCBLD2,LIF,ADM,VIP,OPRK1,TNFSF10,FZD5,FFAR2,RGS1,IRF1,IL1R1,IL6,LDLR,BST2,NAMPT,CD70,EMP3,SCN1B,CCR7,CCL22,TACR1,ICAM4,GP1BA,SERPINE1,ICOSLG,LTA,CXCL9,KCNMB2,PTAFR,IL12B,ITGB3
mtorc1 signaling	9.99e-06	1.88	174	SQSTM1,GLA,RRM2,ACLY,CACYBP,PSMC4,COPS5,PRDX1,STIP1,MCM4,PSMD12,DDX39A,TXNRD1,HSPA4,PSMC2,PSMD14,TCEA1,SDF2L1,UNG,RRP9,EPRS1,GMPS,PSME3,TOMM40,PSPH,RIT1,ATP2A2,PPIA,ACACA,TMEM97,HMGCS1,PSMD13,SQLE,ABCF2,PIK3R3,MCM2,SSR1,PSMB5,CANX,GAPDH,ATP5MC1,POLR3G,SLC1A4,GTF2H1,HSPA9,EIF2S2,NUPR1,IDI1,PSMA4,ACTR2,ME1,SEC11A,PLK1,SLC2A1,SLC7A11,SLC9A3R1,GPI,ACSL3,PDAP1,PGK1,GGA2,HMBS,HSPD1,TFRC,ETF1,STC1,LTA4H,SERPINH1,NIBAN1,TPI1,G6PD
adipogenesis	2.38e-05	-1.84	161	COQ9,CPT2,CAT,HIBCH,EPHX2,LIFR,DECR1,ACAA2,PHYH,SDHB,GRPEL1,ACADM,ACADL,MCCC1,QDPR,SCP2,ECHS1,ADIPOR2,PEMT,ITIH5,FAH,BCKDHA,GADD45A,GHITM,STOM,SORBS1,ACADS,ALDH2,PLIN2,PGM1,HADH,CAVIN2,GPHN,ABCA1,ANGPTL4,ADIPOQ,ARAF,TST
allograft rejection	2.38e-05	-1.84	174	MBL2,CD1D,GPR65,FAS,CFP,CD79A,CD4,PTPRC,STAB1,CD247,MAP4K1,PRF1,CCL19,TRAT1,NCR1,IL18RAP,IL2RB,HCLS1,CD96,ZAP70,GZMA,WAS,IRF8,NLRP3,CCL5,CD8A,CD40,CCR1,IL4R,LCP2,LY86,IRF7,KLRD1,F2,GZMB,GCNT1,IL16,IL4,FGR,TNF,CD7,HLA-DOA,IRF4,TLR3,ACVR2A,PF4,CCR2,SPI1,IL1B,CRTAM,RPL3L,SIT1,AKT1,ACHE,PRKCB,IL2,SRGN,TLR2,IL18,ITK,F2R,IL10,CCL2,HDAC9,LCK,IL15,APBB1,ITGB2,FASLG,CD3E,STAT4
myc targets v2	1.69e-04	2.02	50	PLK4,CBX3,MCM4,CDK4,PRMT3,AIMP2,UNG,RRP9,EXOSC5,TMEM97,MCM5,BYSL,NOP16,PA2G4,PUS1,TFB2M,PLK1,RRP12,DCTPP1,MRTO4,HSPD1,SRM,RABEPK,NOP2,GRWD1,TCOF1,LAS1L,UTP20,NIP7,PES1,NOLC1,FARSA,MYBBP1A,HK2
protein secretion	3.50e-04	1.89	81	COG2,GLA,SCAMP3,VPS45,DNM1L,ATP6V1H,CLTA,STAM,AP3B1,ADAM10,CLTC,VAMP4,OCRL,AP2B1,COPE,ARFGEF1,MAPK1,BET1,ARFGEF2,TSG101,ZW10,ATP1A1,AP2M1,RAB22A,RPS6KA3,GOSR2,RAB5A,TMED2,SNX2,COPB2,PPT1,GBF1,YIPF6,GNAS,ERGIC3,STX7,CD63,YKT6,CTSC,SNAP23,TSPAN8,KIF1B
estrogen response early	1.35e-03	-1.61	178	OLFML3,KAZN,ABAT,SLC27A2,ABHD2,CXCL12,KCNK5,IGFBP4,SLC1A1,AMFR,SLC7A2,OLFM1,ADD3,NAV2,ADCY1,PLAAT3,RETREG1,NPY1R,SEC14L2,SOX3,TPD52L1,CCND1,RAB17,KRT19,THSD4,ELF1,CBFA2T3,GFRA1,PPIF,CELSR1,AQP3,SCNN1A,CISH,PAPSS2,TOB1,MLPH,AR,FHL2,B4GALT1,ENDOD1,CCN5,FAM102A,AFF1,FOS,HR,TIAM1,TSKU,TIPARP,BHLHE40,CYP26B1,IL6ST,PEX11A,OVOL2,RHOD,EGR3,SLC7A5,KLK10,MUC1,HES1,FCMR,KRT15,TFF1,MAST4,KRT13,TGM2,IGF1R
il6 jak stat3 signaling	1.43e-03	-1.67	78	FAS,IL18R1,MYD88,PDGFC,TNFRSF1B,CD14,CCR1,CSF3R,IL4R,IL9R,IFNAR1,TNF,HMOX1,PF4,PLA2G2A,CNTFR,IL1B,TNFRSF1A,INHBE,CSF2RB,EBI3,CD38,TLR2,IL6ST,CSF2,PIK3R5,SOCS3
complement	2.73e-03	-1.56	160	CA2,GZMK,C1QA,CTSO,F3,CR2,APOA4,KYNU,C9,F8,PLG,FCN1,CDA,F10,FDX1,TFPI2,DOCK10,FYN,CLU,KLKB1,SERPING1,ADRA2B,DUSP5,TMPRSS6,GZMA,WAS,CCL5,LCP2,S100A12,F7,ITIH1,IRF7,GATA3,F2,GZMB,DUSP6,PCLO,CP,C1S,ZFPM2,PRCP
estrogen response late	2.73e-03	-1.51	183	KLK11,HMGCS2,SLC27A2,CA2,ABHD2,CXCL12,KCNK5,CXCL14,HOMER2,SLC2A8,IGFBP4,AMFR,OLFM1,ADD3,SERPINA5,PLAAT3,ID2,ASS1,FGFR3,SERPINA3,TFPI2,ACOX2,NPY1R,CDH1,SOX3,DCXR,TPD52L1,CCND1,KRT19,PPIF,TST,SCNN1A,LSR,SORD,CISH,PAPSS2,DNAJC12,CACNA2D2,PRKAR2B,NAB2,PERP,PKP3,LAMC2,TOB1,CHST8,ZFP36,CCN5,FAM102A,AFF1,FOS,HR,TIAM1,DUSP2,LTF,IDH2,CYP26B1,GJB3,IL6ST,OVOL2,RABEP1,SGK1,EGR3,SLC7A5,KLK10
kras signaling up	3.69e-03	-1.52	175	MAP7,SATB1,CA2,ARG1,FUCA1,IGFBP3,TMEM100,ANO1,GLRX,IKZF1,HSD11B1,FLT4,TSPAN7,MAP4K1,SPRY2,SPON1,ID2,ANXA10,PTGS2,SERPINA3,DOCK2,TNFRSF1B,IL10RA,IRF8,ANGPTL4,ENG,SCG5,DNMBP,G0S2,RELN,PLEK2,NR1H4,WNT7A,NR0B2,TSPAN1,PDCD1LG2,DUSP6,RBP4,PRKG2,TLR8,IL1B,PPBP,LCP1,CDADC1,PIGR,RETN,SCG3,CSF2,NGF,CFB,FGF9,GYPC,HDAC9,TMEM158,LAT2,TRIB1,ITGB2,PSMB8,GUCY1A1,GADD45G,CMKLR1,IL7R,CAB39L,TNNT2,ST6GAL1,PPP1R15A,FCER1G,MAFB,RABGAP1L,DCBLD2,LIF,EVI5,ETS1
interferon gamma response	4.44e-03	-1.53	156	LY6E,PNP,GCH1,FAS,FPR1,MYD88,FGL2,AUTS2,PTGS2,UBE2L6,SERPING1,XAF1,CD69,IL2RB,ISOC1,SELP,VAMP8,GZMA,IL10RA,IRF8,CCL5,CD40,IL4R,LCP2,IRF7,LGALS3BP,PDE4B,OAS2,C1S,IRF4,ZBP1,CSF2RB,PLSCR1,CD38,IFIT1,VCAM1,TXNIP,PSMA2,SLC25A28,SOCS3,CFB,MARCHF1,IRF2,CCL2,SLAMF7,IL15,IFIT2,PLA2G4A,PSMB8,DHX58,STAT4,NFKBIA,CMKLR1,IFI44L,CD86,RSAD2
myogenesis	2.24e-02	-1.41	177	PTGIS,ENO3,ACSL1,SORBS3,IGFBP3,VIPR1,AGL,CTF1,MYOM2,MYBPC3,SGCA,PVALB,CFD,CAMK2B,IGF1,NAV2,GNAO1,FXYD1,FHL1,SORBS1,CLU,APLNR,AEBP1,TPD52L1,NCAM1,CACNA1H,GADD45B,MYOZ1,NOS1,DMD,EPHB3,EFS,COL6A2,PC,NOTCH1,MYL2,CKMT2,CRAT,MYOG,SGCD,PRNP,COX7A1,ACHE,MYLPF
tnfa signaling via nfkb	2.44e-02	-1.41	178	GCH1,F3,RCAN1,PLPP3,KYNU,GADD45A,ID2,PTGS2,ETS2,KLF2,DUSP5,CD69,SAT1,ABCA1,CCND1,CCL5,PTGER4,DUSP1,GADD45B,G0S2,KLF9,EGR1,PDE4B,CXCL6,TNF,RHOB,PFKFB3,B4GALT1,TANK,ZFP36,PDLIM5,IL1B,GEM,FOSB,FOS,DUSP2,TIPARP,NFIL3,EDN1,BHLHE40,PLEK,TLR2,IL18,IL6ST,SGK1,CSF2,JUNB,SOCS3,EGR3,CCL2,FOSL1,HES1,NR4A3,IFIT2,TRIB1,PNRC1,BIRC2,NFKBIA,REL,IL7R,IER2,CD80,EGR2,EHD1,IL23A,BTG2,PPP1R15A,NR4A1,CDKN1A,NFAT5,CCN1,LIF,PHLDA1
uv response dn	2.78e-02	-1.39	129	GRK5,FBLN5,KALRN,F3,RND3,ID1,ADD3,BCKDHB,ADGRL2,PLPP3,MRPS31,TGFBR3,LPAR1,FYN,SMAD7,YTHDC1,MT1E,VAV2,DUSP1,ERBB2,AKT3,MGMT,SYNE1,PRKAR2B,GCNT1,CACNA1A,KCNMA1,PIK3CD,FHL2,RXRA,ACVR2A,PEX14,PRDM2,PDLIM5
hypoxia	5.00e-02	-1.29	179	SRPX,TMEM45A,BGN,DCN,ENO3,ALDOB,GRHPR,FBP1,PLAC8,EDN2,IGFBP3,FAM162A,GLRX,F3,SDC3,PPARGC1A,PCK1,SLC37A4,PLIN2,PGM1,TPST2,MT1E,ANGPTL4,DUSP1,GPC1,RORA,ILVBL,CP,CDKN1C,HMOX1,NOCT,PFKFB3,UGP2,ZFP36,CCN5,SELENBP1,FOS,TIPARP,IGFBP1,WSB1
il2 stat5 signaling	5.00e-02	-1.29	164	CD81,PNP,ENO3,CA2,GPR65,IL18R1,ECM1,ITIH5,FGL2,FAH,PLIN2,IL1RL1,IL2RB,GUCY1B1,SELP,IKZF2,SOCS2,ENPP1,TNFRSF1B,IL10RA,IRF8,CTSZ,CST7,IL4R,GADD45B,CISH,RORA,RHOB,SCN9A,CDKN1C,CD79B,FURIN,IRF4,AGER,MYO1E,PRNP,TIAM1,CD48,PLSCR1,CDCP1,NFIL3,BHLHE40,SLC39A8,PENK,CSF2,COL6A1,RHOH,IL10,MUC1,PTGER2,TGM2,IGF1R,F2RL2,ICOS
wnt beta catenin signaling	5.00e-02	1.52	34	DKK4,LEF1,DKK1,PSEN2,NCSTN,JAG2,SKP2,HDAC2,CTNNB1,DVL2,RBPJ,NCOR2,HEY1,HDAC11,KAT2A,FRAT1,GNAI1,CUL1,HDAC5
pi3k akt mtor signaling	5.89e-02	1.39	89	SQSTM1,CDK1,CDK4,GNGT1,RIT1,ACACA,RAC1,CSNK2B,CLTC,PLCG1,PIK3R3,PRKAR2A,PRKAA2,MAPK1,NCK1,YWHAB,ACTR2,AP2M1,SLC2A1,PPP1CA,RPS6KA3,SFN,HRAS,E2F1,PRKAG1,UBE2N,MAP3K7,PIN1,RAF1,GRB2,CAB39,TRAF2,DDIT3,CDK2,MAPK9
glycolysis	6.63e-02	1.33	169	RRAGD,DEPDC1,COG2,KIF20A,HAX1,STC2,CDK1,HMMR,PSMC4,TALDO1,GNPDA1,P4HA2,STMN1,TXN,NSDHL,PYGB,MDH2,PPIA,SDHC,PAXIP1,HOMER1,ECD,ARPP19,XYLT2,GPC3,SPAG4,GMPPA,ME1,SRD5A3,PKM,ANKZF1,B4GALT7,CLN6,MET,RBCK1,RARS1,BPNT1,PGK1,NASP,ME2,GFPT1,IDUA,SAP30,GALK1,STC1,VCAN,TPI1,G6PD
epithelial mesenchymal transition	9.11e-02	-1.23	184	BGN,DCN,ABI3BP,FAS,CXCL12,SFRP1,FUCA1,IGFBP4,IGFBP3,FBLN5,PCOLCE,BASP1,ECM1,QSOX1,ANPEP,MXRA5,TGFBR3,GADD45A,ID2,TFPI2,FMOD,SAT1,FERMT2,ECM2,SDC1,NNMT,TNFRSF11B,GADD45B,GPC1,LUM,GAS1,CXCL6,LAMA1,RHOB,COL6A2,LAMC2,THBS1,FBN2,COL8A2,SGCD,GEM,CDH2,SGCB
apical surface	1.19e-01	-1.41	32	SRPX,AKAP7,ADIPOR2,CX3CL1,CD160,IL2RB,CRYBG1,GATA3,GAS1
oxidative phosphorylation	1.19e-01	-1.21	175	ETFDH,MPC1,DECR1,ACAA1,ACAA2,PHYH,MAOB,SDHB,GRPEL1,ACADM,BDH2,GOT2,FXN,ACAT1,ECHS1,NNT,SLC25A20,MRPL34,BCKDHA,ALAS1,OAT,ACADSB,ACADVL,FDX1
androgen response	1.66e-01	-1.21	90	MAP7,HPGD,LIFR,ABHD2,HOMER2,NKX3-1,AZGP1,BMPR1B,SAT1,STEAP4,CCND1,KRT19,NCOA4,SEC24D,SORD,PTK2B,MAF,B4GALT1,LMAN1,PDLIM5,AKT1,SELENOP,KLK3,SLC38A2
apoptosis	1.66e-01	-1.17	142	SATB1,BGN,FEZ1,DCN,GCH1,FAS,SC5D,CTH,PRF1,TGFBR3,GADD45A,CLU,CD69,DPYD,SMAD7,SAT1,CCND1,PLCB2,CD14,ERBB2,MGMT,HGF,GADD45B,LUM,F2,TNF,RHOB,CYLD,HMOX1
peroxisome	2.37e-01	-1.16	88	CAT,SLC27A2,ACSL1,EPHX2,ACAA1,NR1I2,EHHADH,SLC23A2,HAO2,SCP2,TTR,ABCD3,ISOC1,MLYCD,HMGCL
p53 pathway	3.26e-01	-1.07	173	ABAT,CD81,GLS2,FAS,FUCA1,CYFIP2,FAM162A,ZFP36L1,SESN1,STEAP3,KIF13B,GADD45A,CD82,STOM,EPHA2,EI24,DEF6,SAT1,DCXR,TPD52L1,VAMP8,BAIAP2,TM7SF3,DGKA,SDC1,FBXW7,DDB2,HEXIM1,PERP,ZBTB16,TOB1,HMOX1,TCHH,NOTCH1,RXRA
angiogenesis	4.42e-01	1.09	31	PDGFA,OLR1,PTK2,SPP1,JAG2,ITGAV,LPL,STC1,VCAN,COL5A2
reactive oxygen species pathway	5.08e-01	1.03	40	PRDX1,TXNRD1,TXN,NQO1,GLRX2,ATOX1,NDUFA6,LAMTOR5,GCLM,G6PD,STK25,NDUFS2
hedgehog signaling	6.41e-01	-0.95	35	PLG,UNC5C,ETS2,AMOT,CELSR1,HEY2,CNTFR,ACHE,NRP2,L1CAM,GLI1,LDB1,SHH
cholesterol homeostasis	7.26e-01	0.91	55	FDPS,PMVK,NSDHL,TMEM97,PPARG,HMGCS1,SQLE,LPL,IDI1,CTNNB1,FDFT1,NIBAN1,CHKA,MVD,STX5,ALCAM,GNAI1,ANXA5,HMGCR,FASN,LSS,TNFRSF12A,ATXN2,S100A11,TRIB3
notch signaling	7.56e-01	-0.87	25	FZD1,CCND1,ARRB1,WNT2,ST3GAL6,NOTCH1,FZD7,TCF7L2
apical junction	7.89e-01	-0.92	166	ITGA9,EVL,MYH10,SORBS3,PTPRC,CX3CL1,SDC3,CLDN14,CLDN5,HADH,CDH1,BAIAP2,VAV2,TNFRSF11B,AKT3,GAMT,CDH15,RAC2,NECTIN3,AMIGO2,CLDN11,NRAP,ADRA1B,CADM3,LAMC2,B4GALT1,ARHGEF6,MADCAM1,CRAT,CLDN8,CDH4,CLDN6,COL16A1,CNTN1
heme metabolism	7.89e-01	0.87	168	NARF,P4HA2,XK,HDGF,ADIPOR1,IGSF3,SDCBP,TCEA1,EIF2AK1,MOSPD1,GMPS,NEK7,PPOX,BLVRA,TSPAN5,HTATIP2,PSMD9,ATP6V0A1,PDZK1IP1,E2F2,GCLM,MARCHF2,SLC2A1,SLC7A11,AGPAT4,FBXO9,ARL2BP,H1-0,HTRA2,HMBS,MARCHF8,BSG,BPGM,TFRC,SLC22A4,MFHAS1,SMOX
interferon alpha response	7.89e-01	-0.86	67	LY6E,UBE2L6,OAS1,ELF1,GMPR,IL4R,IRF7,LGALS3BP,C1S,PLSCR1,TXNIP,SLC25A28,IRF2,IL15,IFIT2,PSMB8,DHX58,SELL,IFI44L,RSAD2
pancreas beta cells	7.89e-01	-0.85	38	SLC2A2,SYT13,FOXO1,AKT3,G6PC2,NEUROG3,IAPP,PCSK2,INSM1,SST,CHGA,MAFB,PAX4
tgf beta signaling	7.89e-01	-0.85	50	SMAD6,ID1,ID2,CDH1,SMAD7,ENG,ID3,CDK9,CDKN1C,THBS1,FURIN
spermatogenesis	9.07e-01	0.78	113	TTK,CDK1,SLC2A5,TALDO1,KIF2C,EZH2,CCNB2,COIL,CDKN3,PARP2,ARL4A,IP6K1,RAD17,PRKAR2A,CLGN,TOPBP1,STAM2,TSN,LPIN1
uv response up	9.07e-01	0.79	140	SQSTM1,FEN1,H2AX,STIP1,CYB5R1,POLG2,CEBPG,KLHDC3,CDKN2B,ATP6V1C1,PARP2,ATP6V1F,GGH,CNP,GRINA,POLR2H,BTG3,BMP2,CDC5L,LYN,RXRB,PDAP1,E2F5,BSG,TFRC,PRPF3,STK25,CHKA,PPT1,PPAT,WIZ,BCL2L11,MARK2,CDK2,POLE3,CYB5B,ASNS,PDLIM3,MSX1,TUBA4A,YKT6,DDX21,CLTB,EPHX1,HSPA13,BAK1,COL2A1,SIGMAR1,CCNE1,PRKCD,NUP58,PSMC3,TGFBRAP1,CLCN2
