pathway	padj	NES	size	leadingEdge
apoptosis	3.86e-06	1.94	144	BRCA1,ANXA1,TSPO,CCND1,BMP2,ERBB2,CAV1,GPX1,EMP1,CASP7,CASP6,HMOX1,CD44,DAP,CDK2,RELA,BGN,TNFRSF12A,HMGB2,FAS,LEF1,PDGFRB,IFNGR1,TIMP3,IRF1,WEE1,TXNIP,BTG3,DPYD,LMNA,GADD45A,PMAIP1,LUM,TIMP1,TOP2A,SAT1,DIABLO,GPX3,HSPB1,DAP3,CD69,MMP2,CD38,PRF1,LGALS3,CDKN1A,PLAT,CASP2,BTG2,CD14,DFFA,DNAJC3,ATF3,IL18,CREBBP,IFITM3,BMF,CCND2,ISG20,IL1A
kras signaling dn	5.84e-06	-1.86	178	SPTBN2,ARPP21,MFSD6,CLSTN3,RYR2,DTNB,SNCB,ABCG4,DLK2,SLC25A23,CAMK1D,PDK2,CCDC106,SIDT1,GAMT,TENM2,YPEL1,VPS50,ALOX12B,SLC30A3,FGFR3,NOS1,KLK7,NRIP2,NGB,ADRA2C,CACNA1F,SMPX,NPHS1,SLC16A7,EPHA5,FSHB,HNF1A,MYO15A,PRKN,CDH16,RYR1,ATP4A,SLC12A3,KRT1,CELSR2,RGS11,KCNN1,TNNI3,SNN,MAST3,SSTR4,SCGB1A1,HTR1B,KMT2D,PAX4,HTR1D,PNMT,EFHD1,CCNA1,TCL1A,IRS4,THRB,CNTFR,SOX10,NUDT11,GPR3,KRT13,CLPS,SERPINA10,TGM1,CHST2,CPEB3,CD40LG,MYOT,PKP1,TFF2,SLC5A5,SELENOP,GP1BA,YBX2,KCNE2,SPHK2,CALML5,PROP1,OXT,TFAP2B,IL5,AMBN,SYNPO,SCN10A,NTF3,GPRC5C,LYPD3,NR6A1,VPREB1
inflammatory response	7.59e-06	1.84	197	NMI,RIPK2,TLR3,ITGB8,RTP4,SERPINE1,ABCA1,HAS2,ITGA5,TLR2,SLC31A1,C5AR1,CLEC5A,RELA,CYBB,PDPN,DCBLD2,CALCRL,NOD2,CD40,MSR1,EMP3,CD82,IRF1,CXCL10,BST2,PTAFR,MYC,RGS1,TLR1,FZD5,TIMP1,C3AR1,SELENOS,STAB1,CMKLR1,EIF2AK2,TAPBP,CD69,TNFAIP6,SRI,CDKN1A,SELL,BTG2,IRF7,CCL20,ADM,HIF1A,CD14,CD48,SGMS2,NAMPT,NFKB1,LCP2,IL18,MMP14,TNFRSF1B,NFKBIA,OSMR,IL1A,IFNGR2,GNAI3,CXCL9,IL10RA,IL1R1,LIF,CCL5,FPR1,CSF1,CXCL6,CXCL11
il2 stat5 signaling	8.11e-06	1.82	184	NOP2,TWSG1,WLS,GPR65,PLSCR1,CAPG,BMP2,HK2,P4HA1,PLIN2,EMP1,DCPS,GALM,CD44,SERPINB6,COL6A1,GLIPR2,XBP1,DHRS3,ANXA4,CDCP1,PHLDA1,SLC1A5,IFNGR1,ITGA6,CD81,CYFIP1,CD86,CXCL10,CKAP4,MYC,POU2F1,NRP1,MUC1,ODC1,MAPKAPK2,F2RL2,MAP3K8,SPRY4,IL1R2,ETV4,AHNAK,SELL,CD48,PLEC,TNFRSF1B,SLC39A8,IFITM3,CCND2,CDC6,UMPS,TNFRSF21,IL10RA,SPP1,LIF,FLT3LG,CSF1,IKZF2,LCLAT1,PNP,AHCY,MAFF,FAH,ARL4A,IL4R,SOCS2,IL2RB,PTRH2,ENO3,BCL2L1,GBP4,NFKBIZ,ITGAV,CISH,LRIG1,MYO1C,PRKCH,KLF6,HUWE1,MYO1E,PUS1,AHR,CASP3,NFIL3,IRF8,NT5E,TLR7,P2RX4,PIM1,SWAP70,IL10,NCOA3,FGL2
myc targets v2	1.03e-05	2.18	49	NOP2,PRMT3,MCM5,CDK4,HK2,RCL1,DDX18,HSPD1,LAS1L,PHB,NIP7,SORD,AIMP2,CBX3,MYC,PES1,PLK4,TFB2M,PLK1,WDR43,UNG,PPRC1,TMEM97,MPHOSPH10,MCM4,BYSL,UTP20,GRWD1,RRP9,NOC4L,PA2G4
p53 pathway	2.04e-05	1.82	173	SEC61A1,S100A10,RB1,MAPKAPK3,VAMP8,INHBB,BMP2,SERTAD3,NINJ1,MDM2,TM7SF3,DRAM1,STEAP3,ABHD4,HMOX1,RPS27L,NOTCH1,IRAK1,CCNG1,SLC3A2,FAS,PCNA,NOL8,CD81,CCNK,TCN2,AEN,CD82,TP53,TRAF4,PLK3,CDKN2A,DDB2,RPL18,TXNIP,GADD45A,IER5,PRKAB1,EPHA2,SAT1,WRAP73,PLXNB2,ZFP36L1,TRIAP1,CDKN2B,HDAC3,CDKN1A,BTG2,ATF3,TRIB3,SLC35D1,ITGB4,CCND2,IL1A,H2AJ,TRAFD1,XPC,RHBDF2,TPRKB,LIF,GM2A,FOS,FUCA1,ANKRA2,TOB1,F2R,SP1,RPL36,RAP2B,FDXR,NUPR1
unfolded protein response	3.30e-05	1.9	100	YIF1A,KHSRP,ALDH18A1,CALR,EIF4G1,PDIA6,SEC11A,H2AX,SSR1,HSPA5,VEGFA,XBP1,CKS1B,GEMIN4,TARS1,GOSR2,EIF4A3,SRPRB,EIF4EBP1,IGFBP1,MTHFD2,LSM1,NABP1,SERP1,FUS,IMP3,ERN1,NOP14,DNAJC3,ATF3,KDELR3,MTREX,STC2,EXOSC4,XPOT,HSPA9,RPS14,FKBP14,EIF2AK3,CEBPB,EXOSC10,RRP9,SLC30A5,BANF1,DDIT4,EXOSC9
coagulation	7.37e-05	1.82	123	PROS1,CFI,CAPN2,ANXA1,CTSO,PRSS23,GNG12,SERPINE1,PLAU,BMP1,C1S,ACOX2,CTSK,TIMP3,C1QA,SPARC,CAPN5,WDR1,SERPING1,CD9,FN1,MMP9,PECAM1,TIMP1,GNB2,F2RL2,ARF4,MMP7,LTA4H,MMP2,PLAT,ADAM9,C3,FYN,MMP14,VWF,CTSB,LRP1,DUSP6,MAFF,ITGB3,ITGA2,C2,FBN1,CASP9,MMP1,CFB,P2RY1,LGMN,CPQ,CFD,GSN,CRIP2,MMP15,PLEK
mtorc1 signaling	8.30e-05	1.75	176	HMBS,RPN1,CANX,CALR,CTSC,ITGB2,GLA,HK2,P4HA1,DDX39A,SEC11A,NIBAN1,RPA1,SSR1,CCNG1,HSPA5,IGFBP5,PSMC2,HSPD1,XBP1,SLC37A4,SLC1A5,ACLY,SHMT2,DHFR,SDF2L1,MCM2,MTHFD2L,SORD,PNO1,CDC25A,CD9,PLOD2,RIT1,GBE1,SERPINH1,EPRS1,RRM2,PLK1,MTHFD2,LTA4H,PDAP1,TES,CDKN1A,SERP1,YKT6,BTG2,GGA2,UNG,NAMPT,TRIB3,TCEA1,PSPH,PSMA4,IDH1,STC1,TXNRD1,TMEM97,CXCR4,UBE2D3,PSMA3,PNP
hypoxia	1.18e-03	1.55	184	TGFBI,CHST3,IGFBP3,HK2,TMEM45A,SERPINE1,P4HA1,CAV1,GYS1,ETS1,PLIN2,NAGK,CASP6,HMOX1,HSPA5,CP,VEGFA,BGN,WSB1,SLC37A4,GPC4,GAA,COL5A1,HEXA,GBE1,ATP7A,GPC1,CAVIN1,PGM2,TNFAIP3,SLC2A5,SAP30,ACKR3,CSRP2,LOX,SDC3,CCN2,IGFBP1,MYH9,ILVBL,TES,CDKN1A,KDM3A,ADM,ATF3,GALK1,JMJD6,SLC25A1,ISG20,KDELR3,BCAN,FBP1,TIPARP,MAP3K1,STC1,CXCR4,STC2,FOS,MAFF,CCN1,PLAC8,EXT1
complement	1.96e-03	1.57	168	ANXA5,CTSC,CTSO,PFN1,USP8,PLSCR1,ZEB1,SERPINE1,C1S,COL4A2,C1QC,CASP7,HSPA5,PHEX,CP,FCER1G,MSRB1,PIK3CG,GNAI2,ERAP2,C1QA,SERPING1,FN1,IRF2,IRF1,LTF,CTSS,TIMP1,TNFAIP3,PRCP,GNB2,KYNU,PLA2G4A,USP16,FDX1,LTA4H,LGALS3,CD36,NOTCH4,PLAT,ADAM9,IRF7,GNB4,C3,FYN,LCP2,MMP14,GZMA,GNAI3,CTSB,CCL5,LRP1,DUSP6,MAFF,WAS,C2,CASP9,PIK3R5,RAF1,CEBPB,GATA3,F5,CFB,S100A9,LYN,LGMN,CPQ,PLAUR,MMP12,XPNPEP1,SH2B3,CASP3,MMP15,ITGAM,PLEK
angiogenesis	2.57e-03	1.85	31	VEGFA,SERPINA5,POSTN,KCNJ8,COL5A2,NRP1,LUM,TIMP1,VCAN,MSX1,COL3A1,CCND2,TNFRSF21,STC1,SPP1,CXCL6,VAV2,ITGAV,SLCO2A1
glycolysis	6.04e-03	1.49	178	TGFBI,PLOD1,SLC25A13,IL13RA1,IGFBP3,COPB2,PYGL,HK2,P4HA1,GYS1,ALDH9A1,QSOX1,GNPDA1,CASP6,GUSB,CD44,HSPA5,VEGFA,SLC37A4,CHPF,EXT2,GPC4,COL5A1,CAPN5,PLOD2,PMM2,DEPDC1,GPC1,PGM2,B4GALT1,CHST12,VCAN,SAP30,RARS1,SDC3,KIF20A,PGLS,AKR1A1,B4GALT4,B4GALT7,HMMR,CDK1,TPST1,AGRN,TSTA3,GALK1,GMPPA,COG2,ISG20,KDELR3,GPR87,IDH1,STC1,CXCR4,PHKA2,DSC2,STC2,ME2,SPAG4,EXT1,RBCK1,SOX9,IDUA,NANP,ALDH7A1,NASP,HS2ST1,XYLT2,B3GALT6
spermatogenesis	1.58e-02	-1.48	121	SNAP91,CAMK4,SCG5,DDX25,GAD1,CFTR,STRBP,HTR5A,NEFH,PCSK1N,PEBP1,PARP2,SEPTIN4,CNIH2,VDAC3,HBZ,CLVS1,ART3,NOS1,ALOX15,IP6K1,MAP7,TLE4,HSPA4L,SCG3,ADCYAP1,GPR182,HOXB1,H1-6,POMC,IL12RB2,TNNI3,TULP2,NPY5R,ELOVL3,TSSK2,CCNA1,DNAJB8,LPIN1,MTOR,TNP2,RPL39L,PRM2,THEG,ODF1,TNP1,ZNRF4,CRISP2,YBX2,HSPA2,AKAP4,SIRT1,ACRV1
mitotic spindle	1.59e-02	1.38	185	AKAP13,FLNA,SEPTIN9,KNTC1,VCL,PALLD,STK38L,ABL1,PDLIM5,HDAC6,PIF1,ESPL1,BRCA2,GEMIN4,MAPRE1,KIF23,SMC4,PXN,KIF2C,PLEKHG2,KIF15,ECT2,NDC80,NUMA1,NEK2,UXT,KIF11,SASS6,NUSAP1,CCNB2,TOP2A,CENPE,PRC1,WASF2,TTK,CEP131,CNTROB,MARCKS,PLK1,MYH9,KATNA1,SOS1,DLGAP5,CNTRL,TPX2,CENPF,CDK1,BIRC5,CEP192,KIF22,RFC1,ARAP3,PCM1,RACGAP1,SMC3,PKD2,DOCK2,FBXO5,CDK5RAP2,ROCK1,CDC42EP4
notch signaling	2.05e-02	1.66	26	CCND1,NOTCH3,NOTCH1,HES1,WNT5A,TCF7L2,APH1A,FZD5,SAP30,HEYL,FZD1,LFNG,MAML2
tgf beta signaling	2.14e-02	1.58	50	TGIF1,WWTR1,BMP2,SERPINE1,ID3,HDAC1,BMPR1A,ID1,MAP3K7,TGFBR1,RHOA,ENG,PPP1CA,NCOR2,IFNGR2,SMAD1,UBE2D3,FNTA,ACVR1,SMURF2,RAB31,KLF10,SKIL
wnt beta catenin signaling	2.65e-02	1.57	37	NCSTN,ADAM17,HEY2,NOTCH1,DVL2,LEF1,TP53,MYC,FZD1,SKP2,NOTCH4,CCND2,MAML1,HEY1,NCOR2
xenobiotic metabolism	2.94e-02	1.34	177	PROS1,MCCC2,CROT,COMT,SSR3,PEMT,SERPINE1,NINJ1,ALDH9A1,ENPEP,CASP6,PAPSS2,HMOX1,PDLIM5,ACOX2,CAT,FAS,TMEM176B,IGFBP4,TNFRSF1A,SLC1A5,SHMT2,TMBIM6,POR,ATOH8,UGDH,MTHFD1,GART,EPHA2,KYNU,IGFBP1,SLC35B1,ADH5,CD36,TPST1,SLC35D1,ECH1,HES6,FBP1,IDH1,LONP1,TMEM97,DHRS7,IL1R1,TGFB2,SLC12A4,DDAH2,AHCY,VNN1,PGD,FAH
kras signaling up	5.10e-02	1.32	176	PSMB8,FBXO4,CROT,ADAM17,IGFBP3,BMP2,ITGB2,PLAU,ETS1,EMP1,LY96,DCBLD2,FCER1G,GYPC,TFPI,TMEM176B,SERPINA3,LAPTM5,SLPI,CD37,CBX8,CLEC4A,TMEM176A,ADAMDEC1,MMP9,CXCL10,GPNMB,CTSS,HKDC1,NRP1,AKT2,PECAM1,TNFAIP3,C3AR1,ZNF639,ACE,CMKLR1,TLR8,PLAT,ETV4,CCL20,ENG,TMEM100,TNFRSF1B,TOR1AIP2,CCND2,GFPT2,GNG11,F13A1,ITGBL1,GADD45G,LAT2,TRIB2,CBL,MAP3K1,PLEK2,IL10RA,DOCK2,SPP1,CXCR4,LIF,DUSP6,FUCA1,ITGA2,PPBP,G0S2,AMMECR1,SOX9,F2RL1,ZNF277,TPH1,MAFB
heme metabolism	7.31e-02	-1.27	170	ADD2,OPTN,SNCA,FBXO9,TSPAN5,ATP6V0A1,SYNJ1,OSBP2,YPEL5,XK,PPP2R5B,DMTN,RAP1GAP,ASNS,HAGH,BTRC,MPP1,TMCC2,FN3K,SLC66A2,EZH1,SPTB,ACKR1,HBZ,ISCA1,HBQ1,AGPAT4,PC,SLC30A10,FBXO34,DCUN1D1,MGST3,UROS,ARHGEF12
cholesterol homeostasis	1.61e-01	1.28	67	ANXA5,TP53INP1,PLSCR1,CXCL16,NIBAN1,S100A11,GUSB,TNFRSF12A,CD9,STX5,GPX8,LGALS3,GLDC,ATF3,ANTXR2,TRIB3,ECH1
pancreas beta cells	1.86e-01	-1.29	39	PCSK2,STXBP1,SYT13,GCK,PAK3,SST,ABCC8,HNF1A,CHGA,NEUROG3,PDX1,PAX4,AKT3,NEUROD1,PKLR,SLC2A2,VDR,GCG,PCSK1
adipogenesis	1.98e-01	1.18	180	CD151,CDKN2C,DECR1,PEMT,RREB1,LAMA4,ABCA1,VEGFB,PLIN2,ARAF,UCP2,COL4A1,ITGA7,CAT,HADH,SLC1A5,ACLY,IFNGR1,COQ9,TANK,POR,GBE1,AIFM1,PTCD3,AK2,GADD45A,CAVIN1,GPX3,SQOR,NABP1,SSPN,CD36,PPP1R15B,C3,ECH1,SLC25A1,COQ5,LPCAT3,DRAM2,IDH1,SLC66A3,BCL2L13,DHRS7,DHRS7B,FAH,TOB1,ARL4A
apical junction	2.03e-01	1.15	183	TGFBI,CD99,PFN1,CTNNA1,VCL,BMP1,RSU1,MPZL1,CDH11,HADH,MSN,FLNC,MAP3K20,GNAI2,RRAS,NEXN,ITGB1,CD86,PTPRC,MMP9,VASP,TNFRSF11B,CD34,AKT2,ZYX,B4GALT1,PECAM1,VCAN,SYK,ARHGEF6,SDC3,TIAL1,MYH9,ACTG2,MDK,MMP2,CD276,ADAM9,INPPL1,VCAM1,NECTIN2,ITGB4,DHX16,FYB1,VWF,RAC2,PLCG1,CNN2,PARD6G,WNK4,THBS3,ACTB,EXOC4
pi3k akt mtor signaling	2.03e-01	-1.19	91	MAPK9,MAPK1,CAMK4,PRKCB,YWHAB,PIN1,TIAM1,MAPK8,PLCB1,DUSP3,MAPK10,NGF,HRAS,CAB39,PRKAA2
protein secretion	2.62e-01	1.16	83	CD63,ARFIP1,CTSC,TMX1,COPB2,GLA,ABCA1,SCAMP3,SNAP23,YIPF6,AP3B1,RAB9A,ERGIC3,GOSR2,SNX2,ATP7A,TMED10,COPE,TMED2,SSPN,SEC24D,YKT6,ZW10,LMAN1,COG2
uv response dn	3.54e-01	-1.09	130	CAP2,AMPH,MAP1B,ATXN1,ATRN,ARHGEF9,CACNA1A,PTPRM,PRKCE,DBP,DDAH1,ICA1,ATP2B1,BDNF,VLDLR,CELF2,DLG1,SCN8A,INSIG1,PLCB4,KIT,SMAD7,SYNJ2,LPAR1,MET,PRKAR2B,SYNE1,ADD3,MAGI2,DYRK1A
hedgehog signaling	4.75e-01	-1.03	35	L1CAM,RTN1,CDK5R1,VLDLR,ACHE,THY1,DPYSL2,UNC5C
myogenesis	4.75e-01	-1.03	179	CAMK2B,LARGE1,COX7A1,PPFIA4,FABP3,MEF2D,MEF2C,ACTN2,BIN1,MAPRE3,PFKM,HDAC5,MYL2,SPTAN1,VIPR1,APP,REEP1,ACHE,FXYD1,CKB,KCNH1,PICK1,GABARAPL2,MRAS,NOS1,SCD,TNNC2,TNNT3,SPDEF,PVALB,CASQ2,MYOM2,ATP6AP1,PRNP,PC,GNAO1,SGCG,CASQ1,RYR1,MAPK12,MYL7,TPD52L1,FOXO4,ANKRD2,CDH13,DAPK2,ACTA1,SIRT2,ADCY9,SGCA,PKIA,MYOG,PYGM,MYH11
