pathway	padj	NES	size	leadingEdge
myogenesis	5.43e-06	-1.92	176	TNNC1,GADD45B,DAPK2,MYOM2,CDKN1A,HBEGF,VIPR1,SGCG,SCD,PTGIS,SGCA,REEP1,GJA5,CFD,COX7A1,ACSL1,CD36,FXYD1,MRAS,CASQ2,GPX3,NOTCH1,TNNI2,ABLIM1,FHL1,LAMA2,SVIL,MEF2D,MYH11,RB1,GSN,CLU,CDH13,MYO1C,PRNP,IGF1,MYLK,CKB,SORBS3,ADCY9,SLN,BAG1,APLNR,MEF2C,PKIA,TPM2,CNN3,HRC,MYOZ1,MYL4,FGF2,SGCD,IGFBP7,WWTR1,PYGM,MEF2A,SSPN,IFRD1,PPP1R3C,AK1,GABARAPL2,SPTAN1,DTNA,CAV3
interferon alpha response	2.31e-05	-2.07	78	OASL,GBP4,IFIT3,TRIM25,LAMP3,TDRD7,IRF1,IFIT2,WARS1,ELF1,IFITM2,IL15,LPAR6,RSAD2,TXNIP,SAMD9L,B2M,PROCR,SLC25A28,CMPK2,UBE2L6,GMPR,IFI27,TRIM21,DDX60,C1S,IFITM3,TRIM5,CCRL2,SELL,SAMD9
tgf beta signaling	2.31e-05	-2.19	50	JUNB,KLF10,CDKN1C,BMPR1A,ENG,SMAD6,TJP1,BMP2,PPP1R15A,BCAR3,RAB31,SMAD7,BMPR2,ID2,ID1,RHOA,SERPINE1,ID3,APC,FKBP1A
complement	6.20e-05	-1.77	164	CEBPB,GNG2,EHD1,S100A12,NOTCH4,GMFB,SPOCK2,ZFPM2,MAFF,PPP2CB,F8,FCN1,IRF1,SERPING1,CD36,ZEB1,PIK3R5,CSRP1,SH2B3,LCP2,PDGFB,TNFAIP3,IL6,OLR1,FYN,F10,CLU,CDH13,PHEX,PCSK9,DGKH,SERPINE1,LTA4H,ITGAM,GATA3,GCA,C1QA,CASP7,CA2,C2,RHOG,RAF1,PRCP,GNAI2,F3,FCER1G,RBSN,CTSS,CPQ,GRB2,CCL5,DOCK4,GZMA,CD55,GZMB,C1QC,CTSO,ANXA5,GNGT2,C3,C1S,PRKCD,COL4A2,CTSH,CASP5,PIM1,PIK3CG,FN1,CXCL1
il2 stat5 signaling	1.04e-04	-1.75	184	IL18R1,EMP1,TNFRSF1B,SELP,KLF6,AHNAK,GADD45B,SERPINB6,GBP4,DENND5A,IFNGR1,CDKN1C,SOCS2,TGM2,MAFF,DRC1,NRP1,ABCB1,AGER,PRKCH,RORA,GLIPR2,EEF1AKMT1,GPR65,BMP2,MAP3K8,IL1RL1,RHOB,NFIL3,PTGER2,SLC39A8,LRRC8C,SHE,BMPR2,TIAM1,CST7,CCND3,CYFIP1,FGL2,IL10RA,CD44,GSTO1,MYO1C,PRNP,CD81,CCND2,RNH1,CD83,BCL2,SPRY4,CA2,HOPX,RGS16,SPRED2,SWAP70,TWSG1,NFKBIZ,TNFSF10,IL2RB,PENK,PLIN2,DHRS3,CD86,SH3BGRL2,ICOS,IFITM3,LRIG1,SELL,ITGA6,SNX14,TLR7,PTCH1,PIM1,MYC
mtorc1 signaling	1.05e-04	1.75	174	SORD,EPRS1,EGLN3,TOMM40,GOT1,PSAT1,P4HA1,SLC9A3R1,SLC37A4,GMPS,SHMT2,MCM2,HSPA4,BUB1,STIP1,DHFR,HMBS,PLOD2,GPI,SLC1A4,SSR1,SC5D,G6PD,LDHA,TPI1,HSPA9,ATP5MC1,MCM4,SDF2L1,PSPH,HPRT1,SLC2A1,SLC7A5,RRM2,TUBA4A,PLK1,GAPDH,RPN1,NMT1,SLC7A11,ABCF2,TRIB3,IMMT,ERO1A,AK4,SERPINH1,PSMD14,ASNS,CDC25A,PSMB5,YKT6,PSMC2,PFKL,GSR,HSPD1,ACLY,PSMG1,DDX39A,PDK1,PSMD13,PRDX1
heme metabolism	8.95e-04	-1.64	166	HBD,NR3C1,ABCG2,LMO2,TRAK2,FBXO7,ACKR1,MARCHF2,NEK7,GYPC,SIDT2,MGST3,PICALM,GAPVD1,SLC22A4,SLC66A2,SDCBP,HBB,HEBP1,ACP5,ERMAP,CCND3,BTG2,YPEL5,MARCHF8,ARHGEF12,AGPAT4,BNIP3L,ADD1,CAT,ISCA1,RANBP10,CAST,CCDC28A,RCL1,FOXJ2,KAT2B,EZH1,CA2,TNS1,NCOA4,TMEM9B,MYL4,FBXO9,TFRC,KLF3,SELENBP1,MPP1,NFE2,CIR1,ALAS2,ICAM4,TAL1
dna repair	9.23e-04	1.68	131	SEC61A1,LIG1,NME4,ZWINT,NELFCD,APRT,ITPA,TYMS,FEN1,DDB1,CCNO,ERCC2,MPC2,RAD51,BCAP31,HPRT1,ARL6IP1,CANT1,RPA3,UPF3B,POLR2H,VPS37D,POLA2,POLB,POLR2D,POLR2I,RAE1,SAC3D1,ADRM1,CSTF3,SNAPC4,GPX4,POLR1C,GSDME,POLD1,TAF10,MPG,NT5C3A,PCNA,SSRP1,TAF6,PRIM1,ZNRD1,POLR2G,POLD4,BRF2,NT5C,TP53,TMED2,GTF3C5,RFC3,POLR2F,ERCC1,GUK1,POLH,NCBP2,RFC5,CLP1,MRPL40,TARBP2,NME3,UMPS,RNMT
il6 jak stat3 signaling	1.09e-03	-1.79	78	IL18R1,TNFRSF1B,ACVRL1,CSF3R,IL15RA,IFNGR1,CSF2RB,IRF1,MAP3K8,CD36,SOCS3,PIK3R5,PTPN1,IL1R1,CBL,IL6,FAS,MYD88,CD44,IL6ST,IL12RB1,JUN,TNF,IL1B,CD9,PF4,IL17RA,PTPN11,GRB2,HMOX1,CCR1,CD14
apoptosis	1.48e-03	-1.65	142	EMP1,SATB1,GADD45B,ROCK1,NEDD9,CDKN1A,IFNGR1,PRF1,ANXA1,IRF1,BMP2,TIMP3,TGFBR3,RHOB,EGR3,PEA15,SMAD7,GPX3,TGFB2,CAV1,ATF3,IL6,FAS,BTG2,GSN,FEZ1,BNIP3L,CLU,TSPO,CD44,RELA,ADD1,TXNIP,DCN,CCND2,CD69,JUN,CASP7,DPYD,TNF,IL1B,ETF1,LMNA,HMOX1,TNFSF10,PDGFRB,CD14,SPTAN1,DNAJA1,HGF,IFITM3,CDKN1B,CCNA1,GCH1,PLPPR4,PPP2R5B
oxidative phosphorylation	1.48e-03	1.62	171	IDH2,MRPS15,TIMM9,MTX2,AIFM1,ECHS1,FH,ATP5PD,COX6C,VDAC1,GPI,GOT2,NDUFAB1,LDHA,TOMM70,COX10,HSPA9,ATP5MC1,NDUFV1,NDUFS3,MDH2,IMMT,TOMM22,CYC1,ATP5ME,MRPS12,TIMM10,DLAT,NDUFV2,LRPPRC,MRPL35,NNT,MRPL15,NDUFS2,SDHC,ATP1B1,GPX4,COX5A,GRPEL1,NDUFB4,TIMM8B,UQCRQ,TIMM50,IDH1,PDHA1
unfolded protein response	1.75e-03	1.7	97	EXOSC4,SRPRB,PSAT1,PREB,EXOSC5,PDIA6,SLC1A4,SSR1,YIF1A,HSPA9,KDELR3,SLC7A5,CHAC1,EIF4EBP1,H2AX,CKS1B,ERO1A,DDX10,NHP2,ASNS,YWHAZ,HYOU1,TARS1,NOP14,PAIP1,ARFGAP1,IARS1,PARN,XPOT,LSM4,FKBP14,CALR,POP4,SRPRA,HSPA5,TUBB2A,GEMIN4,EXOSC1,MTHFD2,SLC30A5,EIF4G1
estrogen response early	2.08e-03	-1.56	174	FARP1,RETREG1,CCN5,PODXL,GAB2,PAPSS2,KLF10,KLF4,CLIC3,SLC1A1,TGM2,SLC24A3,OLFML3,GJA1,REEP1,WFS1,CHPT1,FOS,EGR3,PDLIM3,ADD3,RAB31,ELF1,TIAM1,ABLIM1,AFF1,SVIL,TIPARP,RPS6KA2,CXCL12,SLC26A2,CD44,SH3BP5,IL6ST,ADCY9,KAZN,FKBP5,GFRA1,KLK10,BAG1,PGR,BCL2,FASN,SNX24,SYBU,OLFM1,AR,DLC1
hypoxia	5.22e-03	-1.51	181	AKAP12,NR3C1,CCN5,KLF6,ETS1,CDKN1A,CDKN1C,TGM2,PPARGC1A,PLAC8,MAFF,CAVIN1,RORA,GLRX,PPP1R15A,ZFP36,FOS,NFIL3,VLDLR,PDGFB,CCN2,DUSP1,CAV1,TNFAIP3,ATF3,TIPARP,IL6,SRPX,FBP1,PNRC1,PGM1,PFKFB3,CCN1,CITED2,BNIP3L,GPC3,NDST1,DCN,CAVIN3,IRS2,SERPINE1,JUN,NEDD4L,BCL2,HAS1,TPST2,F3,SELENBP1,GRHPR,PYGM,SDC2,HMOX1,KLF7
allograft rejection	7.05e-03	-1.47	172	CFP,ETS1,IL12A,PTPRC,IFNGR1,PRF1,ITGAL,FGR,GPR65,PRKCB,DEGS1,NLRP3,CD247,WARS1,LCP2,TGFB2,IL6,FAS,CCND3,IL15,ITK,IL18RAP,KLRD1,CRTAM,IL12RB1,CCND2,TAP2,PTPN6,B2M,ELF4,TNF,IL1B,C2,IL16,PF4,SRGN,CTSS,CCL5,GZMA,GZMB,STAB1,CCR1,CCL2,CD40,IL2RB,CD1D,NCF4,HCLS1,CD4,CD8A,SOCS5,PSMB10,APBB1,LY86,CD86,SPI1,CCR2
cholesterol homeostasis	7.19e-03	-1.6	66	IDI1,LPL,PPARG,LDLR,SCD,CPEB2,HMGCR,NFIL3,ETHE1,ATF3,PNRC1,LSS,CLU,NIBAN1,STARD4,GNAI1,HMGCS1,FASN,CD9,CXCL16,FDFT1
androgen response	1.06e-02	-1.56	89	AKAP12,SRF,ADAMTS1,ZMIZ1,IDI1,LIFR,SCD,TSC22D1,HMGCR,PTPN21,SGK1,INSIG1,ARID5B,CCND3,NKX3-1,BMPR1B,SLC26A2,SELENOP,FKBP5,B2M,HMGCS1,MYL12A,NCOA4,GPD1L,DHCR24,SLC38A2,MAF,GUCY1A1,DBI,ABHD2,STEAP4,SAT1,MAK,APPBP2,ABCC4,IQGAP2,CDK6,PTK2B
estrogen response late	2.24e-02	1.4	181	SORD,IDH2,PERP,PCP4,KIF20A,SLC9A3R1,ANXA9,PLAC1,OVOL2,MEST,CXCL14,TFF1,COX6C,RNASEH2A,TOP2A,NMU,SLC1A4,DLG5,PLK4,STIL,TSTA3,DNAJC12,CYP4F11,MDK,HPRT1,SLC7A5,CDC20,PKP3,MAPK13,CELSR2,CDC6,ASCL1,GJB3,HSPA4L,FAM102A,LSR,RBBP8,SLC27A2,TFF3,SERPINA5,GAL,PTGES,TFAP2C,XRCC3,UGDH
adipogenesis	3.67e-02	-1.32	180	LPL,LIFR,PPARG,IFNGR1,LAMA4,CAVIN2,FZD4,ACADL,CAVIN1,ABCA1,STOM,MGST3,CD36,FABP4,LPCAT3,GPX3,RETN,ITSN1,MARC2,ACAA2,SPARCL1,ANGPT1,RMDN3,PGM1,PFKFB3,OMD,DECR1,ADIPOR2,CYP4B1,ALDH2,RNF11,CAT,MYLK,REEP5,EPHX2,ENPP2,ESYT1,SLC66A3,RTN3,QDPR,BCL6,DHRS7B,SSPN,MAP4K3,GPHN,ATP1B3,TOB1,TANK,PLIN2,C3,GBE1,BCL2L13
apical junction	4.48e-02	-1.29	180	ICAM2,PTPRC,VWF,CLDN5,TJP1,CD34,SLIT2,JAM3,EPB41L2,PECAM1,ARHGEF6,CLDN11,ITGA10,TSC1,MAP3K20,RRAS,CLDN18,SGCE,INSIG1,CD274,ACTG2,MYH10,NEXN,MYL9,LAMA3,NFASC,SIRPA,ARPC2,CX3CL1,YWHAH,PARVA,CDH6,TSPAN4,EVL,SORBS3,FLNC,GNAI1,ZYX,GNAI2,LAYN,VCL,BMP1,ICAM4,MSN,PIK3R3,MAP4K2,NEGR1,AKT3,VASP,TNFRSF11B,MPP5,SHROOM2,CD86,RSU1,AMIGO1,RAC2,SYK
spermatogenesis	4.92e-02	1.38	121	SCG5,STRBP,GAD1,RPL39L,BUB1,LDHC,CCNB2,CDKN3,KIF2C,SLC2A5,CDK1,MAP7,YBX2,PCSK1N,MAST2,NEK2,TTK,ZNRF4,PARP2,TNNI3,NEFH,EZH2,DMRT1,HSPA4L,CLGN,MTOR,PHKG2,CNIH2,PSMG1,DDX4,COIL,TCP11,GSG1,TALDO1,OAZ3,IDE
notch signaling	8.79e-02	-1.44	26	ARRB1,HEYL,NOTCH1,MAML2,WNT2,FZD1,FZD5,CUL1,ST3GAL6,CCND1,DTX4,PRKCA,FBXW11,FZD7,SKP1
epithelial mesenchymal transition	1.18e-01	-1.22	187	CADM1,GADD45B,SGCG,ITGA5,TGM2,SLIT3,GJA1,PCOLCE2,ECM2,VEGFC,SLIT2,FERMT2,ABI3BP,TIMP3,DPYSL3,TGFBR3,FSTL3,FBLN1,RHOB,CCN2,FBLN5,MSX1,MYL9,LAMA2,LAMA3,PMP22,TNFAIP3,IL6,FAS,ID2,CALD1,MATN2,PTX3,CXCL12,IL15,CCN1,MATN3,CD44,VIM,BDNF,CDH6,DCN,EFEMP2,MGP,MYLK,SERPINE1,EMP3,JUN,SFRP1,EDIL3,DAB2,LAMC1,SGCB,TPM2,FGF2,SGCD,BMP1,DST,IL32,PDGFRB,GAS1,FBLN2,ACTA2
fatty acid metabolism	1.18e-01	-1.26	127	GPD1,CA4,IDI1,G0S2,ACSL4,ACADL,ACSL1,CD36,ECI2,MAOA,HSD17B11,ACAA2,BMPR1B,DECR1,ADIPOR2,YWHAH,SERINC1,TP53INP2,ALDH1A1,S100A10,HSDL2,HMGCS1,FASN,CA2,CPT1A,NBN,HMGCS2,GLUL,GRHPR,DHCR24,UBE2L6,ALDH3A2,CD1D,PTPRG,HSD17B4
kras signaling dn	1.18e-01	1.23	176	KRT15,GPR19,LYPD3,SLC38A3,ENTPD7,CLSTN3,CKM,BARD1,KCND1,SLC6A3,YBX2,GAMT,HTR1D,SLC30A3,CELSR2,TNNI3,TFF2,NGB,CALML5,SPRR3,DTNB,NR6A1,NPHS1,EDN2,HNF1A,SERPINA10,KLHDC8A,STAG3,EGF,SPTBN2,PAX4,THNSL2,VPREB1,SCN10A,SSTR4,TFAP2B,IRS4,CDH16,ALOX12B,GDNF,SHOX2,CLPS,GP1BA,TCL1A,TSHB,PCDHB1,SNCB,IL12B,GTF3C5,SMPX,CACNA1F,SLC16A7,MYO15A,HTR1B,PAX3,RIBC2,KCNE2,CAMK1D,SLC5A5,IGFBP2,SOX10,KCNN1,OXT,MACROH2A2,CD207,INSL5,SLC12A3,BRDT,COL2A1,DLK2,TG,LFNG,WNT16,RYR1,SIDT1,TLX1,EDAR,CHRNG
xenobiotic metabolism	1.18e-01	-1.23	172	SERTAD1,PAPSS2,AOX1,DDAH2,ARPP19,RBP4,PROS1,CYP1A2,ETS2,ATOH8,CDO1,ABHD6,CD36,PMM1,MAOA,FBLN1,NDRG2,IL1R1,CYP27A1,TGFB2,FAS,ID2,FBP1,PDK4,PTGDS,F10,ALDH2,CAT,GSTO1,HSD11B1,IGF1,CYB5A,SERPINE1,AQP9,HACL1,CA2,FMO3,PINK1,ENPEP
coagulation	1.87e-01	-1.18	122	THBD,ANXA1,PROS1,VWF,MAFF,F8,CFD,PECAM1,C8B,SERPING1,TIMP3,CSRP1,PDGFB,CPB2,OLR1,GSN,FYN,F10,RAPGEF3,CLU,SERPINE1,RGN,LTA4H,C1QA,CRIP2,C2,CD9,HMGCS2,F3,PF4,CPQ,BMP1,KLF7,CTSO,ISCU,C3,C1S,PRSS23,CTSH,P2RY1,FN1,THBS1,PLEK,F11,KLKB1,WDR1,GNG12
mitotic spindle	1.87e-01	1.16	182	NF1,CEP250,ANLN,CKAP5,BUB1,KIF11,NUSAP1,TOP2A,CCNB2,DLGAP5,KIF2C,CEP72,CDK1,MYO1E,KIF23,BIRC5,KIF15,TPX2,CENPF,NEK2,TTK,NDC80,TUBA4A,PLK1,KNTC1,BRCA2,CENPE,LLGL1,PRC1,KIF20B,SMC4,ECT2,CEP131,KPTN,TLK1,SAC3D1,NET1,LRPPRC,LMNB1
p53 pathway	1.87e-01	-1.14	173	KLF4,CDKN1A,CDKN2B,HBEGF,RXRA,PPM1D,TSC22D1,ZBTB16,STOM,BMP2,PPP1R15A,PMM1,FOS,SP1,NOTCH1,ATF3,FAS,CCND3,RB1,BTG2,SESN1,CDH13,IER5,MKNK2,TXNIP,CTSF,CD81,PLK3,CCND2,JUN,S100A10,ZNF365,PROCR,RGS16,PLK2,RRAD,NUPR1,SERTAD3,XPC,HMOX1,WWP1,AK1,ISCU,DRAM1,TOB1,CDKN2AIP
apical surface	1.95e-01	-1.23	41	CD160,MAL,AKAP7,SRPX,ADIPOR2,CX3CL1,ADAM10,PCSK9,GATA3,GAS1,IL2RB,SHROOM2
uv response up	2.50e-01	-1.13	140	JUNB,NFKBIA,CDKN2B,NR4A1,CDKN1C,CCK,PLCL1,CDO1,ABCB1,IRF1,BMP2,MAOA,FOS,RHOB,PDLIM3,FOSB,GPX3,MSX1,ATF3,IL6,CCND3,BTG2,HSPA2,SLC25A4,NTRK3,ARRB2,IL6ST,PTPRD,CA2,OLFM1,AMD1,RRAD,TFRC,SLC6A12,HMOX1,DNAJB1
angiogenesis	3.14e-01	-1.14	31	KCNJ8,LPL,THBD,SLCO2A1,NRP1,MSX1,OLR1
reactive oxygen species pathway	3.23e-01	-1.11	42	JUNB,FES,PDLIM1,HHEX,GLRX,GPX3,CAT,PRNP,MBP,MSRA,OXSR1
bile acid metabolism	3.33e-01	-1.09	101	IDI1,RXRA,ABCA6,ABCA1,ACSL1,NEDD4,BCAR3,CYP27A1,SLC23A2,HSD17B11,ATXN1,BMP6,CAT,AQP9,ALDH1A1,HACL1,EPHX2,HSD17B6,AR,DHCR24,NR3C2,RXRG,OPTN,CH25H,HSD17B4,EFHC1
pancreas beta cells	3.93e-01	1.07	38	SRPRB,SYT13,ISL1,SRP9,HNF1A,PAX4,DCX,PDX1,PAK3,SST,G6PC2,NKX2-2,GCG,VDR,SLC2A2,PCSK1,NEUROG3
protein secretion	4.21e-01	1.04	81	SCAMP3,ERGIC3,COPB2,COG2,VPS45,ZW10,RER1,BET1,SCRN1,TOM1L1,TMX1,CLTC,YKT6,SEC24D,OCRL,SOD1,AP2S1
peroxisome	6.10e-01	-0.94	91	IDI1,CADM1,SCGB1A1,ACSL4,ABCB1,ACSL1,ECI2,SLC23A2,HSD17B11,ATXN1,SLC25A4,TSPO,YWHAH,CAT,ALDH1A1,PEX5,VPS4B,EPHX2,DHCR24,RXRG,HSD17B4,CNBP,DHRS3,FIS1
hedgehog signaling	6.20e-01	-0.92	35	ETS2,NRP1,DPYSL2,VLDLR,RTN1
