pathway	padj	NES	size	leadingEdge
myogenesis	2.71e-04	-1.69	193	CRAT,CDH13,PPP1R3C,PKIA,SGCG,EFS,TNNC2,GPX3,FHL1,RYR1,EPHB3,TNNI2,GSN,LAMA2,FXYD1,ITGB4,KLF5,VIPR1,CFD,DAPK2,REEP1,TNNT2,ACSL1,ABLIM1,TPD52L1,MYOM2,DES,PTGIS,TNNT3,SOD3,MYLK,MB,SH3BGR,AGL,BAG1,CLU,HDAC5,SMTN,FGF2,MYOM1,LPIN1,LSP1,SSPN,CTF1,MYH3,MYH11,IGF1,TNNT1,NOS1,DMD,CASQ2,SLN,CD36,TNNC1,PICK1,MEF2A,BDKRB2,BIN1,NOTCH1,GABARAPL2,ACTC1,SPTAN1,HSPB2,SGCA,CKB,TPM2,COX7A1,SVIL,CASQ1,ACTA1,APP,SORBS1,HSPB8,MYH7,PRNP,LARGE1,PYGM,CKMT2,FST,PC
unfolded protein response	6.72e-04	1.8	107	SLC7A5,ERO1A,EXOSC4,EIF4EBP1,SHC1,LSM1,MTHFD2,TARS1,KDELR3,WIPI1,ATF6,IFIT1,HSP90B1,H2AX,NFYA,ATP6V0D1,SSR1,ARFGAP1,FUS,CKS1B,SLC30A5,CALR,EXOSC9,POP4,EXOC2,PARN,SDAD1,PREB,HYOU1,LSM4,PAIP1,STC2,FKBP14,NHP2,DNAJC3,ZBTB17,KHSRP,PDIA6,NOLC1,HSPA5,XPOT,SRPRA,NABP1,EIF2S1,EXOSC5,SEC11A,SRPRB,CHAC1,SPCS1,DCTN1,CCL2,YIF1A,ALDH18A1
mtorc1 signaling	6.95e-04	1.65	193	WARS1,PLK1,SLC2A3,PGK1,NFKBIB,SLC7A5,DDX39A,ERO1A,AURKA,SQSTM1,TRIB3,GLA,M6PR,SDF2L1,CDC25A,POLR3G,NUFIP1,MTHFD2,HPRT1,PSMD14,EPRS1,STC1,BUB1,PSME3,SLC37A4,PSPH,SHMT2,TXNRD1,MLLT11,EEF1E1,HSPA4,SLC7A11,LGMN,PNO1,BCAT1,GGA2,TBK1,SERPINH1,HSP90B1,RRM2,TUBG1,CXCR4,NMT1,DHFR,CACYBP,HMBS,YKT6,MCM4,ATP6V1D,PSMC2,SYTL2,RPN1,SSR1,CALR,GPI,NAMPT,QDPR,SCD,PSMC4,TOMM40,CORO1A,DDIT3,MCM2,ITGB2,CCT6A,TPI1,PSMD13,ENO1,GSK3B,PSMG1
il6 jak stat3 signaling	1.32e-03	1.78	84	CCR1,TNFRSF21,IL12RB1,TNFRSF12A,CXCL1,ITGA4,IL2RA,CD14,CXCL3,ITGB3,CSF3R,A2M,IL6,GRB2,BAK1,PTPN1,CD38,IFNGR2,CXCL9,CCL7,IRF1,CXCL10,STAT1,IL1B,DNTT,TNFRSF1B,CSF2RA,STAT2,LTBR,PIK3R5,CXCL13,TYK2,SOCS1,MYD88,IRF9,CSF2
p53 pathway	1.37e-03	-1.58	190	TOB1,CDH13,ZFP36L1,ALOX15B,CEBPA,RPL36,SESN1,ACVR1B,RXRA,NUPR1,DGKA,BMP2,ITGB4,FBXW7,SDC1,DDB2,GLS2,ZBTB16,RPS12,VWA5A,KLF4,FOXO3,BTG2,VDR,TP63,ST14,CD82,TPD52L1,INHBB,KIF13B,CCND2,IP6K2,FOS,EI24,COQ8A,PERP,EPS8L2,BTG1,RALGDS,BAIAP2,SLC35D1,RRAD,BLCAP,RAB40C,CLCA2,SERPINB5,TGFA,TXNIP,TRAFD1,FAS,H2AJ,HINT1,MKNK2,ABAT,CDKN2AIP,JAG2,NDRG1,MXD1,HRAS,TM4SF1,FAM162A,KLK8,NHLH2,SP1,SFN,NOTCH1,ABHD4,RPL18,HSPA4L,TPRKB,STEAP3,HDAC3,VAMP8,ATF3
epithelial mesenchymal transition	1.59e-03	1.58	195	MMP1,TIMP1,COL4A2,P3H1,SERPINE1,COL4A1,PLAUR,ADAM12,QSOX1,CALU,CXCL8,INHBA,FUCA1,PLOD3,TNFRSF12A,SCG2,ECM1,CXCL1,SPP1,COL5A2,CXCL6,SERPINE2,FN1,ITGB3,WIPF1,DAB2,CDH2,THY1,APLP1,MSX1,PLOD1,RGS4,ENO2,NNMT,IL6,FAP,IGFBP2,MMP3,SERPINH1,PMP22,MMP14,TFPI2,TPM4,MCM7,TGM2,OXTR,EMP3,COPA,NID2,LOXL2,BMP1,COL6A3,LGALS1
myc targets v1	3.07e-03	1.59	186	CDC45,TYMS,CCNA2,PGK1,PRDX4,MCM5,GSPT1,PPM1G,SRM,PA2G4,KPNA2,CDC20,H2AZ1,CDK4,MCM6,CDK2,ODC1,PRPF31,HPRT1,PSMD14,EPRS1,RFC4,UBA2,NME1,CCT2,CSTF2,UBE2L3,CTPS1,CAD,RANBP1,MCM7,LSM2,MAD2L1,MCM4,PCNA,PSMB2,SSBP1,PSMD1,CCT3,LSM7,SNRPB2,CBX3,RUVBL2,PSMC4,NHP2,MRPS18B,MCM2,KARS1,DUT,TXNL4A,COX5A,SNRPG,CCT5,PSMB3,SNRPA1,PSMA1,SYNCRIP,EIF3B,NOLC1,CUL1,XPOT
cholesterol homeostasis	3.09e-03	-1.79	58	HMGCS1,DHCR7,MVK,PPARG,TM7SF2,HMGCR,ALCAM,JAG1,GLDC,LSS,ACAT2,FDFT1,SC5D,PMVK,GNAI1,CD9,CLU,IDI1,ALDOC,STX5,MVD,FADS2
kras signaling dn	3.43e-03	-1.48	189	CLDN8,TFAP2B,CD207,DLK2,C5,RYR1,FGGY,FGFR3,PRKN,NUDT11,ZBTB16,SERPINB2,SPTBN2,HSD11B2,KRT15,CYP39A1,LFNG,PKP1,BTG2,SLC25A23,EDN1,SLC16A7,CAMK1D,NTF3,COQ8A,TFCP2L1,CLSTN3,CELSR2,PTGFR,SLC6A14,ATP6V1B1,GPRC5C,KRT1,KRT5,TCF7L1,THRB,EFHD1,FGF22,MACROH2A2,NOS1,YBX2,ALOX12B,EDAR,KCNMB1,SELENOP,LYPD3,GTF3C5,KLK8,KLK7,ACTC1,CPEB3,BARD1,KMT2D,DTNB,COPZ2,KRT4,WNT16,CALML5,EGF,MYH7
peroxisome	5.67e-03	-1.67	93	CRAT,DHCR24,ISOC1,SCP2,EPHX2,PEX13,GNPAT,HSD11B2,ALDH9A1,ACSL1,CLN8,SULT2B1,HSD17B4,CRABP1,IDI1,SLC27A2,CAT,PEX5,HAO2,ACOX1,IDE,DHRS3,CNBP,VPS4B,IDH2,IDH1,ELOVL5,HRAS,PEX11A,ALDH1A1
uv response up	6.51e-03	1.54	150	CCNE1,ATP6V1F,SQSTM1,LYN,CHKA,ARRB2,BCL2L11,FEN1,SLC25A4,COL2A1,CDK2,TARS1,ATP6V1C1,BID,CCND3,CNP,NUP58,RFC4,PRKCD,MSX1,ICAM1,ENO2,HSPA13,GGH,IL6,IGFBP2,BAK1,MMP14,NAT1,H2AX,MGAT1,SHOX2,YKT6,RAB27A,CHRNA5,DGAT1,IRF1,RPN1,GRINA,PPT1,STARD3,UROD,TAP1,SPR,NKX2-5,PRKACA
androgen response	1.24e-02	-1.53	96	HMGCS1,PTPN21,DHCR24,MAP7,PLPP1,HMGCR,SORD,ZMIZ1,INSIG1,LIFR,PDLIM5,H1-0,KRT8,FKBP5,IDI1,KRT19,AZGP1,NCOA4,CAMKK2,ANKH,HOMER2,TPD52,GPD1L,SLC38A2,VAPA,DBI,NDRG1,HPGD,ELOVL5,CDC14B,SELENOP,APPBP2,GNAI3
apical junction	1.53e-02	-1.39	176	CLDN8,CRAT,CNTN1,HADH,ITGA2,ALOX15B,ADAMTS5,COL17A1,ITGB4,VCL,LAMB3,SLIT2,GRB7,DSC1,INSIG1,CD34,GNAI1,CLDN7,FLNC,JUP,TSC1,ADAM15,DSC3,MPZL1,MAPK13,CLDN4,RRAS,THBS3,EGFR,IRS1,BAIAP2,MVD,NECTIN1,DLG1,PIK3CB,EPB41L2,TIAL1,MYL9,LAMA3,MAP3K20,MPP5,TJP1,CDSN,COL16A1,HRAS,LAMC2,NFASC
notch signaling	1.57e-02	-1.71	28	FZD7,HES1,JAG1,NOTCH2,FZD1,NOTCH3,LFNG,TCF7L2
spermatogenesis	2.35e-02	1.43	122	KIF2C,IL12RB2,CDKN3,TTK,AURKA,CCNB2,ACRV1,NEK2,CHFR,MAST2,HOXB1,CDK1,NCAPH,NEFH,BUB1,RFC4,DPEP3,ZC2HC1C,DBF4,GRM8,EZH2,TKTL1,CLPB,IP6K1,ACE,ADCYAP1,LDHC,SCG5,ADAM2,PGS1,CAMK4,GAPDHS,OAZ3,PSMG1,NF2
xenobiotic metabolism	2.53e-02	-1.37	188	FBLN1,NDRG2,CYP2J2,HSD11B1,ETFDH,AQP9,CDO1,CYP2E1,LCAT,GABARAPL1,PGRMC1,CROT,PINK1,CA2,ALDH3A1,GSTA3,CYP2C18,RBP4,MAOA,ALDH9A1,AKR1C3,PDLIM5,F10,AKR1C2,CYB5A,HSD17B2,ACOX2,JUP,PTGES,AOX1,ETS2,ALDH2,ADH1C,CAT,SPINT2,ACOX1,SLC35D1,ABHD6,DHRS1,TMBIM6,ID2,CYP4F2,FAS,IGF1,IDH1,PTGES3,BLVRB,ABCC3,CD36,ELOVL5,MAN1A1,UPB1
coagulation	3.50e-02	1.44	133	MMP1,TIMP1,MMP10,S100A13,SERPINE1,S100A1,C1QA,MMP9,PLAT,MMP15,MMP11,MMP8,CTSB,FN1,ITGB3,CAPN2,SERPINA1,CPB2,A2M,PREP,LGMN,MMP3,MMP14,TFPI2,MSRB2,C2,RABIF,F11,BMP1,ADAM9,USP11,OLR1,LAMP2,MBL2,KLF7,CTSH,PLEK,FYN,CAPN5,MAFF,F8,CTSE
glycolysis	4.64e-02	1.34	185	HMMR,PGK1,CHPF,QSOX1,ERO1A,CENPA,AURKA,KIF20A,STMN1,PMM2,ISG20,CDK1,POLR3K,PFKP,COPB2,GNPDA1,B4GALT7,SLC25A13,KDELR3,STC1,GUSB,SLC37A4,BPNT1,DEPDC1,CHST1,PLOD1,ENO2,MIF,CHST12,PRPS1,CXCR4,IER3,TPST1,SDC3,PKM,GALK1,DPYSL4,TKTL1,B3GAT1,HDLBP,AGRN,LDHC,CLN6,STC2,COG2,GALE,PSMC4,GAPDHS,SPAG4,ME2,CAPN5,P4HA2,TPI1,SDHC,PAXIP1,ENO1,GMPPA,ABCB6,MPI,P4HA1,HK2,B4GALT2,ARTN,PGAM1,GYS1,HSPA5
tnfa signaling via nfkb	5.89e-02	1.33	192	NFKBIE,SLC2A3,SERPINE1,PLAUR,TNFSF9,IFIT2,NR4A3,SQSTM1,INHBA,YRDC,SLC2A6,TRIB1,SGK1,FOSL1,CXCL1,SPHK1,CXCL6,DENND5A,TNFAIP6,PHLDA1,CXCL3,CCRL2,DUSP4,DRAM1,ICAM1,BCL2A1,PHLDA2,IL6,RIPK2,IER3,RCAN1,TNIP2,CD83,IFNGR2,PANX1,IRF1,CXCL10,MSC,B4GALT5,IL1B,IL12B,CD80,SLC16A6,CCL5,PDE4B,NAMPT,RELB,TAP1,TRAF1,OLR1,NFKB2,PLEK,EHD1,MAFF,SAT1,TNFRSF9,TNC,CSF2,PTX3,CXCL11,CXCL2,TLR2,MARCKS,PPP1R15A,NR4A2,KYNU,SOCS3
angiogenesis	6.61e-02	1.5	35	TIMP1,TNFRSF21,LRPAP1,SPP1,COL5A2,CXCL6,STC1,MSX1
heme metabolism	9.50e-02	-1.2	186	RCL1,UBAC1,CAST,PRDX2,MBOAT2,SLC66A2,KLF3,MARCHF8,ALDH6A1,CA2,TNS1,DAAM1,HBB,ERMAP,ARHGEF12,H1-0,SLC30A1,FOXO3,BTG2,NFE2,PDZK1IP1,ALAD,RIOK3,SLC6A9,DCUN1D1,CAT,GAPVD1,YPEL5,NR3C1,SLC10A3,NCOA4,TSPAN5,FOXJ2,BCAM,FBXO9,XK,AQP3,BLVRB,TMEM9B,LRP10,HEBP1,OPTN,RBM5,SLC25A38,SELENBP1,ALDH1L1,HBD,EPB41,EZH1,SIDT2,ACKR1,TFDP2,KHNYN,BACH1,BNIP3L,ABCG2,SLC2A1,ADD1,GLRX5,PICALM,GCLC,FBXO34,LMO2,PC,SLC30A10,PPOX,DMTN,EPB42,SPTB,MKRN1
il2 stat5 signaling	1.12e-01	1.22	175	SLC2A3,CCNE1,NOP2,S100A1,TNFRSF21,BATF3,PRAF2,SYT11,SOCS2,ECM1,SPP1,CDC6,DENND5A,IL2RA,PUS1,RGS16,PHLDA1,CTSZ,ODC1,CCND3,APLP1,ETV4,BATF,GSTO1,DCPS,PLSCR1,NCS1,GUCY1B1,PHTF2,TGM2,SPRED2,CD83,PTRH2,CXCL10,P2RX4,ICOS,ST3GAL4,TNFRSF4,SELL,TNFRSF1B,GPR65,RHOH,MYO1E,IGF2R,TRAF1,MAPKAPK2,CTLA4,SPRY4,MAFF,SOCS1,TNFRSF9,CST7,CSF2,IL13,FAH,P4HA1,HK2
pi3k akt mtor signaling	1.38e-01	1.23	97	ARHGDIA,NFKBIB,SQSTM1,TRIB3,CDK4,AKT1,CDK1,CDK2,PAK4,PLCG1,E2F1,CFL1,AP2M1,GRB2,TBK1,HSP90B1,CXCR4,UBE2N,CALR,PIN1,STAT2,CAMK4,DDIT3,MAPKAP1,MYD88,GSK3B,PPP1CA,RIPK1,DUSP3,RIT1,PFN1,CSNK2B,FASLG,ADCY2,GNA14,GNGT1,CLTC,TRAF2,ACTR3
hypoxia	1.72e-01	-1.15	190	RORA,GPC3,PPP1R3C,CITED2,GPC1,DCN,EFNA3,EFNA1,PLIN2,PCK1,LOX,SDC4,PKP1,ACKR3,FOXO3,ATP7A,DUSP1,CA12,ADORA2B,FOS,AMPD3,SIAH2,SULT2B1,BTG1,EGFR,SDC2,NR3C1,TMEM45A,CDKN1B,ALDOC,AK4,HK1,CAV1,F3,CCNG2,TIPARP,CAVIN1,EXT1,TPD52,PKLR,NDRG1,RBPJ,ANKZF1,PNRC1,SELENBP1,FAM162A,PIM1,UGP2,PFKFB3,KDM3A,LXN,CDKN1C,CASP6,FOSL2,ATF3,BNIP3L,GLRX,GCK,SLC2A1,GRHPR,NFIL3,FBP1,LARGE1,PYGM,ZFP36
oxidative phosphorylation	1.73e-01	-1.14	188	ETFDH,NDUFB5,MPC1,COX7C,ACAT1,SDHD,SUCLG1,ALDH6A1,ACADM,UQCRB,UQCRC2,CYB5A,ACAA2,SLC25A12,MFN2,OXA1L,TOMM70,ATP5MG,RHOT1,SUCLA2,ABCB7,HADHA,ECI1,SLC25A20,NDUFS4,OAT,PHYH,ATP5PO,ACADVL,DLD,HADHB,IDH2,IDH1,ATP1B1,ACADSB,ATP5F1C,ATP5F1A,CS,SLC25A3,PDHX,MAOB,CPT1A,UQCRFS1,ATP5PB,COX5B,BDH2,NDUFC1,PDK4,CASP7,ATP5PD,COX15,OPA1,GLUD1,ETFB,ECH1,MRPS22,NDUFB1,FDX1,LRPPRC,VDAC2,MDH1,TOMM22,TIMM9,SLC25A5,ATP5MC3,IDH3B,COX11,COX7B,PDHB,DECR1,TIMM8B
