pathway	padj	NES	size	leadingEdge
inflammatory response	7.30e-07	2.02	194	MET,CD55,RTP4,IL1A,CCL20,ITGB8,IRAK2,ATP2C1,SRI,EIF2AK2,MXD1,TNFSF10,GNA15,PSEN1,NMI,IL18,NDP,ABI1,TAPBP,ATP2A2,F3,SGMS2,AHR,GNAI3,RIPK2,IFNGR2,PLAUR,DCBLD2,IL4R,LYN,TIMP1,PCDH7,OSMR,INHBA,IRF1,CXCL10,TPBG,PTAFR,OLR1,LDLR,PTPRE,CD82,CXCL8,PTGER2,LIF,IFITM1,ACVR2A,BST2,CCRL2,HIF1A,EDN1,RGS16,HRH1,TNFSF15,LCK,EREG,ABCA1,IL7R,PDPN,ADM,MMP14,TLR3,KCNJ2,TNFAIP6,RELA,AXL,PDE4B,RNF144B,CLEC5A,NOD2,RGS1,P2RY2,HBEGF,ADRM1,IL18R1,IL15RA,MSR1,RHOG,TNFRSF1B,CCR7,ADORA2B,ICAM1,IFNAR1,TLR2,NFKB1,SEMA4D,IL10RA,CXCL9,ITGA5,CYBB,TLR1,EMP3,GPR183,IL15,SELL,CD48,LCP2,C3AR1,ATP2B1,GCH1,HAS2,IL2RB
dna repair	1.16e-06	2.13	124	CANT1,PCNA,ARL6IP1,POLB,TYMS,ZWINT,CETN2,GTF2H3,POLR2H,ERCC3,RNMT,POLR2K,RAE1,NELFCD,RAD51,UPF3B,ITPA,GUK1,RFC3,RRM2B,CDA,CSTF3,DDB1,TSG101,GPX4,DUT,AGO4,PNP,AK1,VPS37B,SDCBP,GTF2B,NCBP2,NUDT21,NPR2,GTF2A2,TK2,SUPT5H,POLR3GL,SMAD5,SF3A3,POLR2G,RPA2,UMPS,RBX1,CLP1,GSDME,PDE4B,RFC5,ADRM1,POLD4,FEN1,COX17,TP53
tgf beta signaling	1.86e-06	2.41	46	HDAC1,PPP1CA,SMURF1,BCAR3,TGIF1,SMAD3,SKIL,CTNNB1,ARID4B,ID1,IFNGR2,RHOA,SPTBN1,TGFBR1,SLC20A1,ACVR1,PMEPA1,BMPR2,XIAP,UBE2D3,MAP3K7,BMPR1A,TRIM33,SMURF2,SMAD6,WWTR1,NOG,FKBP1A,SMAD1,APC,CDH1,LTBP2,FNTA,BMP2
protein secretion	6.07e-06	2.18	85	TSPAN8,ARFGEF1,NAPG,SOD1,VPS45,RAB2A,STX7,RAB22A,AP2B1,RAB5A,VAMP3,SNAP23,M6PR,GALC,AP2M1,RAB14,CD63,VPS4B,ATP7A,ATP6V1H,CLTC,CTSC,TSG101,ANP32E,COPB1,KRT18,GLA,STAM,VAMP4,CLTA,SCAMP1,DNM1L,ABCA1,SEC24D,EGFR,COG2,OCRL,TMX1,DST,YIPF6
complement	2.38e-05	1.93	165	GATA3,LGALS3,CTSV,F5,MMP13,CD55,PLA2G4A,ADAM9,MMP12,C4BPB,PREP,DUSP6,DYRK2,PPP4C,PSEN1,KYNU,CP,PDP1,S100A13,F3,CASP3,USP14,GNAI3,SERPINB2,CTSH,PLAUR,PRKCD,PLAT,CASP10,CFB,CDA,CTSB,GMFB,CASP7,VCPIP1,CTSC,LYN,TIMP1,AKAP10,CTSS,ATOX1,IRF1,IRF2,CBLB,OLR1,PFN1,FN1,PIK3CA,PLA2G7,KIF2A,PLSCR1,C2,LGMN,SRC,DGKH,STX4,LCK,LAP3,PRDM4,ANXA5,CDH13,MMP14,GRB2,ZEB1,COL4A2,FYN,DPP4,LRP1,CSRP1,C1QC,ITGAM,EHD1,RHOG,PIK3CG,CXCL1,CTSO,DUSP5,CEBPB,DOCK10,SPOCK2,GNB4,ME1,GZMA,TNFAIP3,FCER1G,C1QA,GNAI2,LCP2,C1R
pi3k akt mtor signaling	2.48e-05	2.11	86	SFN,PPP1CA,SLC2A1,CDK2,SQSTM1,RALB,MYD88,CDK1,STAT2,RAC1,YWHAB,DDIT3,ACTR2,RIT1,ACACA,TBK1,NCK1,CFL1,CAB39,AP2M1,TNFRSF1A,CLTC,NOD1,RPS6KA1,PFN1,PLCG1,CDKN1B,PDK1,CXCR4,UBE2D3,DAPP1,MAP3K7,CALR,LCK,EGFR,GRB2,DUSP3,MAPK8,PTPN11,EIF4E,UBE2N,RPS6KA3,CAMK4,RIPK1,SMAD2,SLA
cholesterol homeostasis	8.85e-05	2.03	61	LGALS3,SQLE,MAL2,PPARG,NSDHL,FDFT1,ETHE1,CXCL16,CD9,HMGCR,HMGCS1,CTNNB1,ANTXR2,FDPS,EBP,ALDOC,DHCR7,GPX8,PLAUR,ATXN2,STARD4,LDLR,CPEB2,PLSCR1,LGMN,SCD,ACAT2,ANXA5
il2 stat5 signaling	1.62e-04	1.78	174	CDCP1,HK2,TNFRSF21,BCL2L1,P4HA1,ECM1,CAPG,NDRG1,ITGA6,POU2F1,IRF6,MXD1,TNFSF10,MYO1E,NT5E,CDC6,AHNAK,GSTO1,TTC39B,GBP4,PLEC,IL1R2,CASP3,CCNE1,IKZF2,AHR,MUC1,TWSG1,RABGAP1L,F2RL2,TNFSF11,ITGAV,IL4R,NCOA3,GPX4,PNP,BMPR2,CXCL10,ARL4A,BHLHE40,IL2RA,SLC1A5,PTGER2,LIF,NOP2,PLSCR1,FAM126B,RGS16,IFNGR1,CKAP4,MAPKAPK2,TGM2,CCND3,ADAM19,CYFIP1,UMPS,SNX9,SPRED2,CDC42SE2,HOPX,IL18R1,SYNGR2,TNFRSF1B,RHOH,SWAP70,CTSZ,CD86,IFITM3,IL10RA,MAP3K8,CTLA4,GLIPR2,PDCD2L,SELL,CD48,TIAM1,BMP2,TLR7,PRNP,IL2RB,PLIN2
p53 pathway	1.73e-04	1.8	166	ITGB4,KIF13B,SFN,PERP,PLXNB2,SDC1,GPX2,SERPINB5,PCNA,IL1A,SP1,S100A10,NDRG1,MXD1,TM4SF1,ST14,DDIT3,ABCC5,EPHA2,SERTAD3,VDR,H2AW,SAT1,TSC22D1,FAS,HEXIM1,FUCA1,VAMP8,TXNIP,WWP1,CCNK,DGKA,AK1,CCP110,MDM2,F2R,PTPRE,CD82,ANKRA2,TRAF4,LIF,ZNF365,BAK1,DNTTIP2,RGS16,RAP2B,NUDT15,APAF1,BAX,CCND3,UPP1,CDKN2AIP,ZMAT3,SLC7A11,PRKAB1,CDH13,ABHD4,CDKN2A,APP,IER3,PLK2,KLF4,SLC3A2,PRMT2,PROCR,CDKN2B,HBEGF,DRAM1,H1-2,TP53,GADD45A
uv response dn	3.86e-04	1.85	121	MET,DLG1,ERBB2,INPP4B,PDLIM5,PPARG,ABCC1,ATP2C1,SRI,PRKCA,CDC42BPA,SMAD3,NEK7,COL11A1,RASA2,IRS1,SYNJ2,PLCB4,F3,GCNT1,ID1,APBB2,MAPK14,TFPI,LDLR,BHLHE40,ATXN1,CDKN1B,DYRK1A,COL5A2,ACVR2A,COL3A1,RND3,GRK5,LTBP1,SLC22A18,MRPS31,BMPR1A,IGFBP5,LAMC1,FYN,TGFBR2,PMP22,PDGFRB,NIPBL,KIT,ARHGEF9,ADORA2B,SNAI2,AGGF1,NFKB1,GJA1,DDAH1,SPOP
pancreas beta cells	4.38e-04	-2.01	37	SLC2A2,SCGN,PAK3,SRPRB,IAPP,NEUROG3,G6PC2,NKX6-1,CHGA,GCK,PDX1,SST,INSM1,SPCS1,DCX,PCSK2,NEUROD1,PCSK1,ABCC8,GCG,PAX4,PKLR,PAX6,NKX2-2,STXBP1
hypoxia	5.97e-04	1.68	182	ERO1A,PGK1,SDC4,SLC2A1,HK2,ENO2,EFNA1,GYS1,TPI1,CCNG2,TES,P4HA1,PFKP,PLAC8,NDRG1,PRKCA,RBPJ,HS3ST1,KDELR3,PGM2,GPI,GPC4,HK1,DDIT3,CP,HEXA,AK4,SLC6A6,ZNF292,F3,EXT1,LDHA,TGFBI,ALDOC,GAPDH,ATP7A,PLAUR,BNIP3L,KDM3A,IGFBP3,LXN,TPBG,BHLHE40,MYH9,CDKN1B,PDK1,CXCR4,GLRX,MIF,TGM2,EGFR,KLHL24,ADM,WSB1,CASP6,TMEM45A,COL5A1,PGF,IER3,KLF7,BGN,ETS1,LOX,PFKFB3
spermatogenesis	6.29e-04	-1.74	119	ZPBP,PEBP1,IL12RB2,ADAD1,NPY5R,POMC,ODF1,ART3,HSPA4L,DDX25,GFI1,TKTL1,NOS1,ACRBP,CFTR,TSSK2,TEKT2,GSTM3,DMRT1,PGK2,SYCP1,CNIH2,HTR5A,AKAP4,HOXB1,PRM2,ACTL7B,PDHA2,CLGN,THEG,DDX4,YBX2,TNP2,NAA11,ZC2HC1C,SCG3,TCP11,TULP2,ELOVL3,SHE,ADCYAP1,NEFH,CHRM4,PCSK1N,CCNA1,ZC3H14,PAPOLB,SCG5,LDHC,GAPDHS,IP6K1,SNAP91,ALOX15,HBZ,ZNRF4,CST8,DPEP3
bile acid metabolism	1.32e-03	-1.76	100	RXRG,EPHX2,CYP39A1,CYP46A1,ALDH1A1,SERPINA6,MLYCD,RBP1,PEX7,ABCG4,GNMT,SLC23A1,GC,HAO1,PXMP2,LIPE,CYP7A1,RXRA,CAT,IDH2,ABCA5,NR3C2,SOAT2,ISOC1,SLC27A5,PEX11G,APOA1,PHYH,ABCA8,NR0B2,AGXT,CYP8B1,TTR,NR1H4,ABCD1,SLC27A2,AKR1D1,SLCO1A2,KLF1,PEX11A,PEX16
estrogen response late	1.53e-03	1.65	170	TFF1,PLAAT3,SFN,PERP,TRIM29,AGR2,NMU,LAMC2,STIL,DLG5,SCNN1A,KIF20A,EMP2,KLK10,GALE,TMPRSS3,CXCL14,DYNLT3,FDFT1,MYOF,PLK4,CD9,RBBP8,CDC6,ST14,TFF3,ABHD2,MYB,KRT19,RAPGEFL1,DHCR7,SLC16A1,GJB3,FRK,SLC24A3,RNASEH2A,PKP3,CDC20,FAM102A,TPBG,BLVRB,PTPN6,GLA
il6 jak stat3 signaling	1.63e-03	1.78	79	TNFRSF21,IRF9,MYD88,CD9,STAT2,STAT1,IL1R2,IL10RB,IFNGR2,FAS,TNFRSF1A,IL4R,OSMR,IRF1,CXCL10,CBL,IL2RA,BAK1,CXCL13,IFNGR1,PTPN1,GRB2,PDGFC,LTBR,ITGA4,IL18R1,PTPN11,IL15RA,TNFRSF1B,IFNAR1,CXCL1,TLR2,CXCL3,CD38,TNFRSF12A,MAP3K8,CXCL9,PTPN2,STAT3,STAM2,TYK2
estrogen response early	2.17e-03	1.64	169	TFF1,PLAAT3,ZNF185,SFN,CANT1,SLC2A1,SCNN1A,LAD1,KLK10,PMAIP1,TMPRSS3,DYNLT3,FDFT1,SLC1A1,SLC37A1,MYOF,ENDOD1,TSKU,RBBP8,KRT8,TFF3,DEPTOR,ABHD2,MYB,NADSYN1,KRT19,RAPGEFL1,MUC1,DHCR7,ISG20L2,SLC16A1,FRK,SNX24,SLC24A3,CALB2,ELF1,MSMB,SEC14L2,FAM102A,TPBG,AKAP1,KRT18,BLVRB,KRT15,BHLHE40,GLA,ARL3,THSD4,AREG,TGM2,PRSS23,ELF3,TJP3,CLDN7,ABLIM1,PTGES,INPP5F,SLC7A5
allograft rejection	5.95e-03	1.55	170	CAPG,B2M,IL18,ABI1,BCL10,STAT1,TAPBP,EIF4G3,NCK1,ELF4,GCNT1,RIPK2,IFNGR2,FAS,IL4R,LYN,TIMP1,TAP2,CTSS,INHBA,F2R,PTPN6,IL2RA,GALNT1,GLMN,LIF,MMP9,ACVR2A,CXCL13,MAP3K7,HIF1A,C2,UBE2D1,IFNGR1,HLA-DQA1,HDAC9,LCK,EREG,CCND3,BRCA1,EGFR,DEGS1,CD74,WARS1,ITGB2,FYB1,PTPRC,CDKN2A,IFNAR2,TLR3,ETS1,DARS1,IGSF6,CD80,HLA-DOB,THY1,HLA-DMB,HLA-DMA,ST8SIA4,FLNA,UBE2N,CD3G,ICAM1,TLR2,CD86,SRGN,CD2,CXCL9,TLR1,CSK,GZMA,NCF4,CD3D,IL15,LCP2,CD4,CD96,IL16,IL2RB,HCLS1,TLR6,CCL22,ITGAL,HLA-DOA,CCL19
androgen response	1.22e-02	1.55	89	INPP4B,PDLIM5,DHCR24,ACSL3,NDRG1,HMGCR,MYL12A,KRT8,B2M,HMGCS1,ABHD2,SMS,HPGD,KRT19,GNAI3,SAT1,TSC22D1,TMEM50A,ITGAV,PMEPA1,ANKH,H1-0,ACTN1,SCD,CCND3,SEC24D,SLC26A2,NCOA4,STK39,IDI1,UBE2I,DBI,ELK4,BMPR1B,ADRM1,SLC38A2,RPS6KA3,VAPA,SORD,CAMKK2,CENPN
notch signaling	1.79e-02	1.65	26	TCF7L2,DTX4,PRKCA,APH1A,WNT5A,MAML2,PPARD,WNT2,RBX1,SKP1,CUL1
reactive oxygen species pathway	3.07e-02	1.55	44	NQO1,TXN,ABCC1,PFKP,SOD1,LAMTOR5,PRDX1,TXNRD1,GPX4,ATOX1,OXSR1,GLRX,NDUFS2,GLRX2,HMOX2,SRXN1,SBNO2,NDUFA6,NDUFB4,FTL,G6PD,SCAF4
myogenesis	3.11e-02	-1.35	165	REEP1,TNNT3,TPD52L1,SGCG,STC2,CRAT,SOD3,IFRD1,CAMK2B,HRC,LDB3,SH3BGR,PGAM2,ADCY9,CSRP3,FXYD1,MYL3,NOS1,MYBPH,MYOM2,KCNH1,PSEN2,CD36,MYH3,ACTN2,MYL7,MYL4,MYF6,ANKRD2,CAV3,SH2B1,TEAD4,KIFC3,COX6A2,MYOM1,DMPK,CHRNG,ATP2A1,PTP4A3,CFD,DAPK2,MYBPC3,GPX3,CKMT2,MYOZ1,FOXO4,MYOG,MYL1,GNAO1,CASQ1,TCAP,CKM,ITGA7,NCAM1,HDAC5
