pathway	padj	NES	size	leadingEdge
allograft rejection	1.64e-06	1.92	179	ELF4,STAT1,AARS1,BRCA1,WARS1,CXCL9,MRPL3,MMP9,GZMB,CXCL13,TAP2,CDKN2A,IGSF6,CD86,ICAM1,GLMN,HCLS1,MAP4K1,CCR1,IRF7,PTPN6,IFNG,ITGB2,LYN,CTSS,MTIF2,SOCS1,TAPBP,ITK,GCNT1,PTPRC,HLA-DMA,PRF1,IRF8,TLR1,LCP2,B2M,C2,IKBKB,SRGN,GZMA,CD2,IL18RAP,PSMB10,IL1B,TRAT1,LTB,TPD52,RIPK2,HLA-DOB,NCK1,INHBA,CD1D,HLA-DOA,AKT1,IFNAR2,GPR65,TRAF2,IL15,ZAP70,LCK,IFNGR1,CD247,CCND3,LY86,STAT4,MAP3K7,IL2RB
unfolded protein response	1.87e-05	1.92	103	CKS1B,EXOSC10,EXOSC2,NOLC1,EXOSC9,VEGFA,MTHFD2,ASNS,NFYA,TARS1,FUS,CEBPG,SRPRB,LSM4,PARN,ARFGAP1,IARS1,H2AX,IFIT1,XBP1,HSPA9,EDEM1,KHSRP,PDIA6,ATF6,SHC1,EXOSC5,GOSR2,DDIT4,EIF4A3,PSAT1,EIF4EBP1,POP4,NABP1,STC2,PREB,EDC4,CNOT6,SERP1,PAIP1,ATF4,BANF1,EXOC2,HYOU1,DCP2,GEMIN4,EIF4G1,SEC11A,XPOT,SSR1,CXXC1,DNAJA4
myogenesis	2.18e-05	-1.79	183	PPP1R3C,CFD,APOD,MYL3,GPX3,HSPB8,CDH13,DES,CRYAB,VIPR1,CKMT2,FLII,FXYD1,MYO1C,SGCD,CNN3,TAGLN,MYOZ1,TNNT3,DTNA,TPD52L1,SORBS1,SORBS3,HBEGF,HRC,FOXO4,GNAO1,LAMA2,MYH7,IGF1,SMTN,EFS,GJA5,CTF1,PYGM,SOD3,TNNC1,MYOM2,NCAM1,COX7A1,ITGB5,MAPRE3,DMD,PTGIS,EPHB3,LPIN1,COL6A2,IGFBP7,FHL1,HDAC5,PVALB,CACNA1H,ADAM12,MYL2,ABLIM1,PDE4DIP,CD36,SSPN,ITGA7,MYH11,FGF2,SGCA,SIRT2,KCNH1,LARGE1
glycolysis	9.32e-05	1.71	185	HMMR,HS6ST2,DEPDC1,GUSB,ENO2,AURKA,PRPS1,ISG20,KIF20A,VEGFA,PLOD2,FUT8,MERTK,CDK1,LDHC,B3GALT6,PAXIP1,POLR3K,GNPDA1,MET,ALG1,AGRN,B4GALT4,PLOD1,COPB2,TGFBI,P4HA1,STMN1,NANP,PGK1,EXT1,KIF2A,ME2,PPIA,HK2,ENO1,AGL,ARPP19,CENPA,HAX1,SDC3,RBCK1,EGLN3,DDIT4,PSMC4,SLC25A13,MDH1,PFKP,STC2,PPFIA4,TPI1,HOMER1,LDHA,TPBG,AKR1A1,EXT2,IGFBP3,ALDOA,CHST12,ELF3,P4HA2,G6PD,CXCR4,ANKZF1,SAP30,BPNT1,PKM,ZNF292,GPR87,ARTN,HSPA5,MIF,GFPT1
kras signaling dn	2.24e-04	-1.62	176	KLK7,CD207,SLC16A7,KRT13,ALOX12B,AKR1B10,LYPD3,SPRR3,CPEB3,SERPINB2,SPTBN2,CLDN8,NTF3,KRT1,KRT15,THNSL2,KRT4,TFCP2L1,EFHD1,ZBTB16,PKP1,PRKN,CYP39A1,RGS11,TGM1,MYH7,CAMK1D,EPHA5,UGT2B17,CD40LG,CNTFR,FGF22,ABCG4,KRT5,THRB,TENM2,LFNG,BTG2,P2RY4,DLK2,FSHB,TAS2R4,SNCB,GAMT,WNT16,PLAG1,NUDT11,GPRC5C,MYOT,SOX10,SLC38A3,ARHGDIG,NRIP2,KCNQ2,KCNE2,SLC25A23,SLC12A3,CAPN9,TFF2,PTGFR,CPA2,HSD11B2,CPB1,GP2,MFSD6,PAX4,IDUA,PAX3,FGGY,PDE6B,SGK1,TSHB,CHRNG,MEFV
il6 jak stat3 signaling	3.01e-04	1.83	79	STAT1,PTPN2,CXCL9,IRF9,CXCL10,CXCL13,CXCL11,OSMR,IL17RA,IRF1,STAT2,CD38,TNFRSF1B,IL15RA,CD14,TYK2,CXCL1,CCR1,SOCS1,CBL,IFNAR1,BAK1,INHBE,TNFRSF12A,HAX1,IL1B,TNFRSF21,LTB,SOCS3
uv response up	6.52e-04	1.68	148	PARP2,CDK2,POLR2H,LHX2,RFC4,ENO2,PRPF3,AGO2,CCNE1,BCL2L11,FEN1,IRF1,SLC6A8,POLG2,RPN1,ASNS,PPT1,HLA-F,ICAM1,BID,LYN,DNAJA1,TARS1,TFRC,SLC25A4,SULT1A1,CEBPG,POLE3,CHKA,PPAT,EPCAM,GCH1,SQSTM1,BAK1,EIF2S3,H2AX,SIGMAR1,CXCL2,E2F5,HNRNPU,DDX21,CDC5L,CASP3,CHRNA5,GGH,HSPA2,SPR,NUP58,CA2,BSG,ATP6V1C1,UROD,PSMC3,EIF5,AP2S1,CCND3
inflammatory response	7.43e-04	1.63	187	LAMP3,PLAUR,CXCL8,CXCL9,CXCL10,CXCL11,DCBLD2,OSMR,IRF1,OLR1,EIF2AK2,TNFRSF1B,CDKN1A,IL15RA,BST2,CD14,CYBB,C5AR1,ICAM1,MET,ADM,CCL20,IRF7,ATP2C1,LYN,RTP4,SELL,TAPBP,TNFSF10,C3AR1,IFNAR1,IL1A,GCH1,TLR1,LCP2,SERPINE1,ATP2A2,SPHK1,ABCA1,IL10RA,TNFAIP6,IL18RAP,IL1B,RIPK2,IRAK2,LY6E,CXCR6,P2RX4,INHBA,FZD5,NMI,PSEN1,CCRL2,IL15,LDLR,LCK,ITGB8,TPBG,AHR,RNF144B
complement	1.35e-03	1.6	181	MMP12,PLA2G7,PLAUR,C1QC,LAP3,GZMB,IRF1,FN1,FCER1G,OLR1,C1QA,MMP13,CTSL,PLSCR1,PCSK9,CXCL1,PFN1,IRF7,LYN,XPNPEP1,CTSS,AKAP10,MSRB1,ITGAM,KIF2A,DYRK2,CD46,PDP1,LCP2,BRPF3,APOC1,RNF4,PIK3CA,SERPINE1,GNB4,PPP4C,CTSC,C2,ERAP2,CASP7,SH2B3,VCPIP1,GZMA,APOBEC3G,GCA,CASP9,PLAT,USP14,IRF2,TNFAIP3,CFB,RABIF,ADAM9,CASP3,GPD2,PSEN1,PIK3CG,DGKH,CA2,C3,CASP10,CBLB,LCK,CFH
bile acid metabolism	2.17e-03	-1.67	102	AR,SULT2B1,BBOX1,CYP27A1,CROT,ALDH9A1,ABCA8,SLC23A1,ABCA6,SULT1B1,PEX7,TFCP2L1,CH25H,CYP39A1,RXRG,PEX6,ABCA9,ABCG4,TTR,NR3C2,CYP7B1
spermatogenesis	2.35e-03	1.61	122	PARP2,CCNB2,KIF2C,TOPBP1,RFC4,AURKA,RPL39L,TTK,BUB1,NEK2,EZH2,PGS1,GAD1,CDKN3,CDK1,LDHC,MTOR,SCG5,PSMG1,DBF4,DMRT1,PIAS2,NCAPH,PHKG2,IL12RB2,GFI1,NEFH
notch signaling	2.47e-03	-1.89	29	ARRB1,CCND1,FZD1,WNT5A,DLL1,PPARD,LFNG,SKP1,NOTCH2
estrogen response late	6.68e-03	-1.45	182	TST,SULT2B1,CLIC3,KLK11,CXCL14,CCND1,KLK10,TFF3,KRT13,ACOX2,KLF4,PGR,HSPB8,CA12,AREG,RAPGEFL1,TFAP2C,TRIM29,SCUBE2,NMU,CCN5,SLC24A3,S100A9,PTGER3,TPD52L1,ANXA9,WFS1,HOMER2,ZFP36,SEMA3B,PAPSS2,NPY1R,IGFBP4,PDLIM3,ASCL1,TNNC1,PRLR,EGR3,PLAAT3,DYNLT3,FOS,RBBP8,PCP4,ALDH3A2,FAM102A,CXCL12
apoptosis	1.34e-02	1.49	153	CDK2,BRCA1,CASP2,CDC25B,ENO2,TOP2A,ISG20,BCL2L11,CREBBP,IRF1,DIABLO,CASP8,CD38,SLC20A1,CDKN1A,CD14,PPT1,DAP3,HMGB2,BID,APP,DNAJA1,TNFSF10,PRF1,IL1A,GCH1,SQSTM1,TNFRSF12A,NEFH,CASP7,PTK2,CASP9,CD2,DAP,IL1B,PLAT,BCAP31,BIRC3,SAT1,IGF2R,MCL1,RHOT2,DFFA,CASP3,PSEN1,KRT18,IFITM3,EBP,IFNGR1
pi3k akt mtor signaling	2.08e-02	1.47	95	CDK2,PIK3R3,CDK4,GNGT1,STAT2,CDK1,MAPK9,CDKN1A,TRIB3,MKNK1,PFN1,THEM4,GSK3B,AP2M1,SLA,ATF1,SLC2A1,SQSTM1,RIPK1,PDK1,NCK1,SMAD2,RIT1,RPS6KA1,ACACA,TBK1,AKT1,TRAF2,LCK,CFL1,RAC1,PPP1CA,CSNK2B,MAP3K7,TNFRSF1A,E2F1,ARF1,CXCR4,MAPKAP1,PLCG1,PIKFYVE,DDIT3,ACTR2
tnfa signaling via nfkb	5.99e-02	1.32	177	PLAUR,CXCL10,VEGFA,IFIH1,CXCL11,IRF1,OLR1,IFIT2,PLAU,CDKN1A,IL15RA,SDC4,ICAM1,CXCL1,EFNA1,DRAM1,CCL20,TGIF1,DDX58,G0S2,MARCKS,CEBPD,IL1A,GCH1,SQSTM1,NFKBIE,NR4A2,SERPINE1,REL,YRDC,CXCL2,SPHK1,BCL6,ABCA1,TNFAIP6,IL1B,IER5,BIRC3,TNFAIP8,SAT1,TNFAIP3,CCNL1,RIPK2,SOCS3,MCL1,INHBA,RNF19B,ETS2,LAMB3,CCRL2,B4GALT5,LITAF,NFIL3,LDLR,TNFAIP2
tgf beta signaling	9.43e-02	1.42	49	SLC20A1,NCOR2,TGIF1,SKIL,BCAR3,SMURF1,SERPINE1,HDAC1,FNTA,CDK9,SPTBN1,PPP1CA,FKBP1A,TGFBR1,SMURF2,MAP3K7,SMAD6,ID1,IFNGR2,ARID4B,XIAP,CDKN1C,ID3,TRIM33,BMP2,RAB31,SMAD1,ACVR1,LTBP2,WWTR1
oxidative phosphorylation	1.01e-01	1.28	178	OPA1,IMMT,SDHA,NNT,HCCS,SUPV3L1,MRPS30,SLC25A4,MFN2,TIMM10,MRPL11,SLC25A5,MRPS11,PDP1,MRPS15,CASP7,HSPA9,HTRA2,NDUFA9,NDUFAB1,ECI1,TCIRG1,MRPS12,ATP5F1B,GPI,SDHB,ATP6V0C,ATP6V0B,MDH1,LRPPRC,TIMM9,VDAC3,MTRR,NDUFA7,RHOT2,NDUFS2,SLC25A3,COX5A,PMPCA,PDHA1,FH,AFG3L2,ATP6V1C1,PRDX3,IDH2,LDHA,TIMM50,TIMM17A,BAX,UQCRB,MTX2,AIFM1,NDUFB4,PDHX,POLR2F,ACO2,ETFB,LDHB,ISCU,UQCRC1,ABCB7,IDH3B,ETFA,ATP6AP1,VDAC1
p53 pathway	1.24e-01	1.26	183	STOM,ABCC5,CDKN2A,AEN,CCP110,RAD51C,CDKN1A,PCNA,TRIB3,WRAP73,GLS2,DRAM1,APP,ADA,H1-2,SP1,SOCS1,TRAF4,DDB2,IRAK1,SERTAD3,NOL8,IL1A,PITPNC1,MDM2,BAK1,RB1,BLCAP,ZMAT3,COQ8A,ITGB4,SPHK1,POLH,SLC3A2,JAG2,PTPN14,IER5,DDIT4,SAT1,SEC61A1,NDRG1,CCNK,RNF19B,FUCA1,CSRNP2,STEAP3,TPRKB,TRAFD1,CCND3,PDGFA,BAX,ELP1,TRIAP1,PTPRE,PPM1D,ACVR1B,RAP2B,VDR,LDHB,ISCU,PRKAB1,PLXNB2
protein secretion	1.57e-01	1.29	86	GLA,TMX1,M6PR,PPT1,VPS45,COPB2,AP2M1,ADAM10,ARFGAP3,CTSC,ARFGEF2,ATP1A1,ABCA1,GOSR2,TPD52,IGF2R,ANP32E,KRT18,SCRN1,AP2S1,VAMP7,ARFGEF1,LMAN1,RAB9A,GALC,ARF1,YIPF6,CD63,DNM1L,BET1,MAPK1,TMED2,ATP6V1H,GNAS,CLTC,OCRL,STAM,RAB22A,CLTA
epithelial mesenchymal transition	1.64e-01	1.23	180	SPP1,PLAUR,CXCL8,ENO2,VEGFA,PLOD2,COLGALT1,FN1,MCM7,LAMC2,SLC6A8,VCAM1,CTHRC1,SDC4,PLOD3,LOX,PFN2,MMP1,CXCL1,MMP3,SERPINH1,COL4A1,PLOD1,MEST,TGFBI,RGS4,OXTR,MATN3,LOXL2,COL11A1,COL8A2,SERPINE1,TNFRSF12A,FBN2
angiogenesis	1.64e-01	1.33	30	SPP1,VEGFA,VAV2,OLR1,APP,PTK2,TNFRSF21,JAG2,LPL,ITGAV
cholesterol homeostasis	1.98e-01	1.25	63	PLAUR,GUSB,TMEM97,ALCAM,PLSCR1,TRIB3,CXCL16,CHKA,TNFRSF12A,GLDC,FBXO6,SCD,LPL,STARD4,TP53INP1,ATXN2,EBP,NFIL3,LDLR
pancreas beta cells	2.09e-01	-1.24	35	DPP4,ISL1,ABCC8,CHGA,LMO2,PCSK2,PAK3,NEUROG3
coagulation	2.63e-01	-1.14	124	DPP4,CFD,CSRP1,ACOX2,RAPGEF3,F9,SERPINB2,KLKB1,VWF,LRP1,MAFF,ANXA1,RGN,PROS1,CRIP2,F11,TF,CPQ,MMP2,PDGFB,A2M,HNF4A,C8B,MBL2,PLG,PRSS23,HMGCS2,TMPRSS6,SIRT2,F2,DCT,PF4,APOC3,GP9,S100A1,FGA,CPN1,C8A,ITGB3,P2RY1,CLU,F13B,TIMP3,F3
apical surface	3.13e-01	-1.13	42	MAL,RHCG,TMEM8B,LYPD3,GATA3,EFNA5,NTNG1,AKAP7,CRYBG1,HSPB1,AFAP1L2,PKHD1,SLC22A12,SRPX,SLC34A3,GSTM3
reactive oxygen species pathway	3.13e-01	1.16	47	FTL,TXNRD1,SCAF4,PRDX4,GCLM,PFKP,GLRX2,NDUFS2,PRDX1,ABCC1,TXNRD2,NDUFB4,G6PD,NQO1,SELENOS,HHEX,SRXN1,GPX4
il2 stat5 signaling	4.17e-01	1.08	188	SPP1,CDC6,UMPS,CXCL10,POU2F1,CTSZ,CCNE1,TNFRSF1B,ALCAM,CD86,ADAM19,PLSCR1,ICOS,PDCD2L,GBP4,P4HA1,SELL,SOCS1,PUS1,SPRY4,TNFSF10,ENO3,IRF8,COCH,XBP1,EOMES,HK2,IRF6,IL10RA,CDC42SE2,TNFRSF21,PHTF2,LTB,FGL2,IGF2R,NCOA3,MAPKAPK2,NDRG1,P2RX4,MUC1,CASP3,ITGAV,GPR65,CA2,IFITM3,NFIL3,IFNGR1,AHR,CCND3,BCL2L1,IL2RB,IL4R,ITGA6,DCPS,F2RL2,DENND5A,LRIG1,IGF1R,SYNGR2,PNP,CD48
androgen response	4.84e-01	1.04	92	CENPN,MERTK,SMS,UBE2I,ELK4,ACTN1,INSIG1,ELOVL5,ABHD2,NKX3-1,B2M,KRT8,SCD,TNFAIP8,SAT1,PTK2B,TPD52,NDRG1,ITGAV,SRP19,AKT1,XRCC6,CCND3,KRT19
heme metabolism	4.95e-01	1.04	179	GMPS,MOCOS,TFDP2,CROCCP2,E2F2,SLC6A8,GLRX5,ASNS,HDGF,NNT,RAD23A,TFRC,FECH,FOXJ2,GCLM,EIF2AK1,MFHAS1,SLC2A1,XPO7,CPOX,DCUN1D1,NFE2L1,HTRA2,RCL1,PPOX,TOP1,XK,RBM38,FBXO7,CA2,BSG,C3,UROD,HTATIP2,TCEA1,MARK3,IGSF3,CCND3,SLC10A3,ADIPOR1,SYNJ1,RNF19A,UBAC1,TMCC2,MKRN1,UROS,P4HA2,SDCBP,BACH1,NEK7,TRAK2,LPIN2,MINPP1,PSMD9,SLC25A38,KDM7A,HAGH,PICALM,TENT5C,MARCHF8,ABCB6,GDE1,DCAF11,CDC27,FBXO9,SLC22A4
uv response dn	5.33e-01	-1	131	MGLL,CITED2,GRK5,IGFBP5,ICA1,GJA1,DDAH1,IRS1,PLPP3,LPAR1,PTEN,ARHGEF9,MRPS31,KALRN,KCNMA1,EFEMP1,CDON,MIOS,BDNF,DUSP1,MT1E,PDGFRB,SLC7A1,MAP1B,KIT,ADGRL2,CAV1,ACVR2A,MGMT,NOTCH2,SMAD7,CCN1,RND3
wnt beta catenin signaling	5.36e-01	1.01	34	SKP2,NCOR2,HEY1,NUMB,ADAM17,HDAC2,NCSTN,JAG2
kras signaling up	6.78e-01	0.95	183	SPP1,PLAUR,ADAMDEC1,MMP9,CXCL10,DCBLD2,FCER1G,ADAM8,LAPTM5,PLAU,TNFRSF1B,MMP11,USP12,MAP4K1,SCG5,CCL20,ITGB2,CTSS,G0S2,TRIB2,CBL,C3AR1,MMP10,ADAM17,IRF8,CLEC4A,AVL9,YRDC,HOXD11,FBXO4,IL10RA,PSMB8,IL1B,PLAT,DOCK2,BIRC3,TNFAIP3,CFB,INHBA,FUCA1,PLEK2,ZNF639,TOR1AIP2,CA2,ETV5,TMEM158,CFH,KCNN4,TSPAN1,BTBD3,NIN
peroxisome	6.78e-01	-0.95	97	SULT2B1,CRABP2,ALDH9A1,ABCC8,ABCB1,DLG4,CLN8,BCL10,RXRG,TSPO,ACAA1,PEX6
hypoxia	6.91e-01	0.93	195	NEDD4L,PLAUR,ENO2,ISG20,VEGFA,KLHL24,CDKN1A,LDHC,B3GALT6,SDC4,LOX,EFNA1,HEXA,ADM,MYH9,TGFBI,P4HA1,XPNPEP1,PGK1,EXT1,ENO3,SLC2A1,EDN2,GAA,SERPINE1,SCARB1,TPST2,HK2,ENO1,PDK1,SDC3,JMJD6,DDIT4,GPI,KDM3A,TNFAIP3,TPD52,PFKP,NDRG1,STC2,PPFIA4,TPI1
xenobiotic metabolism	6.91e-01	-0.95	181	CYP2C18,ARG2,CYP27A1,CROT,ACOX2,ACOX3,CDA,ALDH9A1,HMOX1,PTGR1,NDRG2,ABHD6,JUP,SMOX,AOX1,ATOH8,PAPSS2,CYP2J2,ARG1,IGF1,IGFBP4,PROS1,G6PC,F11,PPARD,ETFDH,TYR,PEMT,COMT,UPP1,HNF4A,MBL2,FETUB,PLG,CD36,FBLN1,CBR1,GCKR,ITIH4
