pathway	padj	NES	size	leadingEdge
apical surface	4.55e-04	-1.95	41	GATA3,CX3CL1,SRPX,AFAP1L2,GSTM3,SULF2,HSPB1,MAL,DCBLD2,GAS1,RTN4RL1,ATP6V0A4,AKAP7,EFNA5,CD160,EPHB4,SLC2A4,TMEM8B,LYPD3
mtorc1 signaling	4.74e-04	1.67	175	NUPR1,CCNG1,MTHFD2,SERP1,PIK3R3,BUB1,P4HA1,ASNS,SHMT2,SLC7A11,PSAT1,TM7SF2,ACACA,HK2,RRM2,ELOVL6,PNP,VLDLR,ACLY,RRP9,TMEM97,HPRT1,XBP1,EPRS1,ACSL3,LDHA,DDX39A,PPIA,RPN1,HSPD1,IFRD1,COPS5,PPA1,GMPS,GPI,PSMB5,SYTL2,USO1,HSPA9,CDC25A,CALR,PLK1,MCM2,EDEM1,YKT6,GTF2H1,DHCR24,CTSC,PSMC6,WARS1,LGMN,CTH,SLC1A4,TRIB3,PFKL,QDPR,ATP5MC1,LTA4H,UNG,TPI1,STIP1
androgen response	1.05e-03	1.76	90	CENPN,STEAP4,UAP1,GUCY1A1,PGM3,ABCC4,SMS,IQGAP2,KRT8,STK39,MAP7,CAMKK2,NGLY1,NKX3-1,SLC26A2,SPDEF,SEC24D,BMPR1B,ABHD2,INPP4B,LMAN1,SAT1,RRP12,ZBTB10,ALDH1A3,PDLIM5,ACSL3,SPCS3
apoptosis	1.76e-03	-1.64	143	IFITM3,PAK1,NEFH,CAV1,EBP,SMAD7,DPYD,RNASEL,TGFBR3,CDKN1B,GPX3,CD44,PPP2R5B,IER3,HSPB1,ANXA1,CCND2,CYLD,TIMP1,BMP2,BNIP3L,CDC25B,CD38,FEZ1,CLU,RHOB,GSN,ENO2,LMNA,LGALS3,FAS,TGFB2,BTG3,MMP2,HMGB2,GNA15,SC5D,DNM1L,SQSTM1,TXNIP,CTNNB1,TIMP3,IL18
estrogen response early	4.47e-03	-1.52	178	MYOF,SFN,FHL2,KRT15,THSD4,ARL3,AQP3,KRT19,DHRS3,IGFBP4,ELF1,NAV2,KRT13,SCNN1A,GJA1,MSMB,ADD3,SLC24A3,SVIL,IL6ST,PGR,CD44,CELSR2,ZNF185,OLFML3,RBBP8,CXCL12,WFS1,SYNGR1,FDFT1,RAPGEFL1,MPPED2,SULT2B1,ITPK1,DYNLT3,RAB31,BCL2,SNX24,P2RY2,PRSS23,AMFR,CLIC3,CA12,REEP1,MAST4,MREG,FOXC1,ANXA9,GFRA1,TPBG,SEC14L2,CHPT1,PAPSS2,CCN5,CELSR1
kras signaling dn	8.86e-03	-1.49	177	SCGB1A1,KRT15,TFCP2L1,KRT13,PKP1,THNSL2,GPRC5C,KCNMB1,SNN,KRT4,CELSR2,PLAG1,MX1,EFHD1,CD207,HSD11B2,CNTFR,ACTC1,BARD1,TG,DLK2,CHST2,CAMK1D,SYNPO,EPHA5,TGFB2,TGM1,TENT5C,ATP6V1B1,TENM2,CKM,SOX10,ITGB1BP2,NOS1,ADRA2C,PNMT,CDKAL1,SLC16A7,FGGY,LYPD3,YBX2,NTF3
interferon alpha response	1.52e-02	-1.53	79	IFITM3,C1S,ELF1,IL4R,MX1,BST2,GBP4,LGALS3BP,IFITM2,IFI35,UBE2L6,GMPR,SLC25A28,IFIT2,LY6E,LPAR6,TDRD7,SAMD9L,TRIM21,PARP14,PROCR,TXNIP,IRF2,RTP4,EPSTI1,SAMD9,B2M,DHX58,LAMP3,NMI,BATF2,IFIT3,PSMB8,IFI44L
adipogenesis	2.04e-02	-1.4	180	MYLK,ALDH2,SPARCL1,SORBS1,SSPN,STOM,PEX14,CYP4B1,PGM1,MGST3,ANGPT1,GPX3,ITIH5,ANGPTL4,CAVIN1,CAVIN2,ATL2,DNAJC15,ME1,CMBL,CHCHD10,PLIN2,EPHX2,ENPP2,IDH3A,ACAA2,ATP1B3,SUCLG1,MIGA2,CAT,DHRS7B,SNCG,TANK,SLC27A1,MARC2,PPARG,RMDN3,LAMA4,ITGA7,SLC66A3
estrogen response late	2.04e-02	-1.43	183	MYOF,SFN,HSPA4L,ACOX2,TRIM29,SCUBE2,ST6GALNAC2,CAV1,ARL3,LARGE1,KRT19,ALDH3A2,CKB,IGFBP4,ATP2B4,KRT13,SCNN1A,ADD3,SLC24A3,IL6ST,PGR,CD44,CELSR2,RBBP8,PCP4,CXCL12,WFS1,FDFT1,ID2,RAPGEFL1,SULT2B1,ITPK1,DYNLT3,RAB31,BCL2,GPER1,PRSS23,AMFR,CLIC3,CA12,BTG3,FOXC1,DUSP2,PLXNB1,ANXA9,PERP,KLK11,TPBG,LTF,CHPT1,HMGCS2,PAPSS2,CCN5,CYP4F11,CD9,GJB3,TPD52L1,SERPINA5,NXT1,PRKAR2B,COX6C,TIAM1,NAB2,SIAH2
glycolysis	2.22e-02	1.42	177	TSTA3,DSC2,HMMR,CDK1,BIK,CITED2,GUSB,KIF20A,PMM2,HS2ST1,TFF3,P4HA1,GFPT1,GNE,CLDN3,HOMER1,HK2,VLDLR,TXN,B3GAT1,SLC25A10,SOX9,FKBP4,SRD5A3,CYB5A,LDHA,PPIA,ELF3,COPB2,RARS1,B3GALT6,MDH2,ANKZF1,STMN1,PAXIP1,TALDO1,CLN6,CHPF,RBCK1,CASP6,AKR1A1,CTH,GMPPA,MPI
tgf beta signaling	2.72e-02	-1.53	51	ID1,SMAD7,BMPR1A,ID3,SMAD6,SMAD3,ID2,BCAR3,CDKN1C,BMP2,RAB31,TGFBR1,MAP3K7,WWTR1,CTNNB1
p53 pathway	6.65e-02	-1.34	173	ITGB4,SFN,HSPA4L,STOM,TP63,CCND3,SERPINB5,SDC1,IER3,GPX2,STEAP3,CCND2,JAG2,PITPNC1,EPHA2,DDB2,TM7SF3,ISCU,BMP2,CD81,FBXW7,TCN2,BLCAP,CLCA2,DDIT4,PRMT2,PLK2,RXRA,GLS2,NINJ1,FAS,PTPRE,CDKN2AIP,PROCR,PERP,TXNIP,CD82,ALOX15B,DRAM1,VAMP8,PHLDA3,IER5,S100A10,DGKA,SLC35D1,HEXIM1,TPD52L1,LRMP,ZMAT3,RRP8,SERTAD3,FDXR,AK1,DEF6
dna repair	9.45e-02	1.32	132	BCAM,MPC2,CANT1,SNAPC4,ITPA,UMPS,PNP,POLR2H,ZWINT,NUDT9,SDCBP,POLR1C,RFC3,HPRT1,SEC61A1,POLB,TAF12,NCBP2,POLR2D,TMED2,ADCY6,POLR1D,NELFCD,GTF2H1,TSG101,SRSF6,APRT,DCTN4,ELOA,VPS37B,RAD51,CSTF3,EDF1,ERCC1,DGUOK
fatty acid metabolism	1.01e-01	1.32	131	UGDH,HSD17B4,ECI2,ACSM3,HSD17B11,PTS,APEX1,SMS,REEP6,FASN,FH,ACSS1,ODC1,ADSL,ACSL1,TDO2,ECHS1,PCBD1,ACSL5,BMPR1B,LDHA,CPT2,AADAT,CRAT,MDH2,EHHADH,DECR1,DHCR24,HADHB,HPGD,HSD17B10,MAOA
allograft rejection	1.10e-01	1.25	174	GCNT1,GALNT1,RIPK2,MRPL3,EIF3J,CXCL9,IGSF6,HLA-DMB,ABCE1,INHBA,TRAT1,CD28,C2,CCL11,HIF1A,IL2RA,RARS1,IFNGR2,DEGS1,MTIF2,CSK,CD86,LYN,BRCA1,CCR1,EIF3D,MMP9,EIF4G3,WARS1,EIF3A,AKT1,F2R,IL11,THY1,UBE2N,CD40LG,TAP2,CD80,IL9,BCL10
coagulation	1.13e-01	-1.32	123	CPQ,ACOX2,CSRP1,C1S,CTSB,HTRA1,BMP1,CFD,CTSH,RGN,ITGA2,ANXA1,TIMP1,PEF1,FYN,ISCU,CLU,GSN,ITGB3,F10,TF,PRSS23,MMP2,P2RY1,HMGCS2,TIMP3,WDR1,USP11,CD9,CFB,GNG12,MMP7,DUSP6,RAPGEF3,RAC1,KLKB1,S100A13,MMP14,MASP2,CASP9,F8,CTSK,FBN1
interferon gamma response	1.18e-01	-1.27	173	IFITM3,SSPN,C1S,CD40,IL4R,AUTS2,PTGS2,MX1,BST2,GBP4,ST3GAL5,TNFAIP2,VAMP5,LGALS3BP,IFITM2,IFI35,EIF4E3,UBE2L6,XAF1,SLC25A28,PDE4B,IFIT2,CD38,LY6E,TDRD7,PFKP,SAMD9L,TRIM21,MVP,FAS,PARP14,PSMB10,TXNIP,IRF2,RTP4,EPSTI1,B2M,ARL4A,DHX58,VAMP8,SRI,STAT3,NFKBIA,CFB,APOL6,NMI,BATF2,IFIT3,SELP,PSMB8,IFI44L,SECTM1,PSMA2
notch signaling	1.41e-01	-1.51	26	FZD7,CUL1,PRKCA,FZD1,WNT2,DTX4,ST3GAL6,ARRB1,MAML2
pi3k akt mtor signaling	1.75e-01	1.24	92	CDK1,PLA2G12A,PIK3R3,MAP2K6,PRKAA2,MAPK9,ACACA,CAB39L,RPS6KA1,PPP2R1B,AKT1S1,GRK2,CDK4,MKNK2,CALR,PRKAG1,PAK4,AKT1,TRIB3,EIF4E,PIKFYVE,ECSIT,THEM4,CLTC,UBE2N,CSNK2B,RPS6KA3
tnfa signaling via nfkb	1.90e-01	-1.2	179	PLPP3,TRIP10,LAMB3,IL6ST,SNN,ETS2,CD44,IER3,SMAD3,PTGS2,CCN1,TNFAIP2,ID2,G0S2,GFPT2,BMP2,PDE4B,IFIT2,CEBPB,RHOB,TANK,PLK2,NINJ1,ACKR3,BTG3,PTPRE,DNAJB4,DUSP2,TRAF1,PHLDA2,MAP3K8,VEGFA,SQSTM1,TNC,RCAN1,KLF9,DRAM1,IL18,IER5,CXCL1,NFKBIA,PFKFB3,FUT4,KLF10,PHLDA1,BHLHE40,LDLR,NFIL3,DUSP4,CXCL6,DUSP5,EIF1,GADD45A,KLF2,TLR2,TNFAIP3,PNRC1,EDN1,CEBPD,SIK1,SPSB1,BIRC2,B4GALT1,PLAU,NFE2L2
mitotic spindle	2.77e-01	1.13	183	ECT2,TTK,CDK1,NUSAP1,DLGAP5,SASS6,TOP2A,CD2AP,KIF11,CENPF,BUB1,CENPE,LMNB1,TPX2,ARHGAP29,ANLN,TLK1,KIF23,KIF2C,PRC1,PDLIM5,LRPPRC,BIRC5,GEMIN4,WASF1,EPB41,CYTH2,FBXO5,ARFIP2,KIF15,PLK1,RALBP1,SMC4,MAP3K11,CDC42EP1,MYO1E,CDC42EP2,CSNK1D,RAPGEF5,KIF3B,TRIO,CKAP5,CCNB2,WASL,MYH10,TBCD,ESPL1
complement	2.80e-01	-1.15	169	GATA3,CPQ,CSRP1,C1S,CTSB,PPP2CB,CTSH,GNAI2,NOTCH4,APOBEC3F,GNG2,CD55,ME1,TIMP1,FYN,KLK1,AKAP10,CLU,CEBPB,F10,LGALS3,IRF2,LTF,DGKG,ZEB1,KCNIP2,CXCL1,XPNPEP1,CFB,ERAP2,DGKH,DUSP6,KLKB1,DUSP5,MSRB1,ZFPM2,S100A13,CD36,MMP14,KCNIP3,SH2B3,USP14,CASP9,TNFAIP3,F8
kras signaling up	2.87e-01	-1.14	176	SPARCL1,EPB41L3,MPZL2,SPON1,GPRC5B,GYPC,SPRY2,PTGS2,ANGPTL4,PCP4,AKAP12,ADGRA2,ITGA2,CCND2,ID2,SLPI,DCBLD2,ACE,G0S2,GFPT2,SNAP25,BMP2,TMEM100,BTBD3,HSD11B1,TFPI,TSPAN7,PLEK2,PRKG2,GNG11,MTMR10,TRIB2,PIGR,RBP4,TRAF1,PTBP2,TMEM158,TMEM176B,SDCCAG8,GLRX,CDADC1,ANO1,TMEM176A
inflammatory response	3.18e-01	-1.11	198	CX3CL1,EMP3,ITGB8,CD40,AHR,IL4R,LPAR1,PCDH7,PDPN,GABBR1,PTGER2,ITGA5,TLR3,BST2,SEMA4D,CD55,DCBLD2,TIMP1,ADORA2B,MET,PDE4B,LY6E,CHST2,AXL,ITGB3,P2RY2,PTPRE,GNA15,KCNJ2,P2RX7,TPBG,RTP4,CD82,IL18,SRI,NFKBIA,LAMP3,NDP,NMUR1,NMI,CALCRL,LDLR,AQP9,BEST1,NOD2,VIP,CXCL6,CSF3R,SCARF1,CSF3,MMP14,IL18R1,PROK2,TLR2,TACR1,SELE,IRAK2,TLR1,TNFSF15
il2 stat5 signaling	3.29e-01	-1.12	184	IFITM3,ADAM19,CAPG,AHR,DHRS3,IL4R,PRNP,CCND3,ECM1,CD44,ITIH5,PTGER2,NT5E,GBP4,COCH,CCND2,GLIPR2,SH3BGRL2,PLIN2,SHE,COL6A1,CDKN1C,RNH1,PENK,BMP2,CD81,TWSG1,BCL2,NCS1,CDCP1,RHOB,AGER,SPRED2,PTCH1,TRAF1,MAP3K8,RORA,LRRC8C,ARL4A,ANXA4,FLT3LG,TIAM1,HOPX,PHLDA1,BHLHE40,NFIL3,GSTO1,IL1R2,SELP,SPRY4,SNX14
reactive oxygen species pathway	3.51e-01	-1.15	43	PDLIM1,PRNP,GPX3,FES,CAT,MSRA,PFKP,GCLC,NDUFA6,GLRX
wnt beta catenin signaling	3.88e-01	-1.11	35	CUL1,WNT5B,NOTCH4,CCND2,JAG2,FZD1,HEY1,DKK1,DVL2,AXIN2,PTCH1,CTNNB1
cholesterol homeostasis	4.00e-01	1.08	66	ALCAM,MAL2,GUSB,GNAI1,TP53INP1,CBS,FASN,TM7SF2,ATF5,TMEM97,CHKA,LPL
heme metabolism	4.93e-01	-1.04	169	NR3C1,NNT,AQP3,CTSB,TNS1,MGST3,CCND3,UBAC1,OPTN,GYPC,PPP2R5B,DMTN,ARL2BP,ABCG2,UROD,BNIP3L,AGPAT4,FBXO7,CAT,VEZF1,EZH1,BLVRA,GCLC,KAT2B,TENT5C,SLC66A2,LMO2,SLC10A3,RBM38,ACP5,MXI1,TMEM9B,MPP1,XK,YPEL5,ALDH1L1,HBB,FBXO34,SIDT2,MARCHF2,NCOA4
bile acid metabolism	5.17e-01	-1.02	101	FADS2,RBP1,TFCP2L1,OPTN,PRDX5,NEDD4,BCAR3,CYP27A1,EPHX2,SULT2B1,SLC22A18,ALDH9A1,CAT,ABCA6,RXRA,NR3C2
xenobiotic metabolism	5.17e-01	-1.02	175	ACOX2,ALDH2,ABCC3,PTGDS,AOX1,SLC12A4,IGFBP4,PGRMC1,NDRG2,ETS2,TNFRSF1A,MPP2,ID2,GCNT2,EPHA2,CYP27A1,PDK4,HSD11B1,CSAD,ALDH9A1,ATOH8,CAT,IGF1,F10,NINJ1,GCLC,FAS,ABHD6,TGFB2,ADH5,PSMB10,RBP4,CBR1,HSD17B2,TMEM176B,PAPSS2,CYP2E1,BCAR1,FBLN1,SLC46A3,SLC35D1,DHRS1,CFB
spermatogenesis	5.37e-01	0.99	122	TTK,CDK1,EZH2,CDKN3,BUB1,MAP7,MLF1,MTOR,H1-6,KIF2C,CLGN,STRBP,ALOX15,ACRV1,TNP1,TALDO1,MAST2
oxidative phosphorylation	5.57e-01	0.99	175	NDUFV2,ATP6V1G1,FH,ECHS1,MRPS15,ATP6V0B,MTRR,TIMM17A,CYB5A,AIFM1,ACADSB,LDHA,PDP1,LRPPRC,MRPL15,PMPCA,CS,MDH2,TIMM9,GPI,HSPA9,DECR1,NDUFA8,CYC1,MRPS12,COX7A2L,TIMM10,HADHB,ACAT1,ATP5MC2,BCKDHA,COX5A,HSD17B10,GRPEL1,TIMM13,HTRA2,ATP5PD,MRPS30,TOMM70,ATP5MC1,TIMM8B,ATP5F1B,OXA1L,MTX2,TIMM50,AFG3L2,IDH3G,ATP5F1D,ATP6AP1,NDUFA5
protein secretion	5.57e-01	1	81	SGMS1,ICA1,TOM1L1,SEC24D,LMAN1,COPB2,KRT18,CLCN3,USO1,TMED2,CLTA,SNAP23,RAB5A,ABCA1,YKT6,TSG101,CTSC,GOLGA4,COPE
angiogenesis	6.05e-01	0.94	31	SPP1,OLR1,LPL,VAV2,POSTN
il6 jak stat3 signaling	6.26e-01	-0.93	78	PDGFC,IL4R,IL6ST,TNFRSF1A,CD44,CNTFR,CD38,ITGB3,ACVRL1,FAS,CXCL13,MAP3K8,CXCL1,STAT3,CD9,IL1R2,CSF3R,CD36,INHBE,IL18R1,TLR2,SOCS1
hedgehog signaling	6.99e-01	-0.87	35	AMOT,ETS2,DPYSL2,CNTFR,HEY1,PTCH1,VEGFA,NRP2,SCG2,CELSR1
peroxisome	6.99e-01	-0.9	91	SCGB1A1,PEX14,DHRS3,DLG4,ACSL4,SLC25A4,PRDX5,CRABP2,HSD11B2,EPHX2,SULT2B1,ALDH9A1,CAT
uv response up	6.99e-01	0.92	140	E2F5,TARS1,EPCAM,GAL,ASNS,HSPA13,POLR2H,FKBP4,DDX21,CHKA,NUP58,RPN1,GCH1,PPIF,LYN,TGFBRAP1,COL2A1,YKT6,POLG2,MARK2,GRPEL1,BSG,MAOA,SIGMAR1,STIP1,CLCN2,PPAT,IGFBP2,RASGRP1,SPR,TST,ARRB2,GRINA,CCNE1,CDK2,ICAM1,H2AX,MRPL23
pancreas beta cells	8.81e-01	0.77	38	SRPRB,IAPP,NKX2-2,SST,AKT3,SCGN,MAFB,INSM1,HNF1A,SEC11A,DCX,GCG,G6PC2
