pathway	padj	NES	size	leadingEdge
bile acid metabolism	1.13e-08	-2.35	101	ALDH1A1,NR3C2,GC,PXMP2,BMP6,SULT1B1,GNMT,TTR,DHCR24,NR0B2,PHYH,TFCP2L1,PEX7,APOA1,EPHX2,ABCG8,ABCA5,MLYCD,SLC23A1,SCP2,HSD17B6,HSD17B4,RXRG,BCAR3,NR1H4,PRDX5,CAT,ISOC1,RXRA,ATXN1,HACL1,NUDT12,ABCD3,ACSL1,PEX11G,SOAT2,ABCA4,ABCA6,IDH2,PEX11A,SLC22A18
dna repair	4.55e-08	2.17	131	NELFCD,ADRM1,POLB,RFC3,POLA2,RAE1,TYMS,POLR1C,CETN2,TP53,PRIM1,POLR2D,GTF3C5,DDB1,GPX4,SF3A3,SSRP1,ITPA,GSDME,CSTF3,USP11,RFC2,GTF2H3,CDA,POLA1,PCNA,LIG1,ZWINT,NCBP2,BCAP31,SNAPC5,BRF2,NELFB,POLD3,RRM2B,POLD1,POLR2G,POLR2A,ERCC3,CLP1,RPA2,RAD51,GTF2A2,NUDT21,ERCC1,DGUOK,POLR2C,POLR2H,TARBP2,UPF3B,UMPS,NPR2,SNAPC4,RPA3,SUPT5H,POLH,ERCC8,RNMT,GUK1,ZNRD1,CANT1,RFC5,ALYREF,PDE4B,TK2,FEN1,POLR2K,AK1,DDB2,SAC3D1,ARL6IP1
fatty acid metabolism	6.24e-08	-2.2	130	ALDH1A1,CA2,ECI2,MAOA,AUH,HPGD,ALDH3A1,ACADM,CRAT,BCKDHB,ACSM3,ACADL,HADH,HADHB,ACADVL,ACSS1,ETFDH,SUCLG2,DHCR24,ACADS,CD36,GLUL,ADH7,HMGCL,MDH1,GSTZ1,CYP1A1,ADIPOR2,CA4,CBR1,MLYCD,MCEE,PDHB,HSD17B4,HMGCS2,ACO2,ALDH3A2,CPT2,PDHA1,ME1,ECH1
interferon alpha response	7.20e-08	2.27	79	CXCL10,WARS1,ADAR,BST2,RIPK2,CXCL11,GBP4,LAMP3,IL4R,PARP9,SP110,EPSTI1,PLSCR1,IFIT2,PARP14,UBE2L6,PROCR,IFI44L,HELZ2,IFITM2,NMI,CASP8,STAT2,IFIT3,IFI35,PSMA3,LY6E,PSME1,BATF2,CNP,OGFR,EIF2AK2,PNPT1,CMTR1,C1S,TRIM26,NUB1,LPAR6,IFITM3,ISG15,IRF1,PSMB8,IFI44,SELL,MOV10,LGALS3BP
apoptosis	1.01e-06	2.01	142	RELA,SLC20A1,CDC25B,TNFRSF12A,TIMP1,GNA15,LEF1,CD44,BGN,IFNGR1,ANXA1,BCL2L1,PDGFRB,TGFB2,TOP2A,PEA15,PPT1,FAS,HSPB1,GPX4,CD14,HMOX1,PTK2,CCND2,CDK2,PMAIP1,SQSTM1,DNAJA1,LUM,SPTAN1,BCAP31,GPX1,LMNA,ENO2,EMP1,CASP8,F2R,BAX,BRCA1,DAP3,KRT18,HMGB2,MMP2,GCH1,IL6,CASP2,BNIP3L,ANKH,IL1A,WEE1
mtorc1 signaling	2.15e-06	1.95	175	BHLHE40,GLA,SERPINH1,WARS1,PNO1,MCM2,RRP9,CTSC,PSMC4,STIP1,PGK1,DDX39A,GPI,BCAT1,SHMT2,HSPA4,GMPS,PSMD14,PPIA,BUB1,HMBS,SLC2A1,LDHA,ABCF2,PPA1,PSMD12,CDC25A,TFRC,RRM2,EPRS1,P4HA1,SQSTM1,SLC1A5,MTHFD2,CYB5B,PSMG1,PSME3,PSMA4,PSMB5,MCM4,CD9,ITGB2,STC1,NFKBIB,HSPD1,FADS2,EIF2S2,NAMPT,SLC6A6,TRIB3,G6PD,DHCR7,ACACA,PITPNB,PSMA3,CACYBP,SEC11A,RPA1,PLK1,SLC7A5,MLLT11,NFIL3,PSMC2,COPS5,POLR3G,ATP2A2,PDAP1,ACTR2,ACLY,GAPDH,TOMM40,TPI1,ARPC5L,NUFIP1
complement	3.57e-06	1.93	164	PLA2G7,TIMP1,CTSB,LYN,CD55,OLR1,CDH13,C2,COL4A2,CXCL1,GZMB,CTSC,FCER1G,MMP13,MMP12,MMP14,SERPINE1,PLSCR1,ANXA5,PLAUR,LCP2,TNFAIP3,CEBPB,CP,PLEK,CDA,C3,PRCP,S100A9,PDGFB,FN1,GNAI2,C1QC,GNB4,SH2B3,GNB2,GNAI3,RHOG,PFN1,TFPI2,STX4,PIK3CA,ITGAM,USP14,DGKH,PDP1,PLA2G4A,MSRB1,LRP1,VCPIP1,PREP
angiogenesis	8.37e-06	2.26	31	COL5A2,SPP1,TIMP1,COL3A1,VCAN,OLR1,NRP1,VAV2,PTK2,CCND2,CXCL6,LUM,STC1,JAG2,KCNJ8
kras signaling dn	1.63e-05	-1.84	176	IGFBP2,TFF2,KCNE2,CNTFR,TENT5C,GPRC5C,CAPN9,CPA2,CKM,ATP4A,SLC5A5,SLC25A23,COL2A1,TFCP2L1,SIDT1,CPB1,SLC16A7,CLPS,SELENOP,IDUA,FGGY,SGK1,CCNA1,SNCB,THNSL2,MYOT,NTF3,MFSD6,CPEB3,ZBTB16,CALML5,CHRNG,C5,TENM2,RGS11,GAMT,THRB,CHST2,WNT16,FGF22,VPREB1,CCDC106,SCGB1A1,PROP1,KLHDC8A,YPEL1,MTHFR,EDN2,PLAG1,MYO15A,GP1BA,SLC12A3,BMPR1B,SLC30A3,IL12B,PDK2,SSTR4,INSL5,PRKN,DTNB,BTG2,NOS1,SLC38A3,TFAP2B,CACNA1F,SOX10,ARPP21,PAX4,BRDT,KCNQ2,NGB,DCC,IRS4
il6 jak stat3 signaling	1.76e-05	2.04	78	STAT1,TNFRSF12A,STAT3,CXCL9,CXCL10,CD44,IFNGR1,CXCL11,CXCL1,IL4R,CCR1,OSMR,PLA2G2A,TNFRSF1B,LTBR,MAP3K8,FAS,CD14,HMOX1,PTPN11,IL2RA,CD9,PTPN1,TLR2,CBL,IL17RB,STAT2,PTPN2,IL6,SOCS3,IRF1,ACVRL1,CSF3R,IL15RA,GRB2,TNFRSF1A,ITGA4,ITGB3,CXCL13
xenobiotic metabolism	1.91e-05	-1.82	176	CA2,MAOA,GCNT2,NDRG2,ALDH3A1,REG1A,PTGR1,PC,LEAP2,FBP1,ETFDH,GNMT,ALDH2,DCXR,DHRS7,PMM1,CYB5A,GSTA3,CD36,RAP1GAP,ACOX3,ADH7,PDK4,PINK1,CYP1A1,GCKR,CBR1,ENTPD5,CNDP2,ABHD6,ACSM1,CYFIP2,ACO2,NQO1,TMBIM6,BLVRB,BCAR1,ACOX2,SAR1B,ANGPTL3,CAT,ECH1,F11,CSAD,MARCHF6
il2 stat5 signaling	2.12e-05	1.82	184	SPP1,F2RL2,ETV4,BHLHE40,CXCL10,NOP2,CD44,ODC1,IFNGR1,BCL2L1,RGS16,CCNE1,TGM2,IRF8,GBP4,LIF,IL4R,PTRH2,SPRY4,PHTF2,NRP1,ECM1,PLSCR1,DCPS,PLEC,TNFRSF1B,MAP3K8,GPX4,CD81,SLC39A8,RRAGD,CDC6,CCND2,P4HA1,SLC1A5,PDCD2L,ICOS,SYNGR2,AHCY,TWSG1,IL2RA,BATF,GUCY1B1,MYC,CTLA4,LCLAT1,RNH1,EMP1,CD83,EEF1AKMT1,FURIN,TNFRSF9,BMPR2,CD86,NFIL3,GPR65,COL6A1,NT5E,BATF3,AHR,CAPG,PHLDA1,MYO1E,UMPS,POU2F1,DENND5A,ADAM19,CYFIP1
oxidative phosphorylation	3.27e-05	-1.77	172	MPC1,NNT,ACADM,ACAT1,ATP5PB,HADHB,ACADVL,ETFDH,ATP5F1A,ATP5PO,CYB5A,NDUFB8,ACADSB,PHYH,PDK4,MDH1,BDH2,ATP5PF,MAOB,PDHB,UQCRQ,ACO2,SLC25A5,NDUFS4,ATP6V1G1,SLC25A20,NDUFC1,SLC25A4,PDHA1,ECH1,MFN2,UQCR10,NDUFA5,ACAA1,COX5B,OAT,UQCRC2,NDUFS7,COX7A2,ATP5F1D,AIFM1,ISCU,NDUFB7,COX7C,NDUFA3,FDX1,COX7B,SDHD,IDH2,SUCLG1,ATP5ME,CASP7,NDUFA1,FH,COX5A,NDUFS3,UQCR11,ATP5MG,HADHA,NDUFV1,NDUFB1,ATP1B1,ATP5MC1,ATP5MC2,COX6A1,MRPL34,ATP5PD,NDUFA8,MGST3
apical junction	3.89e-05	1.78	182	CD276,TNFRSF11B,CDH3,TGFBI,THY1,MYH9,CDH11,VCAN,PLCG1,ITGB1,BMP1,VCAM1,CNN2,CLDN7,MMP9,ITGA3,CLDN4,MPZL1,VAV2,CAP1,LAMC2,EPB41L2,NECTIN2,PTK2,JUP,MDK,ITGA2,ZYX,MSN,CD274,GNAI2,DSC3,ACTN4,MYH10,AMIGO2,PFN1,NECTIN1,ICAM1,STX4,FBN1,AKT2,NF1,VCL,SDC3,CD86,RRAS,INPPL1,MAP3K20,FYB1,ACTB,CD34,CERCAM,MMP2,ITGB4
adipogenesis	3.42e-04	-1.67	178	ACADM,LIFR,CRAT,SAMM50,ACADL,HADH,MARC2,GADD45A,ALDH2,DHRS7,ATP5PO,DNAJB9,ACADS,CD36,PHYH,EPHX2,GHITM,ADIPOR2,GPX3,MIGA2,ESRRA,SCP2,RNF11,ELMOD3,UQCRQ,ELOVL6,COQ9,ENPP2,ACO2,ADCY6,REEP5,SORBS1,PGM1,CPT2,TST,CAT,CYP4B1,DBT,LPCAT3,ME1,ECH1,MCCC1,UQCR10,NDUFA5,DHRS7B,BCL2L13,PTGER3,AIFM1,FZD4,NDUFB7,CAVIN2,FABP4,COX7B,LEP
androgen response	4.80e-04	-1.73	92	HPGD,INSIG1,LIFR,IQGAP2,ELL2,AZGP1,DNAJB9,ACSL3,DHCR24,HOMER2,SPDEF,TMPRSS2,PTK2B,UAP1,MAF,SELENOP,ZMIZ1,NDRG1,NCOA4,SGK1,TPD52,UBE2J1,LMAN1,GPD1L
pancreas beta cells	9.75e-04	-1.94	39	ISL1,FOXA2,SST,CHGA,NKX2-2,SLC2A2,SCGN,ABCC8,PCSK2,GCG,NEUROD1,PAK3,INSM1,PKLR,GCK,PCSK1,SPCS1,NKX6-1,PAX6,FOXO1,NEUROG3
unfolded protein response	1.27e-03	1.69	100	EXOSC5,RRP9,DDX10,EIF4A3,KIF5B,FUS,NABP1,NOLC1,H2AX,XPOT,EXOSC2,EXOSC4,IFIT1,NOP14,CEBPB,IARS1,MTHFD2,EIF4EBP1,POP4,ARFGAP1,NFYB,EIF4G1,KHSRP,BANF1,SEC11A,SLC7A5,CKS1B,YWHAZ,YIF1A,ATF6,EXOSC10,EIF2S1,EXOSC9,PDIA6,CNOT2,CCL2,FKBP14,PARN,RPS14,LSM4,NHP2,STC2,HSPA9,ERO1A,TARS1,PSAT1,EDC4,MTREX
peroxisome	2.03e-03	-1.62	92	ALDH1A1,ECI2,CRAT,TTR,ABCC5,DHCR24,HMGCL,EPHX2,MLYCD,SCP2,DHRS3,ABCC8,HSD17B4,RXRG,ALB,PRDX5,SLC25A4,CAT,ECH1,ISOC1,ESR2,ATXN1,ACAA1,STS,ABCD3,ACSL1,IDH2,EHHADH,SCGB1A1,PEX11A
coagulation	2.82e-03	1.62	121	PLAU,F2RL2,TIMP1,CTSB,MMP7,OLR1,C2,ANXA1,BMP1,MMP14,SERPINE1,MMP9,MMP3,DUSP14,SPARC,MMP11,USP11,PLEK,CTSK,ITGA2,C3,PDGFB,THBS1,CD9,FN1,HTRA1,GNB2,TFPI2,MMP1,FBN1,FURIN,LRP1,MMP10,PREP,WDR1,MMP2,DUSP6
pi3k akt mtor signaling	4.88e-03	1.64	90	CSNK2B,CDK4,PLCG1,MAPKAP1,NOD1,SLC2A1,TRAF2,CDK2,SQSTM1,PTPN11,CDK1,NFKBIB,MAP3K7,TRIB3,PFN1,ACACA,STAT2,THEM4,NCK1,AP2M1,ACTR2,PRKAG1,E2F1,GNA14,TBK1,AKT1S1,RALB,SFN,GRB2,UBE2N,YWHAB,TNFRSF1A,PIK3R3,CXCR4,HRAS,SLA
heme metabolism	4.98e-03	-1.47	170	CA2,SELENBP1,NNT,TENT5C,XK,PC,ELL2,SIDT2,RAP1GAP,ATG4A,DCAF11,SPTA1,HEBP1,KAT2B,SLC30A10,MXI1,HAGH,IGSF3,KHNYN,BLVRB,NR3C1,CAT,MYL4,CCDC28A,NCOA4,TAL1,TMEM9B,FBXO9,TSPO2,EPB41,GLRX5,HBBP1,ERMAP,ALDH1L1,TSPAN5,HBZ,TNRC6B,YPEL5,ASNS,ICAM4,ABCG2,SLC25A38,TMCC2,HBQ1,HBB,TRIM58,ALAS2
kras signaling up	4.98e-03	1.54	173	PLAU,SPP1,ETV4,CXCL10,CLEC4A,RGS16,IRF8,LIF,SDCCAG8,FCER1G,TLR8,MMP9,MMD,SOX9,NRP1,HKDC1,TNFRSF1B,PTCD2,PLAUR,MMP11,TNFAIP3,ENG,SPRY2,CCND2,JUP,LAPTM5,TMEM176A,ADAMDEC1,GPNMB,ITGA2,INHBA,PTGS2,ITGB2,HSD11B1,CBL,ETS1,ADAM17,EMP1,IGFBP3,CCL20,TMEM176B,AKT2,TFPI,C3AR1,ALDH1A3,MMP10,GUCY1A1,GFPT2,DUSP6,CBX8,MAFB,LCP1,ANKH,CMKLR1
glycolysis	1.53e-02	1.44	177	PLOD1,TGFBI,VCAN,CD44,AGRN,GNPDA1,PGM2,PFKP,CLDN3,EXT1,PSMC4,PGK1,GNE,SOX9,COL5A1,STMN1,PYGB,PPIA,CHST1,LDHA,KIF20A,ECD,PKM,RRAGD,P4HA1,ADORA2B,CDK1,B3GALT6,DEPDC1,MDH2,RBCK1,STC1,ENO2,HOMER1,IGFBP3,G6PD,CHST4,NASP,HMMR,EFNA3,CLN6,SDC3,POLR3K,NT5E,B4GALT2,HS2ST1
tgf beta signaling	3.46e-02	1.48	50	PMEPA1,SLC20A1,TGIF1,SERPINE1,TGFBR1,RAB31,ENG,ACVR1,WWTR1,THBS1,MAP3K7,FNTA,FURIN,BMPR2,NCOR2,CDK9,KLF10,SKI,JUNB,SKIL,PPP1R15A,SMURF2,CTNNB1,FKBP1A,HDAC1,PPP1CA
wnt beta catenin signaling	3.46e-02	1.56	37	LEF1,KAT2A,TP53,NOTCH1,HEY1,CCND2,DKK1,AXIN1,MYC,ADAM17,SKP2,JAG2,NCOR2,CUL1,DVL2,HDAC2,PSEN2,CTNNB1,NCSTN,MAML1,NOTCH4
uv response up	6.83e-02	1.3	140	LYN,CCNE1,CREG1,STIP1,MMP14,AP2S1,DDX21,PSMC3,H2AX,PPAT,PPT1,SIGMAR1,HMOX1,GRINA,TFRC,GGH,ATP6V1C1,CDK2,SQSTM1,POLE3,DNAJA1,CYB5B,PRPF3,ENO2,ICAM1,E2F5,HLA-F,CDC5L,GAL,FURIN,CNP,EPCAM,NUP58,PDAP1,GCH1,IL6,ATP6V1F,POLR2H,KLHDC3,DNAJB1,POLG2,CLCN2,IRF1,JUNB,YKT6,GRPEL1,FMO1,MGAT1,ARRB2,FEN1,TUBA4A,ABCB1,TARS1,UROD,FKBP4,CHRNA5,RPN1,NXF1,SELENOW
hypoxia	7.74e-02	1.28	184	LOX,SCARB1,BHLHE40,TGFBI,MYH9,BGN,TGM2,PGM2,PFKP,HOXB9,EXT1,PGK1,GPI,SERPINE1,COL5A1,SLC2A1,LDHA,PLAUR,HMOX1,PFKFB3,TNFAIP3,RRAGD,TMEM45A,P4HA1,CP,ADORA2B,NAGK,B3GALT6,PDGFB,SULT2B1,EFNA1,STC1,ETS1,SLC6A6,ENO2,IGFBP3
hedgehog signaling	9.28e-02	1.4	35	THY1,MYH9,ETS2,NRP1,DPYSL2,NRCAM,HEY1,PML
myogenesis	1.15e-01	-1.21	178	LARGE1,CRAT,CKM,PC,CKMT2,GSN,NCAM1,TPD52L1,CD36,VIPR1,CKB,EPHB3,PPP1R3C,ABLIM1,GPX3,SPDEF,DMD,TCAP,OCEL1,DENND2B,NQO1,SORBS1,SH2B1,FHL1,MYL4,PICK1,MYBPC3,PVALB,CFD,FABP3,MYOM2,DAPK2,CDKN1A,PGAM2,CAV3,ACSL1,CHRNG,MAPRE3,MYOM1,FXYD1,MYL2,HDAC5,LAMA2,HRC,CAMK2B,SGCA,TNNT3
notch signaling	1.26e-01	1.36	26	NOTCH3,KAT2A,WNT5A,WNT2,NOTCH1,MAML2,HEYL,CUL1
