pathway	padj	NES	size	leadingEdge
unfolded protein response	1.89e-04	1.77	109	PSAT1,STC2,MTHFD2,LSM4,VEGFA,PREB,NHP2,H2AX,EXOSC5,SHC1,EXOSC4,NOP14,SLC7A5,ZBTB17,EIF4G1,BANF1,EIF4EBP1,CKS1B,YIF1A,RRP9,XPOT,GEMIN4,CALR,CEBPG,TATDN2,POP4,TARS1,KHSRP,EXOSC1,HYOU1,PARN,NABP1,ALDH18A1,ASNS,DCTN1
interferon alpha response	6.29e-04	1.7	94	PARP12,USP18,TRAFD1,ISG15,PNPT1,CMTR1,IRF7,IFI27,PARP14,BATF2,MX1,OAS1,TRIM14,MVB12A,LAMP3,HELZ2,STAT2,LY6E,OASL,BST2,CSF1,ISG20,UBE2L6,CNP,LGALS3BP,PSME1,CD47,TRIM26,NMI,IFI44L,CXCL11,CASP8,OGFR,ADAR,RTP4,WARS1,RIPK2,TAP1,MOV10,EIF2AK2,IRF9,RSAD2,CXCL10,CMPK2,IFI44,SAMD9,RNF31
interferon gamma response	7.03e-04	1.59	195	MTHFD2,RBCK1,PARP12,USP18,TRAFD1,MX2,OAS2,ISG15,PNPT1,PFKP,CMTR1,PNP,IRF7,METTL7B,IFI27,IL18BP,PARP14,BATF2,MX1,RIPK1,RNF213,BPGM,UPP1,IDO1,TRIM14,TNFAIP2,HELZ2,NUP93,STAT2,PSMB2,ICAM1,SLAMF7,LY6E,NLRC5,SECTM1,OASL,BST2,TAPBP,ISG20,UBE2L6,LGALS3BP,CMKLR1,PSME1,ITGB7,TRIM26,NMI,IFI44L,CXCL11,CASP8,PTPN6,OAS3,OGFR,TNFAIP6,PML,CD86,ADAR,CASP3,TNFSF10,VAMP8,CFB,RTP4,XAF1,WARS1,RIPK2,XCL1,TAP1,ZNFX1,MYD88,EIF2AK2,MARCHF1,IRF9,RSAD2,AUTS2,CXCL10,CMPK2,MT2A,IFI44,FCGR1A,CCL7,IFIT1,RNF31,GCH1
androgen response	1.08e-03	-1.71	97	PTPN21,LIFR,AKAP12,DNAJB9,MAF,SGK1,TSC22D1,PDLIM5,PLPP1,ELOVL5,ITGAV,SELENOP,APPBP2,CDC14B,VAPA,FKBP5,PIAS1,UBE2J1,ADAMTS1,ELL2,SPCS3,LMAN1,ALDH1A3,SAT1,PGM3,NKX3-1,STK39,INSIG1,GPD1L,UAP1,MAK,ABHD2,INPP4B,GSR
oxidative phosphorylation	1.95e-03	1.55	195	CYC1,NDUFV1,NDUFB7,IDH2,UQCRQ,COX5B,ATP6V0B,GPI,COX6B1,COX8A,NDUFS6,MRPS12,TIMM10,MRPS11,HTRA2,TIMM8B,ATP6V1F,NDUFA9,ATP5MC1,ALAS1,ATP6AP1,IDH3B,NDUFA7,POLR2F,SLC25A11,TIMM13,MRPS15,MRPL11,TIMM50,NDUFS7,COX7B,COX10,COX6A1,NDUFA2,PDHA1,MDH2,POR,NDUFS1,HSD17B10,COX5A,SDHA,ECI1,MRPL34,MRPL15,HCCS,MFN2,TCIRG1,NDUFS3,PMPCA,NDUFS2,ATP5F1B,BCKDHA,FH,GRPEL1,ATP6V1C1,UQCRC1,RHOT2,CS,BAX,SLC25A12,ECHS1,ATP5MC2,UQCRFS1,NDUFB4,AFG3L2,SUPV3L1,NDUFA3,ACAA1,IMMT,NDUFAB1,SLC25A5,TIMM17A,ATP5MC3,MRPL35,NDUFA8,COX17,ACADVL,GPX4,IDH3G
protein secretion	1.41e-02	-1.51	96	AP3S1,SNAP23,USO1,SH3GL2,DST,ATP7A,CLCN3,STX7,CAV2,SEC31A,GALC,SNX2,PAM,SSPN,TSPAN8,ARFIP1,STX12,TMED10,LMAN1,CLN5,DOP1A,MAPK1,SCAMP1,COPB1,RAB9A,VAMP7,BET1,SGMS1,OCRL,GOLGA4,VAMP4,YIPF6,BNIP3,VAMP3,VPS4B,TOM1L1,MON2,SEC24D,RAB22A,GLA,ARFGAP3
reactive oxygen species pathway	2.20e-02	1.59	48	ATOX1,STK25,PFKP,ABCC1,GPX3,G6PD,LSP1,ERCC2,GLRX2,HMOX2,NDUFS2,FES,PRDX2,TXNRD2,HHEX,SBNO2,NDUFB4
bile acid metabolism	2.55e-02	-1.45	109	HSD17B11,ABCD3,ABCA8,ALDH9A1,ALDH1A1,NUDT12,CROT,EPHX2,CYP27A1,CYP39A1,NR3C2,ABCA5,ABCA6,SCP2,ISOC1,AQP9,ATXN1,PNPLA8,FDXR,HACL1,ABCA9,PEX12,NR1H4,SLC23A2,RBP1,AR,NEDD4
pi3k akt mtor signaling	2.55e-02	1.47	103	CDK1,SLC2A1,SFN,PIK3R3,PFN1,CDK2,VAV3,IL2RG,RIPK1,PRKAG1,AP2M1,AKT1,E2F1,CALR,STAT2,PPP1CA,MKNK1,PITX2,PLCG1,CFL1,RPTOR,TSC2,MAP2K6,TRIB3,CDK4,DDIT3,AKT1S1,GSK3B,PDK1,TRAF2,CSNK2B,HRAS,FASLG,NFKBIB,PIN1,MYD88,ACACA,RPS6KA1,ARPC3,GRK2,PAK4,ARHGDIA,SLA,UBE2N,TNFRSF1A,ECSIT,GNGT1
allograft rejection	4.26e-02	1.35	196	MAP4K1,NME1,INHBB,CSK,CCL11,CDKN2A,THY1,IL2RG,IRF7,IL2RA,STAB1,FLNA,CD79A,CAPG,AKT1,MMP9,BRCA1,WAS,GZMB,ICAM1,IL10,TAPBP,CSF1,F2R,CD80,C2,CXCL13,MTIF2,TGFB1,CD4,MRPL3,TPD52,IL27RA,NCF4,CCL22,CD47,HLA-DOB,PTPN6,TNF,CD86,TAP2,ELF4,ICOSLG,TRAF2,LTB,WARS1,RIPK2,TAP1,ITGB2,EIF3J,FASLG,BCAT1,F2,PRKCG,CCL13,SIT1,CXCR3,CCL7,GLMN,AARS1,UBE2N,HCLS1,FCGR2B,LIF,CXCL9
estrogen response early	6.16e-02	-1.25	195	GREB1,KLF4,BCL2,AFF1,SH3BP5,PGR,GFRA1,IL6ST,TOB1,NPY1R,IGFBP4,RPS6KA2,REEP1,ELOVL5,ADCY9,JAK2,ADD3,SLC39A6,PAPSS2,WFS1,RETREG1,MAST4,IGF1R,SLC7A2,SLC19A2,MED13L,CXCL12,DLC1,CHPT1,DYNLT3,FCMR,FKBP5,RAB31,PDLIM3,ARL3,PLAAT3,GJA1,KLF10,SOX3,CCN5,FDFT1,EGR3,TIPARP,NRIP1,AR,OLFML3,FAM102A
apical junction	8.68e-02	1.3	195	LDLRAP1,PIK3R3,CD276,PFN1,CX3CL1,SHC1,VAV2,INPPL1,THY1,CERCAM,MYH9,RHOF,VWF,GNAI2,TUBG1,COL9A1,CDH6,SDC3,THBS3,ADAM15,MAPK13,ACTN2,MMP9,VCAN,ICAM1,NECTIN4,CRB3,PLCG1,NRTN,SRC,MDK,IKBKG,PECAM1,KCNH2,ATP1A3,TAOK2,CLDN9,PTK2,JUP,ZYX,CLDN4,ICAM5,PCDH1,DHX16,ITGA9,TIAL1,ALOX15B,CLDN7,CD86,CD34,ACTN4,VASP,STX4,MAP4K2,ARPC2,NECTIN1,HRAS,TGFBI,NECTIN2,GRB7,CDSN,PBX2,PIK3CB,MAPK14,NECTIN3,MPZL2,FSCN1,MPZL1,CLDN19,DMP1,TRAF1,SYK,CD209
tnfa signaling via nfkb	1.36e-01	-1.18	195	KLF4,MARCKS,KLF2,TANK,PNRC1,IL6ST,SGK1,TSC22D1,DNAJB4,DUSP1,PDLIM5,BMP2,BTG1,EIF1,IRS2,NFE2L2,G0S2,F3,GFPT2,EGR1,ETS2,KLF9,RHOB,SMAD3,NR4A2,CDKN1A,KLF10,BIRC3,EGR3,BTG2,NFKB1,PTGS2,TIPARP,REL,NR4A3,GEM,CEBPD,NFIL3
xenobiotic metabolism	1.36e-01	-1.2	196	MAOA,PROS1,PDK4,GABARAPL1,ALDH9A1,CYB5A,CROT,NDRG2,CDO1,CYP27A1,SLC6A6,IGFBP4,PDLIM5,F10,ELOVL5,PAPSS2,DHRS7,ETS2,AKR1C2,FAS,AQP9,ADH1C,UGDH,AKR1C3,TGFB2,CRP,PMM1,ADH5,CD36,AOX1,HACL1,ABHD6,HSD17B2,MAN1A1,MBL2,ACOX2,FBLN1,ACSM1,SLC46A3,ALDH2,SLC35D1,TTPA,GSTA3,ETFDH,GSTO1,EPHX1,HSD11B1,CAT
epithelial mesenchymal transition	2.06e-01	1.2	198	VEGFA,IGFBP2,SDC1,LOXL1,COL4A1,MXRA5,TNC,GPX7,MCM7,BGN,MMP1,THY1,COL4A2,PLOD1,LRRC15,COL8A2,TNFRSF12A,PLOD3,CTHRC1,SERPINH1,PCOLCE,MATN3,SPP1,MFAP5,PTX3,PRSS2,FLNA,CDH6,ANPEP,CAPG,SLC6A8,IL32,COLGALT1,VCAN,P3H1,LOXL2,COMP,MEST,ELN,GPC1,COPA,ENO2,LAMA1,FBLN2,COL5A2,TGFB1
inflammatory response	2.51e-01	1.17	200	APLNR,CX3CL1,CLEC5A,IRF7,ADRM1,STAB1,CHST2,PTAFR,RGS16,LAMP3,SLC31A1,ICAM1,RHOG,LY6E,P2RY2,IL10,RELA,BST2,TAPBP,CSF1,IRAK2,CMKLR1,RNF144B,ADGRE1,CCL22,ITGB8,NMI,SPHK1,CXCL11,ITGA5,TNFAIP6,SLC7A1,ICOSLG,TNFSF10,NOD2,RTP4,ABCA1,SLAMF1,CD82,RIPK2,PLAUR,BEST1,OSM,SEMA4D,PIK3R5,OPRK1,CCL20,TNFSF15,GNA15,EIF2AK2,FZD5,CXCL10,ADM,MMP14,TNFRSF9,ACVR1B
p53 pathway	2.51e-01	1.18	192	BAK1,SDC1,INHBB,SFN,S100A4,TRAFD1,WRAP73,ZNF365,CDKN2A,ADA,SERPINB5,MAPKAPK3,SLC3A2,KLK8,IRAK1,SEC61A1,NOTCH1,UPP1,H1-2,PCNA,RHBDF2,H2AW,RGS16,TRIAP1,ABCC5,CEBPA,JAG2,RNF19B,F2R,NUDT15,CTSD,ABHD4,CDKN2B,TGFB1,POLH,TRIB3,CDK5R1,DGKA,RAB40C,SERTAD3,VDR,ALOX15B,DDIT3,SPHK1,DEF6,ST14,EPHA2,BAX,VAMP8,RAD9A,TP53,PHLDA3,CD82,TRAF4,PRKAB1,TAP1,HRAS,EPS8L2
angiogenesis	2.72e-01	1.28	35	VEGFA,S100A4,VAV2,PRG2,SPP1,VCAN,JAG2,PTK2,COL5A2
spermatogenesis	2.87e-01	1.18	134	CDK1,CLPB,KIF2C,CDKN3,CCNB2,NCAPH,TOPBP1,TTK,EZH2,RPL39L,NEK2,RFC4,DMRT1,AURKA,TKTL1,YBX2,DPEP3,MTOR,TNNI3,PHKG2,GAPDHS,CHFR,PSMG1,PGS1,BUB1,MAST2
apical surface	2.89e-01	1.22	44	MAL,CX3CL1,THY1,IL2RG,ATP6V0A4,BRCA1,EPHB4,NCOA6,GATA3,LYPD3,PLAUR,HSPB1
il6 jak stat3 signaling	2.89e-01	1.19	87	BAK1,TNFRSF12A,IL2RG,IL2RA,LTBR,TYK2,INHBE,STAT2,CSF1,CXCL13,TGFB1,CXCL11,TNF,ACVRL1,CBL,LTB,TNFRSF21,PIK3R5,MYD88,IRF9,CXCL10,CSF2,ACVR1B,CCL7,TNFRSF1A,SOCS3,CXCL9,ITGB3,GRB2,CXCL1,IL17RB,STAT1,HAX1,IRF1,CD38,CSF3R,PTPN1,PIM1,IL4R,CCR1,CSF2RA,IL9R
pancreas beta cells	2.89e-01	-1.19	40	FOXO1,AKT3,PAK3,DCX,DPP4,STXBP1,ISL1,SRP14,SEC11A,PCSK2,ELP4,SRP9,PCSK1
tgf beta signaling	2.89e-01	-1.16	53	SPTBN1,ARID4B,UBE2D3,BMP2,CDKN1C,SMAD3,APC,RAB31,KLF10,TJP1,ID3,SMURF2,CTNNB1
kras signaling dn	3.38e-01	1.12	194	IGFBP2,ITGB1BP2,KRT4,CLDN16,SLC29A3,KLK7,KLK8,GPR19,CAPN9,MX1,MACROH2A2,CHST2,KCNMB1,SMPX,KCNE2,YBX2,RYR1,KRT5,CCDC106,ATP6V1B1,ADRA2C,LFNG,ASB7,RGS11,BARD1,CD80,GTF3C5,CAMK1D,TNNI3,CD207,SKIL,CKM,COL2A1,IFI44L,TG,LYPD3,SYNPO,TFCP2L1,CACNA1F,SPTBN2,UGT2B17,FGFR3,SLC25A23,HSD11B2,SERPINB2,ENTPD7,RSAD2,KRT15,EDN2,MAGIX,KCND1,DCC,TCF7L1,SPHK2,YPEL1,ABCG4,CLSTN3,CELSR2,TCL1A,EDAR
wnt beta catenin signaling	3.96e-01	1.14	41	NOTCH1,JAG2,HDAC11,MAML1,ADAM17,CSNK1E,SKP2,AXIN1,NCSTN,NCOR2,FRAT1,TP53,WNT6,NKD1,DVL2,NOTCH4,KAT2A
hedgehog signaling	4.45e-01	1.1	36	VEGFA,THY1,MYH9,CRMP1,ADGRG1,TLE3,CDK5R1,SLIT1,TLE1,PML,LDB1,L1CAM
peroxisome	4.45e-01	1.09	101	CTPS1,FDPS,TOP2A,SMARCC1,IDH2,NUDT19,ABCD1,CRABP1,ACOT8,CRABP2,DHCR24,CLN6,PEX14,ABCC5,HSD3B7,MSH2,EHHADH,ABCB9,SLC25A19,HMGCL,GSTK1,SULT2B1,UGT2B17,HRAS,HSD11B2,ACAA1,NR1I2,TSPO,DHRS3
estrogen response late	5.17e-01	1.05	196	STIL,RNASEH2A,TOP2A,IDH2,TSTA3,SFN,ASS1,CDC20,KIF20A,PPIF,SLC29A1,PLK4,GJB3,IMPA2,TFAP2C,SLC7A5,ATP2B4,FKBP4,MAPK13,SLC2A8,TRIM29,NAB2,CDC6,MICB,PKP3,NMU,MEST,MDK,LSR,KLK10,ISG20,SORD,CA2,HMGCS2,OVOL2,OPN3,NXT1,NCOR2,AMFR,PTPN6,ST14,SULT2B1,IGSF1,SCNN1A,TMPRSS3,GINS2,FGFR3,LLGL2,DCXR,BAG1,PCP4,PLAC1,SNX10,CYP4F11,CCND1,HOMER2,SERPINA1,ABCA3,PRSS23,CXCL14
cholesterol homeostasis	5.44e-01	1.04	71	FDPS,CBS,PMVK,EBP,TNFRSF12A,NSDHL,GLDC,CXCL16,CHKA,FBXO6,ATF5,ETHE1,FADS2,TRIB3,FASN,MAL2,S100A11,PLAUR,STX5,ABCA2,GUSB,LGMN,TM7SF2,FABP5
adipogenesis	6.32e-01	0.99	195	CHCHD10,CYC1,SLC5A6,ALDOA,PREB,NDUFB7,COL4A1,UQCRQ,COX8A,ESRRA,ELOVL6,AK2,DGAT1,PEX14,GPX3,COX7B,MTCH2,COX6A1,TKT,MDH2,POR,ITGA7,MRPL15,PFKL,NABP1,NDUFS3,COQ9,NMT1,CPT2,SLC25A10,BCKDHA,MIGA2,GRPEL1,UQCRC1,LPCAT3,CS,SLC1A5,SLC19A1,ITIH5,ABCA1,DNAJC15,LIPE,ADCY6,ECHS1,APOE,COQ3,ELMOD3,RTN3,VEGFB,IMMT,NDUFAB1,ANGPTL4
kras signaling up	6.32e-01	-1.01	197	CAB39L,GNG11,KLF4,TFPI,PEG3,AKAP12,ABCB1,CROT,MTMR10,NAP1L2,EPB41L3,NIN,EVI5,GYPC,BMP2,RABGAP1L,MAP3K1,G0S2,PRRX1,GFPT2,SPARCL1,APOD,SATB1,CCND2,SNAP91,DNMBP,BIRC3,NR1H4,PTGS2,CPE,ALDH1A3,USP12,PPBP,HSD11B1,GADD45G,CFH,CCSER2
myogenesis	6.32e-01	0.99	198	STC2,FDPS,TEAD4,APLNR,TNNT1,GJA5,COL4A2,EPHB3,ATP6AP1,NOTCH1,MYH9,PPFIA4,ENO3,SLC6A8,ACTN2,PC,GPX3,RYR1,LSP1,PDLIM7,MYOZ1,ITGA7,KCNH2,CASQ1,SMTN,PTP4A3,TSC2,TGFB1,MYOM1,MYL6B,PVALB,CKM,ERBB3,FLII,MYLPF,SYNGR2,SPHK1,TPM3,FKBP1B,AGRN,NAV2,CHRNB1,SH3BGR,MYL4,ANKRD2,BAG1,IGF1,DAPK2,COL6A2,TNNI1,GAA,SH2B1,TNNT2,AEBP1
hypoxia	6.36e-01	0.98	199	STC2,VEGFA,NDST1,ALDOA,SLC2A1,GPI,EXT1,TPI1,S100A4,BGN,PFKP,NAGK,ILVBL,B3GALT6,MIF,MYH9,PPFIA4,SDC3,CHST2,TKTL1,GYS1,GAPDH,HEXA,ENO3,EFNA3,CP,PDGFB,GPC1,ENO1,ENO2,ISG20,PFKL,MT1E,TES,TPD52,HOXB9,GAPDHS,NDST2,DDIT3,KIF5A,GCNT2,SULT2B1,PDK1,COL5A1,ANKZF1,JMJD6,PLAUR,TGFBI,VHL
fatty acid metabolism	6.52e-01	0.96	153	ALDOA,NTHL1,UROS,TDO2,ACOT8,NSDHL,PTPRG,DHCR24,MIF,IDH3B,PCBD1,ENO3,PDHA1,MDH2,HSD17B10,SDHA,ECI1,BPHL,RDH16,ENO2,GCDH,CA2,UBE2L6,HCCS,IL4I1,EHHADH,CCDC58,HMGCS2,CPT2,PSME1,GAPDHS,HMGCL,FH
coagulation	7.13e-01	0.92	137	RABIF,S100A1,MMP11,F12,MMP1,KLK8,CPB2,VWF,MMP10,APOA1,CAPN5,MMP9,COMP,S100A13,PDGFB,PLAU,PECAM1,GNB2,C2,HMGCS2,CTSB,RAPGEF3,CRIP2,MMP15,MMP7,HRG,CTSV,CFB,PREP,SERPINB2,F2,APOC1,SERPINA1,FN1,PRSS23,MMP14,FURIN,MMP3,LGMN
notch signaling	7.13e-01	-0.91	32	TCF7L2,SKP1,WNT5A,PRKCA
apoptosis	7.41e-01	0.91	160	PEA15,TOP2A,GPX1,CDK2,BGN,EBP,CASP2,TNFRSF12A,DIABLO,BCL2L11,SLC20A1,BCL2L1,GPX3,BRCA1,BCAP31,RELA,CDC25B,F2R,ENO2,PTK2,ISG20,PLCB2,BID,BMF,ERBB3,DDIT3,CASP8,RHOT2,PPP2R5B,TNF,PLPPR4,DAP3,BAX,CASP3,TNFSF10,BIK,TAP1,FASLG,HSPB1,SMAD7,F2,TSPO,GNA15,CCND1,ERBB2
il2 stat5 signaling	7.56e-01	0.9	198	PDCD2L,S100A1,CCNE1,AHCY,PUS1,TNFRSF4,PRAF2,PNP,MAPKAPK2,IL2RA,SPP1,NOP2,CAPG,RGS16,ENO3,TNFSF11,CDC6,BCL2L1,UMPS,BATF3,LRIG1,IL10,ETV4,CSF1,LCLAT1,CA2,CST7,APLP1,SYT11,SYNGR2,MUC1,PTRH2,SLC1A5,CD86,NCS1,CASP3,TNFSF10,ITIH5,LTB,TNFRSF21,CDCP1,SPRY4,PLEC,SLC29A2,DHRS3,CXCL10,CSF2,TNFRSF9,TLR7,FURIN,CTLA4,TRAF1,GPX4,CTSZ
complement	8.56e-01	0.83	198	RABIF,ATOX1,PFN1,COL4A2,PPP4C,IRF7,CR2,GNAI2,ACTN2,WAS,GZMB,S100A13,CP,RHOG,PDGFB,PRSS3,SRC,MMP12,DYRK2,MMP13,GNB2,CTSD,C2,CA2,CTSB,CDK5R1,PRKCD,GATA3,MMP15,CASP3,STX4,BRPF3,CTSV,CFB,GNGT2,PLAUR,KCNIP2,PREP,PIK3R5,SERPINB2,PRSS36,C1QC,F2,VCPIP1,APOC1,SERPINA1,FN1,DOCK9,EHD1,KIF2A,PLA2G7,RCE1,MMP14,NOTCH4
