pathway	padj	NES	size	leadingEdge
dna repair	6.27e-07	2.06	131	SEC61A1,GSDME,ADA,POLE4,HPRT1,SSRP1,POLR2H,ZWINT,PCNA,POLR2D,NCBP2,ERCC4,POLA2,ERCC3,PRIM1,DGUOK,PNP,RAD51,CSTF3,POLR1C,FEN1,ERCC8,TYMS,DUT,POLD3,RFC2,POLR2C,ITPA,RAE1,BRF2,RNMT,RPA3,POLR2K,RFC3,POLA1,NELFCD,TAF6,RRM2B,ARL6IP1,POLD1,NELFB,BCAP31,TARBP2,CLP1,SNAPC4,GTF2H3,CETN2,RFC5,ADRM1,DDB1,GTF3C5,TAF12,CCNO,ALYREF,UMPS,SUPT4H1,TAF13,SF3A3,NME4,GTF2H1,NT5C3A,BCAM,CANT1,SAC3D1,LIG1,ELOA,POLR2G
mitotic spindle	2.08e-06	1.92	183	ECT2,FSCN1,TPX2,KIF2C,CKAP5,BIRC5,FLNB,TRIO,ANLN,NEK2,CDK1,BRCA2,CENPE,FGD6,TTK,PLK1,DST,MYH9,MYH10,CCNB2,CENPF,NDC80,TLK1,VCL,FBXO5,DLGAP5,STAU1,KIF3C,PRC1,SASS6,TOP2A,BUB1,DYNC1H1,NUSAP1,ARAP3,KIF3B,LMNB1,KIF5B,ALS2,CEP72,BCAR1,KIF23,STK38L,FLNA,KIFAP3,KIF20B,KIF11,MAPRE1,MAP3K11,KPTN,CLASP1,CEP192,SMC4,KNTC1,PALLD,FARP1,SMC3,SEPTIN9,CENPJ,KATNA1,MARK4,NF1,KIF22,RFC1,LRPPRC,CDC42EP2,KIF15,PXN,PIF1,ABL1,CNTROB,CDC42BPA,CTTN,MARCKS,LATS1,YWHAE,LLGL1,TUBGCP5,SSH2,KATNB1,RICTOR,SYNPO,TUBA4A,TUBD1,MYO1E,SAC3D1,PLEKHG2,SMC1A,ALMS1,MID1IP1,CLIP2
glycolysis	2.85e-06	1.9	177	PLOD1,GNPDA1,MET,EXT1,STC1,HSPA5,P4HA1,AGRN,CHST1,RBCK1,STMN1,P4HA2,XYLT2,CDK1,PC,TPBG,EXT2,HOMER1,KIF20A,B4GALT2,TGFBI,DEPDC1,PLOD2,PKM,TPST1,CHST2,KDELR3,PGK1,PMM2,CD44,STC2,CHPF,ENO2,PYGL,CTH,PPIA,HMMR,PSMC4,PAXIP1,VEGFA,DDIT4,HK2,CLN6,LDHA,ARTN,COL5A1,ADORA2B,PYGB,IGFBP3
unfolded protein response	3.28e-06	2.04	100	EIF2S1,HSPA5,EXOSC2,YIF1A,CEBPB,PARN,MTHFD2,FKBP14,EXOSC4,ARFGAP1,IFIT1,SLC7A5,KDELR3,CALR,RRP9,H2AX,STC2,EIF4A3,LSM1,LSM4,KIF5B,PDIA6,CKS1B,VEGFA,DDIT4,IARS1,NOLC1,DDX10,EIF4EBP1,NOP14,KHSRP,SDAD1,SLC1A4,EXOSC10,TARS1,EXOSC5,PAIP1,FUS,EXOSC9,ASNS,EXOSC1
il6 jak stat3 signaling	1.51e-04	1.88	77	OSMR,STAT3,BAK1,IL1B,STAT1,TLR2,CXCL11,TNFRSF12A,CXCL10,PTPN2,STAT2,TNFRSF1A,CD44,IRF9,CXCL1,LTBR,JUN,SOCS3,PTPN1,IL6,IL2RA,CXCL9,IL15RA,IRF1,TNFRSF21,IFNGR1,PDGFC,CCR1,CCL7,CSF2,CSF3R,SOCS1,CD14,CBL,IL18R1,ITGB3,IFNGR2
angiogenesis	8.04e-04	1.95	31	STC1,SPP1,PTK2,PDGFA,OLR1,JAG2,ITGAV,VAV2,APP,COL5A2,VEGFA,POSTN,TNFRSF21,CXCL6,KCNJ8,TIMP1,LUM,COL3A1,VCAN
bile acid metabolism	1.08e-03	-1.65	101	EPHX2,SULT2B1,NR3C2,AR,SCP2,ISOC1,ABCA6,ALDH9A1,DIO2,HSD17B4,CAT,MLYCD,ABCA5,CH25H,PEX12,IDH2,CYP27A1,DIO1,NUDT12,LIPE,CROT,SULT1B1,ACSL1,PHYH,ABCD3,SLC27A2,RXRG,BBOX1,NR1H4,APOA1,HACL1,PEX11A,SOAT2,PEX1,CYP7B1,AGXT,ABCG4,SLC23A1,IDI1
uv response up	1.11e-03	1.71	140	TFRC,ICAM1,RPN1,DNAJA1,POLR2H,BAK1,CYB5R1,CCNE1,HNRNPU,CA2,CDK2,DDX21,STIP1,FURIN,GGH,GRINA,RHOB,BSG,H2AX,ATP6V1C1,ENO2,SIGMAR1,CHRNA5,FEN1,YKT6,PPT1,MMP14,KLHDC3,IL6,POLE3,PARP2,BMP2,PSMC3,IRF1,PDAP1,PPIF,SPR,CDC5L,SQSTM1,HTR7,TARS1,NPTX2,PPAT,GAL,EPCAM,COL2A1,LHX2,ASNS,HLA-F,LYN,SHOX2,UROD,GRPEL1
adipogenesis	1.17e-03	-1.51	180	CYP4B1,ALDH2,EPHX2,CAVIN2,ITIH5,BCKDHA,MARC2,ESRRA,SCP2,SPARCL1,CHCHD10,CRAT,TST,LIFR,SSPN,ADCY6,PPARG,CAT,MIGA2,GPX3,CMPK1,ACADL,SORBS1,ACADS,OMD,CIDEA,ELOVL6,HIBCH,ACADM,ECH1,AGPAT3,ATP5PO,SNCG,RIOK3,CDKN2C,LIPE,HADH,PHYH,TALDO1,DLAT,FZD4,ENPP2,ADIG,REEP6,QDPR,DGAT1,PTGER3,GBE1,SLC66A3,RREB1,NDUFA5,ARL4A,ACAA2,TOB1
apical junction	1.94e-03	1.6	182	CD276,LAMA3,ITGB4,ICAM1,LAMC2,FSCN1,PTK2,ADAM9,MPZL1,TGFBI,MYH9,MYH10,CDH3,IRS1,LAMB3,VCL,MSN,ITGB1,CERCAM,ITGA2,YWHAH,CDH8,GNAI1,VAV2,DHX16,ITGA3,MMP9,AMIGO2,RRAS,BMP1,PFN1,TIAL1,CD274,COL16A1,PLCG1,CNN2,SRC,PIK3R3,CNTN1,STX4,ACTN1,COL17A1,CD86
tgf beta signaling	1.94e-03	1.73	51	SERPINE1,PMEPA1,TGFBR1,SLC20A1,FURIN,ACVR1,KLF10,RAB31,SMAD7,BMP2,TGIF1,NCOR2,SMURF2,BMPR1A,SMAD1,THBS1,MAP3K7,SKIL,BMPR2,FKBP1A,HDAC1,BCAR3,SMURF1,UBE2D3,IFNGR2,PPP1CA,ID1,CDK9,SMAD3,LTBP2,PPP1R15A,ID3,ENG,XIAP
estrogen response early	2.95e-03	-1.51	177	KRT13,SLC1A1,GFRA1,FAM102A,CLIC3,SYNGR1,SULT2B1,ZNF185,SLC26A2,AR,SCNN1A,ANXA9,AQP3,CLDN7,CHPT1,DEPTOR,CXCL12,TJP3,KAZN,GAB2,TFF3,RAPGEFL1,ABLIM1,TIAM1,NPY1R,BAG1,SLC24A3,ABAT,CBFA2T3,MYB,SH3BP5,SYBU,TTC39A,KRT15,MLPH,THSD4,MINDY1,PGR,IL6ST,ELF3,KRT19,KCNK5,ADD3
hypoxia	3.51e-03	1.58	183	EXT1,STC1,HSPA5,ERRFI1,SERPINE1,P4HA1,CAV1,ADM,P4HA2,TPBG,TGFBI,KLF7,MYH9,PLAUR,ACKR3,EFNA1,TNFAIP3,SLC2A1,CHST2,KDELR3,PGK1,STC2,TGM2,NDRG1,CHST3,ENO2,PDGFB,NOCT,CAVIN3,JUN,VEGFA,DDIT4,HK2,LDHA,NFIL3,JMJD6,IL6,PFKFB3,COL5A1,ADORA2B,GAA,XPNPEP1,IGFBP3,CCN1,TIPARP,GPI,SLC25A1,B3GALT6,TES,SCARB1,CDKN1A,LOX,BGN,PAM,LARGE1,TMEM45A,NEDD4L,GPC4,TPST2,PFKP,GYS1,DDIT3,HEXA,MT1E,CAVIN1,HAS1,CCN2,ANGPTL4,HOXB9
kras signaling dn	7.79e-03	-1.43	176	TGM1,KRT4,SLC16A7,EFHD1,KRT13,SLC25A23,KLHDC8A,LYPD3,SELENOP,CLDN8,CD207,SOX10,CAMK1D,ZBTB16,EDAR,NRIP2,KRT15,SPRR3,SPTBN2,PDE6B,ITIH3,FGFR3,PRKN,SERPINA10,MAGIX,IDUA,CNTFR,TFAP2B,SCGB1A1,PTGFR,MFSD6,CPEB3,BARD1,TCL1A,EPHA5,MYOT,RGS11,YPEL1,CD40LG,ATP4A,MTHFR,GP1BA,NTF3,PAX3,NOS1,FGF22,KLK7,WNT16,ABCG4,CCDC106,PNMT,GP2,KMT2D,CLPS,C5,SLC38A3,SCN10A,MYO15A,ABCB11,PAX4,FSHB,GAMT
allograft rejection	1.15e-02	1.48	179	ICAM1,INHBA,WARS1,DYRK3,IL1B,MRPL3,STAT1,TLR2,CCL11,AARS1,ABCE1,RIPK2,ELF4,BRCA1,HIF1A,CD80,MMP9,TGFB2,AKT1,BCAT1,FLNA,IL6,IL2RA,TAPBP,IL12B,CXCL9,IL15,IRF7,HLA-E,IFNGR1,CD86,IL11,EIF4G3,TAP2,IFNG,CCR1,CCL7,MAP3K7,PRF1,SOCS5,IFNAR2,SOCS1,IGSF6,F2R,LYN,PSMB10,TRAF2,IL27RA,TIMP1,CCL5,GLMN,IFNGR2,LIF,MTIF2,NLRP3,GZMB,B2M,DARS1
il2 stat5 signaling	1.40e-02	1.44	184	ITGA6,SPRY4,PLEC,SPP1,P4HA1,LRRC8C,PTRH2,CCNE1,ODC1,CA2,FURIN,RHOB,IL1RL1,CXCL10,CDC6,TNFSF10,NCS1,ETV4,ANXA4,CD44,TGM2,NDRG1,ITGAV,PNP,MAPKAPK2,TWSG1,P2RX4,HK2,AHR,CKAP4,NFIL3,SLC1A5,NOP2,GSTO1,IL2RA,IGF1R,LCLAT1,BMP2,PRNP,PDCD2L,PLSCR1,IRF6,TNFRSF21,IFNGR1,NT5E,F2RL2,CD86,NFKBIZ,ICOS,SCN9A,MYC,TTC39B,BATF3,TNFRSF9,CSF2,CTLA4,RGS16,GUCY1B1,SOCS1,BMPR2,PUS1
myogenesis	1.40e-02	-1.38	177	CLU,PPP1R3C,ERBB3,SOD3,APOD,LDB3,GABARAPL2,FXYD1,GSN,LPIN1,CRAT,PKIA,FHL1,CFD,SSPN,COX7A1,MYH11,TNNC2,FOXO4,ABLIM1,BAG1,TNNT3,GPX3,VIPR1,PYGM,HDAC5,SIRT2,SH3BGR,SORBS1,PTGIS,MYBPC3,MYOM1,ENO3,ACSL1,PGAM2,SORBS3,MYOZ1,OCEL1,KLF5,MEF2C,MYLPF,IGF1,PSEN2,CKMT2,MB,MYL3,TNNI2,TCAP,AKT2,CASQ1,ATP2A1,SGCA,SH2B1,NOS1,ACTA1,FGF2
apoptosis	1.53e-02	1.47	144	PTK2,FEZ1,CAV1,DNAJA1,CDC25B,CCNA1,IL1B,TNFRSF12A,CDK2,SLC20A1,RHOB,DAP,BRCA1,PMAIP1,TNFSF10,TOP2A,AVPR1A,CD44,ENO2,SMAD7,CTH,PPT1,TGFB2,APP,PAK1,JUN,CASP7,IL6,BMP2,IRF1,DIABLO,IFNGR1,DNM1L,PPP2R5B,SQSTM1,CDKN1A,BCAP31,DFFA,BGN,PRF1,SAT1,GADD45A,DAP3,PLAT,F2R,CD14,BIK,PDGFRB,TIMP1,MMP2,DDIT3,LUM,BAX
fatty acid metabolism	2.98e-02	-1.35	131	TP53INP2,FMO1,HPGD,ACADVL,ETFDH,ACAA1,D2HGDH,ACSM3,ADH7,GPD1,CRAT,ALDH9A1,HSD17B4,ALDH3A1,MLYCD,PDHB,EPHX1,ACADL,CRYZ,ACADS,CIDEA,HMGCS2,BCKDHB,MCEE,CA4,HIBCH,SUCLG2,ACADM,ECH1,HSDL2,ENO3,ALDH3A2,BLVRA,HADH,ACSL1,SDHD
peroxisome	5.58e-02	-1.37	90	EPHX2,SULT2B1,SCP2,ACAA1,ISOC1,CRABP2,CRAT,ALDH9A1,CDK7,HSD17B4,PEX11B,CAT,MLYCD,ABCB1,VPS4B,CLN8,IDH2,CADM1,DIO1,ECH1,SCGB1A1,ACSL1,DHRS3,TSPO,ABCD3,SLC27A2,RXRG,SLC25A4
complement	7.36e-02	1.3	169	HSPA5,SERPINE1,MMP13,CEBPB,ADAM9,ANXA5,MSRB1,CA2,PLAUR,COL4A2,MMP12,TNFAIP3,PREP,PIK3CA,PDP1,OLR1,USP14,CTSC,CXCL1,TFPI2,PDGFB,FN1,MMP14,PLA2G7,CASP7,CTSB,IL6,PFN1,XPNPEP1,CBLB,SRC,LGMN,PLSCR1,IRF1,IRF7,STX4,CDH13,DUSP6,GNB4,KYNU,PPP4C,PCSK9,PHEX,CFB,PLAT,C1QC,LYN,GMFB,TIMP1,CCL5,DPP4,APOBEC3F,SH2B3,GZMB,MMP8,ATOX1,VCPIP1,SIRT6,GATA3,F3
wnt beta catenin signaling	9.61e-02	1.38	37	ADAM17,DKK1,JAG2,HEY1,GNAI1,CUL1,SKP2,HDAC2,PPARD,NCOR2,NCSTN,MYC,AXIN1
kras signaling up	1.03e-01	1.27	174	F2RL1,PLAU,SPP1,SCG5,MMP10,ADAM17,INHBA,PLEK2,PTGS2,IL1B,CA2,PLAUR,MMP11,ZNF639,TNFAIP3,ANO1,MMD,CXCL10,ITGA2,ETV4,GPNMB,MMP9,TRIB1,BMP2,DCBLD2,IGFBP3,GFPT2,WNT7A,HBEGF,AVL9,SERPINA3,ANXA10,DUSP6,PSMB8,BPGM,USP12,H2BC3,BTBD3,CSF2,IL7R,SOX9,RGS16,PDCD1LG2,CFB,PLAT,CCL20
protein secretion	1.40e-01	1.29	83	SCRN1,ATP1A1,AP2B1,DST,AP2M1,ADAM10,ABCA1,TMX1,RAB22A,CTSC,GLA,CLTC,SCAMP3,YKT6,PPT1,STAM,SGMS1,SEC24D,DNM1L,ATP6V1H,BET1,PAM,COG2,ANP32E
p53 pathway	1.68e-01	1.21	171	ITGB4,SEC61A1,ADA,ELP1,SLC3A2,BAK1,PROCR,PDGFA,GM2A,PCNA,SLC7A11,NUDT15,VDR,RNF19B,JAG2,NDRG1,TP63,RAP2B,APP,CSRNP2,JUN,DDIT4,SLC35D1,BMP2,CCNK,SPHK1,BLCAP,WRAP73,HBEGF,DNTTIP2,AEN,DRAM1,CDH13,TRAF4,SFN,TRIB3,UPP1,STOM,PHLDA3,CDKN1A,PLK2,RGS16,PTPRE,H1-2,SAT1,GADD45A,SOCS1,F2R,TNFSF9,SERPINB5,RAD51C,DDIT3,BAX,CLCA2,LIF,IRAK1,RHBDF2,SERTAD3,NINJ1,TSC22D1,CCP110,CDKN2A,TRIAP1
pi3k akt mtor signaling	1.80e-01	1.22	92	CDK1,CDK2,AP2M1,SLC2A1,RPTOR,CALR,STAT2,TNFRSF1A,CLTC,MAPKAP1,AKT1,RPS6KA1,CDK4,PFN1,TBK1,PLCG1,PIK3R3,SQSTM1,SFN,TRIB3,E2F1,MAPK9,GNGT1,CDKN1A,MAP3K7,ACACA,THEM4
cholesterol homeostasis	2.31e-01	1.21	66	STARD4,ERRFI1,ANXA5,SQLE,PLAUR,FBXO6,TNFRSF12A,AVPR1A,GNAI1,GLDC,NFIL3,TMEM97,LDLR,LGMN,PLSCR1,CXCL16,TRIB3
apical surface	2.57e-01	-1.18	41	RHCG,MAL,TMEM8B,LYPD3,ATP6V0A4,CRYBG1,GHRL,AKAP7,EFNA5,SRPX,CD160
coagulation	2.57e-01	1.16	123	MMP3,MMP1,PLAU,SERPINE1,MMP10,ADAM9,KLF7,PRSS23,MMP11,FURIN,MMP7,PREP,OLR1,ITGA2,MMP9,TFPI2,PDGFB,FN1,MMP14,CTSB,BMP1,PROC,LGMN,PEF1,F2RL2,DUSP6,THBS1
spermatogenesis	2.77e-01	1.15	122	IL12RB2,KIF2C,SCG5,NEK2,CDKN3,CDK1,CCNA1,DBF4,TTK,CCNB2,CSNK2A2,BUB1,PSMG1,IL13RA2,TOPBP1,MLF1,RPL39L
xenobiotic metabolism	3.31e-01	-1.07	176	ALDH2,F10,NDRG2,ACOX2,FMO1,DDAH2,PTGDS,ETFDH,GCKR,ACOX3,DHRS1,ADH7,EPHA2,ALDH9A1,PINK1,LEAP2,CAT,ALDH3A1,CYP2E1,AOX1,EPHX1,FETUB,CYP2J2,F11,CYB5A,ATOH8,CDO1,DCXR,CYP27A1,PROS1,ECH1,PMM1,CROT,PLG,TYR,FBLN1,PDK4
estrogen response late	3.91e-01	1.06	184	SLC16A1,LAMC2,RNASEH2A,PLAC1,STIL,CAV1,FLNB,HPRT1,CDC20,CCNA1,TPBG,KIF20A,PLK4,CA2,SNX10,PRSS23,CDC6,SLC7A5,RAB31,TOP2A,NRIP1,MICB,CD44,SLC29A1,GJB3,MYOF,TFPI2,GLA,ITPK1,GINS2,RBBP8,ST6GALNAC2,NCOR2,LSR,PPIF,DLG5,SERPINA3,ATP2B4,SFN,MEST,SLC1A4,FARP1,SCARB1,PTGES,SGK1,NXT1,DHRS2,GAL,LARGE1,DHCR7,AREG
hedgehog signaling	4.04e-01	1.09	35	MYH9,CDK6,HEY1,ADGRG1,VEGFA,TLE1,PML,ETS2,NRP2,NF1,SCG2,CELSR1
