pathway	padj	NES	size	leadingEdge
glycolysis	6.11e-06	1.92	172	SOX9,CENPA,HSPA5,KIF20A,P4HA1,MIF,CDK1,PKM,FKBP4,EXT2,DEPDC1,HMMR,PGK1,ERO1A,CD44,RBCK1,TGFBI,POLR3K,AGRN,CHPF,VEGFA,PMM2,MDH2,PPIA,B4GALT2,GOT2,STC1,HOMER1,G6PD,DDIT4,MET,ANKZF1,PLOD1,SLC25A10,CLN6,NASP,TALDO1,GPC4,HS6ST2,STC2,FUT8,LDHA,SRD5A3,NANP,NOL3,PSMC4,VCAN,KIF2A,COL5A1,IER3,GLCE,GNPDA1,PAXIP1,B3GALT6,ECD,RARS1,NSDHL,ALDOB,SAP30,EFNA3,STMN1,ME1,IRS2
epithelial mesenchymal transition	2.49e-05	1.83	177	WNT5A,TIMP1,MMP1,LRRC15,ITGA2,SERPINH1,SPP1,LOXL2,CD44,COL12A1,TGFBI,VEGFA,MMP3,PLOD3,CXCL1,PMEPA1,CDH11,COL4A1,THY1,INHBA,SFRP4,BGN,PLOD1,DKK1,COMP,TNFRSF11B,FAP,TGM2,CALU,P3H1,CTHRC1,GPX7,MATN3,COL5A2,LOX,ITGAV,ECM1,COLGALT1,SNTB1,OXTR,SERPINE1,COL11A1,COL6A3,LOXL1,THBS2,MEST,COL3A1,CXCL6,IL6,SPARC,VCAN,NNMT,COL5A1,TNFRSF12A,FSTL3,PDGFRB,AREG,COL4A2,LAMC2,CXCL8,ELN,NID2,TNC,LAMC1,PVR,COL5A3,MSX1,COL16A1,BDNF,MMP14,ITGB5,MXRA5,PPIB,COL8A2,GEM,PCOLCE,SDC1,COPA,SPOCK1,CAPG,SDC4,ITGB1,ENO2,MMP2,LGALS1,ITGA5,TPM4,CDH6,LUM,ADAM12,PTHLH,RHOB,RGS4,JUN,CCN2,FBN1,GLIPR1,PLAUR,EFEMP2,TFPI2,FN1,TIMP3,CCN1
mitotic spindle	2.49e-05	1.84	166	PRC1,KIF23,NEK2,DLGAP5,GEMIN4,EPB41L2,KIF2C,ESPL1,BIRC5,KIF11,CCNB2,KIF15,ARAP3,CDK1,KNTC1,NUSAP1,ECT2,MID1IP1,PLK1,ANLN,TUBA4A,CDC42EP1,BUB1,NDC80,KIF20B,CENPE,FBXO5,LLGL1,TTK,CENPF,INCENP,STK38L,CENPJ,BRCA2,ALS2,CEP250,LMNB1,SASS6,STAU1,KIF5B,TUBGCP3,KATNB1,MAP1S,CEP131,FSCN1,SEPTIN9,TUBD1,CEP72,SMC1A,ARHGEF3,MAPRE1,ARL8A,RASAL2,LRPPRC,SAC3D1,SMC3,KIF22,RFC1,KPTN,KIF3C,CDK5RAP2,MYH10,CNTRL,BIN1,CEP57,KATNA1,RASA1,WASF1,NF1
fatty acid metabolism	3.21e-04	-1.76	119	CD36,AOC3,EPHX1,SERINC1,ACO2,CD1D,CRAT,CA2,ECI2,SLC22A5,PRDX6,MAOA,UGDH,CA4,ETFDH,TP53INP2,HIBCH,HMGCS2,HSD17B11,ALAD,S100A10,ACOX1,SUCLG2,GSTZ1,ACADS,ACAA2,ACADM,CPT1A,DECR1,FABP2,ACSM3,ACADVL,FH,ALDH1A1,SUCLG1,YWHAH,HADH,EHHADH,PPARA,SDHA
bile acid metabolism	9.15e-04	-1.8	100	PEX19,ABCA6,ABCA1,OPTN,PHYH,TFCP2L1,ATXN1,ABCA8,EPHX2,ABCA5,PEX26,CYP27A1,NUDT12,CROT,PXMP2,BCAR3,NR3C2,HSD17B11,SLC23A1,RXRA,ABCD3,SCP2,PECR,SULT1B1,PEX11A,SLC22A18,ABCD2,ALDH1A1,CAT,PAOX
allograft rejection	1.71e-03	-1.59	171	CCR2,CCL19,STAB1,HCLS1,APBB1,ZAP70,CD1D,ITGAL,IL16,CD7,CD79A,MAP4K1,IRF4,STAT4,CCL5,HLA-DOB,TPD52,PTPRC,CD8A,HLA-DMB,CD96,CD3E,LTB,LY86,BCL10,HLA-E,HDAC9,TRAT1,FYB1,ST8SIA4,EGFR,TLR3,CXCL13,CTSS,FAS,HLA-DOA,GZMA,CD247,B2M,ITK,CD2,CD40LG,ACVR2A,NCF4,CD4,CD28,IL2RB,NCK1,EIF4G3,FASLG,CFP,HLA-A,ELANE,SPI1,ETS1,CRTAM,IL18RAP,CD3G,ELF4,IL18,KLRD1,TLR1,ACHE,CSF1,KRT1,HLA-DMA,TLR6,IL12RB1,GALNT1,SIT1
angiogenesis	2.43e-03	1.97	29	TIMP1,SPP1,VEGFA,PTK2,STC1,COL5A2,ITGAV,COL3A1,CXCL6,OLR1,VCAN,JAG2,MSX1,PF4,LPL,CCND2,KCNJ8,THBD,LUM
myogenesis	3.34e-03	-1.51	163	FHL1,MYLK,SSPN,GPX3,MEF2C,CD36,CKB,MYH11,GSN,FXYD1,CFD,LARGE1,CRAT,ADCY9,VIPR1,IGF1,FLII,BDKRB2,FOXO4,OCEL1,EFS,CHRNA1,PC,SH3BGR,SGCA,SH2B1,AGL,SPDEF,NCAM1,SORBS3,MYOM1,CDKN1A,DMD,LAMA2,SVIL,GABARAPL2,LDB3,TPM3,RIT1,MAPRE3,PYGM,SORBS1,DENND2B,ACHE,TNNI2,KLF5,MYH3,BAG1,DAPK2,PGAM2,GNAO1
uv response dn	6.02e-03	-1.55	120	NR3C1,PRKAR2B,NEK7,PLPP3,SYNE1,LPAR1,ARHGEF9,VLDLR,KCNMA1,EFEMP1,ATXN1,PIK3CD,MAGI2,CITED2,DLG1,PTPN21,TOGARAM1,KIT,SRI,PRKCE,RXRA,ATP2B1,AMPH,SLC22A18,RND3,BMPR1A,ACVR2A,ZMIZ1,DYRK1A,FBLN5,PMP22,PRKCA,KALRN,PTGFR,ERBB2,NFKB1,SNAI2,PDLIM5,MAP1B,DBP,PPARG
pancreas beta cells	7.46e-03	-1.79	37	PCSK2,GCG,SCGN,CHGA,SST,VDR,LMO2,FOXO1,NEUROD1,PAK3,SYT13,DPP4,SEC11A,NEUROG3,GCK,SRP14,MAFB,INSM1,ISL1,NKX2-2,ABCC8
xenobiotic metabolism	9.62e-03	-1.42	168	PDK4,CD36,EPHX1,TNFRSF1A,ACO2,CA2,ACP2,GSR,ENTPD5,MAOA,IGF1,UGDH,SLC46A3,CYP27A1,CDA,PMM1,SLC35D1,ETFDH,CROT,DHRS1,PAPSS2,HSD17B2,NDRG2,ACOX1,MAN1A1,ABHD6,PC,XDH,BLVRB,GCNT2,FBLN1,PPARD,IL1R1,FAS,ABCD2,CYP2J2,MARCHF6,CAT,ABCC3,SAR1B,ASL,HMOX1,UPP1,DDAH2,ITIH4,SLC6A12,DHRS7,APOE,CYP2C18,PTGR1,SPINT2,ADH5
uv response up	2.41e-02	1.45	140	H2AX,PRPF3,CTSV,FKBP4,LYN,SIGMAR1,TUBA4A,POLG2,NUP58,GRPEL1,HYAL2,DNAJB1,ICAM1,CDK2,DNAJA1,TYRO3,E2F5,CCNE1,GRINA,DDX21,CHRNA5,TARS1,TAP1,BID,PPIF,PPAT,CDC5L,AGO2,ASNS,POLE3,PARP2,CXCL2,RPN1,CDC34,IL6,STK25,PPT1,AP2S1,C4BPB,STIP1
androgen response	2.63e-02	-1.49	89	MAF,SELENOP,LIFR,SLC26A2,KRT19,SGK1,VAPA,PTK2B,GSR,TMPRSS2,GPD1L,IQGAP2,TPD52,PTPN21,NDRG1,TSC22D1,UAP1,MYL12A,SPDEF,NCOA4,B2M,ZMIZ1,UBE2J1,HSD17B14,KRT8,STK39,KLK2,FKBP5,ZBTB10,PDLIM5,TMEM50A,APPBP2,HMGCR,CCND3,HOMER2
wnt beta catenin signaling	2.81e-02	1.64	36	SKP2,KAT2A,HDAC2,LEF1,DKK4,MYC,AXIN2,DKK1,ADAM17,CUL1,NOTCH4,CTNNB1,NCOR2,NOTCH1,JAG2,AXIN1,CCND2,TP53,TCF7
tnfa signaling via nfkb	4.50e-02	1.38	173	CXCL11,CXCL10,CCND1,CD44,VEGFA,ICAM1,RELA,BHLHE40,MYC,TNFRSF9,CXCL1,PMEPA1,CXCL3,INHBA,PHLDA2,NAMPT,TAP1,LIF,RIPK2,DRAM1,TGIF1,PFKFB3,PANX1,FJX1,MSC,DUSP4,CEBPB,NFKBIE,CCL20,CXCL2,ETS2,SERPINE1,CXCL6,IL6,NFAT5,PLAU,OLR1,IER3,IL15RA,SLC16A6,NINJ1,AREG,TNFAIP6,LDLR,IL1B,FOSL1,KYNU,TNC,NFKB2,SOCS3,SPHK1,IRS2,DUSP2,SQSTM1,EGR3,TRAF1,MAP3K8,SERPINB2,PTGS2,TNFSF9
kras signaling up	4.90e-02	-1.31	161	RELN,IKZF1,GYPC,TMEM100,CMKLR1,ADAMDEC1,PIGR,SPON1,NAP1L2,F13A1,BMP2,PLAT,TSPAN7,CA2,GPNMB,BTBD3,MAP4K1,IL10RA,F2RL1,FUCA1,CROT,RABGAP1L,KLF4,LCP1,TSPAN1,HDAC9,CD37,PTPRR,CTSS,SCN1B,ABCB1,LY96,PRKG2,EMP1,FGF9,PCSK1N,NR1H4,NIN,ETS1,SCG3,BIRC3,CPE,TPH1
complement	8.33e-02	-1.28	160	GNG2,PIK3CG,CD36,KLK1,CTSO,CSRP1,DOCK10,SH2B3,PLAT,CPM,CA2,PSEN1,CCL5,RHOG,CDA,SIRT6,PRKCD,GMFB,LGALS3,PPP2CB,CTSS,GZMK,CASP7,C1QA,FDX1,GZMA,CP,LGMN,CASP5,KLKB1,IRF2,BRPF3,CD40LG,PFN1,DYRK2,C1QC,DUSP5,AKAP10,DPP4,RABIF,GNGT2,MMP15,SPOCK2,CASP10,TMPRSS6,SCG3
cholesterol homeostasis	9.08e-02	1.42	61	DHCR7,FASN,ALCAM,TMEM97,SCD,TM7SF2,FDPS,FADS2,SQLE,CXCL16,EBP,GPX8,TRIB3,ANXA5,TNFRSF12A,LDLR,MVK,FBXO6,CTNNB1,NSDHL
p53 pathway	1.05e-01	1.28	165	IRAK1,MAPKAPK3,GLS2,H2AW,SLC19A2,PCNA,NOL8,DNTTIP2,ELP1,CSRNP2,SERPINB5,CDH13,DDIT4,SLC7A11,PERP,RHBDF2,SLC3A2,TRIAP1,SESN1,TAP1,LIF,PROCR,DRAM1,INHBB,TPD52L1,F2R,RPL18,EPHA2,GPX2,CCP110,ADA,CD82,TRIB3,RGS16,TM4SF1,IER3,NINJ1,ZMAT3,WRAP73,RPL36,HSPA4L,ITGB4,PITPNC1,RAD51C,KLK8,ZFP36L1,NOTCH1,JAG2,SPHK1,CD81,PLK3,POLH,FDXR,RRP8,XPC,BAX,EI24,CCND2,DDIT3,TNFSF9,AEN,TP53,PHLDA3,SDC1
kras signaling dn	1.11e-01	-1.27	170	ZBTB16,THRB,SELENOP,PDK2,SIDT1,GDNF,TENT5C,SYNPO,SLC16A7,CLDN8,SGK1,TFCP2L1,HSD11B2,VPREB1,CAPN9,MYOT,SOX10,CAMK1D,KCNMB1,ABCB11,ASB7,INSL5,MTHFR,KCNE2,CD40LG,EDN2,EFHD1,CCDC106,GPRC5C,RSAD2,MFSD6,GAMT,FGFR3,PTGFR
estrogen response late	1.41e-01	1.24	169	DHCR7,GINS2,CDC6,KIF20A,PLK4,FKBP4,RNASEH2A,SCARB1,HPRT1,CCND1,CDC20,CD44,STIL,KLK10,NMU,SLC29A1,TRIM29,SULT2B1,IL17RB,TMPRSS3,PERP,SLC2A8,PLAAT3,SLC7A5,ANXA9,PPIF,TPD52L1,PLAC1,WFS1,DHRS2,MEST,GLA,DLG5,ABHD2,MDK,SLC1A4,KLK11,S100A9,SORD,AREG,HSPA4L,LAMC2,CELSR2,PLXNB1,ARL3,NCOR2,DUSP2,NXT1,CLIC3,XRCC3,EGR3,TFAP2C,MYB,MICB,METTL3,NAB2,IDH2,GJB3,SNX10,GAL
interferon alpha response	1.49e-01	1.28	76	CXCL11,OGFR,IFITM1,LAMP3,CXCL10,PNPT1,HELZ2,IFITM2,TAP1,RIPK2,PROCR,WARS1,GMPR
peroxisome	1.59e-01	-1.22	85	SLC25A4,CLN8,CRAT,ECI2,HSD11B2,ATXN1,EPHX2,HSD17B11,ACOX1,ABCD3,SCP2,BCL10,PEX11A,VPS4B,ABCD2,ABCB1,ALDH1A1,YWHAH,EHHADH,CAT,MVP,ESR2,DHRS3,ACOT8,ALDH9A1,TTR,STS,DLG4,RXRG,PEX11B,IDH1,ISOC1
interferon gamma response	1.80e-01	-1.19	168	FGL2,TXNIP,SSPN,CMKLR1,SLAMF7,ITGB7,MARCHF1,IRF4,IL10RA,STAT4,CCL5,P2RY14,EIF4E3,SECTM1,NFKBIA,SRI,SPPL2A,VAMP8,ST8SIA4,DDX60,FAS,TNFSF10,CASP7,GZMA,VCAM1,METTL7B,B2M,GPR18,IRF2,ARL4A,CDKN1A,MYD88,UPP1,MVP,IL2RB,CD69,BANK1,RSAD2,IL18BP,HLA-A,CSF2RB,RIPK1,TOR1B,ZBP1,PELI1,IFIT1,PARP12,NFKB1,SAMD9L,HLA-DMA,CD38,PLA2G4A,SP110,CASP3,ISOC1,IL15,IFIT2,CIITA,DDX58,IL4R
spermatogenesis	2.19e-01	1.18	117	NEK2,EZH2,KIF2C,CCNB2,CDK1,CDKN3,NCAPH,BUB1,TTK,PSMG1,CLPB,AGFG1,TALDO1,IDE,DBF4
reactive oxygen species pathway	2.20e-01	1.24	43	GPX4,SBNO2,SRXN1,ERCC2,PRDX2,G6PD,PTPA,ABCC1,PRDX1,PRDX4
il2 stat5 signaling	2.21e-01	-1.15	174	FGL2,SCN9A,CD48,WLS,GLIPR2,AHNAK,BMP2,SHE,CA2,ITIH5,IL1R2,RORA,IRF4,IL10RA,SPRED2,CDC42SE2,SH3BGRL2,MUC1,FAM126B,CD79B,SMPDL3A,RABGAP1L,NDRG1,P2RX4,LTB,GALM,SOCS2,TLR7,ETFBKMT,MXD1,SNX9,TIAM1,TNFSF10,ABCB1,ENPP1,FLT3LG,EMP1,ARL4A,CTSZ,TNFRSF21,HK2,IRF6,IL2RB
notch signaling	2.90e-01	1.19	25	WNT5A,KAT2A,CCND1,WNT2,NOTCH3,HEYL,CUL1,LFNG,SAP30,NOTCH1
pi3k akt mtor signaling	2.90e-01	-1.14	85	TNFRSF1A,CAMK4,CFL1,PRKAA2,RPS6KA1,MKNK2,EGFR,TIAM1,DUSP3,CAB39,PDK1,PFN1,CDKN1A,MYD88,MAPK10,VAV3,GNA14,NCK1,SMAD2,FASLG,PAK4,RIT1,ACTR2,RIPK1,CLTC,MAPK1,RAF1,UBE2D3,SFN
apoptosis	3.34e-01	1.1	137	TIMP1,GPX4,CCND1,CD44,PMAIP1,LEF1,CDK2,DNAJA1,RELA,CDC25B,PTK2,BRCA1,BGN,TAP1,BID,F2R,BCAP31,PEA15,WEE1,KRT18,GNA15,BCL2L1,EBP,IL6,PPT1,DFFA,CASP2,IER3,TNFRSF12A,PDGFRB,HMGB2,IL1B,DNM1L,DIABLO,CTNNB1,GPX1,FDXR,SQSTM1,BIK,IFITM3,EGR3,EREG
estrogen response early	3.87e-01	1.06	166	DHCR7,FASN,MYBBP1A,FKBP4,SCARB1,CCND1,SLC19A2,CD44,PMAIP1,KLK10,PODXL,BHLHE40,MYC,ISG20L2,SULT2B1,IL17RB,TMPRSS3,SLC2A1,WWC1,SLC39A6,ZNF185,PLAAT3,TGM2,SLC7A5,ANXA9,STC2,INHBB,PPIF,TPD52L1,WFS1,DHRS2,KRT18,GLA,ABHD2,SLC1A4,SYBU,AREG,CELSR1,CELSR2,ARL3,NCOR2,NAV2,NXT1,CLIC3,EGR3,TFAP2C,MYB,MICB
protein secretion	3.87e-01	-1.08	86	SSPN,ABCA1,VPS45,MON2,TPD52,DST,STX12,CD63,EGFR,VPS4B,RAB9A,AP1G1,SH3GL2,VAMP3,GOLGA4,GALC,ATP1A1,CLCN3,SNX2,SNAP23,NAPA,KIF1B,TSPAN8,RER1,CLTC,MAPK1
coagulation	4.32e-01	1.04	121	CFB,TIMP1,CFI,CTSV,MMP1,ITGA2,F2RL2,MMP3,MMP10,MMP9,PREP,COMP,MMP7,CTSH,SERPINE1,C2,PLAU,OLR1,CTSK,SPARC,DUSP14,USP11,LTA4H,KLK8,F12,MMP11,PF4,CTSB,MMP14,SERPINB2,GNB2,ADAM9,PDGFB,KLF7
tgf beta signaling	4.36e-01	1.06	45	PMEPA1,MAP3K7,ACVR1,TGIF1,SMURF2,SMURF1,TGFBR1,SKIL,SERPINE1,SMAD6,CTNNB1,NCOR2,FNTA,SKI,ENG
inflammatory response	5.50e-01	0.99	193	CXCL11,TIMP1,SLC11A2,IFITM1,LAMP3,CXCL10,PDPN,LYN,SLC7A1,ICAM1,RELA,TNFSF15,MYC,TNFRSF9,INHBA,MET,NAMPT,LIF,RIPK2,NOD2,IRAK2,ADRM1,SELE,CCL20,SERPINE1,GNA15,CD70,CD82,CXCL6,IL6,OLR1,RGS16,IL15RA,TNFAIP6,CD55,LDLR,CXCL8,CCL24,IL1B,AHR,DCBLD2,SPHK1,PVR,OSM,EREG,AQP9,ITGB8,MMP14,EIF2AK2,NMI,NDP,CXCL9,ATP2C1,TNFSF9,TLR2,FFAR2,SEMA4D,CALCRL,IL1A,CLEC5A,FPR1,HPN,C5AR1
il6 jak stat3 signaling	6.13e-01	-0.94	79	A2M,CD36,TNFRSF1A,ITGA4,IL1R2,ACVRL1,LTB,CD14,IL1R1,CXCL13,IL10RB,FAS,IL6ST,EBI3,IL17RA,MYD88,STAM2,HMOX1,TNFRSF21,PLA2G2A,CSF2RB,CSF1,CD38,ACVR1B,IL12RB1,IFNGR2,BAK1
hedgehog signaling	7.12e-01	0.88	34	ADGRG1,VEGFA,THY1,PML,AMOT,NRCAM,ETS2,CELSR1,SHH,RASA1,NF1
