pathway	padj	NES	size	leadingEdge
complement	1.01e-02	1.45	179	FYN,PHEX,GZMK,CPQ,CP,WAS,PLEK,LTF,CSRP1,F5,GZMA,GNAI2,APOC1,MMP14,LRP1,FCN1,CASP5,CCL5,MAFF,GZMB,PIK3CG,PLG,PIK3R5,CTSH,APOBEC3G,CDA,F10,APOBEC3F,GP1BA,APOA4,CASP10,CFH,CASP7,TNFAIP3,CPM,CBLB,SERPING1,ITGAM,C2,CTSS,IRF7,IRF2,PIM1,KLK1,CR1,HNF4A,C1R,MMP8,CFB,RHOG,C3,C4BPB,SERPINE1,SIRT6,S100A9,PLA2G7,PDGFB,ZEB1,LCK,MMP12,ADRA2B,GATA3,LCP2,SERPINA1,TMPRSS6,MSRB1,KYNU,C1QA,CD40LG,CTSB,FCER1G,GP9,F7,DGKG,PRCP,C1S,LGALS3,TFPI2,GNAI3,ITIH1
kras signaling up	1.10e-02	1.43	190	GYPC,MMP11,CD37,IL2RG,CXCR4,PDCD1LG2,RETN,IL10RA,TNFRSF1B,TMEM176A,CMKLR1,C3AR1,F13A1,F2RL1,PRDM1,MAP3K1,MPZL2,PIGR,LCP1,SERPINA3,IL7R,TLR8,PRRX1,GPNMB,KLF4,TFPI,CROT,ADAM8,CSF2,ETS1,PLEK2,PECAM1,DOCK2,CSF2RA,APOD,CFH,ARG1,PLVAP,MAP4K1,ITGBL1,CAB39L,GPRC5B,JUP,TNFAIP3,IKZF1,TRAF1,TMEM176B,LAT2,PPBP,NR0B2,GFPT2,MMP9,DCBLD2,CTSS,SEMA3B,EMP1,CFB,SOX9,ANGPTL4
uv response up	1.49e-02	-1.48	152	ALAS1,PPP1R2,CCK,HSPA13,SELENOW,TUBA4A,STK25,ENO2,DLG4,ASNS,SLC25A4,PSMC3,AP2S1,CDC5L,ATP6V1F,PARP2,TFRC,NPTX2,GRPEL1,ATP6V1C1,OLFM1,NPTXR,FEN1,GCH1,MAPK8IP2,GGH,CDO1,PPT1,KLHDC3,DNAJA1,CYB5B,CDC34,ALDOA,RASGRP1,UROD,NUP58,CHKA,POLE3,SULT1A1,RFC4,TARS1,EPCAM,CLTB,EIF5,DGAT1,CTSV,BSG,CREG1,RPN1,GAL,RXRB,TGFBRAP1,POLR2H,SIGMAR1,NXF1,BID,PRKCD,GRINA,PTPRD,PPIF
apical junction	1.69e-02	1.37	176	ITGB4,SORBS3,EGFR,MAP3K20,SYK,ALOX15B,BMP1,RRAS,GNAI2,GRB7,CLDN15,INPPL1,TSPAN4,CLDN4,VASP,MPZL2,CDH4,CLDN7,ITGA10,TGFBI,CD34,CLDN9,TJP1,ICAM4,VCAN,CD86,CLDN18,CLDN5,PTPRC,PECAM1,CDH15,RAC2,TNFRSF11B,MMP2,FYB1,LAMA3,MPP5,JUP,CLDN11,TRAF1,CNN2,NRAP,CD99,MMP9
myc targets v2	1.99e-02	-1.57	52	SRM,IMP4,RABEPK,NOLC1,CBX3,FARSA,NDUFAF4,EXOSC5,BYSL,PPRC1,MPHOSPH10,TFB2M,TMEM97,AIMP2,MYBBP1A,SUPV3L1,MRTO4,MCM4,WDR74,TBRG4,PUS1
estrogen response early	2.86e-02	1.32	186	MUC1,INHBB,GJA1,BCL2,FOXC1,MED13L,LAD1,AFF1,HES1,DHRS3,SVIL,PAPSS2,THSD4,IGF1R,ELF1,RHOD,P2RY2,ELF3,NAV2,CLDN7,CD44,MINDY1,ANXA9,TPD52L1,MYOF,CALCR,SLC7A2,ZNF185,MLPH,KLF4,HSPB8,PGR,FCMR,ALDH3B1,KRT19,TFF3,DEPTOR,TOB1,CELSR1,SOX3,TSKU,MYC,IL17RB,SEMA3B,ADD3,SCNN1A,SLC2A1,KRT13,GAB2,WFS1,RHOBTB3,SULT2B1,TMPRSS3,WWC1,CXCL12,KRT8,PMAIP1,RAB17,B4GALT1,RPS6KA2,SFN,MAST4
reactive oxygen species pathway	5.71e-02	-1.52	43	GLRX2,GLRX,STK25,TXN,NDUFB4,CDKN2D,NDUFS2,HMOX2,LAMTOR5,SOD1,GPX4,MSRA,IPCEF1,PRDX4,PRNP,ATOX1,PFKP,PRDX2,TXNRD2,OXSR1
tgf beta signaling	7.10e-02	1.43	49	BCAR3,ID3,TGIF1,HIPK2,BMPR1A,WWTR1,TJP1,HDAC1,TGFBR1,SMAD6,JUNB,SMURF2
peroxisome	7.45e-02	-1.38	94	PEX11B,STS,RDH11,CTPS1,ITGB1BP1,HRAS,DLG4,SLC25A4,CDK7,YWHAH,DHCR24,ABCC8,IDI1,ACSL4,FDPS,ERCC3,VPS4B,SLC23A2,MSH2,ACOT8,SOD1
cholesterol homeostasis	1.02e-01	-1.37	56	LGMN,HMGCR,SC5D,HMGCS1,IDI1,TM7SF2,EBP,ACAT2,FDPS,TMEM97,ALDOC,PCYT2,CHKA,ETHE1,GNAI1,NSDHL,ATXN2,GLDC,PDK3,MVD
apical surface	1.50e-01	1.34	34	IL2RG,SRPX,GAS1,EPHB4,RHCG,BRCA1,CROCC,ATP8B1,DCBLD2,LYPD3,IL2RB,CD160,B4GALT1,GATA3,HSPB1
wnt beta catenin signaling	1.72e-01	1.3	34	TCF7,HEY2,NOTCH1,RBPJ,DVL2,TP53,PTCH1,WNT6,WNT1,LEF1,MYC,FZD1,AXIN1,FRAT1,SKP2,CTNNB1,PPARD,NCSTN
xenobiotic metabolism	1.72e-01	1.15	181	SLC1A5,CASP6,CES1,SMOX,ABCC3,NINJ1,EPHA2,PAPSS2,ACOX2,CYP4F2,GSTA3,DDAH2,MT2A,SLC6A12,ALDH3A1,IL1R1,PLG,CYP27A1,CYP1A2,EPHX1,TNFRSF1A,CROT,CDA,F10,SERPINA6,SLC12A4,TGFB2,ARG1,JUP,CCL25,PYCR1,ACSM1,TMEM176B,F11,AKR1C3,ALDH9A1,ABCC2,DDC,COMT,CAT,HNF4A,IGFBP1,VNN1,CFB,HRG,AOX1,FAS,FBP1,PDK4,ESR1,GCKR,CYP17A1,XDH,HMOX1,SERPINE1
glycolysis	1.91e-01	-1.19	183	PPFIA4,MDH1,GLRX,POLR3K,RARS1,FAM162A,PGK1,PPIA,GOT1,ENO2,MDH2,PAM,TXN,DLD,MIF,VLDLR,DPYSL4,GOT2,AKR1A1,LDHA,TPI1,CHST1,ERO1A,CHST2,GNPDA1,PRPS1,PMM2,B4GALT7,PSMC4,SRD5A3,SOD1,ME1,ALDOA,GNE,RPE,COPB2,AGL,HAX1,TSTA3,STMN1,ME2,CITED2,KIF2A,NT5E,SDHC,NSDHL,B3GAT3,TALDO1,PKM,ECD,PFKP,GPC1,HSPA5,CTH,PDK3,ARPP19
pi3k akt mtor signaling	2.30e-01	-1.21	95	PLCB1,MAPK10,UBE2N,TSC2,CLTC,HRAS,RAC1,TBK1,ACTR2,MAPK9,AP2M1,CAB39,ACTR3,PIN1,MAPK1,ACACA,PIK3R3,PRKAG1,RALB,CAMK4,CFL1,TIAM1,YWHAB,PPP1CA,GRB2,CSNK2B,VAV3,DDIT3,PIKFYVE,DUSP3,PRKCB,ECSIT,MAP3K7,PFN1,ARHGDIA,CALR,EIF4E
e2f targets	3.16e-01	-1.12	182	JPT1,SLBP,RANBP1,GINS1,CTPS1,RAD51C,NOLC1,MLH1,RPA3,CSE1L,POP7,RFC3,UBE2S,TFRC,TUBB,PDS5B,TUBG1,MAD2L1,CDKN3,MCM2,PRKDC,PRPS1,RBBP7,TRA2B,RPA2,TRIP13,UBR7,MSH2,NUDT21,KPNA2,SNRPB,H2AZ1,EIF2S1,RAD51AP1,STMN1,PPP1R8,RFC2,PRDX4,HNRNPD,DCK,MCM4,MCM6
androgen response	3.28e-01	-1.13	95	HMGCR,STK39,TPD52,VAPA,GPD1L,SPCS3,SRP19,HMGCS1,PTK2B,TMEM50A,DHCR24,UAP1,IDI1,ACSL3,SRF,INPP4B,AKAP12,APPBP2,XRCC5,DNAJB9,ANKH,SMS,UBE2I,TSC22D1,ARID5B,ABHD2,ACTN1,ELL2
apoptosis	3.28e-01	1.08	154	TGFBR3,CASP6,RELA,LMNA,CDK2,WEE1,BGN,TNFRSF12A,PDGFRB,CASP8,PLCB2,CD44,BIK,F2R,ERBB2,PRF1,CD2,BRCA1,IL18,TGFB2,IFNB1,MMP2,CASP7,TSPO,DCN,TXNIP,CREBBP,CAV1,LEF1,ANXA1,NEDD9,EMP1,FAS,IL1A,ISG20,TIMP3,HMOX1,BTG2,IGF2R,DPYD,CDKN1A,BCL2L11,PMAIP1,DFFA,ROCK1,HSPB1,CFLAR
uv response dn	4.24e-01	1.04	141	FYN,NFKB1,TGFBR3,GJA1,IGFBP5,NIPBL,NOTCH2,RXRA,BMPR1A,MT1E,IGF1R,DAB2,PDGFRB,NEK7,ERBB2,PTPN21,NFIB,TJP1,LAMC1,COL1A1,CDK13,TFPI
interferon alpha response	4.70e-01	1.05	77	CSF1,TENT5A,TRIM5,GMPR,ELF1,CASP8,SELL,IL4R,TXNIP,LAMP3,IL15,GBP2,IRF7,IRF2,RIPK2,TRIM14,ISG20,CD74,RTP4,IFITM2,TRIM21,IFITM3,CCRL2,IFIH1,OASL,TRAFD1,C1S,DDX60,PSMB8,IFITM1,SP110
