pathway	padj	NES	size	leadingEdge
xenobiotic metabolism	8.29e-10	1.97	198	NINJ1,BLVRB,MT2A,HMOX1,HSD11B1,POR,GSS,PC,ACOX2,GSTO1,PYCR1,PTGDS,NPC1,PMM1,APOE,ID2,CA2,TNFRSF1A,CES1,BCAR1,AKR1C3,SLC35B1,SSR3,FAH,CNDP2,CYB5A,CYP2J2,COMT,FBP1,ACP2,CYP27A1,DHRS7,UPP1,PTS,PEMT,ABHD6,EPHA2,SLC6A12,FAS,ALAS1,LPIN2,CYP2S1,FMO3,IL1R1,SERPINE1,CBR1,FBLN1,PDLIM5,IDH1,LCAT,RBP4,PTGES,CYP26A1,PPARD,ETS2,ABCD2,PGD,PGRMC1,LONP1,GCLC,AQP9,ACP1,NFS1,HPRT1,EPHX1,ADH5,SAR1B,MCCC2,SERTAD1,PROS1,ALDH9A1,TMEM97,VNN1,TPST1,MTHFD1,DCXR,GSR,TDO2,FMO1,SMOX,ALDH2
adipogenesis	2.01e-09	1.96	197	MGST3,POR,ECHS1,DHRS7B,STOM,C3,PEX14,TST,SQOR,APOE,NABP1,ENPP2,SLC19A1,SOD1,UQCRQ,ELOVL6,FAH,PPARG,COQ3,SLC25A10,COQ9,ITIH5,QDPR,AGPAT3,GPX3,COX7B,DHRS7,SULT1A1,NDUFB7,GPX4,UCK1,MGLL,PEMT,PLIN2,NDUFS3,DECR1,SLC5A6,PIM3,ESRRA,DGAT1,RMDN3,ORM1,LPL,IFNGR1,ATP1B3,DHCR7,IDH1,COL15A1,COL4A1,UQCR11,ME1,LAMA4,ITGA7,ADIPOQ,YWHAG,CD151,LIFR,CPT2,MYLK,NDUFAB1,FZD4,ELMOD3,IDH3G,PREB,SLC27A1,JAGN1,PGM1,MTCH2,SPARCL1,CAVIN1,HIBCH,CYC1,EPHX2,AIFM1,IMMT,ALDH2,ABCB8,TALDO1,RNF11,UQCR10,ESYT1,SDHB,ACAA2,ACADL,MDH2,COQ5,GPAM,RETSAT,SUCLG1,CD36,SCP2,BCL2L13,NKIRAS1,ATP5PO,ABCA1,ALDOA,COX8A,SLC1A5,CHCHD10,COX6A1,PHYH,ECH1,MIGA2,DLD,DLAT,MAP4K3
allograft rejection	3.12e-09	1.94	198	CFP,TLR2,GZMA,CCL5,IGSF6,GBP2,IL10,TAP1,CXCL9,MMP9,CCR1,C2,RPL39,CAPG,JAK2,LCP2,CXCR3,WARS1,IL18,CD4,HLA-A,DEGS1,CCL4,CXCL13,CD8A,TRAT1,ZAP70,GZMB,STAB1,TIMP1,CD7,IL12A,CRTAM,CCL11,PRF1,IL6,CCR5,IL15,GALNT1,SRGN,IFNG,STAT4,TRAF2,CCND2,FAS,CD2,AKT1,CCL19,STAT1,DYRK3,IFNGR1,CD3D,CD3G,CCL22,CD247,MTIF2,CD8B,IRF4,RPS19,IL18RAP,IL1B,CCL2,NME1,CSF1,UBE2D1,F2R,THY1,ITK,CD96,CCR2,FGR,IL2RB,IL2RA,ITGB2,CD28,CD3E,MRPL3,CDKN2A
mtorc1 signaling	1.77e-08	1.9	196	CTSC,PSMB5,CFP,GLA,AK4,CDKN1A,SCD,ATP6V1D,DDIT3,LGMN,CCT6A,HK2,WARS1,PSMC2,PSMA3,SLC37A4,ELOVL6,SC5D,NFIL3,CD9,BHLHE40,QDPR,ATP5MC1,ACACA,SQSTM1,PSMD13,POLR3G,RPN1,NAMPT,CACYBP,SLA,PSMG1,NUFIP1,NUPR1,DHCR7,PNP,IDH1,SLC7A5,FGL2,PRDX1,PPP1R15A,RDH11,HMBS,ME1,GLRX,EEF1E1,CALR,TFRC,G6PD,GCLC,TUBG1,HPRT1,PSMC6,RAB1A,PLOD2,DHCR24,CDC25A,PGM1,HSPD1,ITGB2,TMEM97,SDF2L1,PSMA4,PPA1,ETF1,GSR,INSIG1,TRIB3,IMMT,SERP1,MLLT11,MTHFD2,VLDLR,SORD,GPI,LDHA,IGFBP5,SLC9A3R1,EGLN3,ARPC5L,SERPINH1,PIK3R3,PSMD12,FADS2,HSPA9,FDXR,EIF2S2,PSMD14,PGK1,ENO1,TPI1,SQLE,IFRD1,ALDOA,SLC1A5,UNG,TXNRD1,PSPH,PSAT1,EPRS1,ADIPOR2,STIP1,RRM2,COPS5,PPIA,HSPE1,PLK1,XBP1,UCHL5,LTA4H,MCM4,PFKL,PITPNB
hypoxia	6.05e-08	1.86	200	CSRP2,MT2A,HMOX1,RRAGD,AK4,HEXA,PFKP,CDKN1A,ADM,IER3,MT1E,DDIT3,JMJD6,S100A4,SDC4,IGFBP3,HK2,COL5A1,ENO3,CAVIN3,GAA,SLC37A4,SRPX,CHST2,MAFF,NFIL3,NDRG1,ACKR3,GRHPR,BGN,BHLHE40,TGFBI,FBP1,IL6,ALDOB,ADORA2B,FOSL2,P4HA2,PLIN2,DCN,FAM162A,SERPINE1,ANXA2,CAV1,CCN1,NEDD4L,ERRFI1,ATF3,TPBG,PPP1R15A,NAGK,F3,TNFAIP3,NDST2,ILVBL,GLRX,HDLBP,PAM,CCN5,PLAUR,GALK1,PGM1,SELENBP1,CAVIN1,LXN,SDC3,EFNA1,MXI1,GYS1,KDELR3,KLF6,VLDLR,PIM1,GPI,LDHA,VEGFA,TPST2,EXT1,SDC2,TMEM45A,MIF,PDGFB,PGK1,ENO1,TPI1,SAP30,CCN2,XPNPEP1,TGM2,ALDOA
glycolysis	9.24e-08	1.85	198	RRAGD,SRD5A3,FKBP4,AK4,PC,PFKP,TXN,GNPDA1,IER3,IGFBP3,HK2,EXT2,MIOX,COL5A1,SOD1,SLC37A4,CHST6,CHST2,AKR1A1,SLC25A10,B3GAT1,CYB5A,TGFBI,MPI,GYS2,B4GALT2,ALDOB,ADORA2B,P4HA2,PMM2,DCN,IL13RA1,MERTK,FAM162A,B3GNT3,GLCE,IDH1,ARTN,TPBG,PYGL,RBCK1,ME1,GLRX,HDLBP,FBP2,PLOD1,PRPS1,PAM,RPE,SPAG4,G6PD,GCLC,PPP2CB,DSC2,NANP,CD44,PLOD2,GALK1,ALDH9A1,SLC25A13,TPST1,SDC3,NSDHL,MXI1,GYS1,FUT8,TSTA3,GOT2,KDELR3,TALDO1,VLDLR,LDHA,POLR3K,PGAM1,VEGFA,EGLN3,EXT1,CAPN5,GALE,MDH2,SDC2,PYGB,CENPA,MIF,PGK1,RARS1,ENO1,TPI1,SAP30,MDH1,ALDOA
estrogen response late	3.41e-06	1.75	200	BLVRB,GLA,PPIF,FKBP4,S100A9,ACOX2,FOXC1,TST,SGK1,FRK,ID2,JAK2,MYB,CA2,CCND1,FABP5,ARL3,SERPINA1,SCUBE2,LTF,CD9,DNAJC12,TFPI2,PDLIM3,SLC26A2,SLC2A8,HOMER2,ASS1,CDH1,SLC27A2,BATF,NXT1,FARP1,NBL1,CAV1,CXCL12,DHCR7,NCOR2,SLC7A5,IMPA2,TPBG,PTGES,IGSF1,CKB,CYP26B1,KLF4,ABCA3,FKBP5,TIAM1,RAB31,CD44,PERP,KCNK5,HPRT1,CCN5,UNC13B,CPE,CELSR2,IL6ST,DCXR,TSTA3,FGFR3,PLXNB1,SLC24A3,DUSP2,SORD,TMPRSS3,RNASEH2A,AFF1,SLC9A3R1,FLNB,IDH2,ATP2B4,BTG3,GALE,NPY1R
il6 jak stat3 signaling	5.32e-06	1.97	87	ACVRL1,HMOX1,TLR2,CXCL9,TNFRSF1B,CCR1,CXCL10,CXCL11,TNFRSF1A,CD14,CXCL13,CD9,IL15RA,CXCL3,TNFRSF21,IL1R2,IL6,IL10RB,A2M,IL13RA1,FAS,LTBR,STAT1,IL1R1,IFNGR1,IL18R1,OSMR,BAK1,PLA2G2A,IL1B,PTPN1,CSF1,CD44,EBI3,CSF2RA,CXCL1,IL2RA,IL6ST,ACVR1B,TNFRSF12A,IL3RA,PIM1,CSF3R,IFNGR2,IRF1,CD36,TYK2
kras signaling up	5.32e-06	1.74	198	GPNMB,HSD11B1,GFPT2,PLAU,GNG11,TMEM158,C3AR1,TNFRSF1B,MMP9,ADGRA2,BMP2,CXCL10,ID2,LY96,CA2,YRDC,APOD,ENG,IGFBP3,EMP1,ADAMDEC1,ACE,FUCA1,TLR8,SPRY2,PLAT,PIGR,HBEGF,CMKLR1,CLEC4A,MAFB,CFH,FCER1G,DUSP6,TMEM176A,CCND2,PDCD1LG2,SCN1B,CFHR2,TSPAN7,TRAF1,IL7R,EPB41L3,MALL,G0S2,RBP4,TMEM100,PPP1R15A,IL33,VWA5A,TNFAIP3,KLF4,SPP1,BPGM,NRP1,GLRX,F13A1,SCG5,IL1B,GADD45G,ADGRL4,CSF2RA,EPHB2,PLAUR,GPRC5B,CPE,SPARCL1,ITGB2,PRRX1,TRIB1,ADAM8,PSMB8,BTBD3
uv response up	6.24e-06	1.79	158	HMOX1,PPIF,TAP1,FKBP4,CLTB,CCNE1,MGAT1,BMP2,TST,CA2,DNAJA1,PDLIM3,ACAA1,IL6,GPX3,SQSTM1,SULT1A1,HLA-F,CNP,RPN1,SLC6A12,ATP6V1F,ALAS1,DGAT1,SELENOW,CDC34,CREG1,NFKBIA,ATF3,GRINA,PPT1,SPR,BAK1,PTPRD,GGH,TFRC,SLC25A4,PRKACA,BID,SLC6A8,STK25,EPHX1,RFC4,IL6ST,CASP3,JUNB,FMO1,HYAL2,PARP2,POLR2H,CTSV,SOD2,TARS1,TMBIM6,NKX2-5,NXF1,IGFBP2,BTG3,ICAM1,AP2S1,WIZ,RXRB,IRF1
interferon alpha response	1.43e-05	1.85	94	GBP2,TAP1,CCRL2,CXCL10,IFITM3,CXCL11,GBP4,MOV10,WARS1,PSMA3,IFITM1,PROCR,LGALS3BP,IFITM2,DHX58,IL15,TMEM140,IFI27,RTP4,CNP,UBE2L6,C1S,IFI44,CASP1,PSME1,PLSCR1,LAMP3,IFI35,MVB12A,BATF2,PNPT1,PSMB9,LY6E,CSF1,LPAR6,ISG15,LAP3,PARP12,PSMB8,B2M,HLA-C,NMI,USP18,TDRD7,TRIM21,TENT5A,IFIT2,IRF1,TRIM14
fatty acid metabolism	1.84e-05	1.77	154	IL4I1,LGALS1,CBR3,ECHS1,BLVRA,GLUL,CA2,ALDH1A1,ENO3,AOC3,PRDX6,UROS,GRHPR,ACAA1,ECI2,HCCS,MGLL,PTS,APEX1,DECR1,UBE2L6,CBR1,PSME1,ACSL1,IDH1,G0S2,FASN,RDH11,ME1,FH,EHHADH,SMS,CPT1A,CPOX,CPT2,S100A10,ACADVL,IDH3G,EPHX1,ECI1,DHCR24,SDHD,GCDH,ALDH9A1,VNN1,NSDHL,HSD17B10,HMGCL,HIBCH,ACOT8,HPGD,TDO2,NTHL1,FMO1,ACAT2,CEL,PCBD1,SUCLA2,ADSL,LDHA,INMT,AUH,ACAA2,ACADL,MDH2,RETSAT,SUCLG1,CD36,MIF,OSTC,CA6,MDH1,ALDOA,AADAT,HADHB,H2AZ1,ECH1,DLD,RDH16,MAOA,ADIPOR2,UROD
myc targets v1	3.63e-05	1.68	193	RPL6,SNRPA1,CCT3,MYC,PRDX4,CDK4,VDAC3,NOP16,PHB,SRM,COX5A,APEX1,NHP2,CSTF2,POLD2,PSMA7,CTPS1,EXOSC7,RUVBL2,NCBP2,HSP90AB1,CCT5,NME1,AIMP2,NDUFAB1,CDC45,ERH,GSPT1,PSMB2,RPL18,ACP1,HPRT1,SSBP1,RPS10,CCT7,PSMC6,RFC4,HDGF,CAD,HSPD1,MRPL9,EIF2S1,PSMA4,PSMA1,ETF1,EIF3B,CYC1,RPL14,GOT2,SNRPG,SNRPB2,PSMA2,XPOT,VBP1,LDHA,TXNL4A,DUT,LSM7,CLNS1A,KARS1,SNRPD2,RPLP0,PSMD8,EIF2S2,CCT2,RAN,EIF1AX,PSMD14,PSMD3,PGK1,AP3S1,IFRD1,GLO1,H2AZ1,MAD2L1,TUFM,CCT4,PSMD1,PSMB3,RRM1,PHB2,PABPC4,EPRS1,RPS6,SET,RPS5,SRPK1,NOLC1,MRPL23,PSMD7,COPS5,PPIA,PRPF31,IMPDH2,PWP1,PCNA,RSL1D1,PTGES3,HSPE1,KPNA2,VDAC1,MCM4,SLC25A3,TRIM28,PA2G4,RANBP1,SRSF3,ILF2,TYMS,UBE2E1,MCM7,TOMM70,FBL,POLE3,RPS2,MCM5,DDX21,EIF3J,EIF4G2
heme metabolism	3.72e-05	1.68	195	BLVRB,HEBP1,MGST3,ISCA1,FECH,C3,PC,UBAC1,BLVRA,ABCG2,XK,PICALM,H1-0,CA2,MOCOS,OPTN,PSMD9,CTSB,ATP6V0A1,ACKR1,UROS,MPP1,HTATIP2,MARCHF2,KEL,LAMP2,P4HA2,CLIC2,CTNS,LPIN2,TNS1,EZH1,HMBS,BPGM,PPOX,ACP5,ARHGEF12,SDCBP,SLC30A1,MYL4,RAD23A,TFRC,CPOX,NFE2L1,SLC22A4,SLC6A8,GCLC,CA1,BTRC,SLC11A2,SYNJ1,HDGF,SELENBP1,ELL2,EPB42,MXI1,AHSP,SMOX
reactive oxygen species pathway	3.72e-05	1.98	49	GLRX2,PFKP,TXN,ATOX1,SRXN1,SOD1,NDUFA6,NDUFS2,FTL,PRDX6,PRDX4,GPX3,GPX4,PRDX1,GLRX,PDLIM1,PRNP,FES,G6PD,STK25,GCLC,NDUFB4,SELENOS,GSR,JUNB,SOD2,ERCC2
myc targets v2	1.60e-04	1.87	56	PES1,HK2,EXOSC5,RABEPK,SLC19A1,MYC,CDK4,RRP12,NOP16,MAP3K6,PUS1,PHB,WDR43,SRM,PPRC1,MYBBP1A,MRTO4,BYSL,MPHOSPH10,PRMT3,NDUFAF4,AIMP2,NOC4L,IPO4,HSPD1,NOP2,TMEM97,FARSA,DUSP2,SORD,UTP20,GRWD1,DCTPP1,NIP7,WDR74,UNG
dna repair	2.38e-04	1.65	146	EDF1,BCAP31,NME4,GSDME,DDB2,SNAPC5,UMPS,NME3,TK2,TAF13,GPX4,PNP,SNAPC4,GTF2H5,TMED2,POLR2C,SDCBP,NCBP2,SEC61A1,POLR2I,NME1,GUK1,POLB,MRPL40,ERCC1,APRT,TARBP2,HPRT1,ADRM1,RFC4,BRF2,ITPA,POLD3,POLR2E,POLR2H,ERCC2,PDE6G,MPG,ALYREF,SSRP1,RFC3,GTF3C5,DUT,DCTN4,GTF2A2,RFC2,POLR1C,POLE4,CANT1,ADA,ZNRD1,POLR1D,ZWINT,BCAM,SURF1,POLA1,RALA,RBX1,DAD1,AK3,POLA2,RPA3,ADCY6,CLP1,TSG101,IMPDH2,POLD1,PCNA,STX3,NT5C,PDE4B,RAD51,GTF2H1,DDB1,POLR2G,NT5C3A,TAF6,TYMS,GTF2B
estrogen response early	2.97e-04	1.59	198	BLVRB,GLA,PPIF,FKBP4,FOXC1,SLC19A2,FRK,JAK2,MYB,CCND1,ARL3,MYC,DHRS3,BHLHE40,RRP12,PDLIM3,SLC26A2,SLC37A1,GAB2,SLC27A2,GJA1,KAZN,MYBBP1A,NXT1,FHL2,FARP1,AKAP1,NBL1,RHOD,CXCL12,DHCR7,OLFML3,NCOR2,SLC7A5,TPBG,MREG,PTGES,FASN,CYP26B1,ZNF185,KLF4,UNC119,ABCA3,FKBP5,RHOBTB3,RARA,BCL11B,TIAM1,RAB31,CD44,KCNK5,CCN5,P2RY2,DEPTOR,CELSR2,IL6ST,PODXL,SLC24A3,TMPRSS3,LAD1,AFF1,ELOVL2,SLC9A3R1,FLNB,TSKU,NPY1R,CISH,CANT1,SLC39A6,RBBP8,SLC7A2,MUC1,DLC1,PAPSS2,KLK10,TGM2,PRSS23,TPD52L1,TIPARP,IGF1R,MLPH,SVIL
angiogenesis	6.58e-04	1.84	35	KCNJ8,S100A4,TIMP1,TNFRSF21,COL5A2,CCND2,FSTL1,LPL,POSTN,SLCO2A1,OLR1,ITGAV,SPP1,NRP1,CXCL6
