pathway	padj	NES	size	leadingEdge
il6 jak stat3 signaling	3.43e-09	2.44	75	TYK2,IL10RB,IFNAR1,IFNGR2,FAS,IL15RA,OSMR,CD14,TLR2,TNFRSF1B,ITGA4,STAT2,IL4R,TNFRSF1A,CD36,IFNGR1,CXCL13,IL18R1,CXCL11,PTPN2,CCR1,MAP3K8,CXCL10,CSF3R,INHBE,IL17RA,CXCL9,CD44,PIK3R5,CD38,ACVRL1,CSF1,LTBR,IRF1,STAT1,HMOX1,SOCS3,IL1B,PTPN1,MYD88,CBL,IL6,EBI3
hypoxia	7.73e-09	2.14	173	TES,GYS1,CP,VLDLR,DDIT4,TMEM45A,PFKP,NR3C1,CDKN1A,KDM3A,MXI1,RBPJ,NFIL3,TGFBI,CXCR4,ENO2,SCARB1,SIAH2,STC2,ZNF292,DUSP1,PPFIA4,HK2,TPI1,PGM1,ANGPTL4,ERO1A,GPI,TNFAIP3,PGK1,CAVIN3,CCN5,SERPINE1,CDKN1B,CAV1,TIPARP,ETS1,IGFBP3,GAPDH,LOX,NDRG1,PLIN2,ALDOC,HK1,TGM2,CAVIN1,BNIP3L,PPP1R15A,ADM,XPNPEP1,EFNA1,P4HA1,SAP30,PAM,HSPA5,NAGK,EXT1,SLC2A1,PLAC8,CITED2,LXN,VEGFA,PNRC1,JMJD6,PDK1,GBE1,PLAUR,TPBG,HMOX1,IGFBP1,BGN,STC1,BHLHE40,BCL2,PFKFB3,P4HA2,KDELR3,IRS2,EDN2,IL6,SDC2,MYH9
fatty acid metabolism	3.72e-08	-2.23	119	GCDH,SDHD,G0S2,IDI1,HPGD,HSD17B10,ALAD,FMO1,REEP6,CA4,HMGCS2,RDH11,IDH1,ACOX1,CA2,SUCLG1,GPD1,HSPH1,HADH,PPARA,ACSS1,ACSM3,BCKDHB,GSTZ1,SDHC,BMPR1B,DLD,ECI2,CBR1,PCBD1,PDHA1,ALDH9A1,SUCLG2,GRHPR,AADAT,CPT1A,ALDH3A2,PDHB,FH,HIBCH,MDH1,MAOA,ACADM,ACADVL,FABP2,EHHADH,HADHB,UROS,PTS,DECR1,EPHX1,CRAT,MCEE,ACO2,ERP29,HSD17B4,ACADS,CA6,HSDL2
mtorc1 signaling	3.72e-08	2.11	158	TES,PLOD2,VLDLR,EPRS1,NUPR1,DDIT4,CDKN1A,SLC1A4,NFIL3,ASNS,NIBAN1,CXCR4,LTA4H,ACTR2,HK2,TPI1,ACLY,SLA,PGM1,ITGB2,GLA,ERO1A,GPI,TBK1,PGK1,ATP2A2,RIT1,MTHFD2,GAPDH,PITPNB,SHMT2,PPP1R15A,RRM2,MCM2,DDX39A,SCD,USO1,P4HA1,CFP,HSPA5,SLC2A1,PPIA,TRIB3,WARS1,EDEM1,FDXR,NAMPT,PIK3R3,UFM1,PDK1,TXNRD1,PSMD12,GBE1,PSMC2,SLC7A5,PLK1,SERPINH1,ADIPOR2,ME1,FADS2,STC1,G6PD,PSMA4,PNO1,PSMD14,UCHL5,BHLHE40,ETF1,XBP1,BCAT1,SQSTM1
complement	7.64e-08	2.05	163	CP,LGALS3,C3,F8,C1QA,CTSS,C1QC,PLA2G7,CBLB,CASP3,LTA4H,GZMA,LCP2,KIF2A,ZEB1,CCL5,LYN,PLSCR1,FN1,CEBPB,FCER1G,S100A13,GZMK,TNFAIP3,CD36,GNB4,SERPINE1,TIMP1,GZMB,IRF7,CDH13,VCPIP1,DOCK10,STX4,S100A9,PIK3CG,IRF2,PFN1,LRP1,ANXA5,NOTCH4,DYRK2,MT3,DOCK4,XPNPEP1,HSPA5,GNAI3,PIK3R5,CTSO,RHOG,PPP4C,ADAM9,GNB2,USP16,LCK,COL4A2,SH2B3,PIK3CA,PLAUR,SERPING1,USP14,GNAI2,IRF1,ME1,PREP,C2,CASP7,CFB
epithelial mesenchymal transition	4.88e-07	2.02	175	PLOD2,NNMT,EMP3,IL15,EDIL3,VCAN,COLGALT1,PLOD3,PTHLH,P3H1,TGFBI,PMP22,FAS,ENO2,BDNF,TPM1,WIPF1,COL6A2,PMEPA1,FN1,LAMC1,TNFAIP3,SFRP4,SERPINE1,TIMP1,CTHRC1,IGFBP3,GLIPR1,LOX,FBN1,DPYSL3,SPARC,TGM2,EFEMP2,LGALS1,LRP1,VIM,COL5A2,GJA1,FSTL3,ITGA5,COL5A3,CD44,ITGAV,FOXC2,VEGFA,CALU,IL32,PLOD1,COL4A2,RHOB,COL4A1,CALD1,FLNA,SCG2,PLAUR,GPX7,SERPINH1,LAMA1,VEGFC,ITGB1,NID2,COPA,BGN,VCAM1,MMP1,COL6A3,FBLN2,FAP,TPM2,IL6,COL3A1,LOXL2,PDGFRB,CDH11,PPIB,COL5A1,JUN,CAP2,CAPG,MFAP5,TFPI2,COL11A1,SGCB,CDH6,GREM1,CXCL8,CDH2,INHBA,BASP1,ABI3BP,TNFRSF12A,CXCL6,FGF2,MMP14,GEM,THBS2,SNTB1
bile acid metabolism	1.81e-06	-2.11	100	IDI1,CYP39A1,CAT,PFKM,NR3C2,DIO1,CYP8B1,PHYH,IDH2,IDH1,TFCP2L1,HAO1,ABCA8,NR0B2,ABCD3,EPHX2,CYP46A1,AGXT,SLC27A2,PIPOX,PXMP2,SLC23A1,CROT,ABCA6,ALDH9A1,SLC27A5,PEX16,GNMT,ALDH8A1,RXRG,RXRA,ABCA4,HACL1,SOAT2,PEX7,BCAR3,ISOC1,SERPINA6,PEX26,PNPLA8,BBOX1,ABCA5,PEX11G,LIPE,SULT2B1,HSD17B4,GC,TTR,SOD1,SCP2
kras signaling dn	2.70e-06	-1.9	171	MACROH2A2,IGFBP2,EFHD1,SPTBN2,FGFR3,EGF,GP2,PTGFR,SLC38A3,CYP39A1,SLC12A3,HSD11B2,KLK7,GPRC5C,NPHS1,SPHK2,TG,SOX10,TFAP2B,CLDN8,CLDN16,CDH16,TFCP2L1,OXT,ADRA2C,BTG2,PLAG1,C5,BMPR1B,EDAR,CKM,ATP6V1B1,SLC16A7,PDK2,PRKN,CCDC106,NOS1,TENT5C,NR6A1,KCNE2,PNMT,CPEB3,DTNB,THRB,DCC,CNTFR,CELSR2,SSTR4,GDNF,P2RX6,ZC2HC1C,MTHFR,PCDHB1,LYPD3,CACNG1,SELENOP
p53 pathway	5.02e-06	1.9	163	NUPR1,DDIT4,RHBDF2,RRAD,PLK2,PROCR,NOL8,BMP2,DRAM1,CDKN1A,DDB2,ANKRA2,PRMT2,TP53,MXD1,S100A10,TRIAP1,HDAC3,PITPNC1,FAS,PTPRE,ITGB4,INHBB,JAG2,DGKA,POLH,TNFSF9,RALGDS,PHLDA3,SP1,CDH13,CCP110,RPL36,H2AJ,NDRG1,CCND2,ADA,PPP1R15A,TRAFD1,TRIB3,PERP,FDXR,IRAK1,STEAP3,PCNA,BAX,CEBPA,PDGFA,DEF6,SESN1,CCND3,TM4SF1,HMOX1,IER5,MDM2,KLF4,EPHA2,CD81,PLK3,DNTTIP2,PPM1D,APAF1,HINT1,LRMP,AEN,H1-2,EI24,TPRKB,RAP2B,RAD51C,NOTCH1,RNF19B,CDKN2A,JUN,FBXW7,HRAS,RPS27L,RCHY1
unfolded protein response	1.19e-05	2.05	90	XPOT,DDIT4,TARS1,EXOSC9,SHC1,EIF4EBP1,CNOT2,SLC1A4,ASNS,PARN,DCP2,STC2,ALDH18A1,CEBPB,ERO1A,SPCS3,MTHFD2,SLC30A5,TTC37,EXOSC5,HSPA5,NPM1,VEGFA,RPS14,GEMIN4,H2AX,EDEM1,SLC7A5,FUS,EXOSC2,EIF2S1,IGFBP1,XBP1,NHP2,EXOSC10,MTREX,KDELR3,CEBPG,POP4,IMP3,ZBTB17,NOLC1,SERP1,NABP1,SEC11A,SSR1,ERN1,DNAJC3,SRPRA,CNOT6,FKBP14
il2 stat5 signaling	2.12e-05	1.85	171	AHNAK,DENND5A,CST7,BMP2,EOMES,PTRH2,MXD1,NFIL3,PLEC,MYC,IL10RA,ANXA4,CDC42SE2,CASP3,TIAM1,CTSZ,HK2,TNFRSF1B,PLSCR1,SERPINB6,IL4R,CD86,SWAP70,GBP4,SMPDL3A,IFNGR1,GPR65,CD48,IL18R1,ICOS,FLT3LG,NDRG1,PLIN2,CCND2,MAP3K8,TGM2,CXCL10,GLIPR2,GUCY1B1,SELL,RHOH,P4HA1,TLR7,CD44,ITGAV,CSF1,PRKCH,IL2RB,RHOB,P2RX4,BMPR2,CDCP1,CYFIP1,CKAP4,NRP1,CCND3,CDC6,NCOA3,MYO1E,BHLHE40,BCL2,TRAF1,CD81,XBP1,AHR,SYNGR2,PUS1
estrogen response late	2.67e-05	-1.8	169	CACNA2D2,LLGL2,FGFR3,CDH1,FKBP4,FOXC1,MOCS2,ST14,SCNN1A,TPD52L1,PCP4,DCXR,FAM102A,ANXA9,HMGCS2,DNAJC12,CXCL12,IDH2,LARGE1,CISH,AGR2,KCNK5,FDFT1,PLXNB1,CA2,AMFR,ACOX2,PTGER3,BAG1,SLC27A2,TST,TOB1,HOMER2,ITPK1,ST6GALNAC2,RBBP8,ASS1,PRLR,PPIF,CA12,FRK,IL17RB,CKB,ARL3,FARP1,TNNC1,ALDH3A2,DYNLT3,ADD3,CHPT1,UNC13B,TJP3,CXCL14,OVOL2
mitotic spindle	2.89e-05	1.82	164	FGD6,EPB41,KNTC1,MARCKS,WASF2,TIAM1,MAP1S,TRIO,RASA1,ARHGAP27,NCK1,ARHGAP4,ANLN,LMNB1,ARHGEF7,ECT2,SEPTIN9,NDC80,KIF11,CLIP2,TTK,NCK2,NUSAP1,PRC1,SASS6,CEP192,DOCK4,GSN,MAP3K11,EPB41L2,RAPGEF5,CENPF,GEMIN4,ARAP3,BRCA2,FLNA,RAB3GAP1,FSCN1,PLK1,NIN,ARHGEF2,CEP250,CNTRL,SOS1,DLGAP5,ABI1,SMC3,MYO1E,CDK5RAP2,RASA2,TUBD1,KIF2C,CDK1,BIRC5,MID1,MYH9,ARHGAP29,SSH2,CENPE,CEP57,KIFAP3,CLASP1,CEP131,KATNB1,RFC1,ABR,APC,WASF1,MARK4,CEP72,PXN,ITSN1,PCM1,PLEKHG2,SAC3D1,RASAL2,TUBGCP3,UXT,PIF1,PKD2
glycolysis	1.42e-04	1.79	167	GYS1,PLOD2,VLDLR,DDIT4,XYLT2,PFKP,VCAN,DSC2,MXI1,SRD5A3,TGFBI,CXCR4,MERTK,ENO2,GAL3ST1,MET,RARS1,STC2,ZNF292,KIF2A,SPAG4,PPFIA4,HK2,TPI1,PHKA2,PKM,PYGL,ANGPTL4,ERO1A,PGK1,CHST1,ME2,NOL3,IGFBP3,GUSB,KIF20A,CHPF,P4HA1,SAP30,PAM,HSPA5,EXT1,CD44,RBCK1,CITED2,PPIA,VEGFA,GFPT1,PLOD1,PAXIP1,GNE,ME1,TPBG,AGRN,HS2ST1,STC1,G6PD,GMPPA,P4HA2,KDELR3,CDK1,IRS2,IDUA,SDC2,NASP,PGLS,SDC3,COL5A1,EXT2,ANKZF1,MPI,COPB2,PGM2,EGFR,ECD,FUT8,ADORA2B,CHST12
dna repair	1.93e-04	1.8	123	POLR2D,RNMT,AGO4,NT5C3A,DDB2,TP53,RFC2,LIG1,HCLS1,POLH,RPA2,ERCC3,SDCBP,TYMS,ADA,POLR3GL,ZWINT,CANT1,SSRP1,SMAD5,ERCC1,DCTN4,PRIM1,NME4,RRM2B,POLD1,REV3L,FEN1,ZNRD1,PCNA,MPG,TMED2,PDE4B,CSTF3,RBX1,GUK1,RFC5,POLD4,RAD51,GSDME,BRF2,UPF3B,NFX1,CLP1,ALYREF,UMPS,POLR2G,POLL,APRT,TAF12,POLB,NT5C,ITPA,POLE4,SF3A3,ADRM1,RAE1,SAC3D1,IMPDH2,BCAP31,POLR1D
kras signaling up	3.18e-04	1.7	165	PSMB8,BMP2,CTSS,CPE,IL10RA,CXCR4,LY96,CCL20,ADAM17,C3AR1,MMP9,BIRC3,CLEC4A,ADAMDEC1,TNFRSF1B,BTBD3,ITGB2,ANGPTL4,ERO1A,FCER1G,CD37,SNAP25,TNFAIP3,ADGRL4,IKZF1,ETS1,IGFBP3,GPNMB,CCND2,SCN1B,CXCL10,LAT2,PPP1R15A,TSPAN13,LCP1,MAFB,SCG5,ADGRA2,IL7R,GYPC,PECAM1,FLT4,ANO1,AVL9,MMD,PLEK2,TLR8,SDCCAG8,PLAUR,FBXO4,NIN,NRP1,GUCY1A1,CFB,PRDM1,IL1B,KLF4,MPZL2,TRAF1,ANKH,TMEM100,GNG11
myc targets v2	1.09e-03	1.86	47	MYC,DDX18,MPHOSPH10,HK2,MCM5,MAP3K6,CBX3,EXOSC5,NPM1,PES1,PPRC1,MRTO4,NOP16,BYSL,PLK1,NIP7,MYBBP1A,PUS1,LAS1L,PRMT3,NOLC1,SRM,DCTPP1,PLK4,PA2G4,UTP20,RABEPK,IMP4,NOP2
wnt beta catenin signaling	2.17e-03	1.83	35	HEY1,TP53,RBPJ,MYC,CUL1,SKP2,ADAM17,JAG2,NCOR2,CCND2,HEY2,NOTCH4,FZD1,PPARD,LEF1,DVL2,NOTCH1
apoptosis	5.82e-03	1.58	130	LGALS3,BMP2,CDKN1A,FAS,ENO2,CASP3,CD14,HMGB2,ANXA1,BIRC3,CCND1,CASP8,IFNGR1,CD2,TIMP1,CD69,BRCA1,CDKN1B,CAV1,CCND2,PPT1,BNIP3L,GNA15,CREBBP,CASP2,TSPO,GSN,CD44,PRF1,CD38,RELA,FDXR,RHOB,BAX,IRF1,HMOX1,BCL10,CASP7,BGN,IL1B,DPYD,ETF1,ANKH,CDK2,CYLD,PEA15,SQSTM1,CDC25B,IL6,PDGFRB,LEF1,EMP1,FEZ1
pi3k akt mtor signaling	5.89e-03	1.61	86	CDKN1A,CXCR4,TIAM1,ACTR2,NCK1,SLA,STAT2,TBK1,TNFRSF1A,RIT1,GNGT1,CDKN1B,PFN1,TRAF2,SLC2A1,TRIB3,MAPK1,LCK,PIK3R3,PDK1,MAPK9,NOD1,CDK2,SQSTM1,RAC1,CDK1,MAP3K7,MYD88,UBE2D3,RALB,PLCG1,RPS6KA3,GRB2,NGF,HRAS,EGFR,ATF1,RPTOR,SMAD2,RIPK1,AKT1
peroxisome	6.10e-03	-1.6	85	IDI1,HSD11B2,CAT,DIO1,RDH11,ABCB9,IDH2,SLC25A4,IDH1,ACOX1,SMARCC1,ABCD3,EPHX2,ABCB1,CRABP2,ALB,SLC27A2,ECI2,ABCC8,ALDH9A1,RXRG,EHHADH,CRABP1,PEX5,ISOC1,SERPINA6,CRAT,PRDX1,SULT2B1,HSD17B4,ABCC5,TTR,SOD1,SCP2
estrogen response early	8.35e-03	-1.48	166	LAD1,MUC1,AQP3,FKBP4,DEPTOR,FOXC1,PODXL,SCNN1A,TPD52L1,MPPED2,RHOBTB3,NAV2,FAM102A,ANXA9,CXCL12,CLDN7,CISH,KCNK5,FDFT1,AMFR,ABAT,RAB17,BAG1,AKAP1,SLC27A2,TOB1,ITPK1,RBBP8,PPIF,CA12,FRK,IL17RB,ELF3,ARL3,FARP1,ABLIM1,DYNLT3,ADD3,TSKU,CHPT1,UNC119,TJP3,SYNGR1,OVOL2
adipogenesis	1.04e-02	-1.47	172	SLC25A10,CAT,REEP6,PHYH,IDH1,ACOX1,ANGPT1,GADD45A,AGPAT3,MCCC1,SUCLG1,PRDX3,EPHX2,PTGER3,COX7B,MARC2,GPHN,HADH,TST,TOB1,ALDH2,SDHC,DLD,QDPR,JAGN1,MIGA2,DLAT,CHCHD10,AIFM1,HIBCH,APOE,NKIRAS1,COQ3,GPX3,COX8A,SLC1A5,ACADM,APLP2,UQCRC1,UQCR11,COQ9,GHITM,MTCH2,ETFB,ESRRA,POR,UQCR10,DECR1,SDHB,MAP4K3,IMMT,CRAT,LIPE,IDH3A,ACO2,NDUFS3,ACADS,CMBL,ELMOD3,NDUFA5,SOD1,ARAF,CYP4B1,SCP2,UQCRQ,SULT1A1,MGST3,LPL,CHUK,DHCR7,DBT
apical surface	3.15e-02	-1.58	35	GSTM3,GATA3,MAL,GAS1,SHROOM2,SLC22A12,AFAP1L2,PKHD1,ATP6V0A4,EPHB4,GHRL,SCUBE1,TMEM8B
