pathway	padj	NES	size	leadingEdge
inflammatory response	2.04e-01	-1.23	197	GABBR1,IL15,VIP,CMKLR1,BTG2,ICAM4,CXCL9,C5AR1,SELL,DCBLD2,LTA,FPR1,IL18RAP,MEFV,IRAK2,SLC11A2,CD14,IL18R1,CD48,OLR1,MARCO,CXCR6,AQP9,KCNJ2,CXCL6,TNFSF10,SRI,TLR1,FFAR2,RASGRP1,ITGB3,RGS16,CCL2,KIF1B,ACVR2A,GNAI3,SLC4A4,AXL,ADM,SPHK1,IL4R,RGS1,CCR7,SLC7A1,IRF1,ABCA1,IL2RB,CLEC5A,KCNA3,LCK,CD40,CYBB,SLC31A1,RNF144B,MYC,CCL20,TNFAIP6,PDE4B,CCL7,FZD5,IFNGR2,CCL17,NAMPT
protein secretion	2.17e-01	1.39	91	DOP1A,BNIP3,VPS45,LMAN1,SCAMP1,COPB1,SEC31A,GLA,NAPG,LAMP2,SCAMP3,ADAM10,CAV2,OCRL,ARFGEF2,CTSC,TMED2,GBF1,STX12,EGFR,AP3B1,DNM1L,SNAP23,RPS6KA3,TMX1,KRT18,RAB14,RAB2A,GNAS,TMED10,ATP6V1H,VPS4B,ARCN1,DST,YKT6,ARFGAP3,ATP6V1B1,VAMP7,USO1,SH3GL2,GOSR2,CLN5,STAM
il2 stat5 signaling	2.18e-01	-1.2	195	CD79B,LTB,GATA1,SMPDL3A,WLS,TNFRSF8,LRIG1,IRF4,PRKCH,TTC39B,CCND3,BMP2,SH3BGRL2,SELL,TGM2,BCL2L1,IRF8,IL18R1,ADAM19,SOCS2,BATF3,CD48,IGF2R,TNFSF10,GSTO1,NCS1,GPR65,CCNE1,IFITM3,RGS16,FLT3LG,GABARAPL1,DRC1,IL1R2,SLC29A2,IL13,DHRS3,RORA,IGF1R,ABCB1,HOPX,IL4R,SELP,AGER,RHOH,CKAP4,GUCY1B1,PIM1,IL2RB,ODC1,ICOS,PTCH1,IRF6,MYC,PDCD2L,ANXA4,TIAM1,ETV4,CSF2,FGL2,MYO1C
epithelial mesenchymal transition	2.26e-01	-1.21	197	GADD45A,MAGEE1,IL15,ENO2,ANPEP,VCAM1,TGFBI,CCN2,FUCA1,SERPINE2,TPM1,ABI3BP,FBLN5,PLOD2,MSX1,TGM2,HTRA1,COL1A1,PFN2,COL5A1,VEGFA,CXCL12,BASP1,FSTL1,CXCL6,GAS1,CD59,NNMT,TGFBR3,MYLK,SLIT3,SDC1,SFRP1,SLC6A8,ITGB3,FBN2,ID2,PCOLCE2,ITGB5,PMEPA1,PRSS2,MMP1,COL1A2,MCM7,COL6A3,DCN,NID2,TIMP3,MFAP5,CDH11,ELN,EFEMP2,CDH2
estrogen response early	2.26e-01	-1.23	189	ELOVL5,SEC14L2,FCMR,PTGES,TUBB2B,FHL2,LRIG1,RETREG1,ABLIM1,REEP1,WFS1,KRT13,TGM2,KLF4,ABAT,TFF3,MPPED2,IL6ST,CHPT1,ENDOD1,SIAH2,CXCL12,CLIC3,FARP1,FAM102A,BLVRB,TJP3,INHBB,UGCG,CA12,RASGRP1,NRIP1,RAB31,SLC2A1,RPS6KA2,AQP3,DHRS3,CALCR,HES1,KCNK15,PGR,IGF1R,NAV2,OLFML3
interferon gamma response	2.26e-01	-1.26	187	ISG20,PARP12,PSMB9,IL15,CMKLR1,VCAM1,IRF4,ZBP1,VAMP5,CXCL9,HLA-DQA1,NLRC5,BANK1,EPSTI1,FPR1,IRF8,RAPGEF6,PSMB8,EIF4E3,MX1,CSF2RB,STAT4,TNFSF10,SRI,IFI44L,AUTS2,IFITM3,PTGS2,CCL2,GBP6,TRAFD1,ARID5B,OAS2,IL7,IFIT1,BPGM,IL4R,SELP,B2M,PIM1,IRF1,IL2RB,CD40,PELI1,GPR18,IFIT2,TNFAIP6,PDE4B,CCL7,BATF2,FGL2,NAMPT,IFITM2
hypoxia	2.79e-01	-1.17	194	ISG20,ALDOC,PKLR,ENO2,P4HA2,CDKN1B,TGFBI,HMOX1,CCN2,TMEM45A,GLRX,AKAP12,TGM2,GCNT2,BNIP3L,COL5A1,EFNA1,SDC3,ATP7A,PFKFB3,VEGFA,SIAH2,DPYSL4,LARGE1,IER3,SLC37A4,ETS1,SELENBP1,PPFIA4,CAVIN1,TGFB3,CA12,FOXO3,EXT1,KDELR3,PGM1,SLC2A1,LXN
myogenesis	2.86e-01	-1.16	193	AK1,CHRNG,KCNH2,CNN3,GABARAPL2,DAPK2,SCD,ABLIM1,REEP1,FOXO4,BIN1,TNNC2,LSP1,PFKM,TCAP,MYOM2,COL1A1,PKIA,MYL4,FABP3,AEBP1,FHL1,LARGE1,MYL3,SPDEF,PPFIA4,MYLK,GPX3,MYH1,SLC6A8,MAPRE3,CRAT,APP,CKMT2,ITGB5,ACHE,MYBPC3,KLF5,DMPK,NAV2,SPHK1,COL6A3
reactive oxygen species pathway	2.86e-01	-1.27	45	GCLC,CDKN2D,GCLM,GLRX,LAMTOR5,LSP1,SOD1,PRDX2,MSRA,PRDX4,TXNRD2,GPX3,MBP,HMOX2
unfolded protein response	2.86e-01	1.27	105	CNOT2,DDX10,SEC31A,ATF6,DCP1A,KIF5B,SPCS3,EEF2,TARS1,EIF4EBP1,XBP1,EDC4,MTHFD2,EIF4G1,TTC37,EXOSC10,PARN,ZBTB17,PAIP1,ARFGAP1,ATF4,SERP1,SLC30A5,HSPA9,NABP1,NOP14,EXOSC5,ALDH18A1,SDAD1,CHAC1
apoptosis	3.00e-01	-1.18	152	GADD45A,ISG20,LEF1,ENO2,CDKN1B,BTG2,HMOX1,SMAD7,BMP2,H1-0,SOD1,BNIP3L,SLC20A1,BCL2L1,PPP2R5B,PTK2,CD14,IER3,ERBB2,IGF2R,TNFSF10,TGFBR3,GPX3,BTG3,IFITM3,APP,FASLG,NEFH,MGMT,LGALS3,CDC25B,CDK2,TGFB2,DCN,TIMP3,HSPB1,IRF1
uv response up	3.00e-01	-1.18	151	KCNH2,ENO2,TST,BTG2,HMOX1,EPCAM,CCND3,BMP2,MSX1,UROD,SLC25A4,E2F5,DNAJB1,IL6ST,PSMC3,TFRC,TUBA4A,PLCL1,CDC34,CLCN2,CCNE1,GPX3,BTG3,SLC6A8,RASGRP1,KLHDC3,FEN1,CCK,AQP3,CDK2,ABCB1,H2AX,CYB5R1,GGH,SULT1A1,ARRB2,IRF1,HSPA2,NUP58
adipogenesis	3.65e-01	-1.12	192	GADD45A,PREB,RMDN3,UQCR11,APOE,FABP4,TST,SOWAHC,EPHX2,RETN,STOM,SOD1,ALDH2,UCP2,PFKFB3,ORM1,CAVIN2,DNAJB9,COQ3,BCL6,FZD4,PPM1B,MIGA2,CAVIN1,MYLK,ELOVL6,GPX3,PRDX3,AIFM1,ETFB,MGST3,CRAT,TKT,PGM1,ITSN1,NDUFAB1,VEGFB,UQCRC1
myc targets v2	3.66e-01	1.23	52	NOP2,TFB2M,FARSA,WDR43,PES1,WDR74,NIP7,UTP20,IPO4,HK2,EXOSC5,SORD,MAP3K6,PPRC1,IMP4,MYBBP1A,GRWD1,SRM,MPHOSPH10
angiogenesis	3.97e-01	-1.18	35	PGLYRP1,MSX1,PRG2,PTK2,VEGFA,OLR1,FSTL1,CXCL6
tgf beta signaling	3.97e-01	-1.14	51	ID3,PPM1A,CDH1,SMAD7,BMP2,ID1,SPTBN1,SLC20A1
apical junction	5.29e-01	-1.06	191	KCNH2,CDH1,MYH10,MYL12B,SYK,CLDN5,VCAM1,MMP9,TGFBI,PECAM1,ICAM4,CLDN11,PLCG1,NECTIN1,SDC3,TRO,PTK2,COL17A1,CLDN6,DSC1,PPP2R2C,CLDN9,SGCE,NLGN2,TUBG1,NECTIN3,RHOF,LDLRAP1,ADAM23,ITGA3,PFN1,JAM3,CRAT,MADCAM1,EVL,CLDN14,PCDH1
pi3k akt mtor signaling	5.53e-01	1.09	99	FGF17,RPTOR,TSC2,STAT2,PIKFYVE,ITPR2,SMAD2,DUSP3,PRKAR2A,MKNK1,PTEN,GSK3B,AKT1,MAP3K7,HRAS,TNFRSF1A,EGFR,PDK1,ACACA,RPS6KA3
coagulation	5.92e-01	-1.03	129	APOC1,MMP9,HNF4A,GP9,MMP11,PECAM1,LGMN,CTSE,MMP8,HTRA1,CPQ,ISCU,ACOX2,OLR1,C1QA,PEF1,MASP2,LTA4H,FYN,ITGB3,FGG,PROS1,C9,CAPN5,MMP1,GNB2
glycolysis	6.52e-01	1.04	189	GNE,FUT8,EXT2,NDST3,ADORA2B,SAP30,ARTN,PHKA2,IDUA,ECD,HOMER1,LCT,SRD5A3,GAL3ST1,XYLT2,CASP6,GFPT1,TPI1,ALDH9A1,CHST4,GALK2,GAPDHS,PFKP,GPC4,PMM2,CD44,NSDHL,P4HA1,B3GAT3,BIK,PLOD1,NOL3,ENO1,ZNF292,PYGB,AK4,IL13RA1,EGFR,DSC2,HS2ST1,IDH1,ALDOA,VLDLR,HDLBP,AK3,HK2,B4GALT7
interferon alpha response	6.93e-01	-1	89	ISG20,PARP12,TMEM140,PSMB9,GMPR,IL15,SELL,EPSTI1,PSMB8,MX1,IFI44L,IFITM3,TRAFD1,IL7,PARP9,IL4R,B2M,SAMD9
p53 pathway	7.03e-01	1.01	187	DDB2,MDM2,GM2A,EPS8L2,PERP,RAB40C,NDRG1,RRAD,SEC61A1,TP63,SESN1,ZBTB16,PHLDA3,CDKN2A,TCN2,RETSAT,RB1,BLCAP,SLC3A2,MAPKAPK3,RPS27L,HRAS,TNNI1,VWA5A,BAIAP2,SLC7A11,ADA,FDXR,TM4SF1,CDKN2B,CD82,NUDT15,BAX,PTPN14,RPL18,PROCR,VAMP8,TNFSF9,PLXNB2,F2R,DNTTIP2,TM7SF3,RAP2B,XPC,PPP1R15A,SP1,CEBPA,LIF,CCNG1,DRAM1,NOL8
bile acid metabolism	7.54e-01	0.96	107	AR,PEX26,EFHC1,AGXT,BBOX1,PEX11A,PEX6,CYP7B1,ALDH9A1,GC,RETSAT,DHCR24,HSD17B11,PHYH,ABCA6,PEX11G,FDXR,NR1I2,CYP46A1,NR0B2,SCP2,ABCD1,GNMT,IDH1
dna repair	7.54e-01	0.99	140	ERCC2,DDB2,TARBP2,POLR1D,ADRM1,MPG,SEC61A1,DCTN4,ERCC3,BCAP31,GTF2F1,SRSF6,ERCC1,SNAPC4,POLR2A,USP11,RRM2B,ADA,REV3L,NT5C,ELOA,TMED2,GTF2H1,GTF2H3,NUDT9,POLB,ITPA,ERCC8,TAF12,XPC,AK3,POLR1C,TAF1C,PDE6G,NCBP2,POLR3C,TK2,DAD1,GTF3C5,POLL,ARL6IP1,SMAD5
fatty acid metabolism	7.54e-01	-0.98	145	ELOVL5,ALDH1A1,IDI1,ENO2,G0S2,MCEE,ECI2,ACSS1,BLVRA,UROD,UROS,CA4,ALAD,ETFDH,GPD1,CBR3,SDHA,KMT5A,PDHA1,CRAT,CBR1,FH,GABARAPL1
notch signaling	7.54e-01	0.95	32	ARRB1,TCF7L2,SAP30,KAT2A,JAG1
tnfa signaling via nfkb	8.18e-01	-0.97	190	GADD45A,EHD1,G0S2,MARCKS,BTG2,BMP2,NINJ1,KLF4,IL6ST,EFNA1,PFKFB3,VEGFA,IER3,OLR1,BCL6,CXCL6,SLC16A6,NFKB2,BTG3,PTGS2,CCL2,ID2,BCL2A1,F2RL1,PMEPA1,LITAF,SNN,FJX1,HES1,SPHK1,IRF1,ABCA1,SIK1,DUSP4,MYC,GFPT2,CCL20,PLPP3,IFIT2,SPSB1,TNFAIP6,PDE4B,CSF2,IFNGR2,B4GALT5,NAMPT,IER5,LAMB3,CXCL1,SAT1,CCRL2,CCN1,MAP3K8
cholesterol homeostasis	8.26e-01	-0.92	68	TP53INP1,ALDOC,IDI1,ADH4,SCD,LGMN,GLDC,MVK,ANXA5,CXCL16,LGALS3,CBS,PDK3,DHCR7,FADS2,TNFRSF12A,MVD,CD9,EBP,FDPS
androgen response	8.60e-01	-0.92	95	ELOVL5,IDI1,CDC14B,STEAP4,HSD17B14,SCD,CCND3,H1-0,AKAP12,DNAJB9,MAF,SPDEF,GPD1L,GNAI3,ARID5B,ELL2,PMEPA1,MAK
wnt beta catenin signaling	8.93e-01	0.83	38	NCSTN,KAT2A,JAG1,CTNNB1,NKD1,DKK4,WNT6,AXIN1,CCND2,NCOR2,HDAC11
hedgehog signaling	9.99e-01	0.67	36	NKX6-1,SCG2,NF1,SLIT1,SHH,VLDLR,UNC5C,GLI1,ETS2,PLG,L1CAM,TLE3,THY1,CDK6,HEY1
il6 jak stat3 signaling	9.99e-01	0.76	84	PTPN2,TYK2,STAT2,LTBR,CXCL11,STAM2,CD44,CBL,IL3RA,IL2RA,IL13RA1,TNFRSF1A,OSMR,IL12RB1,PDGFC,ITGA4
mitotic spindle	9.99e-01	-0.81	197	MYH10,MARCKS,KIF3B,BIN1,SEPTIN9,CTTN,CDC42EP4,SPTBN1,CDC42BPA,RAPGEF6,ARHGEF12,FARP1,TUBA4A,RABGAP1,RHOF,ARHGAP27,EPB41,ARHGEF11,KIF1B,CENPE,CDK5RAP2,PIF1,ITSN1,TUBD1,PLK1,SAC3D1,ESPL1,INCENP,ECT2,CAPZB,ARAP3,FBXO5,NDC80,CDK1,KIF23,DLGAP5,TBCD,NCK2,KIF4A,KIF20B,PXN,KIF2C,BUB1,AURKA,PRC1,KIF22,NUSAP1,TIAM1,CCNB2,NEK2,KIFAP3,STAU1,KIF15,PAFAH1B1,TPX2,KATNA1,BIRC5,UXT,KIF11,CENPF
mtorc1 signaling	9.99e-01	-0.82	192	ELOVL5,PSMC2,GCLC,IDI1,SLA,BTG2,SCD,LGMN,PLOD2,GLRX,EGLN3,EDEM1,SLC37A4,TFRC,TUBA4A,TUBG1,HMBS,ELOVL6,LTA4H,GOT1,CDC25A,PGM1,SLC2A1,PLK1,HPRT1,SYTL2,DDX39A,DHCR7,BUB1,UCHL5,MCM2,G6PD,FADS2,PHGDH,CCNF,ATP6V1D,AURKA,RPA1,COPS5,CD9,RRM2,PSMG1,EBP,FGL2,PSMD14,NAMPT,ATP5MC1
myc targets v1	9.99e-01	0.6	181	PABPC1,EIF4G2,EIF1AX,COX5A,PSMA1,MRPL9,SYNCRIP,PSMB2,CNBP,ABCE1,KARS1,PSMA4,RSL1D1,EIF3J,TXNL4A,YWHAE,CCT4,UBE2E1,HSP90AB1,SF3A1,PABPC4,RPL18,CLNS1A,ETF1,TARDBP,DDX21,EIF2S2,APEX1,NCBP2,SMARCC1,G3BP1,EIF3D,CCT5,SRSF3,SRM,XPOT,YWHAQ,PSMD3
oxidative phosphorylation	9.99e-01	0.65	187	ALDH6A1,MRPS30,IDH3A,ATP5F1B,MTRR,CPT1A,HADHA,NDUFB5,COX5A,ATP6AP1,ECHS1,CYB5R3,ATP5PF,NDUFA5,RETSAT,UQCR10,PHYH,VDAC2,TIMM50,ATP1B1,ABCB7,SLC25A12,HSPA9,ATP5MC3,BAX,NDUFV2,UQCRC2,FDX1,IDH1,ACADVL,CASP7,OXA1L,COX10,MTX2,TIMM13,NDUFS4,HADHB,BCKDHA,MTRF1,NDUFS2,COX15,AFG3L2
pancreas beta cells	9.99e-01	0.73	38	NKX6-1,FOXA2,IAPP
peroxisome	9.99e-01	-0.84	99	ELOVL5,ALDH1A1,IDI1,FIS1,UGT2B17,ECI2,EPHX2,SLC25A4,SOD1,ABCC5,SEMA3C,CRAT,IDH2,DIO1,PEX2,MSH2,DHRS3,CRABP2,ABCB1,ATXN1
spermatogenesis	9.99e-01	-0.76	132	YBX2,GAD1,CRISP2,DPEP3,ACRBP,IL12RB2,POMC,GSTM3,RPL39L,ZPBP,ZC2HC1C,DCC,IP6K1,ELOVL3,PGK2,JAM3,NEFH,ALOX15,GRM8,CDKN3,SIRT1,DMC1,CDK1,HSPA2,KIF2C,BUB1,AURKA,CLGN,HBZ,PSMG1,CCNB2,NEK2,EZH2,HSPA4L
uv response dn	9.99e-01	0.77	142	SERPINE1,BDNF,ADORA2B,CDON,ABCC1,BCKDHB,SCAF8,ATRN,MAP2K5,PTEN,KIT,DYRK1A,ATP2C1,VAV2,PHF3,DLC1,TFPI,NIPBL,RGS4,F3,SCN8A,ATRX,GJA1,ATP2B4,MTA1,VLDLR
