pathway	padj	NES	size	leadingEdge
catalytic step 2 spliceosome	1.95e-03	1.88	71	SNRPB,SNRNP40,HNRNPU,MAGOHB,SNRPF,SNRPD1,PPIL1,DHX8,EIF4A3,SNRPA1,HNRNPR,ISY1,SNRPG,SNRPD2,RALY,SNRPE,EFTUD2,SF3B2,CDC5L,DDX23,HNRNPF,PRPF19,TFIP11,BUD31,SNW1,HNRNPM,SART1,SYNCRIP,SNRPD3,LSM2,ALYREF,SF3A3,LSM7
dna strand elongation involved in dna replication	1.96e-03	2.07	16	GINS1,MCM4,MCM3,DNA2,PCNA,MCM7,GINS4,GINS2,POLD3,RFC3,POLA1,POLE,POLD2,GINS3
protein kinase complex	1.99e-03	1.81	93	CDK1,CCNA1,TGFBR1,CCNE1,CKS2,CCNB1,CCNB2,IRS1,PCNA,CDK2,CCNE2,CHUK,CDK6,ACVR1,ERCC3,MNAT1,CCNA2,CDK5,CKS1B,BCCIP,CDK4,IGF1R,PRKAB2,CCNK,IFIT5,RB1CC1,ATG13,SNW1,CDKN1A,GTF2H3,MAP3K7,CCNJL,PHKG2,CCNO,GTF2H1,INSR,CDK14,PRKAA1,CDK9,PRKAG2,CCNJ,MAP3K5,PYCARD,ULK1,CDK12,PHKA1,RB1,LAS1L,ERC1,UVRAG,SMCR8
membrane docking	2.06e-03	1.72	158	NDE1,ICAM1,ODF2,CKAP5,NEK2,CDK1,PLK4,PLK1,MSN,EXOC5,TUBB,NEDD1,VPS18,STX1A,TMEM67,CEP97,HAUS6,DYNC1H1,BVES,RAB3B,CEP164,STXBP1,YKT6,CEP72,SYT1,YWHAG,MAPRE1,RAB7A,STX6,CLASP1,RAB12,SNAP29,CEP192,STX4,HAUS8,STX2,CEP70,RAB3IP,VAPB,CEP290,CEP78,KIF24,MKS1,RPGRIP1L,CENPJ,MARK4,CETN2,ESYT1,CEP89,RABEPK,RAB15,CTBP2,CEP135,TCTN2
microtubule organizing center organization	2.06e-03	1.81	113	SLC16A1,NDE1,ODF2,STIL,CKAP5,NEK2,CDK1,BRCA2,PLK4,PLK1,CHEK1,CDK2,NSFL1C,BRCA1,POC1A,SASS6,TMEM67,HAUS6,KIF3B,XPO1,TRIM37,CEP72,CHORDC1,CEP85,KIF11,CLASP1,CEP192,PCLAF,HAUS8,KIF3A,RANBP1,PLK2,GEN1,CNTLN,GADD45A,CENPJ,MARK4,CETN2,SPICE1,XRCC2,RBM14,CHMP1B,CEP135,XRCC3,CNTROB,SSX2IP,WDR62,SDCCAG8,CCP110,HAUS1,SAC3D1,E2F4,ALMS1,KAT2A,CHMP5,SGO1
regulation of vacuolar transport	2.06e-03	-1.67	3	LRRK2
establishment of organelle localization	2.07e-03	1.59	337	KIF14,NDE1,MYO5A,PTK2,KIF2C,FEZ1,CDCA5,CDCA8,TOR1A,FAM91A1,CENPE,KIF18A,CCNB1,HNRNPU,PLK1,TFG,MYH9,MYH10,CDH3,CENPF,NUF2,NDC80,MISP,KIF13A,DLGAP5,SEC23A,COPG1,COL7A1,NSFL1C,ABCE1,NEFL,CENPQ,ITGB1,FHOD1,MX1,KIF3C,PSRC1,MARK1,CNIH1,MAD2L1,IL13RA2,RAN,RRS1,BOD1,DYNC1H1,NUSAP1,KIFC1,CTSC,HIF1A,NMD3,KIF3B,XPO1,SPIRE1,C17orf75,STXBP1,KIF5B,CDK5,YKT6,BCCIP,KIF23,KIFAP3,TTL,BICD1,SPAG5,ADORA2B,DOCK7,CLASP1,SNAP29,PEF1,SEC24D,SPDL1,PDCD10,KIF3A,CDT1,MIS12,TMEM230,OPA1,KLHL21,SDAD1,GJA1,TRAPPC3,UCHL1,SAR1A,STARD3NL,AP3M2,ZNF593,KPNB1,BET1,TBC1D23,SPICE1,BORCS5,AREG,KIF22,CBL,LRPPRC,CHMP1B,LYN
protein containing complex localization	2.08e-03	1.65	237	RCC2,BIRC5,SMG5,SMG7,NUP155,IFT43,NUP37,NUP160,AP2B1,HNRNPU,MZT1,POLR2D,ATR,THOC5,ABCE1,MAGOHB,NCBP2,ADAM10,MX1,KIF3C,NCBP1,ENY2,CLSTN1,PCID2,RAN,RRS1,NUP93,NMD3,NUP54,NUP107,KIF3B,XPO1,EIF4A3,NDC1,BBS12,SMAD7,KIF5B,RNPS1,NOL6,TTC26,CEP72,CPSF4,KIFAP3,HASPIN,RAE1,NUP85,TNPO1,NUP42,HSPB11,NUP153,KIF3A,THOC6,FYTTD1,SRSF7,KLHL21,SDAD1,EFNB2,CPSF3,CPSF2,DDX39A,HIP1,IWS1,NUP35,IFT22,ZNF593,NXT1,DYNC2H1,NUP188
positive regulation of type i interferon production	2.11e-03	1.91	73	IFI16,DHX36,DHX33,POLR2H,PRKDC,STAT1,TLR2,MMP12,CHUK,RIPK2,CGAS,POLR3D,DHX58,HSPD1,IFIH1,POLR1C,POLR3F,POLR3A,DHX9,TBK1,POLR2K,IRF1,IRF7,POLR3G,IRF3,DDX58,POLR3H,NFKB1,CD14,FLOT1,MRE11
collagen metabolic process	2.12e-03	1.82	94	PLOD1,MMP3,MMP1,ERRFI1,MMP13,MMP10,PLOD3,LARP6,P3H1,MMP11,MMP12,FURIN,PLOD2,MMP7,SERPINH1,ITGB1,P3H2,ITGA2,HIF1A,MMP9,TRAM2,MMP14,FAP,CTSB,HDAC2,IL6,COL5A1,PPARD
odontoblast differentiation	2.13e-03	1.88	5	SERPINE1,CEBPB,LEF1
regulation of cell death	2.19e-03	1.33	1372	ITGA6,STK3,KIF14,MMP3,ICAM1,PDPN,KDM1A,MET,ECT2,SNAI2,IFI6,GSDME,LRP8,ADA,PTK2,EIF2S1,HSPA5,ITGA5,SERPINE1,STIL,TREM2,SRPK2,PTPRZ1,FADD,CAV1,STAT3,BIRC5,DNAJA1,UBE2Z,ADAM17,CEBPB,RBCK1,TRIO,SLC39A10,ADM,PTRH2,MELK,BAK1,INHBA,PRKDC,CDK1,TXNDC12,EIF2AK2,BFAR,PTGS2,TGFBR1,RTKN,BMPR1B,DYRK3,IL1B,AP2B1,ANXA5,LGALS1,PALB2,DDIAS,STAT1,ZNF622,PLK1,USP42,AURKB,TNFRSF10B,SLC9A1,PLAUR,ACKR3,TNFRSF12A,SIAH1,EFNA1,UBE2V2,AARS1,IL31RA,SLC7A11,PSME3,BIRC2,IFIT3,ANKLE2,NOX4,GRINA,RHOB,TNFAIP3,NEFL,PIK3CA,RIPK2,ITGB1,ANO6,DAP,MLLT11,ACVR1,ADAM10,BRCA1,PMAIP1,LAMP3,CXCL10,ATG5,GLO1,PNMA1,CSNK2A2,IDO1,CCN6,CARD18,TNFSF10,CALR,VDR,SIX4,FXN,TOP2A,FIGNL1,NONO,DDX20,ERCC3,DKK1,ANXA4,C5AR1,PTPN2,MAD2L1,YWHAH,PAWR,TNFRSF1A,PCID2,BRMS1,MNAT1,ALKBH1,CD44,TGM2,VCP,NDRG1,ADAR,ITGAV,HSPD1,PARP1,CTSC,HIF1A,VAV2,CTNNBL1,GPNMB,MMP9,SYCP2,AIMP2,MED1,TNIP2,CCN4,NES,TP63,SSH1,CREB3,CTH,TNFRSF10A,MYBL2,STXBP1,FHL2,SIGMAR1,SKP2,SOX4,RAG1,DNMT1,LTBR,CDK5,RNPS1,PPT1,TIGAR,IVNS1ABP,TGFB2,CARD10,AKT1,ZC3HC1,CDC73,GOLPH3,SERINC3,BCAR1,AMIGO2,JUN,FAP,RPS6KA1,VEGFA,MSH2,UBE2O,DDIT4,RILPL1,COPS5,FLNA,LDHA,KIFAP3,CDK4,HTATIP2,YWHAG,SOCS3,STPG1,CTSB,PTPN1,HDAC2,IL6,TFAP2A,IFIT2,IGF1R,TLE1,ATP13A2,SGMS1,YWHAQ,HTRA2,PARP2,CD274,CLEC7A,MAP3K11,BMP2,PPARD,TBK1,IL12B,IGFBP3,SPHK1,CCN1,PROC,PLCG1,SUPV3L1,MEAK7,HS1BP3,PRNP,PPID,PPP5C,SRC,LGMN,AKR1B1,RRAS2,MAZ,NAE1,IRF7,STK17A,PML,STX4,WNT7A,PIP5KL1,SENP1,PPIF,E2F3,ACTN1,UBQLN1,WRN,AATF,TMEM161A,DIABLO,EDN1,DLG5,PDCD10,THOC6,TRAF4,RRM2B,DNM1L,DAB2IP,SQSTM1,ARL6IP1,SFN,APEX1,GLI3,MTOR,FOSL1,MTDH,RB1CC1,DUSP6,MYBBP1A,OPA1,THBS1,CASP14,NCSTN,TEAD2,PDE3A,E2F1,GREM1,SAP30BP,MAPK9,EFNB2,PHB,TRAF7,GJA1,NPC1,IFNG,MYC,RAB29,PHLDA3,PARK7,IMPACT,HIP1,TNFSF18,CDKN1A,MFN2,TFDP1,BCAP31,LOX,DFFA,PLK2,CSF2,APOE,IL7R,TFDP2,STAMBP,CTLA4,SOX9,NMT1,BMP8A,DNAJA3,SNAI1,XDH,PCSK9,BCL2A1,SGK1,AVEN,TNFRSF10D,TOMM22,RAD18,CLEC5A,GADD45A,SKIL,BEX3,DHRS2,MARK4,UNG,GAL,SIX1,GCLM,EN1,CDSN,ATAD5,EPCAM,CHM,NLE1,AIFM1,NF1,TRIM32,SCG2,TBX3,PPP1R10,NFKB1,DAXX,F2R,CACYBP,TNFSF9,COL2A1,MAP4K4,ASNS,SDF2L1,PTTG1IP,XRCC2,SOX11,HLA-F,EIF2B5,URI1,RTN4,BIK,CBL,UTP11,DDB1,DDRGK1,BCL2L13
non recombinational repair	2.24e-03	1.91	70	CYREN,DTX3L,PRKDC,DCLRE1A,DCLRE1B,AUNIP,UBE2V2,PSMD14,PARP9,ERCC4,BRCA1,MAD2L2,MDC1,H2AX,DEK,ERCC8,RBBP8,POLQ,PAXIP1,TP53BP1,NBN,POLA1,RIF1,PRPF19,TFIP11,WRAP53,KDM4D,RNF168,H4C8,REXO4,ERCC6,MRE11,SLX4,HSF1,LIG4,XRCC4,H4C5
methyltransferase complex	2.25e-03	1.82	94	RUVBL1,SNRPB,RIOK1,TRMT6,PRPF31,SNRPF,SNRPD1,VIRMA,ZNF827,TRIM37,TRMT61B,WDR4,AEBP2,TEX10,PAXIP1,SNRPG,ERH,SNRPD2,HDAC2,RNF2,RBBP5,RNMT,HCFC1,SNRPE,PHF19,TAF6,WTAP,NCOA6,KDM5B,PRMT5,DPY30,RBM15,KDM4D,KDM5A,MCRS1,PAGR1,SNRPD3
spindle midzone	2.25e-03	2.05	27	KIF14,RCC2,CDCA8,CENPE,KIF18A,HNRNPU,PLK1,AURKB,CDC6,KIF18B,APP,KIF20B,MAPRE1,RIF1
epidermal cell differentiation	2.28e-03	-1.64	209	KRT78,SPINK5,PPL,TGM1,SCEL,KRT4,TGM3,KRT13,CSTA,FLG,SULT2B1,KLK13,SERPINB13,GRHL1,CNFN,AQP3,EXPH5,KRT40,BMP4,TMEM79,KLK12,SPRR1A,KAZN,EPHA2,KRT24,PRKCH,OVOL1,ANXA1,TGM5,IVL,KRT15,KRT32,ACER1,KRTAP3-2,TXNIP,SPRR3
response to interleukin 4	2.38e-03	2.01	24	IL24,HSPA5,CCL11,MCM2,PTPN2,PARP14,DCSTAMP,CDK4,NFIL3,PML,CD300LF
condensed nuclear chromosome centromeric region	2.39e-03	2.02	20	CENPO,DSN1,CCNB1,PLK1,AURKB,NUF2,NDC80,CENPK,BUB1,REC8,MIS12,MIS18BP1
u2 type catalytic step 2 spliceosome	2.44e-03	2.02	28	SNRPB,SNRNP40,SNRPF,SNRPD1,PPIL1,DHX8,SNRPA1,SNRPG,SNRPD2,SNRPE,EFTUD2,CDC5L,PRPF19,BUD31,SNW1
kinetochore organization	2.58e-03	2.06	16	CENPE,CENPF,NUF2,NDC80,CENPK,CENPT,SMC2,CENPH,SMC4,CDT1,MIS12,CENPN
ncrna export from nucleus	2.72e-03	2	31	NUP155,NUP37,NUP160,NCBP2,RAN,NUP93,NUP54,NUP107,NDC1,NOL6,RAE1,NUP85,NUP42,NUP153,NUP35,NUP188,SEH1L,NUP133,SSB,TPR,NUP58
serine threonine protein kinase complex	2.74e-03	1.89	77	CDK1,CCNA1,TGFBR1,CCNE1,CKS2,CCNB1,CCNB2,PCNA,CDK2,CCNE2,CHUK,CDK6,ACVR1,ERCC3,MNAT1,CCNA2,CDK5,CKS1B,BCCIP,CDK4,CCNK,IFIT5,RB1CC1,ATG13,SNW1,CDKN1A,GTF2H3,MAP3K7,CCNJL
spliceosomal tri snrnp complex	2.74e-03	2.03	27	PRPF4,SNRPB,LSM5,USP39,PRPF31,PPIH,SNRPF,SNRPD1,LSM4,SNRPG,SNRPD2,SNRPE,EFTUD2,LSM6,SART3,TXNL4B,SART1,SNRPD3,LSM2
endoplasmic reticulum	2.75e-03	1.33	1148	RAB32,PLOD1,LAMA3,GNPNAT1,SEC61A1,EXT1,CERS5,ATP1A1,CALU,MYO5A,SPP1,PANX1,COL4A1,RPN1,GOLT1B,HSPA5,ITGA5,P4HA1,EVA1A,CAV1,COLGALT1,TNC,LRRC59,FSTL3,KTN1,TMEM132A,APMAP,P4HA2,BAK1,UFD1,TOR1A,POFUT1,TXNDC12,SSR3,COL4A5,TENM2,TPBG,PLOD3,BFAR,PTGS2,EXT2,DERL1,LPGAT1,ITPR3,SLC39A7,SUMF2,DSE,RSAD2,LGALS1,B3GNT5,LPCAT1,SQLE,SLC9A1,LSG1,TFG,AGPAT4,FKBP14,FUCA2,PLAUR,FBXO6,PDGFA,SNX10,P3H1,CERS2,DPM1,PRSS23,COL4A2,SEC23A,COPG1,LOXL2,ARSJ,SLC7A11,FURIN,COL27A1,COL7A1,PDIA4,APOL1,PLOD2,ANKLE2,NOX4,STAU1,GRINA,EXTL2,SERPINH1,HSD17B6,PXDN,ADAM10,P3H2,DNAJB11,MATN3,CCN6,KDELR3,CALR,ARMC10,CERCAM,SLC35B4,COL24A1,RHBDD2,COL22A1,RNF19B,PTPN2,PSMG1,PHTF1,ZDHHC4,ALKBH1,DDOST,STC2,CREG2,TGM2,VCP,TSPAN15,RRS1,EHD4,CTSC,EDEM3,MESD,MINPP1,COL10A1,SPTSSA,TOR1B,IKBIP,TP63,PTP4A1,VMP1,CREB3,LAMC1,SIGMAR1,GANAB,HNRNPR,EXTL3,TRAM2,RNF139,PDGFB,MFGE8,PDIA6,YKT6,FN1,PKMYT1,RCN2,APP,OSBPL3,ERGIC2,SULF1,WASHC5,COL5A2,SEMA4F,COL12A1,LTBP1,MLEC,TUSC3,HK2,SLC36A1,MOGS,EDEM2,SLC39A13,RNF145,CLN6,KIFAP3,CKAP4,ARSI,COL5A3,SEC61A2,TMEM97,ZDHHC9,CNIH4,PTPN1,IL6,COL5A1,POGLUT2,IFIT2,TAPBP,NPLOC4,SGMS1,PCYT1A,TMCC3,HTRA2,TSN,LCLAT1,TMED1,IL12B,COL16A1,GET3,IGFBP3,CCN1,PROC,APLP2,SHISA2,PIGT,SLC39A6,HS1BP3,PRNP,CISD2,RRAS2,PEF1,SLC35A2,CNPY2,PML,SELENOT,TMEM38B,WNT7A,CNBP,UBQLN1,COL8A1,HACD3,EDN1,P3H4,DNM1L,PDGFC,SQSTM1,PPIB,ARL6IP1,PIGK,COL6A3,UTP15,APEX1,FOXRED2,COL17A1,TMEM230,MTDH,CDH2,VAC14,B3GALT6,LEMD2,THBS1,NCSTN,FKBP10,MEST,WNT7B,TAP2,S100A7,NPC1,STOM,ALG1,TRAPPC3,PRDX4,UGGT2,VAPB,CEMIP,MR1,PARK7,PIEZO1,CHERP,CHI3L1,STT3A,SAR1A,BCAP31,TMEM50A,APOE,ZDHHC18,ANGEL1,COL1A1,RCN3,CTSA,PGRMC1,XDH,FAF2,PCSK9,UGGT1,GOLM1,COL13A1,LPCAT2,KPNB1,KDELR1,KDELR2,LAMB1,PHEX,CD320,TBL2,POMP,FBXO2,SULF2,B3GNT9,ESYT1,IGFBP7,CERS6,HSD17B3,SCG2,DHCR7,FKBP1A,MCRS1,SOAT1,ARSB,COL2A1,COL11A1,INSIG2,SYNCRIP,SDF2L1,ASPH,B3GALNT2,AIMP1,HLA-F,RTN4,DDRGK1,ICMT,SEC61B,TPST2,GPAT4,PNLDC1,VAPA,PGAP1,VKORC1L1,RAB38,AUP1,KDSR,AHSA1,ZDHHC12,TRPM4,TOR3A,TMTC3,TIMP1,GPX7,SELENOF,SLC27A3,DNAJC10,CRELD2,BAX,PSMF1,UBXN4,CYB5R4,CAVIN1,COL3A1,COL6A1
trna processing	2.79e-03	1.82	114	NSUN2,ELP1,PUS7,TRMT6,SEPHS2,QTRT2,AARS1,POP1,METTL1,ALKBH1,TRMT12,ADAT1,POP7,TRMT61B,WDR4,LAGE3,CPSF4,TRMT10C,TRIT1,CDK5RAP1,TYW5,MTFMT,FTSJ1,THUMPD2,DUS4L,FARS2,RPP40,LSM6,METTL8,NSUN3,TRMT112,CLP1,NAT10,DPH3,PUS1,ADAT2,TSEN15,TRMT61A,MOCS3,TRMT5,POLR3K,ELAC2,PUS10,POP5,SSB,DDX1,TSEN34,THADA,TRUB1,ELP4,TSEN54,RTRAF,C9orf64,ELP5,ZBTB8OS,FAM98B,URM1,DUS2,TRMO
metaphase plate congression	3.06e-03	1.92	52	KIF14,KIF2C,CDCA5,CDCA8,CENPE,KIF18A,CCNB1,HNRNPU,CENPF,NUF2,NDC80,CENPQ,PSRC1,RRS1,BOD1,DYNC1H1,KIFC1,TTL,SPAG5,SPDL1,CDT1,MIS12
steroid hydroxylase activity	3.12e-03	-2.07	21	CYP2R1,CYP2U1,CYP2E1,CYP2C19,CH25H,CYP11A1,CYP2J2,CYP27A1,CYP2F1,CYP7B1,CYP1A2,CYP3A43,CYP1A1
protein localization to chromosome telomeric region	3.15e-03	1.97	21	CCT5,CCT3,BRCA2,CCT4,ATR,NABP2,CCT7,POT1,ACD,WRAP53,CCT2,CCT8,PINX1
homologous recombination	3.25e-03	1.94	39	TRIP13,RAD54L,RAD21,ERCC4,TOP2A,BRIP1,MND1,RMI1,EME1,RAD51B,RAD51,REC8,KLHDC3,FANCM,PSMC3IP,SHOC1,MRE11,SLX4,RAD51C
l ascorbic acid binding	3.25e-03	2	14	PLOD1,P4HA1,P4HA2,PLOD3,P3H1,PLOD2,P3H2
regulation of apoptotic signaling pathway	3.31e-03	1.56	333	ITGA6,STK3,ICAM1,KDM1A,SNAI2,IFI6,GSDME,SERPINE1,FADD,CAV1,DNAJA1,RBCK1,BAK1,INHBA,TXNDC12,PTGS2,TGFBR1,BMPR1B,IL1B,DDIAS,TNFRSF10B,PLAUR,ACKR3,TNFRSF12A,SIAH1,PSME3,GRINA,TNFAIP3,MLLT11,ACVR1,BRCA1,PMAIP1,CSNK2A2,TNFSF10,FXN,FIGNL1,NONO,PTPN2,YWHAH,CD44,ITGAV,PARP1,CTSC,HIF1A,MMP9,TP63,CREB3,CTH,TNFRSF10A,LTBR,IVNS1ABP,AKT1,ZC3HC1,SERINC3,YWHAG,PTPN1,SGMS1,YWHAQ,HTRA2,SRC,MAZ,PML,STX4,PPIF,UBQLN1,AATF,TMEM161A,RRM2B,DNM1L,DAB2IP,SFN,RB1CC1,OPA1,THBS1,E2F1,MAPK9,TRAF7,PARK7,TFDP1,BCAP31,CSF2,TFDP2,NMT1,SNAI1,SKIL,GCLM,ATAD5,NLE1,NF1,TRIM32,SCG2,COL2A1,PTTG1IP,URI1,BIK
cell activation	3.36e-03	1.34	1145	CD276,TFRC,ICAM1,PDPN,ACLY,F2RL1,PLAU,ADA,TREM2,DSN1,FADD,CAV1,STAT3,GNA12,ADAM17,CEBPB,HPRT1,SLC39A10,ADAM9,BAK1,EXO1,INHBA,CXCL8,PRKDC,RELB,FZD6,CTPS1,TGFBR1,LRRC8A,MANBA,BATF2,PSMD2,IL1B,ITPR3,BST2,RSAD2,PSMB7,LGALS1,TLR2,YES1,LPCAT1,HSPH1,GPR84,MYH9,FUCA2,PLAUR,PDGFA,GM2A,IFNE,PSMD12,VCL,PSMD14,MSN,PSMA2,PSMC2,IL31RA,SLC7A11,MSH6,GGH,TUBB,TNFAIP3,NRAS,PIK3CA,PKM,RIPK2,ITGB1,ANO6,DROSHA,CDK6,ELF4,IL1RL1,ADAM10,MAD2L2,CXCL10,ATG5,PSMD11,OLR1,CGAS,HMGB3,IDO1,TNFAIP6,RAB31,C5AR1,PTPN2,PSMD3,PAWR,IL13RA2,JAG2,PCID2,EFNB1,MICB,DDOST,CD44,VCP,NEU1,NDRG1,DYNC1H1,ITGAV,GALNS,HSPD1,CTSC,VAV2,TXLNA,CD80,GPNMB,MMP9,HELLS,TNIP2,PNP,CXCL1,PYGL,SMAD7,PPIA,GNS,STXBP1,GLA,CD58,SOX4,RAP2B,MFHAS1,RAG1,PDGFB,ARPC5,LTBR,NEDD4,MMP14,APP,PAK1,AKT1,CD151,PSMA5,PAXIP1,ADGRG3,DCSTAMP,DYNC1LI1,MLEC,JUN,RPS6KA1,NKAP,IMPDH1,MSH2,FAM49B,TWSG1,P2RX4,FLNA,AHR,CKAP4,ILF2,STOML2,RNASE2,JMJD6,CTSB,IL6,TRPM2,IL2RA,LDLR,NIT2,FIBP,TP53BP1,RAB7A,ADORA2B,PYGB,CD274,CLEC7A,TBK1,NBN,DERA,GAA,PAFAH1B2,IL12B,LAMTOR1,SPHK1,HEXB,CNN2,PRNP,SNX27,SNAP29,SRC,PSMC3,RIF1,PLSCR1,IRF1,HK3,IL15,PDAP1,STX4,WNT7A,GPI,TRPC6,CLEC4E,CD300LF,EDN1,DLG5,GYG1,TNFRSF21,HLA-E,SERPINA3,IFNGR1,PSMD7,UBASH3B,PSMD13,GLI3,F2RL2,PGLYRP4,MTOR,CD86,PSMB1,NFKBIZ,THBS1,IL11,NCSTN,RC3H2,ICOS,DYSF,MCEMP1,HAVCR2,PRMT5,EFNB2,CXCL6,CLEC4D,S100A7,CHIT1,STOM,IFNG,MGAM,PRDX4,RAB29,CEP290,BATF3,FOLR3,TNFSF18,CD70,CDKN1A,GSDMD,CHI3L1,PTGES2,FANCA,MEGF10,MVP,OLFM4,SLC15A4,CSF2,APOE,IL7R,CTLA4,SLC11A1,COL1A1,DNAJA3,CTSA,PGRMC1,FAF2,AP1M1,TCF3,PRF1,SOCS5,RNF168,CLEC5A,KPNB1,SUCNR1,KDELR1,DHRS2,UNG,CD320,GAL,PDCD1LG2,ABCA13,GCLM,DSC1,ATAD5,SIGLEC9,RHBDD3,CCT2,RAP1B,SRF,SART1,LOXL3,SOCS1,SIRPA,HFE,FKBP1A,NFKB1,F2R,TNFSF9,ARSB,C1QTNF1,CD14,TIGIT,SOX11,RUNX3,FCAR,HLA-F
condensed chromosome outer kinetochore	3.36e-03	1.98	12	CCNB1,SKA1,PLK1,CENPF,NDC80,BUB1,BOD1,SKA3,SPDL1,SKA2
precatalytic spliceosome	3.36e-03	1.93	48	PRPF4,SNRPB,LSM5,PRPF31,MAGOHB,SNRPF,SNRPD1,DHX16,SNRPA1,LSM4,SNRPG,PHF5A,SNRPD2,RBMX2,SNRPE,EFTUD2,SF3B2,SF3B4,LSM6,SART1,SNRPD3,LSM2,SNIP1,SF3A3,LSM7
nuclear membrane	3.38e-03	1.63	251	SCRN1,ITGB4,IFI27,GTPBP4,NUP155,TOR1A,ZMPSTE24,ITPR3,SENP2,DTL,DPY19L4,UTP18,LMNB2,NEMP1,RRP12,MX1,STX1A,BRIP1,CBX3,ANXA4,NUP93,NUP54,NUP107,NUDT1,XPO1,NDC1,LMNB1,TOR1B,MYOF,MFSD10,SIGMAR1,SULT1E1,NUTF2,PAK1,OSBPL3,ZC3HC1,NRM,DNAJC2,GTF3C3,P2RX4,CDK4,TMEM97,NUP85,NUP42,TRIM27,PRNP,IL15RA,RIF1,WDR3,NUP153,MAD2L1BP,TMEM38B,AEN,SENP1,HACD3,WTAP,QSOX2,ARL6IP6,JPT1,MTDH,SMOX,TXLNG,SMAD1,RB1CC1,LEMD2,YBX1,TRA2B,NUP35,RBM15,HOXA7,SPIN1,KPNB1,SUN3
cornified envelope	3.39e-03	-2.06	33	PPL,TGM1,SCEL,CSTA,FLG,CNFN,SPRR1A,KAZN,ANXA1,IVL,SPRR3
90s preribosome	3.40e-03	1.98	25	RRP36,PWP2,HEATR1,UTP20,UTP18,KRI1,UTP6,UTP4,PES1,NOL6,WDR12,WDR3,NOP14
