pathway	padj	NES	size	leadingEdge
reactome - base excision repair ap site formation	8.58e-07	-2.65	44	H2BC13,H4C5,H4C1,H2AC8,H2BC4,H2AC4,H2BC1,H4C4,H2BC6,H2BC9,H2BC3,H2BC5,H4C9,NTHL1,H2BC11,NEIL2,H2AX,H2BC14,TERF2IP,H2AC14,H4C13,H2BC21,H2BC17,H2AZ2,H3-4,MUTYH
reactome - activated pkn1 stimulates transcription of ar androgen receptor regulated genes klk2 and klk3	1.19e-06	-2.65	42	H2BC13,H4C5,KLK2,H4C1,H2AC8,H2BC4,H3C8,H2AC4,H3C6,H2BC1,H3C1,H4C4,KLK3,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,H2BC11,H2AX,H2BC14,H2AC14,H4C13,H2BC21,H2BC17
reactome - signaling by gpcr	1.19e-06	-1.59	781	SCT,OXT,TAS2R39,ADRA2C,NMU,UCN2,CCL27,GPER1,PDE3B,WNT4,TAS2R3,S1PR4,GPC2,GNG7,CNGB1,APOB,GRM1,SDC1,CCR6,OBSCN,HTR6,APOC3,ADCY1,MC4R,GNG3,BDKRB2,TBXA2R,KISS1,ARHGEF19,PPP3CC,APOA4,APOC2,ADRA2B,OR5P3,S1PR5,PREX1,GPC6,GPR150,RGS19,ADORA1,CXCR4,HTR7,ADCY8,SSTR3,DGKB,PDE8B,FSHB,F2RL3,CCR9,FFAR1,GRM4,OR8B8,WNT8B,WNT7B,BCO1,GALR1,GPR39,FZD9,TTR,OR12D3,CRHR1,GPR32,TAS2R5,HRH2,FFAR2,PRLHR,HRH3,HTR5A,RASGRP2,CALCR,WNT16,RBP2,ITPR3,ADCY5,CCR3,OR1F1,PLCB3,NPY2R,GPR132,CXCL8,C5AR2,RGR,GPSM3,PLEKHG2,RRH,GAST,PDE11A,GPR25,PPP3CB,ADRA1A,SSTR2,GRK1,MC1R,PLXNB1,RLBP1,ARHGEF6,TAAR5,CORT,CAMKK1,GRM3,CAMK2B,GPSM2,OR11A1,DAGLA,AKR1B10,CCL1,GPIHBP1,TAS1R1,TRHR,CGA,CRH,ARHGEF1,GAL,GPR65,KISS1R,TAS2R41,GPR143,CHRM5,P2RY2,OR12D2,WNT7A,GALR2,PPY,OPRL1,CHRM4,MCHR1,PNLIP,PTH2,PRKACG,FFAR4,AVPR2,OPN4,APOM,GPR35,RTP5,RDH8,GALR3,GPHA2,OPN5,GRM2,LTB4R2,ADGRE3,CCR10,ADCYAP1R1,SSTR5,TAS2R1,PLEKHG5,SCTR,OR7A17,TSHB,GRM7,OPRD1,TAAR2,HCAR3,POMC,PF4,OR2B6,RGS20,PDE1C,OR3A3,PTGDR2,HRH4,RTP3,SMO,HTR1E,ARHGEF18,GHRHR,CLPS,GIPR,GPR18,OPRK1,CYSLTR1,SHH,F2,ARHGEF4,GLP2R,GUCY2D,RGS2,INSL3,OR51E2,GUCA1B,EDN2,GNAT1,GPR37L1,SST,PNOC,NMUR1,LRP2,PPEF1,GPRC6A,ADCY2,FSHR,ECE2,GPR183,DRD5,RBP3,GNRHR,ARHGEF16,FPR2,AVP,DRD4,GPC1,CCKBR,ADRB1,CHRM3,RGSL1,OR2H2,OR1G1,HTR2A,OR7C2,ARHGEF5,INSL5,PDE1B,GIP,PRLH,ARHGEF39,CCL20,SSTR1,IAPP,CXCR1,HBEGF,RLN3,NTSR2,RXFP3,ARHGEF17,GRK4,PLPPR2,TACR2,RGS8,HCRTR1,PROK2,TAS2R13,GPHB5,OR10H2,GRK6,ADM2,VIPR2,OR2H1,CHRM1,UTS2B,MLN,GHSR,RCVRN,PTGIR,MTNR1A,NPBWR2,SAG,OR2C1,MTNR1B,MC5R,BDKRB1,OR3A2,NPBWR1,CCL7,FNTB,OR3A1,GNAT2,PDE6A,NLN,FGD2,SSTR4,ACKR4,CD55,CXCR5,AGTR2,OPN1SW,ABHD6,HCAR1,GHRH,NPFFR1,PRKCD,GNAS,F2RL1,RLN2,RGS11,HTR1D,WNT2B,MC3R,GRM6
reactome - dna damage telomere stress induced senescence	1.43e-06	-2.47	62	HMGA2,H2BC13,H4C5,H4C1,H2AC8,H2BC4,H2AC4,H1-1,H2BC1,H4C4,H2BC6,H2BC9,H2BC3,H2BC5,H4C9,H2BC11,H2AX,H2BC14,HIRA,TERF2IP,LMNB1,H1-4,H2AC14,H4C13,H1-2,H1-5,H2BC21,H2BC17,H2AZ2,H3-4,H1-3,ATM,HMGA1,CDK2,CDKN1A
reactome - meiotic recombination	1.75e-06	-2.48	61	H2BC13,H4C5,H4C1,H2AC8,H2BC4,TOP3A,H3C8,H2AC4,H3C6,DMC1,H2BC1,H3C1,H4C4,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,H2BC11,H2AX,H2BC14,H2AC14,H4C13,H2BC21,H2BC17,H3C3,H2AZ2,MND1,H3-4,ATM,CDK2,RAD51C,H2AJ,PRDM9,H2BC15,H2AZ1,TEX15
reactome - vesicle mediated transport	1.75e-06	1.71	603	VPS54,STX6,BET1,NECAP2,GDI1,PICALM,RAB9B,EGFR,GGA1,KIFAP3,STX18,RAB5A,YWHAG,EXOC8,KIF3A,VAMP3,SEC24B,GJA1,SNAP91,DNAJC6,RAC1,SPARC,TBC1D13,SLC2A8,KIFC2,VPS45,COPZ1,COLEC12,PRKAB2,DCTN2,DCTN4,RAB7A,BLOC1S6,VPS37A,VPS52,SORT1,KIF21A,RAB5B,COL1A2,CSNK1D,TRAPPC12,COG1,KLC4,TBC1D14,PAFAH1B1,ARL1,DYNC1I2,RAB32,ALS2,AP4S1,RAB10,ANK2,RAB39B,RABGAP1,RAB1A,RALA,AP1S1,TGFA,RAB18,YWHAB,STAM2,SCARA5,COL1A1,ANKRD27,ARPC1A,VPS37C,MIA3,AKT3,F8,GORASP1,APOE,GOLIM4,CTSC,COPZ2,DYNC1LI1,LMAN2L,F5,COL4A2,TOR1B,SEC23A,EXOC4,SYT11,CYTH2,GBF1,TFG,GNS,RAB13,CD3D,VPS4B,FTL,COL4A1,MYO6,CTTN,ARF6,BET1L,SERPINA1,OPTN,WNT5A,FZD4,TBC1D20,DAB2,DYNC1LI2,CD59,STAM,TJP1,TRIP10,TRAPPC3,COL3A1,RAB27A,PUM1,MCFD2,CHM,SNAPIN,COG5,TMEM115,TF,TUBB6,RALGAPB,KLC2,CD3G,GOLGA5,ARF4,KIF1C,SYNJ1,EXOC7,AGPAT3,KLC1,WASL,BICD2,ARF3,TRAPPC13,FNBP1L,EXOC2,TRAPPC10,EXOC1,RIN2,AP1G1,VAMP7,PRKAB1,COPS8,SEC22C,TSC2,DENND2D,GJA4,GJB4,CYTH3,RAB33B,COPB1,ACTR1A,IGF2R,SBF2,AP3S1,GJC1,DCTN6,STXBP3,CLTB,CD36,UBQLN2,PLA2G4A,GALNT1,TSG101,CPD,COPB2,DYNLL1,CAPZA1,AP2B1,STON2,KDELR3,CHMP4B,ARFIP2,DVL2,BICD1,SNAP29,TFRC,SEC22A,ITSN2,PACSIN2,TRAPPC2L,TRAPPC6B,RAB11B,RAB27B,RAB6B,NAPA,EPS15L1,HBB,FTH1,HGS,CD163,BLOC1S1,LNPEP,CHRM2,TUBB4A,DENND4C,RHOBTB3,VPS4A,COPS7A,RAB3IP,SURF4,AGTR1,GOSR1,TRAPPC11,YWHAE,LMAN1,OCRL,AP1S2,DENND1A,NSF,RABEPK,SCARB2,STON1,GABARAP,DENND5A,VTI1A,KIF1B,AP1M1,CUX1,PIK3C2A,CHMP2A,CHMP5,ARRB1,GCC2,STAB1,YIPF6,GOLGA4,TGOLN2,PPP6C,GRB2,AKT1,MYO5A,IL7R,NECAP1,DYNC1H1,CALR,SNX18,KIF16B,RAB38,STX5,TBC1D8B,CD4,DCTN5,PREB,UBAP1,YKT6,KDELR1,DCTN1,GOLGB1,COG2,AGFG1,BNIP1,CHMP2B,YWHAQ,GJD3,KLC3,VPS28,MIA2,RAB5C,COG6,CLTC,TRAPPC8,AAK1,VAMP4,GCC1,GJA5,VPS36,TACR1,GOLGA2,GGA3,AP1B1
reactome - prc2 methylates histones and dna	2.26e-06	-2.56	47	H2BC13,H4C5,H4C1,H2AC8,H2BC4,H3C8,H2AC4,H3C6,H2BC1,H3C1,H4C4,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,MTF2,H2BC11,DNMT3B,H2AX,H2BC14,DNMT1,H2AC14,H4C13,H2BC21,H2BC17,H3C3,H2AZ2,RBBP4
reactome - sirt1 negatively regulates rrna expression	2.59e-06	-2.57	43	H2BC13,H4C5,H4C1,H2AC8,H2BC4,H3C8,H2AC4,H3C6,H2BC1,H3C1,H4C4,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,H2BC11,H2AX,H2BC14,H2AC14,H4C13,H2BC21,H2BC17,H3C3,H2AZ2,TAF1A
reactome - recognition and association of dna glycosylase with site containing an affected purine	3.22e-06	-2.64	38	H2BC13,H4C5,H4C1,H2AC8,H2BC4,H2AC4,H2BC1,H4C4,H2BC6,H2BC9,H2BC3,H2BC5,H4C9,H2BC11,H2AX,H2BC14,TERF2IP,H2AC14,H4C13,H2BC21,H2BC17,H2AZ2,H3-4,MUTYH
reactome - membrane trafficking	3.71e-06	1.7	568	VPS54,STX6,BET1,NECAP2,GDI1,PICALM,RAB9B,EGFR,GGA1,KIFAP3,STX18,RAB5A,YWHAG,EXOC8,KIF3A,VAMP3,SEC24B,GJA1,SNAP91,DNAJC6,RAC1,TBC1D13,SLC2A8,KIFC2,VPS45,COPZ1,PRKAB2,DCTN2,DCTN4,RAB7A,BLOC1S6,VPS37A,VPS52,SORT1,KIF21A,RAB5B,CSNK1D,TRAPPC12,COG1,KLC4,TBC1D14,PAFAH1B1,ARL1,DYNC1I2,RAB32,ALS2,AP4S1,RAB10,ANK2,RAB39B,RABGAP1,RAB1A,RALA,AP1S1,TGFA,RAB18,YWHAB,STAM2,ANKRD27,ARPC1A,VPS37C,MIA3,AKT3,F8,GORASP1,GOLIM4,CTSC,COPZ2,DYNC1LI1,LMAN2L,F5,TOR1B,SEC23A,EXOC4,SYT11,CYTH2,GBF1,TFG,GNS,RAB13,CD3D,VPS4B,FTL,MYO6,CTTN,ARF6,BET1L,SERPINA1,OPTN,WNT5A,FZD4,TBC1D20,DAB2,DYNC1LI2,CD59,STAM,TJP1,TRIP10,TRAPPC3,RAB27A,PUM1,MCFD2,CHM,SNAPIN,COG5,TMEM115,TF,TUBB6,RALGAPB,KLC2,CD3G,GOLGA5,ARF4,KIF1C,SYNJ1,EXOC7,AGPAT3,KLC1,WASL,BICD2,ARF3,TRAPPC13,FNBP1L,EXOC2,TRAPPC10,EXOC1,RIN2,AP1G1,VAMP7,PRKAB1,COPS8,SEC22C,TSC2,DENND2D,GJA4,GJB4,CYTH3,RAB33B,COPB1,ACTR1A,IGF2R,SBF2,AP3S1,GJC1,DCTN6,STXBP3,CLTB,UBQLN2,PLA2G4A,GALNT1,TSG101,CPD,COPB2,DYNLL1,CAPZA1,AP2B1,STON2,KDELR3,CHMP4B,ARFIP2,DVL2,BICD1,SNAP29,TFRC,SEC22A,ITSN2,PACSIN2,TRAPPC2L,TRAPPC6B,RAB11B,RAB27B,RAB6B,NAPA,EPS15L1,FTH1,HGS,BLOC1S1,LNPEP,CHRM2,TUBB4A,DENND4C,RHOBTB3,VPS4A,COPS7A,RAB3IP,SURF4,AGTR1,GOSR1,TRAPPC11,YWHAE,LMAN1,OCRL,AP1S2,DENND1A,NSF,RABEPK,SCARB2,STON1,GABARAP,DENND5A,VTI1A,KIF1B,AP1M1,CUX1,PIK3C2A,CHMP2A,CHMP5,ARRB1,GCC2,YIPF6,GOLGA4,TGOLN2,PPP6C,GRB2,AKT1,MYO5A,IL7R,NECAP1,DYNC1H1,SNX18,KIF16B,RAB38,STX5,TBC1D8B,CD4,DCTN5,PREB,UBAP1,YKT6,KDELR1,DCTN1,GOLGB1,COG2,AGFG1,BNIP1,CHMP2B,YWHAQ,GJD3,KLC3,VPS28,MIA2,RAB5C,COG6,CLTC,TRAPPC8,AAK1,VAMP4,GCC1,GJA5,VPS36,TACR1,GOLGA2,GGA3,AP1B1
reactome - adaptive immune system	4.83e-06	1.62	704	HECTD2,PPP2CB,PSMB4,RNF25,PJA1,UBE2Z,TRIM32,ANAPC7,ASB12,TRIM37,TRPC1,KIFAP3,LILRB4,PTPRJ,PRKACA,BTRC,FBXL12,ASB2,LRRC41,ASB7,KIF3A,FBXO32,VAMP3,FBXO15,SEC24B,AREL1,NPEPPS,UBE3B,RAC1,COLEC12,BTNL9,C3,PSMD1,CTSK,PIK3CB,DCTN2,DCTN4,RLIM,KCTD6,PDCD1LG2,RAB7A,ATG7,UBAC1,KBTBD6,RNF144B,KLHL9,PIK3R2,VCAM1,TLR4,COL1A2,KLHL2,UBE2L6,CDC23,RNF19A,ASB1,CTSL,KLC4,UBE2A,DYNC1I2,CBLB,ICOS,CRTAM,HUWE1,HLA-C,ASB8,AP1S1,FBXW8,PSMC6,YWHAB,CD34,FBXO31,ITGAV,CUL5,CTSH,COL1A1,NCK1,HLA-A,RNF114,AKT3,SH2D1A,PSMC2,PSMD4,CTSC,PSMC4,TLR2,DYNC1LI1,CUL2,CTLA4,CD14,LAT,SEC23A,FBXL3,LAIR2,FBXO6,CD3D,STUB1,FYB1,UNKL,UBE3C,HLA-DQB2,ZNRF2,PSMD10,TAP1,UBE2D1,PRKG1,RNF217,ANAPC4,CTSB,CD8A,CDH1,FBXO22,BCL10,MRC1,PJA2,UBE2E3,CTSD,DYNC1LI2,MKRN1,BTBD1,FBXO30,COL3A1,ICAM1,FYN,PIK3R3,ENAH,RNF14,FBXW11,ZNRF1,TUBB6,SIGLEC8,KLC2,CD1B,UBE2W,CD3G,KLC1,PSME3,HERC2,UBE2F,ITK,IKBKG,BTNL8,PPP2R5C,RAPGEF4,OSBPL1A,BTBD6,ITPR2,PSMD2,AP1G1,NRAS,ACTR1B,PSMD5,CD300LF,FBXO9,CD247,MEX3C,TRIB3,UBR1,CTSO,YES1,CD274,ITGB5,ACTR1A,LCP2,PTPN11,FBXL5,LONRF1,DCTN6,ZAP70,CD36,PPP2R5A,CD28,ITCH,CD200,KLHL13,TYROBP,ASB9,HERC1,KEAP1,PSMB5,IKBKB,DYNLL1,CAPZA1,AP2B1,UBA6,ANAPC13,TRAT1,FKBP1A,TRIP12,KBTBD7,LTN1,UFL1,ELOB,TRIM69,FBXL20,RBX1,NPDC1,SIAH1,HACE1,PSMD7,PPP2R5B,PRKCQ,SMURF1,TRAF6,PDPK1,PAK1,PLCG1,PAK3,RCHY1,ASB3,CD3E,FBXL16,RNF4,GLMN,TAB2,LNPEP,TUBB4A,NFATC3,MADCAM1,CD8B,SPSB2,CTSE,UBR2,FBXO21,MAPKAP1,FBXW2,SEC61B,ASB5,SOCS1,AP1S2,HLA-DPA1,RNF123,UBE2E1,CHUK,JAML,UBE2U,RNF6
reactome - neddylation	4.96e-06	1.99	217	COMMD3,PSMB4,DCAF17,DDB2,ASB12,DCAF16,BTRC,FBXL12,ASB2,LRRC41,ASB7,FBXO32,FBXO15,PSMD1,KCTD6,KBTBD6,KLHL9,KLHL2,SPSB3,ASB1,TULP4,ASB8,FBXW8,DCUN1D4,PSMC6,NUB1,EPAS1,CUL4B,FBXO31,CUL5,PSMC2,PSMD4,FEM1B,PSMC4,WSB2,CUL2,FBXL3,DCAF4,FBXO6,COMMD10,CUL4A,PSMD10,UBE2D1,DCUN1D3,FBXO22,CUL9,BTBD1,FBXO30,PUM2,FBXW11,PSME3,UBE2F,BTBD6,COMMD1,PSMD2,COPS8,PSMD5,ERCC8,FBXO9,FBXL5,KLHL13,ASB9,CISH,SOCS2,KEAP1,PSMB5,KBTBD7,HIF1A,ELOB,FBXL20,RBX1,PSMD7,COP1,ASB3,SENP8,FBXL16,SPSB2,FBXO21,DCAF6,COPS7A,FBXW2,ASB5,SOCS5,COMMD2,FEM1A
reactome - formation of the beta catenin tcf transactivating complex	7.20e-06	-2.41	67	TERT,H2BC13,SMARCA4,H4C5,H4C1,MYC,H2AC8,H2BC4,AXIN2,H3C8,H2AC4,TLE3,H3C6,BCL9L,H2BC1,H3C1,H4C4,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,H2BC11,H2AX,H2BC14,RUNX3,H2AC14,H4C13,H2BC21,H2BC17,RBBP5
reactome - hdacs deacetylate histones	9.07e-06	-2.35	62	GATAD2A,H2BC13,H2AC17,H4C5,H4C1,H2AC16,H2AC8,H2BC4,H3C8,H2AC4,H3C6,H2BC1,H3C1,H4C4,H2BC6,H3C7,H2BC9,H2BC3,H3C11,H2BC5,H3C2,H4C9,H2BC11,H2AW,H2BC14,H2AC14,H4C13,H2BC21
reactome - g alpha s signalling events	1.01e-05	-1.97	185	SCT,PDE3B,GNG7,HTR6,ADCY1,MC4R,GNG3,OR5P3,GPR150,HTR7,ADCY8,PDE8B,FSHB,OR8B8,GPR39,OR12D3,CRHR1,GPR32,HRH2,CALCR,ADCY5,OR1F1,PDE11A,GPR25,MC1R,TAAR5,OR11A1,CGA,CRH,OR12D2,PTH2,AVPR2,RTP5,GPHA2,ADCYAP1R1,SCTR,OR7A17,TSHB,TAAR2,POMC,OR2B6,OR3A3,RTP3,GHRHR,GIPR,GLP2R,INSL3,OR51E2,ADCY2,FSHR,DRD5,AVP,ADRB1,OR2H2,OR1G1,OR7C2,PDE1B,GIP,IAPP,RLN3,GPHB5,OR10H2,GRK6,ADM2,VIPR2,OR2H1,PTGIR,OR2C1,MC5R,OR3A2,OR3A1,GHRH,GNAS,RLN2,MC3R,LHCGR,GNG5,OR2S2,GPBAR1,RXFP1,ADORA2B,ADCY3,RTP1,OR2B2,OR2K2,OR2W1,ADRB2,OR51B4,REEP6,CRHR2,TAAR8,REEP5,PDE3A,GNB3,OR1A2,OR6A2,OR52A1
