pathway	padj	NES	size	leadingEdge
reactome - m phase	1.72e-08	2.17	305	RCC2,H2BC5,PSMD3,CENPM,CEP250,NSL1,KIF20A,PTTG1,NDC1,NUP43,PSMB3,CKAP5,CENPK,BUB1,ZWINT,H2BC6,PSMC1,SPDL1,PSMD4,CCNB2,CCNB1,PSMC5,ERCC6L,NCAPD3,H3C7,PLK4,KIF2C,CEP72,NCAPG,PSMB4,NUP133,CDK1,H2BC12,SGO1,SPC25,H2BC14,PSMD2,CENPU,MAD2L1,KIF23,BIRC5,TUBAL3,CENPF,UBE2C,ZW10,GORASP2,HAUS8,NEK2,CDC20,H2BC9,NDC80,TUBA4A,PSMD1,CENPI,PLK1,KIF18A,KNTC1,CDCA8,CDCA5,SEM1,CENPE,NUP85,ZWILCH,H2AX,NUP88,CENPN,RANGAP1,PSMB2,KNL1,SMC4,AURKB,ANAPC11,CHMP4C,NUP155,CEP131,TNPO1,H2BC21,H4C5,NUF2,SGO2,NCAPD2,TUBB4A,RAE1,XPO1,H2BC3,SKA1,KPNB1,PSMD14,LMNB1,NDE1,CENPH,PSMA5,PSMD11,PSME4,MASTL,PSMB5,PSMC2,PSMA8,NUP42,LPIN3,NUP107
reactome - separation of sister chromatids	1.72e-08	2.31	150	RCC2,PSMD3,CENPM,NSL1,PTTG1,NUP43,PSMB3,CKAP5,CENPK,BUB1,ZWINT,PSMC1,SPDL1,PSMD4,PSMC5,ERCC6L,KIF2C,PSMB4,NUP133,SGO1,SPC25,PSMD2,CENPU,MAD2L1,BIRC5,TUBAL3,CENPF,UBE2C,ZW10,CDC20,NDC80,TUBA4A,PSMD1,CENPI,PLK1,KIF18A,KNTC1,CDCA8,CDCA5,SEM1,CENPE,NUP85,ZWILCH,CENPN,RANGAP1,PSMB2,KNL1,AURKB,ANAPC11,NUF2,SGO2,TUBB4A,XPO1,SKA1,PSMD14,NDE1,CENPH,PSMA5,PSMD11,PSME4,PSMB5,PSMC2,PSMA8
reactome - translation	1.72e-08	2.5	219	PARS2,DARS2,MRPL58,EPRS1,MRPS15,SEC61A1,EIF3I,AARS1,MRPS17,SRPRB,RPL39L,MRPL24,MTIF2,MRPS18A,AURKAIP1,EIF2B2,MRPS10,MRPL27,DAP3,MRPS33,IARS2,EARS2,MRPL17,LARS1,LARS2,SEC61G,DDOST,AARS2,MRPL57,GARS1,SSR1,TUFM,MRPL55,EIF3B,HARS2,FARSA,MRPL1,TSFM,MRPS25,SEC61A2,MRPL37,MRPS26,SRP19,MRPL9,SRP9,AIMP2,RARS1,MRPL3,MRPS18B,EIF4EBP1,GSPT1,RPN1,SRP68,MRPL21,VARS2,CHCHD1,SSR4,MRPS14,MRPS12,EIF2B5,MRPL4,MRPL28,VARS1,SRP54,MRPS7,EEF1A2,MRPL36,MRPS23,YARS1,MRPL35,MRPL15,MARS2,MRPL41,EIF3H,TARS1,MRPS5,MRPL49,MRPL13,MRPL22,MRPL10,RPL8,SRP72
reactome - dna replication pre initiation	3.70e-08	2.46	76	PSMD3,ORC5,MCM2,PSMB3,PSMC1,PSMD4,PSMC5,ORC1,PSMB4,GMNN,POLE2,PSMD2,MCM4,E2F2,RPA3,PSMD1,MCM8,SEM1,MCM6,CDC45,CDC6,PSMB2,MCM5,MCM10,POLA2,POLE,CDT1,PSMD14,ORC6,PSMA5,PSMD11,PSME4,PSMB5,PSMC2,E2F3,PSMA8,MCM7,PSMD13,MCM3,PRIM1,ORC4,PRIM2,CDC7,PSME3,E2F1,DBF4
reactome - mitochondrial translation	5.97e-08	2.4	84	MRPL58,MRPS15,MRPS17,MRPL24,MTIF2,MRPS18A,AURKAIP1,MRPS10,MRPL27,DAP3,MRPS33,MRPL17,MRPL57,TUFM,MRPL55,MRPL1,TSFM,MRPS25,MRPL37,MRPS26,MRPL9,MRPL3,MRPS18B,MRPL21,CHCHD1,MRPS14,MRPS12,MRPL4,MRPL28,MRPS7,MRPL36,MRPS23,MRPL35,MRPL15,MRPL41,MRPS5,MRPL49,MRPL13,MRPL22,MRPL10,MRPS21,MRPL38,MRPL42,MRPL47,ERAL1,MRPS34,MRPS35,MRPL30
reactome - neutrophil degranulation	8.14e-08	-1.86	382	CFP,CXCR2,STK10,TNFRSF1B,CRISPLD2,P2RX1,ROCK1,OSCAR,SERPINB6,PLEKHO2,PTPRC,S100A12,ANO6,PTPRB,ITGAL,PLAC8,PPBP,CFD,CLEC12A,MME,CD93,HK3,FCN1,SLC11A1,CAMP,MCEMP1,MGAM,PECAM1,FGR,STOM,GMFG,KCNAB2,CD36,FOLR3,DEGS1,C5AR1,MNDA,RAB31,SDCBP,HBB,RETN,METTL7A,PTAFR,ARPC5,C6orf120,CLEC4D,NFASC,SIRPA,FPR1,RAB37,OLR1,BST1,SLPI,PTX3,GSN,CYB5R3,YPEL5,PGM1,ALOX5,BIN2,CYFIP1,TYROBP,FGL2,EEF1A1,SLCO4C1,S100A8,RHOA,CD58,CD44,PYCARD,ADAM10,CAT,CTSG,ADA2,TBC1D10C,CD33,CPPED1,TSPAN14,FPR2,PTPN6,RAB7A,LTA4H,ITGAM,B2M,GCA,CMTM6,RAB5B,BRI3,RHOG,SLC44A2,RAP1B,RAP1A,GRN,PRCP,VAT1,LAMP1,MAPK1,FCER1G,SNAP23,COTL1,GOLGA7,AP1M1,ENPP4,CTSS,VCL,NFKB1,HVCN1,CYBB,CD55,DOCK2,LYZ,UNC13D,SERPINA3,DYNC1LI1,CD14,IQGAP1,DOK3,SPTAN1,LAIR1,MMP25,ARMC8,C3,CLEC4C,SIGLEC9,ARHGAP9,CD53,PRKCD,CTSH,PGLYRP1,SELL,PSMD6,CPNE3,ACPP,STING1,CAB39,C3AR1,ITGAX,CXCL1,HEXB,RAB14,ANPEP,ITGB2,ELANE,PAFAH1B2,ADGRG3,PSAP,NHLRC3,DNAJC13,GLIPR1,S100A9,MS4A3,SRP14,IQGAP2,OSTF1,SYNGR1,LAMTOR1
pid - fcer1 pathway	3.72e-07	-2.51	51	GAB2,S1PR1,PRKCB,FOS,CBL,LCP2,DUSP1,LAT2,FYN,ITK,MS4A2,RELA,BTK,PIK3R1,JUN,PXN,PLA2G1B,RAF1,MAPK1,FCER1G,FER,FCER1A,PTPN11,GRB2,NFKB1,WIPF1,HCLS1,MAP2K4,SYK,PTPN13,MAPK3
reactome - mitotic prometaphase	5.07e-07	2.12	158	RCC2,CENPM,CEP250,NSL1,NUP43,CKAP5,CENPK,BUB1,ZWINT,SPDL1,CCNB2,CCNB1,ERCC6L,PLK4,KIF2C,CEP72,NCAPG,NUP133,CDK1,SGO1,SPC25,CENPU,MAD2L1,BIRC5,TUBAL3,CENPF,ZW10,HAUS8,NEK2,CDC20,NDC80,TUBA4A,CENPI,PLK1,KIF18A,KNTC1,CDCA8,CDCA5,CENPE,NUP85,ZWILCH,CENPN,RANGAP1,KNL1,SMC4,AURKB,CEP131,NUF2,SGO2,NCAPD2,TUBB4A,XPO1,SKA1
reactome - mitotic spindle checkpoint	8.47e-07	2.3	92	RCC2,CENPM,NSL1,NUP43,CKAP5,CENPK,BUB1,ZWINT,SPDL1,ERCC6L,KIF2C,NUP133,SGO1,SPC25,CENPU,MAD2L1,BIRC5,CENPF,UBE2C,ZW10,CDC20,NDC80,CENPI,PLK1,KIF18A,KNTC1,CDCA8,CENPE,NUP85,ZWILCH,CENPN,RANGAP1,KNL1,AURKB,ANAPC11,NUF2,SGO2,XPO1,SKA1,NDE1,CENPH
reactome - platelet activation signaling and aggregation	8.47e-07	-1.97	227	ARRB1,ITPR1,PRKCE,SELP,GNG2,GNG11,CTSW,PROS1,HABP4,TRPC6,VWF,PPBP,TMX3,F8,CFD,RAPGEF4,CRK,VEGFC,PECAM1,PRKCH,GAS6,SERPING1,ABHD6,CD36,TIMP3,PRKCB,PIK3R5,RHOB,GNAQ,PTPN1,LCP2,PDGFB,TGFB2,FERMT3,RARRES2,P2RY12,PHACTR2,FYN,MMRN1,RAPGEF3,CLU,RHOA,RASGRP2,ARRB2,APBB1IP,DGKH,PRKCZ,SELENOP,STXBP3,IGF1,CLEC1B,SERPINE1,PIK3R1,PTPN6,PDPN,GNAI1,RHOG,RAP1B,RAP1A,RAF1,CD9,GNA13,GNAI2,PF4,MAPK1,FCER1G,SRGN,PTPN11,VCL,GRB2,ITIH3,DGKE,GNA11,PLCG2,PIK3R3,SERPINA3,ANXA5,TLN1,GNGT2,GNG5,CDC37L1,CD109,PRKCD,HGF,RAC2,P2RY1,NHLRC2,SYK,GNB1,PIK3CG,FN1,THBS1,TRPC3,MAPK3,LHFPL2,PLEK,F13A1,PSAP,WDR1,ABCC4,GNG12,PDGFA
reactome - resolution of sister chromatid cohesion	8.47e-07	2.27	99	RCC2,CENPM,NSL1,NUP43,CKAP5,CENPK,BUB1,ZWINT,SPDL1,CCNB2,CCNB1,ERCC6L,KIF2C,NUP133,CDK1,SGO1,SPC25,CENPU,MAD2L1,BIRC5,TUBAL3,CENPF,ZW10,CDC20,NDC80,TUBA4A,CENPI,PLK1,KIF18A,KNTC1,CDCA8,CDCA5,CENPE,NUP85,ZWILCH,CENPN,RANGAP1,KNL1,AURKB,NUF2,SGO2,TUBB4A,XPO1,SKA1,NDE1,CENPH
reactome - switching of origins to a post replicative state	8.47e-07	2.34	76	PSMD3,ORC5,MCM2,CCNE1,PSMB3,PSMC1,PSMD4,PSMC5,ORC1,PSMB4,PSMD2,MCM4,UBE2C,PSMD1,MCM8,SEM1,MCM6,CCNE2,CDC6,PSMB2,CCNA2,MCM5,ANAPC11,SKP2,CDT1,PSMD14,ORC6,PSMA5,PSMD11,PSME4,PSMB5,PSMC2,PSMA8
reactome - assembly of the pre replicative complex	9.20e-07	2.39	59	PSMD3,ORC5,MCM2,PSMB3,PSMC1,PSMD4,PSMC5,ORC1,PSMB4,GMNN,PSMD2,MCM4,E2F2,PSMD1,MCM8,SEM1,MCM6,CDC6,PSMB2,MCM5,CDT1,PSMD14,ORC6,PSMA5,PSMD11,PSME4,PSMB5,PSMC2,E2F3,PSMA8,MCM7,PSMD13,MCM3
reactome - signaling by ntrks	1.15e-06	-2.15	125	SRF,JUNB,ARC,PPP2CB,CRK,EGR1,PTPRS,FOS,RAPGEF1,SGK1,RPS6KA5,EGR3,FOSB,ID4,TIAM1,GAB1,ID2,MEF2D,RPS6KA2,SH3GL3,PCSK5,ID1,FYN,EGR2,RHOA,DUSP7,BDNF,NTRK3,LYL1,IRS2,PIK3R1,ID3,JUND,RALA,MEF2C,RAP1A,MAP2K5,RALB,F3,RRAD,MAPK1,PTPN11,DUSP3,GRB2,MEF2A,ATF1,SH3GL2,ADCYAP1,SHC3,YWHAB
