pathway	padj	NES	size	leadingEdge
reactome - cell cycle checkpoints	1.43e-02	-1.56	257	HUS1,RPA2,PSMC2,PSMB9,NDEL1,ORC5,CDKN1B,NUP37,UBB,PSMC3,PPP2R5B,ANAPC11,RPA3,ORC2,PSMB8,PSMD1,H2BC11,CCNE1,RANGAP1,PSMD6,H2BC9,CDC25A,SKA2,CENPE,CENPL,BARD1,PPP2R5A,RMI2,PLK1,ITGB3BP,SGO1,H2BC14,H2BC1,INCENP,PSMB4,CDK2,MIS12,CDC7,PSMA5,MCM7,RFC2,EXO1,CHEK1,H4C13,MAD1L1,CDC20,PKMYT1,RMI1,SKA1,MCM6,MCM10,H2AX,NDC80,SFN,CDK1,KIF18A,KNL1,MAD2L1,SPDL1,KIF2C,BUB1,NUP107,MCM2,ZWINT,CENPM,CDCA8,MCM5,NUF2,DYNLL1,PSMD10,BLM,AURKB,RPA1,ANAPC15,CCNA2,CCNB1,ERCC6L,CCNB2,CENPN,CENPK,RFC5,PPP2R5D,BABAM1,PSMD14,ORC3,MCM3,SPC25,H2BC13,DNA2,PAFAH1B1,ORC1,PPP1CC,DSN1,BIRC5,PSMC4,CENPF,RFC3,RFC4,CENPT,CCNE2,CDC25C,DYNC1LI1,ZW10,CENPI,TOP3A,UBE2C,UBE2D1,ATR,SGO2,H2BC17,PSMD12,RHNO1,WRN,PPP2R5C,CDC45
biocarta - ahsp pathway	1.53e-02	-2.14	10	GATA1,UROD,UROS,ALAD,FECH,HMBS,AHSP,ALAS2
kegg - mismatch repair	1.53e-02	-2.14	22	RPA2,MLH3,RPA3,MSH2,RFC2,EXO1,LIG1,PCNA,MSH6,RPA1,POLD4,MLH1,RFC5,SSBP1,RFC3,RFC4
reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	1.56e-02	-1.79	109	CD19,JAML,CD22,CDH1,SIGLEC1,VCAM1,ICAM4,CD40LG,CXADR,KLRG1,LILRB2,SELL,COL1A1,LILRB5,COL17A1,LILRA3,CD300A,KLRF1,NCR3,CD8B,CLEC2D,SH2D1B,CD160,SIGLEC5,ICAM3,CD226,TREML1,LILRA6,MADCAM1,COL1A2,B2M,NCR1,CD3G,LILRA5,CLEC4G,PILRA,CD40,SIGLEC10,KLRB1,CD300LF
reactome - vitamins	1.69e-02	1.81	5	CYP27B1,CYP2R1
reactome - meiosis	1.88e-02	-1.77	85	RPA2,SUN1,TINF2,STAG3,MLH3,H3C3,REC8,H2AC14,RPA3,H2BC11,H2BC9,H3C8,TERF2IP,FKBP6,H2BC14,H2BC1,CDK2,DMC1,H2AC4,H4C13,RAD21,H2AX,HSPA2,BLM,RPA1,MLH1,H2AZ2,RAD51C,MND1,H2BC13,H2AZ1,H3C7,TOP3A,PSMC3IP,SYNE1,ATR,H2BC17
reactome - lagging strand synthesis	2.06e-02	-2.17	20	RPA2,RPA3,FEN1,POLA1,RFC2,POLA2,LIG1,PCNA,RPA1,POLD4,RFC5,PRIM1,DNA2,RFC3,RFC4
reactome - vldl assembly	2.06e-02	-1.87	4	APOC1
reactome - separation of sister chromatids	2.10e-02	-1.57	168	PSMC2,PSMB9,TUBB2B,NDEL1,NUP37,TUBB1,UBB,PSMC3,PPP2R5B,TUBAL3,ANAPC11,PSMB8,PSMD1,TUBA4A,RANGAP1,PSMD6,SKA2,CENPE,PTTG1,CENPL,PPP2R5A,PLK1,ITGB3BP,SGO1,ESPL1,INCENP,PSMB4,MIS12,PSMA5,MAD1L1,CDC20,SKA1,RAD21,NDC80,KIF18A,KNL1,MAD2L1,SPDL1,KIF2C,BUB1,NUP107,ZWINT,CENPM,CDCA8,NUF2,DYNLL1,PSMD10,TUBB4B,AURKB,ANAPC15,ERCC6L,CENPN,CENPK,PPP2R5D,PSMD14,TUBA1A,SPC25,PAFAH1B1,CDCA5,PPP1CC,DSN1,BIRC5,PSMC4,CENPF,CENPT,DYNC1LI1,ZW10,CENPI,UBE2C,UBE2D1,SGO2,PSMD12,PPP2R5C,TUBA1B,DYNC1I1,PSMA2
kegg - cytokine cytokine receptor interaction	2.22e-02	-1.52	236	CCL18,LTB,PPBP,IL15,IFNW1,EPOR,TNFRSF8,TNFRSF13B,AMHR2,PF4V1,CD40LG,CXCL9,BMP2,LTA,IL23R,IL18RAP,IL6ST,CCL8,KDR,VEGFA,TNFRSF19,IL18R1,CXCL12,CD27,IL12RB2,IL22RA1,CXCL5,CXCR6,CSF2RB,CXCL6,CXCR1,IL9,CXCR2,TNFSF10,CCL13,INHBB,GH1,TNFRSF14,TGFBR2,TGFB3,IL17A,TNFRSF13C,IL5,CCL2,CCR3,ACVR2A,IFNLR1,CCL19,FASLG,FLT3LG,TNFRSF17,IFNE,BMP7,VEGFB,EGF,IL1R2,IL13,IL4,IL7,CXCL16,TGFB2,IL4R,IFNA5,CXCR5,CCR7,IL21R,GH2,IL2RB,PLEKHO2,PDGFA,EDAR,CD40,CCR2,TNFRSF12A,IFNA8,CCL20,IL25,CCL7,CSF2,IFNK,IFNGR2,IFNA10,CCL17,IFNG,CXCL1
reactome - zinc influx into cells by the slc39 gene family	2.22e-02	1.92	10	SLC39A5,SLC39A7,SLC39A6,SLC39A10,SLC39A4,SLC39A1
reactome - mismatch repair	2.40e-02	-2.16	14	RPA2,RPA3,MSH2,EXO1,LIG1,PCNA,MSH6,RPA1,POLD4,MLH1
pid - p53 regulation pathway	2.45e-02	1.82	54	ABL1,MDM2,CSNK1G3,MDM4,HUWE1,KAT8,PPP1R13L,SETD7,SMYD2,CSNK1D,CDKN2A,GSK3B,AKT1,PRMT5,TTC5,TP53AIP1,CSNK1G1,PRKCD,CCNG1,KAT5,CSNK1A1,EP300,FBXO11,HIPK2,PPP2CA,RASSF1,CSNK1G2
reactome - eukaryotic translation initiation	2.45e-02	1.77	81	EIF2S3,PABPC1,UBA52,EIF2B4,EIF1AX,RPL7,EIF5B,EIF3M,EIF4EBP1,RPL10A,EIF4G1,EIF3J,RPS27L,RPL12,RPL15,RPS15,RPL10L,EIF3E,EIF3H,RPL29,RPLP1,RPL18,RPS19,EIF5,RPS17,RPL27,EIF2S2,RPL38,EIF3D,RPS7,RPL41,RPL32,EIF3L,RPS15A,RPS25,EIF4B,EIF3B,RPS3,RPS6,RPS9,EIF3I,EIF2B2
reactome - cell surface interactions at the vascular wall	3.06e-02	-1.63	126	VPREB3,JAML,VPREB1,CEACAM3,CEACAM1,PECAM1,PF4V1,EPCAM,PLCG1,CXADR,CD58,GP6,JAM2,SELL,IGLL1,CEACAM8,COL1A1,CEACAM6,SDC3,GYPC,PSG9,ANGPT4,GYPA,CD177,CD48,OLR1,SLC7A7,SDC1,FYN,ITGB3,ITGA3,GYPB,JAM3,JCHAIN
reactome - rho gtpase effectors	3.56e-02	-1.46	265	CYFIP2,CDH1,TUBB2B,NDEL1,MYH10,MYL12B,CDKN1B,NUP37,S100A8,TUBB1,PPP1R14A,CTTN,PFN2,H3C3,PRKCZ,MAPK3,PPP2R5B,TUBAL3,PTK2,H2AC14,WASF3,S100A9,DAAM1,TUBA4A,RHPN2,MYLK,H2BC11,RANGAP1,H2BC9,PFN1,KLC2,SKA2,CENPE,H3C8,ARPC5,CENPL,MAPK1,PPP2R5A,FMNL3,EVL,PLK1,ITGB3BP,SGO1,H2BC14,H2BC1,INCENP,MIS12,NOXA1,H2AC4,H4C13,MAD1L1,CDC20,SKA1,H2AX,NCKAP1,NDC80,SFN,KIF18A,KNL1,MAD2L1,SPDL1,KIF2C,BUB1,NUP107,ZWINT,CENPM,CDCA8,LIN7B,NUF2,DYNLL1,CYBB,TUBB4B,PRC1,PAK1,AURKB,DIAPH3,ERCC6L,CENPN,CENPK,PPP2R5D,H2AZ2,TUBA1A,MYL9,SPC25,H2BC13,IQGAP3,PAFAH1B1,IQGAP2,H2AZ1,PPP1CC,DSN1,BIRC5,NCF2,CENPF,CENPT,CDC25C,H3C7,DYNC1LI1,ZW10,PIN1,CENPI
biocarta - arf pathway	3.65e-02	1.89	16	ABL1,MDM2,POLR1D,CDKN2A,POLR1A,RB1,TBX2,TWIST1,PIK3CA,POLR1C
