pathway	padj	NES	size	leadingEdge
reactome - dna repair	5.87e-09	2.7	250	FANCG,CCNA2,CHEK1,CLSPN,H2AX,VCP,TP53BP1,BLM,RAD51,EXO1,UBE2T,FANCE,FANCI,DTL,LIG1,TIMELESS,ERCC2,ALKBH2,POLD1,POLQ,BRIP1,HMGN1,PCNA,SPRTN,PNKP,H2AZ1,NTHL1,RAD51AP1,RUVBL1,PRPF19,ASCC3,CDK2,FANCA,POLR2G,USP10,BRCA1,APEX1,COPS7B,CUL4A,PRKDC,NBN,MAD2L2,NEIL3,PCLAF,RFC3,RAD23A,ACD,MDC1,RFC2,PALB2,MRE11,RIF1,ERCC1,POLR2K,MSH2,UBE2I,POLR2D,BRCA2,PARP1,ERCC3,ASCC1,DCLRE1A,FAAP100,POLL,NFRKB,H4C4,POLE3,POLR2C,PARP2,TDP1,POT1,TOP3A,BARD1,POLR2I,POLD2,ATR,ACTR5,DDB1,ACTL6A,ERCC8,FANCB,RAD23B,GPS1,POLE2,RPA3,COPS6,TFPT,TOPBP1,DCLRE1B,PAXIP1,FANCL,TERF1,XAB2,RAD1,FANCM,CUL4B,UBE2L6,GTF2H5,LIG3,CETN2,UBE2V2,EYA3,BAZ1B,USP7,INO80E,BABAM1,PIAS4,RAD51C,UIMC1,RNF8,RAD51B,H2BC11,POLH,RAD18,UBE2N,FAAP20,POLR2F,XRCC3,EME1,COPS8,RPA2,XPC,RFC1,FEN1,POLB,MCRS1,WRN,MPG,SLX4,UBA52,CHD1L,RHNO1,UNG,TP53,TCEA1,COPS7A,FANCF,XRCC6,NPLOC4,CDK7,TDG,FAAP24,COPS5,MSH3,ERCC4,H4C13,RMI1,PPP5C,CCNH
reactome - dna replication	5.87e-09	2.77	109	CDT1,CCNA2,SKP2,CDC7,ANAPC5,GINS2,CDC6,POLA2,MCM6,MCM2,MCM10,ORC1,LIG1,PSME3,CDC45,E2F3,MCM3,MCM4,POLD1,GINS1,PSME4,GINS3,PCNA,PRIM1,CDK2,MCM5,PSMD1,PSMB7,CCNE1,ORC6,UBE2C,PSMD14,RFC3,RFC2,DBF4,ORC3,PSMB2,GINS4,PSMD2,PSMC2,PSMD3,CCNE2,MCM8,POLE3,ORC5,POLD2,CDC16,CDC23,PSMD11,PSMD5,PRIM2,PSMA1,PSMC4,POLE2,RPA3,CUL1,PSMB5,E2F1,PSMA3,PSMB4,PSMD8,ANAPC10,PSMB1,PSMA2,SEM1,RPA2,RFC1,FEN1,PSMD7
reactome - dna replication pre initiation	5.87e-09	2.58	74	CDT1,CDC7,CDC6,POLA2,MCM6,MCM2,MCM10,ORC1,PSME3,CDC45,E2F3,MCM3,MCM4,PSME4,PRIM1,CDK2,MCM5,PSMD1,PSMB7,ORC6,PSMD14,DBF4,ORC3,PSMB2,PSMD2,PSMC2,PSMD3,MCM8,POLE3,ORC5,PSMD11,PSMD5,PRIM2,PSMA1,PSMC4,POLE2,RPA3,PSMB5,E2F1,PSMA3,PSMB4,PSMD8,PSMB1,PSMA2,SEM1
reactome - g2 m checkpoints	5.87e-09	2.72	130	CHEK1,CLSPN,H2AX,CDC7,CCNB1,CDC6,MCM6,MCM2,TP53BP1,MCM10,BLM,EXO1,ORC1,CCNB2,CDC25A,PSME3,CDK1,CDC45,MCM3,YWHAQ,MCM4,BRIP1,PSME4,CDK2,MCM5,PSMD1,BRCA1,PSMB7,ORC6,NBN,PSMD14,RFC3,MDC1,RFC2,MRE11,CDC25C,DBF4,ORC3,PSMB2,PSMD2,PKMYT1,PSMC2,PSMD3,H4C4,MCM8,WEE1,ORC5,TOP3A,BARD1,ATR,YWHAG,PSMD11,PSMD5,PSMA1,PSMC4,RPA3,TOPBP1,PSMB5,PSMA3,PSMB4,RAD1,PSMD8,UBE2V2,BABAM1,PIAS4,PSMB1,UIMC1,PSMA2,RNF8,H2BC11,SEM1,UBE2N,RPA2,PSMD7,WRN,UBA52,RHNO1,TP53,PSMD6,PSMD4,PSMC6,YWHAB,H4C13,RMI1,PSMB3
reactome - homology directed repair	5.87e-09	2.5	98	CCNA2,CHEK1,CLSPN,H2AX,TP53BP1,BLM,RAD51,EXO1,TIMELESS,POLD1,POLQ,BRIP1,PCNA,RAD51AP1,CDK2,BRCA1,NBN,RFC3,MDC1,RFC2,PALB2,MRE11,ERCC1,UBE2I,BRCA2,PARP1,H4C4,POLE3,PARP2,TOP3A,BARD1,POLD2,ATR,POLE2,RPA3,TOPBP1,RAD1,LIG3,UBE2V2,BABAM1,PIAS4,RAD51C,UIMC1,RNF8,RAD51B,H2BC11,POLH,UBE2N,XRCC3,EME1,RPA2,RFC1,FEN1,WRN,SLX4,UBA52,RHNO1
reactome - influenza infection	5.87e-09	2.62	90	NUP160,NUP43,RPL27,NUP58,NUP188,RPLP0,NUP155,KPNA1,POLR2G,IPO5,NUP107,NDC1,NUP93,NUP37,CANX,POLR2K,POLR2D,KPNA3,RPL18,RPS15A,GTF2F2,NUP210,POLR2C,XPO1,NUP98,NUP35,POLR2I,RPS4X,NUP133,RAE1,NUP153,KPNB1,CPSF4,RPS19,RPL29,AAAS,RPL36,SEH1L,RPS5,RPS21,RPL35,NUP42,POLR2F,NUP85,RPS25,NUP54,CLTA,EIF2AK2,RPS9,RPS18,UBA52,TPR,RPL26L1,RPS7,RPL14,CALR,RPL35A,RPS6,RPL38,RPS24,NUP214,KPNA4,RPL7,RPL15,RPLP1,POLR2B,POLR2H,FAU,RPS28,RPL22,RPS27A,RPL9,RPL41,RPS23,RPS14,POLR2L
reactome - metabolism of rna	5.87e-09	3.04	500	DDX52,PPIL1,GEMIN4,WDR4,NOC4L,PRPF3,NOL6,SF3B3,NOP2,NUP160,PSME3,CSTF2,TSEN54,NUP43,NOP14,ERCC2,EFTUD2,RPL27,SRRT,RRP9,DDX49,FTSJ3,LTV1,NUP58,DDX39A,METTL1,PSME4,EMG1,NIP7,UTP20,ERI1,ADAT2,PUS3,NUP188,RPLP0,PES1,SNRPA,NUP155,TRMT6,CNOT9,PRPF19,WDR46,PRCC,PRPF4,UTP4,DDX20,ADAT1,LSM5,DCAF13,PSMD1,TRNT1,WDR18,POLR2G,TRMT112,SMG9,TSEN2,PSMB7,UTP11,NAT10,ISG20L2,GSPT1,NCBP2,KRR1,U2AF2,NUP107,DDX21,RRP36,SRSF7,RIOK1,PSMD14,RPP40,FTSJ1,WDR12,UTP6,CNOT11,TRMT1,LSM8,TGS1,EXOSC2,PATL1,SNRNP70,THADA,NDC1,SNRPB,NUDT21,NUP93,PRMT5,LAS1L,GEMIN5,PRPF31,SLBP,THOC6,EIF4A3,SNRPD1,NUP37,NSUN2,UTP25,PAN3,EPRS1,EXOSC8,SUGP1,BUD23,DHX37,PUF60,PSMB2,DIS3,PUS7,TRMT11,RPP25,GEMIN7,USP39,TEX10,TRMU,CHERP,POLR2K,ZNF473,QTRT1,WDR75,WDR36,PSMD2,POLR2D,SF3B1,EXOSC9,CDC5L,PSMC2,RCL1,LSM4,PSMD3,RPL18,XRN2,ERCC3,RPS15A,GEMIN6,FBL,GTF2F2,UTP15,RNPS1,NUP210,LAGE3,WDR3,GSPT2,MTREX,DDX23,TRMT10C,POLR2C,XPO1,NUP98,TBL3,HBS1L,XPOT,MAGOHB,CSTF1,EXOSC5,CPSF3,EXOSC7,NUP35,EIF4G1,BYSL,POLR2I,WDR77,CTU2,DIMT1,SMG8,MRM2,RPS4X,SNRPG,THOC7,QTRT2,SNRPD2,UTP18,CHTOP,IMP4,HEATR1,PSMD11,TRIT1,HSD17B10,BUD31,SNRPC,PSMD5,HNRNPA0,WBP11,PELP1,LSM2,PRPF6,DDX46,PSMA1,NUP133,SMNDC1,RAE1,NUP153,LSM7,PSMC4,CPSF4,RPS19,UTP3,MPHOSPH10,CSTF3,RPL29,TP53RK,SRSF6,ELAC2,SRSF1,DCP1A,PSMB5,CCAR1,CLNS1A,AAAS,EXOSC10,NSUN4,PSMA3,PARN,HNRNPC,GEMIN8,SF3B2,THOC2,PSMB4,RPL36,XAB2,SRSF11,POP7,GAR1,TNPO1,GTPBP3,GTF2H5,PSMD8,SNUPN,UPF3A,SEH1L,PPIH,DHX9,HNRNPU,RNMT,SMG7,HNRNPD,RPS5,RPS21,HNRNPL,PSMB1,RPL35,TRMT44,ELAVL1,SNRPA1,ZFP36L1,PDCD7,EIF4B,PSMA2,ALYREF,SNRNP40,NXT1,SKIV2L,WBP4,DDX1,SEM1,SNRPE,NUP42,SNRPF,SF3A3,PUS1,NCBP1,DCPS,ADAR,POLR2F,CTNNBL1,U2AF1,THOC5,UPF1,NUP85,TSEN34,SF1,RPS25,NUP54,NHP2,C2orf49,METTL3,TRMT61A,PSMD7,RPS9,CLP1,HNRNPR,DCP1B,TRMT12,RPS18,HNRNPK,UBA52,TPR,PNO1,KHSRP,RPL26L1,HNRNPA1,NOB1,CPSF2,RPS7,YBX1,TFB1M,EXOSC6,THOC1,RPL14,PAN2,PAIP1,PQBP1,PSMD6,ETF1,UPF3B,NOL11,SF3B6,PSMD4,CDK7,PSMC6,CPSF1,LSM10,TRMT61B,GEMIN2,HNRNPF,TSR1,RPL35A,RPS6,RPL38,YWHAB,LCMT2,RPS24,PSMB3,SART1,CCNH,NXF1,NUP214,APOBEC1,SNRPD3,NOL9,RPL7,PSMD13,PHF5A,PPP2R2A,TRA2B,PCBP2,RPL15,TNKS1BP1,SF3A2,RPLP1,ZCRB1,HNRNPUL1,PWP2,POLR2B,CWC15,SNRNP25,CNOT3,POLR2H,FAU,SNRPB2,RPP30,TSR3,TYW5,DDX42,GTF2H4,PSMA5,GPKOW,SF3B4,RPS28,PPIL3,RPL22,IGF2BP3,DUS2,RBM17,MTO1,TUT4,RPS27A,RPL9,MAPKAPK2,IGF2BP1,CPSF7,MRM3,RPL41
reactome - mitotic g1 phase and g1 s transition	5.87e-09	2.68	127	CDT1,CCNA2,RRM2,SKP2,TK1,CDC7,CCNB1,CDC6,POLA2,MCM6,MCM2,MCM10,ORC1,CDC25A,PSME3,CDK1,CDC45,E2F3,MCM3,LYN,MCM4,LIN9,CCND1,PCNA,PRIM1,FBXO5,CDK2,MCM5,PSMD1,MYC,PSMB7,E2F5,CCNE1,ORC6,MYBL2,PSMD14,TFDP1,TYMS,DBF4,ORC3,PSMB2,RBL1,CKS1B,PSMD2,PSMC2,PSMD3,CCNE2,MCM8,POLE3,WEE1,ORC5,PSMD11,AKT2,PSMD5,E2F6,PRIM2,PSMA1,PSMC4,POLE2,RPA3,CUL1,PSMB5,E2F1,PSMA3,PSMB4,PSMD8
reactome - mitotic metaphase and anaphase	5.87e-09	2.77	183	KIF18A,ZWILCH,CENPA,CCNB1,CENPU,ANAPC5,KNL1,NUF2,SKA1,KIF2C,CDCA8,ESPL1,BIRC5,CCNB2,SGO2,CDCA5,SPC25,NUP160,PSME3,CDK1,KNTC1,NUP43,RANGAP1,AURKB,CENPI,PLK1,NDE1,TUBA4A,NUP58,CDC20,PSME4,BUB1,ZWINT,NDC80,MAD2L1,SPDL1,CENPE,NUP188,NUP155,FBXO5,ERCC6L,RCC2,PSMD1,TMPO,PSMB7,NUP107,UBE2C,PSMD14,CENPF,INCENP,NDC1,NUP93,NUP37,BUB3,PSMB2,CENPO,UBE2I,PSMD2,PSMC2,PSMD3,ITGB3BP,XPO1,LMNB1,NUP98,HDAC8,NUP35,EMD,DSN1,CENPH,CDC16,CDC23,PSMD11,PSMD5,PSMA1,NUP133,KPNB1,PSMC4,CENPQ,KIF2A,LBR,PSMB5,LEMD3,PSMA3,CLASP2,SMC1A,PSMB4,TNPO1,PSMD8,MAPRE1,SEH1L,ANAPC10,DYNC1LI1,PSMB1,PDS5B,ZW10,PDS5A,PSMA2,SGO1,SPAST,BANF1,SMC3,SEM1,NUP85,NUP54,CENPN,PSMD7,CENPM,TAOK1,UBA52,NUDC,MAD1L1,VRK2
reactome - mitotic prometaphase	5.87e-09	2.62	155	KIF18A,NEK2,ZWILCH,CENPA,CCNB1,CENPU,KNL1,NUF2,SKA1,KIF2C,CDCA8,NCAPG,BIRC5,CCNB2,SGO2,CDCA5,SPC25,NUP160,CDK1,PLK4,KNTC1,NUP43,RANGAP1,AURKB,CENPI,PLK1,NDE1,TUBA4A,CDC20,NCAPH,BUB1,ZWINT,NDC80,MAD2L1,SPDL1,CENPE,ERCC6L,RCC2,SMC2,ODF2,TUBB,NUP107,CENPF,INCENP,CEP41,NUP37,BUB3,CENPO,TUBGCP4,CENPJ,ITGB3BP,CEP250,XPO1,NUP98,NEDD1,HDAC8,DSN1,CENPH,CCP110,YWHAG,TUBGCP3,NUP133,CEP131,CENPQ,KIF2A,CEP72,CEP135,CLASP2,SMC1A,HAUS8,MAPRE1,SEH1L,CETN2,HAUS6,DYNC1LI1,PDS5B,ZW10,CEP164,PDS5A,SGO1,CEP290,SMC3,CSNK2A2,CEP76,NUP85,CENPN,CENPM,CDK5RAP2,TAOK1,NUDC,MAD1L1,STAG2,CNTRL,HAUS3,CEP57
reactome - mitotic spindle checkpoint	5.87e-09	2.67	91	KIF18A,ZWILCH,CENPA,CENPU,ANAPC5,KNL1,NUF2,SKA1,KIF2C,CDCA8,BIRC5,SGO2,SPC25,NUP160,KNTC1,NUP43,RANGAP1,AURKB,CENPI,PLK1,NDE1,CDC20,BUB1,ZWINT,NDC80,MAD2L1,SPDL1,CENPE,ERCC6L,RCC2,NUP107,UBE2C,CENPF,INCENP,NUP37,BUB3,CENPO,ITGB3BP,XPO1,NUP98,DSN1,CENPH,CDC16,CDC23,NUP133,CENPQ,KIF2A,CLASP2,MAPRE1,SEH1L,ANAPC10,DYNC1LI1,ZW10,SGO1,NUP85,CENPN,CENPM,TAOK1,NUDC,MAD1L1
reactome - mrna splicing	5.87e-09	2.57	151	PPIL1,PRPF3,SF3B3,CSTF2,EFTUD2,SRRT,SNRPA,PRPF19,PRCC,PRPF4,LSM5,POLR2G,NCBP2,U2AF2,SRSF7,LSM8,SNRNP70,SNRPB,NUDT21,PRPF31,EIF4A3,SNRPD1,SUGP1,PUF60,USP39,CHERP,POLR2K,POLR2D,SF3B1,CDC5L,LSM4,GTF2F2,RNPS1,MTREX,DDX23,POLR2C,MAGOHB,CSTF1,CPSF3,POLR2I,SNRPG,SNRPD2,BUD31,SNRPC,HNRNPA0,WBP11,LSM2,PRPF6,DDX46,SMNDC1,LSM7,CPSF4,CSTF3,SRSF6,SRSF1,CCAR1,HNRNPC,SF3B2,XAB2,SRSF11,PPIH,DHX9,HNRNPU,HNRNPD,HNRNPL,ELAVL1,SNRPA1,PDCD7,ALYREF,SNRNP40,WBP4,SNRPE,SNRPF,SF3A3,NCBP1,POLR2F,CTNNBL1,U2AF1,SF1,CLP1,HNRNPR,HNRNPK,HNRNPA1,CPSF2,YBX1,PQBP1,UPF3B,SF3B6,CPSF1,HNRNPF,SART1,SNRPD3,PHF5A,TRA2B,PCBP2,SF3A2,ZCRB1,HNRNPUL1,POLR2B,CWC15,SNRNP25,POLR2H,SNRPB2,DDX42,GPKOW,SF3B4,PPIL3,RBM17,CPSF7,PLRG1,POLR2L,RBM22,LSM3,SF3A1,CD2BP2,ZMAT5,DHX16,PRPF8,ISY1,RBM8A
reactome - m phase	5.87e-09	2.6	304	KIF23,KIF18A,NEK2,ZWILCH,H2AX,CENPA,CCNB1,CENPU,ANAPC5,KNL1,NUF2,SKA1,KIF2C,CDCA8,NCAPG,ESPL1,BIRC5,CCNB2,SGO2,CDCA5,SPC25,KIF20A,NUP160,PSME3,CDK1,PLK4,KNTC1,NUP43,RANGAP1,AURKB,CENPI,PLK1,NDE1,TUBA4A,MASTL,NUP58,CDC20,NCAPH,PSME4,BUB1,ZWINT,H2AZ1,NDC80,MAD2L1,SPDL1,CENPE,NUP188,NUP155,FBXO5,NCAPD3,ERCC6L,RCC2,SMC2,PSMD1,ODF2,H3C2,TMPO,TUBB,PSMB7,NUP107,UBE2C,PSMD14,CENPF,INCENP,NDC1,NUP93,CEP41,NUP37,BUB3,PSMB2,CENPO,TUBGCP4,CENPJ,UBE2I,PSMD2,PSMC2,PSMD3,ITGB3BP,NUP210,CEP250,H4C4,XPO1,LMNB1,NUP98,NEDD1,HDAC8,NUP35,EMD,DSN1,CENPH,CCP110,CDC16,YWHAG,TUBGCP3,CDC23,PSMD11,PSMD5,PSMA1,NUP133,RAE1,CEP131,NUP153,KPNB1,PSMC4,CENPQ,PHF8,KIF2A,LBR,NCAPH2,PSMB5,AAAS,CEP72,LEMD3,PSMA3,CEP135,CLASP2,SMC1A,PSMB4,TNPO1,PSMD8,HAUS8,MAPRE1,SEH1L,CETN2,HAUS6,ANAPC10,DYNC1LI1,PSMB1,PDS5B,ZW10,CEP164,PDS5A,PSMA2,SGO1,SPAST,BANF1,CEP290,SMC3,H2BC11,SEM1,NUP42,CSNK2A2,CEP76,NUP85,NUP54,CENPN,PSMD7,CENPM,CDK5RAP2,TAOK1,UBA52,NUDC,TPR,MAD1L1,VRK2,STAG2,CNTRL,HAUS3,CEP57,PSMD6
