pathway	padj	NES	size	leadingEdge
kegg - chronic myeloid leukemia	6.36e-02	-1.86	70	BCR,STAT5A,PIK3CG,E2F1,PIK3R5,ABL1,MYC,SMAD3,CDK6,STAT5B,TGFBR1,BAD,PIK3CD,MAP2K1,MAP2K2,TP53,NFKBIA,NFKB1,CDKN1A
kegg - fc gamma r mediated phagocytosis	6.36e-02	-1.82	86	MARCKS,PIK3CG,PIK3R5,HCK,VAV1,ASAP1,VASP,PLPP2,PLPP3,PIP5K1B,PIK3CD,MAP2K1,WASF3,PIKFYVE,SPHK1,PRKCD,ARPC5L,CFL1,VAV3,GSN,MARCKSL1
kegg - systemic lupus erythematosus	6.36e-02	-1.76	82	H2AW,H2AC6,SNRPD1,ACTN4,SNRPB,ACTN2,H4C4,CD80,H2AX,MACROH2A2,H3C7,H3C2,H2BC9,H4C13,H2BC21,IL10,H3-4,H2BC11,C6,GRIN2A,C1QA,H3C3,C8G,H3C8,H2AZ1,H2BC12,CD86,H4C1,ACTN1,H2AZ2,H2AC14,C1QC,FCGR2A,C3,CD28,C1QB,H2BC17,CTSG,C7,H4C5
pid - hif1 tfpathway	6.36e-02	-1.84	66	FURIN,HIF1A,FOS,PFKFB3,SMAD3,ITGB2,NOS2,BHLHE41,SLC2A1,ID2,CITED2,HK2,PKM,PGK1,LDHA,NT5E,SERPINE1,ENG,MCL1
reactome - adora2b mediated anti inflammatory cytokines production	6.36e-02	-1.69	123	GNB4,PRKACB,GPHB5,IL6,GNG3,GIPR,GNAI3,RAMP2,GNB2,GNG11,GPBAR1,PTH2,GPR25,GPR15,GHRHR,PTGER4,GNGT2,GNG12,MC4R,GIP,RAMP1,CRHR2,ADCY9,CALCA,HTR6,GNG5,GPR27,INSL3,AVPR2,GPR176,PRKACA,PRKAR1B,SCTR,TAAR5,ADCY5,MC3R,ADCY3,GNAI1,PRKX,ADCY6
reactome - adp signalling through p2y purinoceptor 1	6.36e-02	-2.1	24	GNB4,GNG3,GNB2,GNG11,GNA15,GNGT2,GNA11,GNG12,SRC,GNG5
reactome - antigen processing ubiquitination proteasome degradation	6.36e-02	1.51	286	FBXL20,FBXO32,HERC6,FBXO15,CDC16,NPEPPS,FBXO21,LMO7,UBE2Q1,FBXL15,UBE4A,TRIM37,HECTD2,KLHL3,TRIM32,RNF220,UBE2D2,UBE2G1,ASB1,UBE2Q2,UBE2K,SIAH1,UBE3B,TRIM69,KLHL9,LRSAM1,GAN,CUL1,ANAPC13,RNF114,ASB14,ANAPC4,ANAPC10,DET1,FBXW11,LTN1,RNF25,PSMB4,TRIP12,CDC23,RNF34,ASB12,BTBD1,ARIH2,UNKL,BTBD6,FBXO27,UBE3D,RNF41,HERC4,BTRC,UBE3A,MEX3C,ANAPC7,PSMC6,UBE2D4,FZR1,HECTD3,FBXW4,UBE2N,CUL2,PSMB1,DCAF1,RNF130,ANAPC5,PSMB10,KLHL41,ASB8,KLHL20,FBXL16,GLMN,PJA1,PSMF1,TRIM11,UFL1,ANAPC2,CUL5,FBXO31,PSMD4,PSMB8,CUL7,RNF6,FBXW12,FBXW2,TRIM4,FBXW8,TRIM41,FBXO4,SPSB2,RNF14,PSMC2,ITCH,CUL3,UBE2Z,ZNRF2,UBA5,KLHL22,THOP1,RNF126,PSMD10,HERC1,RNF4,FBXL4,HECTD1
reactome - binding and uptake of ligands by scavenger receptors	6.36e-02	-1.91	37	SCARB1,JCHAIN,CALR,FTH1,MASP1,HYOU1,COL4A1,COL3A1,MARCO,APOE,STAB2,COLEC12,COL1A1,HPR,APOB,AMBP,ALB,CD36,APOA1,HSP90AA1,CD163
reactome - vasopressin regulates renal water homeostasis via aquaporins	6.36e-02	-1.89	42	GNB4,PRKACB,GNG3,GNB2,GNG11,GNGT2,GNG12,ADCY9,AQP3,GNG5,RAB11A,AVPR2,PRKACA,PRKAR1B,AQP4,ADCY5,ADCY3,ADCY6
kegg - leukocyte transendothelial migration	7.16e-02	-1.66	108	ITGA4,CYBB,PIK3CG,PIK3R5,ESAM,JAM3,VAV1,GNAI3,RAP1B,ITGB2,VASP,ACTN4,PIK3CD,PTK2,PTK2B,ACTN2,CYBA,RASSF5,CLDN11,VAV3,MYLPF,ICAM1,CLDN9,ITGAL,CTNNA2,CDH5,CLDN20,MAPK12,CLDN5,MYL5,MYL2,PIK3R1
reactome - adp signalling through p2y purinoceptor 12	7.52e-02	-2.03	20	GNB4,GNG3,GNAI3,GNB2,GNG11,P2RY12,GNGT2,GNG12,GNG5
reactome - condensation of prophase chromosomes	7.52e-02	-1.84	42	H2AC6,H4C4,H2AX,SMC4,H3C7,H3C2,H2BC9,PLK1,H4C13,CDK1,H2BC21,H3-4,CCNB1,H2BC11,RB1,H3C3,NCAPG2,H3C8,H2AZ1,H2BC12,H4C1,H2AZ2,H2AC14,NCAPH2,H2BC17,H4C5
reactome - developmental biology	7.52e-02	-1.25	906	TUBB6,PRKACB,KRT5,FURIN,E2F1,PLXNC1,ABL1,JUP,CHL1,MYC,SPI1,KRT8,EIF4G1,FYN,SMAD3,COL6A6,EPHA4,COL5A1,KLK14,HES1,ST8SIA4,PML,AGRN,LHX2,VASP,ANK3,DSP,H2AC6,SCN3A,LOR,TUBB2B,PSMA3,PRNP,IRS2,DAND5,SEMA5A,ROBO1,SIAH2,MAML3,PIK3CD,HMGCR,PLXNA2,STX1B,ADAM23,MAP2K1,STX1A,CDH15,PTK2,TCHH,SALL4,ENAH,CNTN2,DOK4,ANK2,KRTAP5-8,SH3KBP1,PKP1,NTN3,H4C4,MAP2K2,TSC22D1,EFNA1,KRT9,MYH9,PKP4,CACNG4,PSMD12,SMARCA4,EFNB2,KRTAP13-1,KLF4,NR6A1,PKP3,KRT7,SDCBP,POU3F1,KAZN,NFKB1,CFL1,VAV3,PSME4,KLK12,RPS6KA4,CACNA1H,MEF2A,SREBF1,PRSS8,RGMA,PAX4,CDKN1A,PFN1,KRT74,H2AX,CLTB,WWTR1,RPL22L1,KRT85,ISL1,NRP2,TUBB4B,SREBF2,KRTAP10-11,MET,H3C7,MAMLD1,CDK5R1,KRTAP17-1,FES,PPP3CB,H3C2,GFRA3,CTNNA2,H2BC9,ANGPTL4,CACNA1G,TRPC1,HOXA4,APH1A,GATA6,KRT80,TREM2,NRTN,TRIO,RPS6KA5,CEBPA,LGI3,ARTN,SRC,GSK3B,SMARCD3,EPHB2,H4C13,COL6A1,KRT27,COL4A1,EFNB3,MAFB,KRT33A,H2BC21,ALCAM,ROBO3,KRT79,ABLIM2,AGAP2,ITGAV,EPHB6,DKK1,CEBPB,YY1,SPRR1A,MAPK12,KRT13,ADIPOQ,DNM3,EPHB4,LDB1,ABLIM3,SEMA7A,PSMC4,KRTAP11-1,DLG4,TLN1,CEBPD,H2BC11,ONECUT1,EPHB3,ETF1,MYO10,RPL31,COL3A1,RPL27,SPRR3,ARHGAP39,SCN4B,EPHA2,PPARG,PIK3R1,SPTB,EZH2,PRKACA,EIF4A3,PERP,GPC1,DPYSL4,FOXA2,KRTAP4-1,H3C3,FLI1,KIF4A,RPLP1,RHOB,PLXNA1,PSMD13,PSME1,ITGB3,KRT71,DPPA4,GAP43,MAG,DNM2,GDNF,PSMD9,CRMP1,DOCK1,KLF5,ARPC2,SCN9A,H3C8,LIMK2,KRT31,EFNA3,TUBA4B,JUN,KALRN,TUBA1C,H2AZ1,SCN8A,GIT1,AKT1,H2BC12,ACVR1C,TGM5,TUBB2A,MYH14,ZSCAN10,RELN,SEMA3E,ZNF467,CACNG8,POLR2E,NTN1,NCAN
reactome - signaling by interleukins	7.52e-02	-1.37	422	STAT5A,HIF1A,FOS,CLCF1,IL13RA1,FSCN1,IL6,HCK,MYC,FYN,SMAD3,SOCS3,CSF2RB,VAV1,RAP1B,IL3RA,ITGB2,IL12RB2,SDC1,EBI3,NOS2,STAT5B,MAP3K8,PSMA3,CNTFR,OSM,IRS2,PPP2R1B,PTPN13,CCL22,IL17F,PIK3CD,MAP2K1,IRAK3,STX1A,PTK2B,LCP1,IL22,IL37,PTPN20,RIPK2,IL15,MAPK10,TP53,IRAK1,PTPN9,PSMD12,SMARCA4,HMGB1,DUSP6,TNIP2,JUNB,NFKBIA,NFKB1,CFL1,PSME4,CD80,IL5RA,PELI2,MCL1,MEF2A,ICAM1,CNN2,CDKN1A,IRAK2,DUSP7,JAK3,H3C7,H3C2,LMNB1,SOCS1,FN1,RPS6KA5,NFKBIB
reactome - signal amplification	7.52e-02	-1.97	31	GNB4,GNG3,GNAI3,GNB2,GNG11,GNA15,P2RY12,GNGT2,GNA11,GNG12,SRC,GNG5
reactome - acetylcholine regulates insulin secretion	7.71e-02	-2	10	MARCKS,PLCB3,GNA15,GNA11
reactome - class i peroxisomal membrane protein import	8.13e-02	1.9	19	ABCD2,PEX11B,PEX2,GDAP1,ALDH3A2,PEX13,PEX12,PEX14,PEX16,SLC25A17,ACBD5,PEX3
reactome - gap junction assembly	8.13e-02	-1.98	29	TUBB6,TUBB2B,GJD4,TUBB4B,GJA4,GJD3,GJA3,TUBA4B,TUBA1C,TUBB2A,GJC2,GJB6,TUBB1,GJA1
reactome - g beta gamma signalling through pi3kgamma	8.13e-02	-2.04	24	GNB4,PIK3CG,PIK3R5,PIK3R6,GNG3,GNB2,GNG11,GNGT2,GNG12
biocarta - gleevec pathway	8.27e-02	-1.95	23	BCR,STAT5A,PIK3CG,FOS,MYC,STAT5B,BAD,MAP2K1
