pathway	padj	NES	size	leadingEdge
reactome - cell cycle	3.66e-09	2.99	564	EXO1,GINS2,BORA,CDC25C,FBXO5,DSN1,NUP155,CDK2,CEP72,NUP85,RBL1,MCM10,LIN9,HJURP,CENPF,PRIM1,CENPI,CENPN,PLK4,KIF23,CKS1B,PRIM2,DSCC1,TPX2,CEP78,UBE2C,HMMR,NUP205,CDC6,CCNB2,RAD51,MASTL,KIF2C,RFC3,NCAPG2,CENPL,CHEK2,TOPBP1,ERCC6L,BRCA1,SYCP2,CENPJ,POLE2,NUP210,KNTC1,RUVBL1,SGO2,MCM4,CDC25B,PCNT,NCAPD3,RFC4,TYMS,MND1,SKP2,AURKA,HAUS8,POLA1,KNL1,CDC45,CHEK1,LMNB1,KIF18A,CKAP5,NUP160,TFDP2,SPC25,NDC80,NCAPG,RAE1,POLE,FOXM1,TOP2A,CDK4,CDC25A,BUB1,MCM6,DNA2,OIP5,BRCA2,KIF20A,ZWINT,ORC6,ZWILCH,NEK2,RRM2,CDKN2A,CCNE1,CCP110,ODF2,CCNE2,CDCA5,CDCA8,MCM5,TPR,E2F3,PSMD2,BIRC5,NUP93,MCM3,TK1,ANAPC5,CDK5RAP2,FEN1,CCNA2,HAUS5,CENPQ,CHTF18,GMNN,MCM7,MNAT1,AURKB,ORC1,NUF2,CENPO,H2AC8,E2F2,BUB3,CEP152,NSL1,NUDC,RAD51C,BARD1,RPA1,CDK1,NEDD1,CENPK,PSMC3IP,SMC4,H2BC9,PIF1,HSP90AA1,RMI1,RPA3,ANKLE2,STAG3,MCM8,CDKN1A,MAD2L1,TMPO,MIS18A,NUP98,PTTG1,CENPM,TFDP1,ITGB3BP,PCNA,H2BC12,H2BC4,CDC20,PSMB2,H2BC6,RCC2,VRK1,RBBP7,UBE2I,NSD2,CEP135,POLA2,CENPU,LIG1,POLE4,PSMA4,SYNE2,HAUS1,DHFR,CEP192,TERF2,RNF168,NUP43,PSMB4,SMC2,LBR,YWHAH,RAD9B,PSMA5,CENPH,PSMB1,STAG1,H2BC5,SET,RAD21,PIAS4,SMC1A,PSMC1,MYBL2,NCAPD2,SFI1,LYN,POLD1,CEP131,NUP133,MIS12,BABAM1,GSK3B,LIN54,NEK6,RPA2,DBF4,CDC23,PSMA1,MIS18BP1,TUBA1B,ORC2,NUP50,RBBP4,TUBB,KPNB1,NUP153,NCAPH,BRCC3,ORC3,H2AZ1,ANAPC11,HAUS6,TUBGCP3,XPO1,PSMB5,CEP250,TUBG1,NUP42,EML4,REC8,MRE11,CEP70,RHNO1,POLE3,KIF2A,HERC2,H2BC11,ORC5,CDT1,ATR,NBN,CHMP7,MDM2,SMC3,HDAC1,RB1,COP1,CDKN2C,PSMB7,H2AX,SKA2,GINS1,MAPRE1,RAD1,E2F5,SYCE2,TNPO1,RAN,DIDO1,IST1,ARPP19,PSMB3,VRK2,ACD,POLD3,PPP2R2D,CENPA,DYRK1A,PSMD14,LEMD3,BRIP1,PSMB8,YWHAG,PSMB10,POT1,TUBA1C,H3C8,CEP63,RFC2,PLK1,RFC1,PSMD7,PSME1,PSMC4,CSNK1D,ORC4,PSMD10,SEH1L,CC2D1B,NUP35,ESPL1,YWHAQ,PSMD4,H3C2,NUP188,PSMD3,H2AC14,GINS3,ESCO2,PSME4
reactome - cell cycle checkpoints	3.66e-09	3.01	243	EXO1,CDC25C,DSN1,CDK2,NUP85,MCM10,CENPF,CENPI,CENPN,UBE2C,CDC6,CCNB2,KIF2C,RFC3,CENPL,CHEK2,TOPBP1,ERCC6L,BRCA1,KNTC1,SGO2,MCM4,RFC4,KNL1,CDC45,CHEK1,KIF18A,CKAP5,NUP160,SPC25,NDC80,CDC25A,BUB1,MCM6,DNA2,ZWINT,ORC6,ZWILCH,CDKN2A,CCNE1,CCNE2,CDCA8,MCM5,PSMD2,BIRC5,MCM3,ANAPC5,CCNA2,CENPQ,MCM7,AURKB,ORC1,NUF2,CENPO,BUB3,NSL1,NUDC,BARD1,RPA1,CDK1,CENPK,H2BC9,RMI1,RPA3,MCM8,CDKN1A,MAD2L1,NUP98,CENPM,ITGB3BP,H2BC12,H2BC4,CDC20,PSMB2,H2BC6,RCC2,NSD2,CENPU,PSMA4,RNF168,NUP43,PSMB4,YWHAH,RAD9B,PSMA5,CENPH,PSMB1,H2BC5,PIAS4,PSMC1,NUP133,MIS12,BABAM1,RPA2,DBF4,CDC23,PSMA1,ORC2,BRCC3,ORC3,ANAPC11,XPO1,PSMB5,MRE11,RHNO1,KIF2A,HERC2,H2BC11,ORC5,ATR,NBN,MDM2,COP1,PSMB7,H2AX,SKA2,MAPRE1,RAD1,PSMB3,CENPA,PSMD14,BRIP1,PSMB8,YWHAG,PSMB10,RFC2,PLK1,PSMD7,PSME1,PSMC4,ORC4,PSMD10,SEH1L,YWHAQ,PSMD4,PSMD3,PSME4,PSMC2,PKMYT1,NDE1,RAD17,DYNC1H1
reactome - cell cycle mitotic	3.66e-09	2.97	466	GINS2,BORA,CDC25C,FBXO5,DSN1,NUP155,CDK2,CEP72,NUP85,RBL1,MCM10,LIN9,CENPF,PRIM1,CENPI,CENPN,PLK4,KIF23,CKS1B,PRIM2,TPX2,CEP78,UBE2C,HMMR,NUP205,CDC6,CCNB2,MASTL,KIF2C,RFC3,NCAPG2,CENPL,ERCC6L,CENPJ,POLE2,NUP210,KNTC1,SGO2,MCM4,CDC25B,PCNT,NCAPD3,RFC4,TYMS,SKP2,AURKA,HAUS8,POLA1,KNL1,CDC45,LMNB1,KIF18A,CKAP5,NUP160,TFDP2,SPC25,NDC80,NCAPG,RAE1,POLE,FOXM1,TOP2A,CDK4,CDC25A,BUB1,MCM6,DNA2,KIF20A,ZWINT,ORC6,ZWILCH,NEK2,RRM2,CDKN2A,CCNE1,CCP110,ODF2,CCNE2,CDCA5,CDCA8,MCM5,TPR,E2F3,PSMD2,BIRC5,NUP93,MCM3,TK1,ANAPC5,CDK5RAP2,FEN1,CCNA2,HAUS5,CENPQ,GMNN,MCM7,MNAT1,AURKB,ORC1,NUF2,CENPO,H2AC8,E2F2,BUB3,CEP152,NSL1,NUDC,RPA1,CDK1,NEDD1,CENPK,SMC4,H2BC9,HSP90AA1,RPA3,ANKLE2,MCM8,CDKN1A,MAD2L1,TMPO,NUP98,PTTG1,CENPM,TFDP1,ITGB3BP,PCNA,H2BC12,H2BC4,CDC20,PSMB2,H2BC6,RCC2,VRK1,UBE2I,CEP135,POLA2,CENPU,LIG1,POLE4,PSMA4,HAUS1,DHFR,CEP192,NUP43,PSMB4,SMC2,LBR,PSMA5,CENPH,PSMB1,STAG1,H2BC5,SET,RAD21,SMC1A,PSMC1,MYBL2,NCAPD2,SFI1,LYN,POLD1,CEP131,NUP133,MIS12,GSK3B,LIN54,NEK6,RPA2,DBF4,CDC23,PSMA1,TUBA1B,ORC2,NUP50,RBBP4,TUBB,KPNB1,NUP153,NCAPH,ORC3,H2AZ1,ANAPC11,HAUS6,TUBGCP3,XPO1,PSMB5,CEP250,TUBG1,NUP42,EML4,CEP70,POLE3,KIF2A,H2BC11,ORC5,CDT1,CHMP7,SMC3,HDAC1,RB1,CDKN2C,PSMB7,H2AX,SKA2,GINS1,MAPRE1,E2F5,TNPO1,RAN,IST1,ARPP19,PSMB3,VRK2,POLD3,PPP2R2D,CENPA,DYRK1A,PSMD14,LEMD3,PSMB8,YWHAG,PSMB10,TUBA1C,H3C8,CEP63,RFC2,PLK1,RFC1,PSMD7,PSME1,PSMC4,CSNK1D,ORC4,PSMD10,SEH1L,CC2D1B,NUP35,ESPL1,PSMD4,H3C2,NUP188,PSMD3,H2AC14,GINS3,ESCO2,PSME4,PSMC2
reactome - chromatin modifying enzymes	3.66e-09	2.24	214	MRGBP,RUVBL1,ACTL6A,CDK4,TAF5L,TBL1XR1,CREBBP,VPS72,EZH2,SUZ12,MSL2,H2AC8,SMYD2,YEATS4,COPRS,H2BC9,SETDB1,H2BC12,H2BC4,H2BC6,RBBP7,NSD2,BRD8,KANSL3,MTA1,JADE3,NCOR2,KANSL2,EP400,SETD1B,H2BC5,RBBP5,MSL1,ASH2L,KDM1A,HAT1,ACTB,SUV39H2,RBBP4,H2AC17,TADA2A,WDR77,SAP130,GATAD2A,H2AZ1,KMT2D,WDR5,JADE2,SUV39H1,ARID1A,NSD3,DOT1L,H2BC11,HDAC2,BRPF3,HDAC1,KDM3B,KMT2B,H2AX,TADA1,MSL3,SUPT7L,HCFC1,JMJD6,H3C8,KDM3A,DMAP1,BRMS1,PRMT5,H3C2,H2AC14,KDM6A,PHF2,USP22,DR1,EHMT1,BRWD1,DPY30,SMYD3,MEAF6,PRMT7,OGT,KDM5A,SAP30L,MECOM,EP300,KANSL1,KAT6A,DNMT3A,ELP1,ENY2,PRMT1,NCOR1,H3C7,KDM4A,SGF29,ARID4B,SMARCA4,SAP30,ARID2,KDM1B,H4C4,ELP4,ATF2,KDM5B,MORF4L1,H2AC6,H2AC4,HDAC3,GATAD2B,KDM2B,H4C5,NCOA2,YEATS2,RIOX2,KDM7A
reactome - chromosome maintenance	3.66e-09	2.74	88	HJURP,PRIM1,CENPI,CENPN,PRIM2,DSCC1,RFC3,CENPL,RUVBL1,RFC4,POLA1,KNL1,DNA2,OIP5,FEN1,CENPQ,CHTF18,CENPO,H2AC8,RPA1,CENPK,H2BC9,PIF1,RPA3,MIS18A,CENPM,ITGB3BP,PCNA,H2BC12,H2BC4,H2BC6,RBBP7,POLA2,CENPU,LIG1,TERF2,CENPH,H2BC5,POLD1,RPA2,MIS18BP1,RBBP4,H2AZ1,H2BC11,H2AX,ACD,POLD3,CENPA,POT1,RFC2,RFC1
reactome - deposition of new cenpa containing nucleosomes at the centromere	3.66e-09	2.59	49	HJURP,CENPI,CENPN,CENPL,RUVBL1,KNL1,OIP5,CENPQ,CENPO,H2AC8,CENPK,H2BC9,MIS18A,CENPM,ITGB3BP,H2BC12,H2BC4,H2BC6,RBBP7,CENPU,CENPH,H2BC5,MIS18BP1,RBBP4,H2AZ1,H2BC11,H2AX,CENPA
reactome - dna double strand break repair	3.66e-09	2.68	132	EXO1,PARP2,CDK2,POLQ,RAD51,RFC3,GEN1,CHEK2,TOPBP1,BRCA1,POLE2,TIPIN,RFC4,CHEK1,POLE,DNA2,BRCA2,FEN1,TIMELESS,CCNA2,RAD51AP1,RAD51C,BARD1,RPA1,PRKDC,H2BC9,RMI1,RPA3,PARP1,PCNA,H2BC12,H2BC4,H2BC6,KPNA2,UBE2I,NSD2,PALB2,PAXIP1,SPIDR,POLE4,RNF168,RIF1,RAD9B,H2BC5,PIAS4,POLD1,BABAM1,RPA2,BRCC3,MRE11,RHNO1,POLE3,HERC2,H2BC11,ATR,NBN,RNF4,PPP4C,H2AX,RAD1,BAZ1B,POLD3,BRIP1,POLH,DCLRE1C,RFC2,RFC1
reactome - dna repair	3.66e-09	2.74	270	EXO1,PARP2,CDK2,POLR2H,POLQ,RAD51,RFC3,GEN1,FANCI,CHEK2,ISG15,TOPBP1,BRCA1,POLE2,TIPIN,RUVBL1,ACTL6A,RFC4,NEIL3,CHEK1,UBE2T,FANCG,POLE,FANCE,DNA2,USP1,DCLRE1B,FANCL,BRCA2,DCLRE1A,FEN1,TIMELESS,CCNA2,FANCD2,MNAT1,ACTR5,RAD51AP1,H2AC8,RAD51C,BARD1,CHD1L,RPA1,PRKDC,H2BC9,RMI1,RPA3,POLR2D,PARP1,PCNA,H2BC12,H2BC4,H2BC6,KPNA2,UBE2I,NSD2,RAD23A,PALB2,PAXIP1,UBE2L6,SPIDR,LIG1,MSH2,POLE4,UNG,TERF2,RNF168,RIF1,RAD9B,H2BC5,PIAS4,ERCC3,POLD1,BABAM1,FANCA,ALKBH2,ACTB,RPA2,FAN1,SUMO3,RAD18,RNF111,BRCC3,DDB2,H2AZ1,GTF2H4,MBD4,MRE11,RHNO1,POLE3,HERC2,ALKBH5,H2BC11,ATR,NBN,RNF4,PPP4C,H2AX,HMGN1,RAD1,MAD2L2,ZNF830,BAZ1B,UFD1,ACD,POLD3,APEX1,BRIP1,POLH,POT1,PRPF19,DCLRE1C,RFC2,POLR2K,RFC1,COPS5,COPS7B,POLR2B,YY1,SPRTN,TDG,VCP,H2AC14,PCLAF,EME1,ASCC1,FANCC,MUTYH,FANCB,XRCC4,RAD17,COPS3,RFC5,XRCC6,TCEA1,POLR2G,PNKP,SMARCA5,EP300,TDP1,SMUG1,NFRKB,UBE2V2,SLX4,FANCM,NPLOC4,CUL4A,POLR2F,XRCC2,PPIE,KDM4A,TERF1,DDB1,TP53BP1,RAD23B,WRN,ADPRHL2,AQR,TFPT,PIAS3
reactome - dna replication	3.66e-09	2.81	116	GINS2,CDK2,MCM10,PRIM1,PRIM2,UBE2C,CDC6,RFC3,POLE2,MCM4,RFC4,SKP2,POLA1,CDC45,POLE,MCM6,DNA2,ORC6,CCNE1,CCNE2,MCM5,E2F3,PSMD2,MCM3,ANAPC5,FEN1,CCNA2,GMNN,MCM7,ORC1,E2F2,RPA1,RPA3,MCM8,PCNA,PSMB2,POLA2,LIG1,POLE4,PSMA4,PSMB4,PSMA5,PSMB1,PSMC1,POLD1,RPA2,DBF4,CDC23,PSMA1,ORC2,ORC3,ANAPC11,PSMB5,POLE3,ORC5,CDT1,PSMB7,GINS1,PSMB3,POLD3,PSMD14,PSMB8,PSMB10,RFC2,RFC1,PSMD7,PSME1,PSMC4,ORC4,PSMD10,PSMD4,PSMD3,GINS3,PSME4,PSMC2
reactome - dna replication pre initiation	3.66e-09	2.69	76	CDK2,MCM10,PRIM1,PRIM2,CDC6,POLE2,MCM4,POLA1,CDC45,POLE,MCM6,ORC6,MCM5,E2F3,PSMD2,MCM3,GMNN,MCM7,ORC1,E2F2,RPA1,RPA3,MCM8,PSMB2,POLA2,POLE4,PSMA4,PSMB4,PSMA5,PSMB1,PSMC1,RPA2,DBF4,PSMA1,ORC2,ORC3,PSMB5,POLE3,ORC5,CDT1,PSMB7,PSMB3,PSMD14,PSMB8,PSMB10,PSMD7,PSME1,PSMC4,ORC4,PSMD10,PSMD4,PSMD3,PSME4,PSMC2
reactome - formation of the cornified envelope	3.66e-09	-3.11	90	SPINK5,KRT78,IVL,LCE3D,PPL,KLK13,KLK12,RPTN,KRT13,KRT2,SPRR1B,SPINK6,KLK5,SPRR3,CSTA,SPRR1A,TGM5,FLG,EVPL,DSC1,PI3,KRT1,DSC2,KRT15,KAZN,KRT4,JUP,DSP,PKP1,KRT6B,KRT32,KRT76,LCE2B,PCSK6,KRT73,TGM1,KRT14,SPRR2G,KRT27,KLK14,KRT36,LOR,KRT23,KRT5,KRT3,KRT31,KRT6A,CDSN,PKP3,KRT37,KRT33B,KRT77,KRT72,KRT82,KRT33A,KRT80
reactome - g1 s specific transcription	3.66e-09	2.56	28	FBXO5,RBL1,LIN9,CDC6,TYMS,POLA1,CDC45,TFDP2,CDC25A,RRM2,CCNE1,TK1,ORC1,CDK1,TFDP1,PCNA,DHFR,LIN54,RBBP4,CDT1,HDAC1,E2F5
