pathway	padj	NES	size	leadingEdge
reactome - eukaryotic translation initiation	2.11e-06	2.27	69	RPL32,RPS7,EIF3J,RPL18,RPL22L1,RPS6,RPL14,RPL8,EIF3M,EIF3B,EIF1AX,EIF2B4,RPL34,EIF4EBP1,EIF3I,UBA52,RPS29,RPL30,RPS21,RPL11,EIF3D,RPL35A,EIF4G1,RPL29,RPS28,EIF3A,RPL27,RPS25,RPS24,EIF4E,EIF2B5,RPL36,RPLP1,EIF4B,EIF3E,RPL19,RPS15A,RPL15,RPL35,RPS23,RPS5,RPL10L,RPL10A,EIF3L,EIF3H,RPL41,EIF5B,RPS15,EIF2B1
kegg - hypertrophic cardiomyopathy hcm	7.73e-06	-2.18	73	ITGB4,TPM1,TGFB3,TPM2,ITGA3,ITGB8,SGCB,ITGA5,ITGA2,ITGA9,CACNB2,ACTC1,ACE,CACNB4,IGF1,ACTB,ITGB3,LMNA,DMD,SGCA,TGFB2,SLC8A1,CACNA2D3,ITGA7,SGCG,CACNG4,ITGA8,CACNB1,CACNA2D1,SGCD
reactome - metabolism of amino acids and derivatives	8.76e-06	1.82	283	SLC45A2,AFMID,SMOX,PSMA5,MCCC2,RPL32,CARNMT1,RPS7,SMS,CBS,ASNS,RPL18,RPL22L1,BCAT2,CHDH,RPS6,PSAT1,ODC1,TDO2,PAPSS1,ECHS1,ACAD8,PCBD1,AIMP2,DHTKD1,RPL14,NMRAL1,SDS,MTRR,SDSL,ENOPH1,SLC25A10,RPL8,SRM,SAT1,EPRS1,ACADSB,LARS1,SLC25A21,ALDH18A1,RIMKLA,SERINC2,PYCR3,IYD,RPL34,AADAT,IARS1,PSME4,SERINC5,IVD,IDO1,RARS1,AGMAT,AHCY,UBA52,EEFSEC,RPS29,PSMB5,RPL30,DDC,RPS21,RPL11,PSMD3,PSMB7,SLC25A15,RPL35A,PSMC6,RPL29,RPS28,ACAT1,BCKDHA,PSMA1,HSD17B10,CTH,GLDC,RPL27,RPS25,QDPR,RPS24,ASL,RPL36,RPLP1,BCKDK,DIO1,BCKDHB,HAO1,PSMB3,SUOX,RPL19,AZIN1,RPS15A,PSMD8,PSMD11,TST,GRHPR,AUH,MCCC1,MPST,RPL15,SLC25A2,PSME3,RPL35,PSPH,RPS23,ACMSD,RPS5,GPT2,AZIN2,PSMA4,PSMC5,NDUFAB1,RPL10L,GSTZ1
reactome - trna processing	8.76e-06	2.13	98	PUS7,NDC1,TRMT10A,NUP42,XPOT,TRMT12,METTL1,RPP40,QTRT1,RAN,RPP38,PUS3,NSUN6,SEH1L,TRMT6,EPRS1,NUP58,POP1,NUP50,NSUN2,NUP88,WDR4,POP7,FTSJ1,QTRT2,NUP93,NUP43,TRIT1,HSD17B10,TRNT1,TRMT10C,TRMT1,CSTF2,TRMT5,NUP188,RTRAF,SEC13
reactome - cell cycle	1.08e-05	1.61	540	E2F5,HMMR,CDK1,CCNB1,ZWILCH,CENPN,RMI1,NDC1,H2BC12,CHMP4C,KIF20A,ANAPC5,TOP2A,SPC25,PSMA5,NUP42,HDAC1,CENPF,BUB1,MYC,FOXM1,DSCC1,CENPE,NCAPG,H2AJ,CENPU,EXO1,HJURP,YWHAQ,LMNB1,TPX2,CCNA2,NUF2,CCNE2,CDC14A,ESCO2,H2BC9,RRM2,NCAPG2,RAN,CDCA8,KIF23,ZWINT,KIF18A,RUVBL1,BRIP1,CDC45,KIF2C,NOP10,RFC3,RCC2,SEH1L,E2F3,YWHAG,NUP58,CENPO,H2BC14,SPDL1,KNL1,CENPI,BIRC5,RUVBL2,PPP2R1B,NUP50,PSME4,ORC5,POLD2,CLSPN,MCM10,ERCC6L,H3C2,ESCO1,UBA52,NUP88,ATR,H2BC11,FBXO5,SKA1,PSMB5,USO1,KPNB1,TK1,PDS5A,CDK4,LYN,HUS1,CDC25A,BRCA1,PHF8,H3C7,PPP1CC,RANGAP1,PPP2R2D,AKAP9,CHEK1,BLM,H2AC4,MCM7,POT1,PSMD3,GORASP2,PLK1,CDCA5,OIP5,MCM2,NUP93,PSMB7,SGO1,TUBB2A,UBE2C,SMC4,PSMC6,NUP43,PSMA1,AKT1,H2BC13,RAD1,CDK6,ODF2,CDC6,PTTG1,RAD51,ORC1,CDC25C,BUB3,SPAST,CENPX,UBE2N,CSNK1D,TUBA1C,MIS18A,CSNK2B,NUP188,SEC13,POLE,AKT3,PLK4,MYBL2,CDK7,PKMYT1,TFDP1,CKAP5,CCNB2,DYNC1LI1,MAD2L1,H2BC5,PSMB3,CEP78,ESPL1,AURKB,TP53,H2BC17,PSMD8,PSMD11,DBF4,MCM4,CENPM,PPME1,TUBB,NUMA1,CCNE1,NHP2,FKBPL,TUBB4A,CDK2,CENPH,ORC2,INCENP,GINS4,H2AX
reactome - cell cycle checkpoints	1.08e-05	1.85	237	CDK1,CCNB1,ZWILCH,CENPN,RMI1,H2BC12,ANAPC5,SPC25,PSMA5,CENPF,BUB1,CENPE,CENPU,EXO1,YWHAQ,CCNA2,NUF2,CCNE2,H2BC9,CDCA8,ZWINT,KIF18A,BRIP1,CDC45,KIF2C,RFC3,RCC2,SEH1L,YWHAG,CENPO,H2BC14,SPDL1,KNL1,CENPI,BIRC5,PPP2R1B,PSME4,ORC5,CLSPN,MCM10,ERCC6L,UBA52,ATR,H2BC11,SKA1,PSMB5,HUS1,CDC25A,BRCA1,PPP1CC,RANGAP1,CHEK1,BLM,MCM7,PSMD3,PLK1,MCM2,PSMB7,SGO1,UBE2C,PSMC6,NUP43,PSMA1,H2BC13,RAD1,CDC6,ORC1,CDC25C,BUB3,UBE2N,SEC13,PKMYT1,CKAP5,CCNB2,DYNC1LI1,MAD2L1,H2BC5,PSMB3,AURKB,TP53,H2BC17,PSMD8,PSMD11,DBF4,MCM4,CENPM,CCNE1,CDK2,CENPH,ORC2,INCENP,H2AX,PSME3,PSMA4,SGO2,PSMC5,PPP2R5D,CDC20,YWHAE,PIAS4,CENPK,MDM2,YWHAZ,H2BC3,ORC4
reactome - cell cycle mitotic	1.10e-05	1.64	445	E2F5,HMMR,CDK1,CCNB1,ZWILCH,CENPN,NDC1,H2BC12,CHMP4C,KIF20A,ANAPC5,TOP2A,SPC25,PSMA5,NUP42,HDAC1,CENPF,BUB1,MYC,FOXM1,CENPE,NCAPG,H2AJ,CENPU,LMNB1,TPX2,CCNA2,NUF2,CCNE2,CDC14A,ESCO2,H2BC9,RRM2,NCAPG2,RAN,CDCA8,KIF23,ZWINT,KIF18A,CDC45,KIF2C,RFC3,RCC2,SEH1L,E2F3,YWHAG,NUP58,CENPO,H2BC14,SPDL1,KNL1,CENPI,BIRC5,PPP2R1B,NUP50,PSME4,ORC5,POLD2,MCM10,ERCC6L,H3C2,ESCO1,UBA52,NUP88,H2BC11,FBXO5,SKA1,PSMB5,USO1,KPNB1,TK1,PDS5A,CDK4,LYN,CDC25A,PHF8,H3C7,PPP1CC,RANGAP1,PPP2R2D,AKAP9,H2AC4,MCM7,PSMD3,GORASP2,PLK1,CDCA5,MCM2,NUP93,PSMB7,SGO1,TUBB2A,UBE2C,SMC4,PSMC6,NUP43,PSMA1,AKT1,H2BC13,CDK6,ODF2,CDC6,PTTG1,ORC1,CDC25C,BUB3,SPAST,CSNK1D,TUBA1C,CSNK2B,NUP188,SEC13,POLE,AKT3,PLK4,MYBL2,CDK7,PKMYT1,TFDP1,CKAP5,CCNB2,DYNC1LI1,MAD2L1,H2BC5,PSMB3,CEP78,ESPL1,AURKB,TP53,H2BC17,PSMD8,PSMD11,DBF4,MCM4,CENPM,PPME1,TUBB,NUMA1,CCNE1,FKBPL,TUBB4A,CDK2,CENPH,ORC2,INCENP,GINS4,H2AX,RAB1B,CEP290
reactome - selenoamino acid metabolism	1.27e-05	2.17	66	RPL32,RPS7,CBS,RPL18,RPL22L1,RPS6,PAPSS1,AIMP2,RPL14,RPL8,EPRS1,LARS1,RPL34,IARS1,RARS1,AHCY,UBA52,EEFSEC,RPS29,RPL30,RPS21,RPL11,RPL35A,RPL29,RPS28,CTH,RPL27,RPS25,RPS24,RPL36,RPLP1,RPL19,RPS15A,RPL15,RPL35,RPS23,RPS5,RPL10L,RPL10A,NNMT,SECISBP2,RPL41,RPS15
kegg - ribosome	4.09e-05	2.29	42	RPL32,RPS7,RPL18,RPL22L1,RPS6,RPL14,RPL8,RPL34,UBA52,RPS29,RPL30,RPS21,RPL11,RPL35A,RPL29,RPS28,RPL27,RPS25,RPS24,RPL36,RPLP1,RPL19,MRPL13,RPS15A,RPL15,RPL35,RPS23,RPS5,RPL10L,RPL10A,RPL41,RPS15
reactome - influenza infection	4.09e-05	2.03	96	NDC1,RPL32,NUP42,RPS7,RPL18,RPL22L1,RPS6,RAN,POLR2H,RPL14,RPL8,KPNA2,SEH1L,NUP58,RPL34,NUP50,UBA52,NUP88,POLR2D,RPS29,KPNB1,RPL30,CLTA,CALR,RPS21,RPL11,NUP93,RPL35A,RPL29,RPS28,NUP43,RPL27,RPS25,RPS24,CLTC,RPL36,NUP188,SEC13,RPLP1,RPL19,CANX,RPS15A,RPL15,RPL35,RPS23,RPS5,DNAJC3,ISG15,RPL10L,NUP35,POLR2B,RPL10A,NUP155,NUP98,RPL41,EIF2AK2,RPS15,XPO1,AAAS
reactome - trna aminoacylation	4.96e-05	2.28	34	TARS1,NARS2,DARS2,VARS1,FARSB,AIMP2,IARS2,EPRS1,LARS1,YARS1,CARS1,FARSA,IARS1,RARS1,PPA1,LARS2,EARS2,MARS2,WARS1
kegg - focal adhesion	5.18e-05	-1.86	176	ITGB4,MYL9,MYLK,PAK1,PIK3R1,PDGFC,PRKCB,CAV1,ITGA3,ITGB8,FLNC,CCND3,ILK,COL4A4,LAMB3,KDR,PIP5K1C,PPP1R12A,PAK3,VCL,ITGA5,PRKCA,LAMB2,ITGA2,ITGA9,CCND2,FLNA,COL6A1,FYN,MET,BCL2,RAP1A,IGF1,ACTB,DOCK1,ITGB3,ARHGAP5,PDGFD,LAMA4,PARVA,PAK5,ITGA7,VEGFA,COL6A2,LAMA3,TNC,VAV3,COL5A1,COL5A3,CTNNB1,ITGA8,VEGFC,SHC3,TLN1,LAMB1,BCAR1,MAPK10
naba - core matrisome	1.39e-04	-1.77	248	COL27A1,SPARCL1,EFEMP1,SMOC1,NTN4,SRPX,SPON1,THSD4,COL7A1,OGN,NID2,EFEMP2,COL9A1,IGFBP4,COL18A1,MATN2,DPT,COL4A4,COL4A5,CRISPLD2,LAMB3,FBN2,EMILIN1,COL17A1,ECM1,NDNF,COL13A1,LAMB2,COL4A3,COCH,CCN1,MFGE8,ECM2,INTS6L,VIT,COL6A1,NTNG2,SBSPON,GAS6,IGFBP7,SPOCK3,EMILIN3,EGFLAM,RSPO3,CCN4,NTN1,COL8A2,LAMA4,COL16A1,COL14A1,FRAS1,NELL1,VWCE,PCOLCE2,GLDN,COL6A2,LAMA3,TNC,EDIL3,ANOS1,COL5A1,COL5A3,SNED1,VWDE,COL21A1,FBN3,CCN5,LAMB1,LGI4,COL22A1,LTBP4,FBLN1,LGI3,DCN,OMD,SRGN,NID1
reactome - gene silencing by rna	1.39e-04	1.99	86	NDC1,H2BC12,NUP42,H2AJ,TDRKH,H2BC9,RAN,POLR2H,HENMT1,SEH1L,NUP58,TDRD1,H2BC14,NUP50,H3C2,NUP88,H2BC11,POLR2D,H3C7,H2AC4,NUP93,XPO5,NUP43,H2BC13,DICER1,DROSHA,NUP188,SEC13,H2BC5,H2BC17,TARBP2,H2AX,NUP35,BCDIN3D,POLR2B,H2BC3,NUP155
reactome - rrna modification in the nucleus and cytosol	1.39e-04	2.15	50	NOP58,RPS7,RPS6,WDR43,RRP9,NOP10,WDR75,WDR3,UTP6,MPHOSPH10,UTP18,DDX49,NOP2,UTP11,NOP14,RCL1,PWP2,UTP3,PDCD11,IMP4,UTP25,NOL6,DDX52,TBL3,WDR46,PNO1,NHP2,RRP36,NOL11,HEATR1
reactome - snrnp assembly	1.78e-04	2.18	46	NDC1,NUP42,SNRPB,SEH1L,NUP58,GEMIN4,GEMIN8,NUP50,PRMT5,WDR77,NUP88,NCBP2,NUP93,CLNS1A,NUP43,NUP188,SEC13,SNRPE,GEMIN6,NUP35,NCBP1,SNRPD3,NUP155,TGS1,PHAX,SNRPF,GEMIN5,NUP98
reactome - m phase	2.59e-04	1.62	314	CDK1,CCNB1,ZWILCH,CENPN,NDC1,H2BC12,CHMP4C,KIF20A,ANAPC5,SPC25,PSMA5,NUP42,CENPF,BUB1,CENPE,NCAPG,H2AJ,CENPU,LMNB1,NUF2,H2BC9,NCAPG2,RAN,CDCA8,KIF23,ZWINT,KIF18A,KIF2C,RCC2,SEH1L,YWHAG,NUP58,CENPO,H2BC14,SPDL1,KNL1,CENPI,BIRC5,PPP2R1B,NUP50,PSME4,ERCC6L,H3C2,UBA52,NUP88,H2BC11,FBXO5,SKA1,PSMB5,USO1,KPNB1,PDS5A,PHF8,H3C7,PPP1CC,RANGAP1,PPP2R2D,AKAP9,H2AC4,PSMD3,GORASP2,PLK1,CDCA5,NUP93,PSMB7,SGO1,TUBB2A,UBE2C,SMC4,PSMC6,NUP43,PSMA1,H2BC13,ODF2,PTTG1,BUB3,SPAST,CSNK1D,TUBA1C,CSNK2B,NUP188,SEC13,PLK4,CKAP5,CCNB2,DYNC1LI1,MAD2L1,H2BC5,PSMB3,CEP78,ESPL1,AURKB,H2BC17,PSMD8,PSMD11,CENPM,TUBB,NUMA1,TUBB4A,CENPH,INCENP,H2AX,RAB1B,CEP290,PSME3,PCNT,PSMA4,SGO2,PSMC5,NUP35,PPP2R5D,CDC20,YWHAE
reactome - eukaryotic translation elongation	2.78e-04	2.16	46	RPL32,RPS7,RPL18,RPL22L1,RPS6,RPL14,EEF1A2,EEF2,RPL8,RPL34,UBA52,RPS29,RPL30,RPS21,RPL11,RPL35A,RPL29,RPS28,RPL27,RPS25,RPS24,RPL36,RPLP1,RPL19,RPS15A,RPL15,RPL35,RPS23,RPS5,RPL10L
reactome - mitochondrial translation	2.78e-04	1.97	84	MRPL44,MRPL3,MRPL47,MRPS35,MRPL17,MRPS15,GFM2,MRPS33,MRPS17,MRPL37,DAP3,MRPL50,MRRF,MRPL15,MRPL57,MTIF2,TSFM,MRPS34,MRPL58,MRPS2,MRPL24,MRPL41,MRPS12,MRPL48,MRPL42,MRPS30,MRPS23,CHCHD1,OXA1L,MRPS26,MRPS5,MRPL13,TUFM,MRPL30,MRPL14,MRPL23,MRPL28,MRPL9,MRPS18B,MRPS9,MRPS7,ERAL1,MRPS14,PTCD3,MRPL21,MRPL22,MRPL20
reactome - mitotic metaphase and anaphase	2.78e-04	1.79	190	CDK1,CCNB1,ZWILCH,CENPN,NDC1,CHMP4C,ANAPC5,SPC25,PSMA5,CENPF,BUB1,CENPE,CENPU,LMNB1,NUF2,RAN,CDCA8,ZWINT,KIF18A,KIF2C,RCC2,SEH1L,NUP58,CENPO,SPDL1,KNL1,CENPI,BIRC5,PPP2R1B,PSME4,ERCC6L,UBA52,FBXO5,SKA1,PSMB5,KPNB1,PDS5A,PPP1CC,RANGAP1,PSMD3,PLK1,CDCA5,NUP93,PSMB7,SGO1,TUBB2A,UBE2C,PSMC6,NUP43,PSMA1,PTTG1,BUB3,SPAST,TUBA1C,NUP188,SEC13,CKAP5,CCNB2,DYNC1LI1,MAD2L1,PSMB3,ESPL1,AURKB,PSMD8,PSMD11,CENPM,TUBB4A,CENPH,INCENP,PSME3,PSMA4,SGO2,PSMC5,NUP35,PPP2R5D,CDC20,CENPK
pid - avb3 integrin pathway	2.84e-04	-2.02	67	PIK3R1,COL7A1,COL9A1,ILK,COL4A4,COL4A5,KDR,FGF2,COL17A1,CDKN1B,SDC1,VCL,COL13A1,COL4A3,TGFBR2,ADGRA2,MFGE8,COL6A1,ITGB3,COL8A2,PTK2B,COL16A1,COL14A1,VEGFA,COL6A2,EDIL3,VAV3,COL5A1,IRS1,TLN1,BCAR1
