pathway	padj	NES	size	leadingEdge
reactome - dna double strand break repair	6.20e-09	2.48	149	KPNA2,CCNA2,BRIP1,FEN1,DNA2,H2AX,POLE2,GEN1,RFC4,RAD51,RMI1,RAD51AP1,RMI2,PCNA,BRCA2,BRCA1,TIMELESS,BLM,POLQ,PRKDC,PARP1,PALB2,H2BC5,NSD2,H2BC6,H2BS1,TDP1,CHEK2,RNF8,H2BC9,RHNO1,EME1,H4C4,PPP4C,H4C8,RAD1,EME2,H2BC12,BARD1,POLD2,TOP3A,EXO1,H2BC4,PAXIP1,XRCC5,H2BC21,POLD1,POLE,RFC2,BRCC3,POLH,TOPBP1,CLSPN,PIAS4,SPIDR,RFC3,SLX4,TIPIN,CDK2,H4C5,NBN,XRCC3,KDM4A,KDM4B,PPP5C,H2BC3,ERCC4,H2BC14,UBE2N,UBE2I,RAD50,LIG3,UBE2V2,RAD9A,RNF4
reactome - dna repair	6.20e-09	2.39	305	KPNA2,CCNA2,FANCI,PCLAF,BRIP1,FEN1,DNA2,DTL,H2AX,POLE2,GEN1,ISG15,RFC4,RAD51,RMI1,RAD51AP1,RMI2,PCNA,BRCA2,MSH6,RUVBL1,BRCA1,TIMELESS,BLM,POLQ,H2AZ1,UBE2T,PRKDC,PARP1,PALB2,H2BC5,NSD2,ACTL6A,UBE2L6,H2BC6,H2BS1,CENPX,TDP1,CHEK2,TFPT,RNF8,H2BC9,RHNO1,UNG,EME1,H4C4,PPP4C,H4C8,DCLRE1A,RAD1,EME2,CHD1L,FANCD2,H2BC12,BARD1,H2AC14,NEIL3,POLD2,TOP3A,POLR2H,EXO1,TDG,H2BC4,PAXIP1,H2AC8,FANCC,FANCF,XRCC5,H2AC18,MCRS1,FANCG,H2BC21,POLD1,POLE,RFC2,BRCC3,POLH,TOPBP1,POLB,CLSPN,DDB1,PIAS4,MAD2L2,SPIDR,RFC3,SLX4,TIPIN,CDK2,MBD4,H4C5,NBN,MPG,SPRTN,PNKP,XRCC3,KDM4A,H2AC6,GPS1,HMGN1,H2AC4,MSH2,CDK7,KDM4B,FAAP20,PPP5C,ERCC2,LIG1,PIAS3,COPS7A,H2BC3,POLR2G,ERCC4,GTF2H4,H2BC14,POLR2D,USP7,POT1,POLR2B,PARG,UBE2N,UBE2I,RAD50,SUMO3,LIG3,UBE2V2,NTHL1,ASCC3,RAD9A,RNF4,POLR2K,ACTB,POLM,SUMO1,CETN2,H2AJ,POLD4,PRPF19,USP10,ACTR5,INO80B,H2BC11,RPA3,FANCB,AQR,COPS8,HUS1,INO80E,UFD1,RFC5,H4C13,FAAP24,ADPRHL2,ELL,DCLRE1B,H2BC17,FANCL,YY1,RAD18
reactome - dna replication	6.20e-09	2.51	123	CCNA2,CDC7,CCNE2,CDC45,FEN1,DNA2,UBE2C,POLE2,RFC4,MCM4,CCNE1,MCM2,GINS1,MCM3,PRIM2,E2F1,PCNA,GINS4,DBF4,CDC6,ORC6,POLA2,CDT1,ORC1,MCM6,E2F2,PSMD3,ANAPC7,ORC5,SEM1,PSMC4,PSMB9,MCM10,MCM5,PSMB4,POLD2,GINS2,POLD1,POLE,RFC2,PSMB3,E2F3,PSMB2,MCM8,PSME3,PSMD14,PSMD11,RFC3,PSMB5,CDK2,PSMA4,PSMA5,ANAPC11,POLA1,MCM7,PSMB8
reactome - dna replication pre initiation	6.20e-09	2.41	82	CDC7,CDC45,POLE2,MCM4,MCM2,MCM3,PRIM2,E2F1,DBF4,CDC6,ORC6,POLA2,CDT1,ORC1,MCM6,E2F2,PSMD3,ORC5,SEM1,PSMC4,PSMB9,MCM10,MCM5,PSMB4,POLE,PSMB3,E2F3,PSMB2,MCM8,PSME3,PSMD14,PSMD11,PSMB5,CDK2,PSMA4,PSMA5,POLA1,MCM7,PSMB8
reactome - eukaryotic translation initiation	6.20e-09	-2.35	101	RPL11,EIF3F,RPL7,RPL32,EIF3L,EIF3D,EIF3K,EIF3G,RPS25,RPL6,EIF4B,RPL23A,RPL9,RPS12,RPL22,RPS23,RPL36AL,RPS16,RPL37A,RPL36A,RPL29,RPL31,RPS4X,UBA52,RPL3,RPL34,RPL27,RPS14,RPS27A,RPL24,RPS17,EIF3E,EIF3A,RPL37,RPL10A,RPL14,RPS7,RPL10L,RPS29,EIF2B3,RPL15,EIF2B1,RPS6,RPS15A,RPL35A,RPL12,FAU,RPS27,RPL41,RPS27L,RPL38,RPS28,RPS9,RPS4Y1,RPL39,RPS10,RPS18,RPL35
reactome - g2 m checkpoints	6.20e-09	2.6	152	CDC7,BRIP1,CDC45,DNA2,CCNB1,H2AX,CDK1,RFC4,RMI1,MCM4,MCM2,CDC25A,PKMYT1,RMI2,MCM3,BRCA1,DBF4,CDC6,BLM,ORC6,ORC1,H2BC5,NSD2,MCM6,H2BC6,H2BS1,PSMD3,CHEK2,RNF8,H2BC9,RHNO1,H4C4,ORC5,H4C8,RAD1,SEM1,PSMC4,PSMB9,MCM10,MCM5,PSMB4,H2BC12,BARD1,CDC25C,TOP3A,EXO1,H2BC4,H2BC21,RFC2,BRCC3,PSMB3,YWHAZ,PSMB2,MCM8,PSME3,TOPBP1,PSMD14,CLSPN,PIAS4,PSMD11,RFC3,PSMB5,CDK2,PSMA4,H4C5,YWHAB,PSMA5,NBN,MCM7,PSMB8,CCNB2,PSMB10,YWHAH,H2BC3,H2BC14,UBE2N,RAD50,PSMC2,PSMD12,UBE2V2,PSME1,RAD9A,PSMD5,SUMO1,PSMD10,H2BC11,RPA3,PSMD1,HUS1,PSMD2,RFC5,H4C13
reactome - g2 m dna damage checkpoint	6.20e-09	2.45	82	BRIP1,DNA2,CCNB1,H2AX,CDK1,RFC4,RMI1,RMI2,BRCA1,BLM,H2BC5,NSD2,H2BC6,H2BS1,CHEK2,RNF8,H2BC9,RHNO1,H4C4,H4C8,RAD1,H2BC12,BARD1,CDC25C,TOP3A,EXO1,H2BC4,H2BC21,RFC2,BRCC3,YWHAZ,TOPBP1,PIAS4,RFC3,H4C5,YWHAB,NBN,YWHAH,H2BC3,H2BC14,UBE2N,RAD50,UBE2V2,RAD9A,SUMO1,H2BC11,RPA3,HUS1,RFC5,H4C13,H2BC17
reactome - gene silencing by rna	6.20e-09	2.26	112	H2AX,XPO5,NUP210,NUP85,H2AZ1,NUP205,NUP133,H2BC5,NUP62,H2BC6,H2BS1,NUP93,NUP155,H2BC9,H3C6,H3C7,H4C4,H4C8,H3C2,H2BC12,TDRKH,H2AC14,POLR2H,H2BC4,H2AC8,RAN,H2AC18,H2BC21,NUP42,BCDIN3D,SEC13,NDC1,RAE1,H3C3,HSP90AA1,NUP50,HENMT1,H4C5,H3C8,TARBP2,H2AC6,TDRD1,H2AC4,NUP58,NUP37,H2BC3,POLR2G,H2BC14,POLR2D,POLR2B,NUP107,H3C1,TSNAX,H3-3A,AGO2,POLR2K,H2AJ,TDRD12,H2BC11,H4C13,MAEL,H2BC17,NUP160,MYBL1,POLR2I,H4C9,MOV10L1,POLR2J,TPR
reactome - hdr through homologous recombination hrr	6.20e-09	2.42	64	BRIP1,DNA2,POLE2,GEN1,RFC4,RAD51,RMI1,RAD51AP1,RMI2,PCNA,BRCA2,BRCA1,BLM,PALB2,RHNO1,EME1,RAD1,EME2,BARD1,POLD2,TOP3A,EXO1,POLD1,POLE,RFC2,POLH,TOPBP1,SPIDR,RFC3,SLX4,NBN,XRCC3
reactome - homology directed repair	6.20e-09	2.5	122	CCNA2,BRIP1,FEN1,DNA2,H2AX,POLE2,GEN1,RFC4,RAD51,RMI1,RAD51AP1,RMI2,PCNA,BRCA2,BRCA1,TIMELESS,BLM,POLQ,PARP1,PALB2,H2BC5,NSD2,H2BC6,H2BS1,RNF8,H2BC9,RHNO1,EME1,H4C4,PPP4C,H4C8,RAD1,EME2,H2BC12,BARD1,POLD2,TOP3A,EXO1,H2BC4,H2BC21,POLD1,POLE,RFC2,BRCC3,POLH,TOPBP1,CLSPN,PIAS4,SPIDR,RFC3,SLX4,TIPIN,CDK2,H4C5,NBN,XRCC3,H2BC3,ERCC4,H2BC14,UBE2N,UBE2I,RAD50,LIG3,UBE2V2,RAD9A,RNF4
reactome - meiotic recombination	6.20e-09	2.42	63	H2AX,RAD51,MND1,BRCA2,BRCA1,BLM,H2AZ1,H2BC5,H2BC6,H2BS1,H2BC9,H3C6,H3C7,CDK4,H4C4,H4C8,H3C2,H2BC12,H2AC14,TOP3A,H2BC4,H2AC8,H2AC18,H2BC21,H3C3,CDK2,H4C5,H3C8,NBN,H2AC6,H2AC4,H2BC3,H2BC14,RAD50,H3C1,H3-3A,H2AJ,H2BC11,RPA3,H4C13,H2BC17
reactome - mitotic g1 phase and g1 s transition	6.20e-09	2.32	146	CCNA2,TOP2A,CDC7,CCNE2,CDC45,RRM2,TK1,TYMS,CCNB1,POLE2,CDK1,MCM4,FBXO5,CCNE1,MCM2,CDC25A,MYBL2,MCM3,PRIM2,E2F1,PCNA,DBF4,CDC6,RBL1,ORC6,POLA2,CDT1,ORC1,MCM6,E2F2,PSMD3,CDKN2A,PTK6,CDK4,ORC5,SEM1,PSMC4,PSMB9,MCM10,MCM5,PSMB4,SRC,E2F5,AKT1,POLE,PSMB3,E2F3,PSMB2,MCM8,PSME3,PSMD14,PSMD11,PSMB5,CDK2,PSMA4,PSMA5,POLA1,MCM7,PSMB8,E2F6,CDK7,TFDP1,PSMB10,PRIM1,PSMC2,PPP2R1A,PSMD12,PSME1,CDKN2D,PPP2CA,HDAC1,LIN9,PSMD5,PSMD10
reactome - mitotic metaphase and anaphase	6.20e-09	2.38	222	BUB1B,KIF2C,BIRC5,ZWINT,CENPF,NDC80,NUF2,LMNB1,KNTC1,CENPM,UBE2C,CCNB1,DSN1,CDCA8,CENPL,CDK1,KNL1,CENPK,PTTG1,ZWILCH,SGO2,CDC20,SMC1A,FBXO5,CENPI,ESPL1,SPDL1,SKA1,CENPE,BUB3,MAD2L1,AURKB,NUP85,CDCA5,RAD21,KIF18A,SPC24,NUP205,NUP133,ERCC6L,NUP62,PMF1,NUP93,PSMD3,NUP155,ANAPC7,CENPU,TUBA1C,SPC25,CENPN,PLK1,SEM1,TMPO,TUBA1B,RCC1,PSMC4,PSMB9,PSMB4,LEMD2,CENPA,CKAP5,RAN,RCC2,VRK2,SEC13,NDC1,PSMB3,PSMB2,PSME3,PSMD14,PSMD11,VRK1,PSMB5,PSMA4,PSMA5,ANAPC11,TUBB4B,RANGAP1,PSMB8,SKA2,TUBAL3,HDAC8,XPO1,NUP58,SGO1,SPAST,CENPH,BANF1,CCNB2,PSMB10,NDE1,NUP37,NSL1,CENPO,NUP107,DYNC1LI1,UBE2I,PSMC2,PPP2R1A,PSMD12
reactome - mitotic prometaphase	6.20e-09	2.35	194	BUB1B,KIF2C,BIRC5,ZWINT,CENPF,NDC80,NUF2,KNTC1,SMC4,CENPM,NCAPG,CCNB1,NCAPH,DSN1,CDCA8,CENPL,CDK1,KNL1,CENPK,ZWILCH,SGO2,CDC20,SMC1A,CENPI,SPDL1,SKA1,CENPE,BUB3,MAD2L1,AURKB,NUP85,CDCA5,PLK4,RAD21,HAUS8,NEK2,KIF18A,SPC24,ODF2,NUP133,NCAPD2,ERCC6L,PMF1,CENPU,TUBA1C,SPC25,CENPN,CSNK2A1,PLK1,TUBA1B,CEP72,CENPA,CKAP5,SMC2,RCC2,TUBB,SEC13,SSNA1,CCP110,HSP90AA1,CEP70,TUBG1,CEP78,CEP135,CSNK2B,TUBB4B,CEP250,RANGAP1,SKA2,TUBAL3,HDAC8,XPO1,SGO1,CENPH,CCNB2,NEK6,NDE1,NUP37,NSL1,PCNT,CENPO,NUP107,DYNC1LI1,PPP2R1A,CEP76,HAUS7,HAUS3,KIF2A,MAPRE1,PPP2CA,MZT1,DYNLL1
reactome - mitotic prophase	6.20e-09	2.32	119	LMNB1,SMC4,CCNB1,H2AX,CDK1,NUP210,MASTL,NUP85,NCAPG2,H2AZ1,NUP205,NUP133,H2BC5,NUP62,H2BC6,H2BS1,NUP93,NUP155,H2BC9,H3C6,H3C7,H4C4,H4C8,PLK1,TMPO,H3C2,H2BC12,LEMD2,H2AC14,H2BC4,H2AC8,H2AC18,SMC2,H2BC21,VRK2,NUP42,SEC13,NDC1,RAE1,H3C3,ENSA,NUP50,VRK1,NCAPD3,H4C5,H3C8,H2AC6,H2AC4,NUP58,RAB1B,BANF1,GORASP2,CCNB2,NEK6,NUP37,H2BC3,H2BC14,NUP107,PPP2R1A,PHF8,H3C1,GOLGA2,PPP2CA,H3-3A
reactome - mitotic spindle checkpoint	6.20e-09	2.37	107	BUB1B,KIF2C,BIRC5,ZWINT,CENPF,NDC80,NUF2,KNTC1,CENPM,UBE2C,DSN1,CDCA8,CENPL,KNL1,CENPK,ZWILCH,SGO2,CDC20,CENPI,SPDL1,SKA1,CENPE,BUB3,MAD2L1,AURKB,NUP85,KIF18A,SPC24,NUP133,ERCC6L,PMF1,ANAPC7,CENPU,SPC25,CENPN,PLK1,CENPA,CKAP5,RCC2,SEC13,ANAPC11,RANGAP1,SKA2,XPO1,SGO1,CENPH,NDE1,NUP37,NSL1,CENPO,NUP107,DYNC1LI1,PPP2R1A,KIF2A,MAPRE1,PPP2CA
reactome - m phase	6.20e-09	2.44	377	BUB1B,KIF2C,BIRC5,ZWINT,CENPF,NDC80,NUF2,LMNB1,KNTC1,SMC4,KIF23,CENPM,UBE2C,KIF20A,NCAPG,CCNB1,H2AX,NCAPH,DSN1,CDCA8,CENPL,CDK1,KNL1,CENPK,PTTG1,ZWILCH,SGO2,CDC20,SMC1A,FBXO5,CENPI,ESPL1,NUP210,SPDL1,SKA1,MASTL,CENPE,BUB3,MAD2L1,AURKB,NUP85,CDCA5,PLK4,NCAPG2,RAD21,HAUS8,NEK2,KIF18A,H2AZ1,SPC24,NUP205,ODF2,NUP133,NCAPD2,ERCC6L,H2BC5,NUP62,PMF1,H2BC6,H2BS1,NUP93,PSMD3,NUP155,ANAPC7,H2BC9,CENPU,TUBA1C,H3C6,SPC25,H3C7,H4C4,CENPN,H4C8,CSNK2A1,PLK1,SEM1,TMPO,TUBA1B,RCC1,PSMC4,PSMB9,PSMB4,H3C2,H2BC12,CEP72,LEMD2,H2AC14,CENPA,H2BC4,H2AC8,CKAP5,RAN,H2AC18,SMC2,RCC2,H2BC21,TUBB,VRK2,NUP42,SEC13,NDC1,RAE1,H3C3,SSNA1,CCP110,PSMB3,ENSA,HSP90AA1,PSMB2,PSME3,PSMD14,CEP70,NUP50,PSMD11,VRK1,TUBG1,NCAPD3,CEP78,CEP135,PSMB5,PSMA4,H4C5,H3C8,PSMA5,ANAPC11,CSNK2B,TUBB4B,CEP250,RANGAP1,PSMB8,H2AC6,SKA2,TUBAL3,HDAC8,XPO1,H2AC4,NUP58,SGO1,SPAST,RAB1B,CENPH,BANF1,GORASP2,CCNB2,PSMB10,NEK6,NDE1,NUP37,H2BC3,NSL1,PCNT,H2BC14,CENPO,NUP107,DYNC1LI1,UBE2I,PSMC2,PPP2R1A,PSMD12,PHF8,H3C1,CEP76,HAUS7,HAUS3,GOLGA2,KIF2A,PSME1
reactome - processing of dna double strand break ends	6.20e-09	2.38	84	CCNA2,BRIP1,DNA2,H2AX,RFC4,RMI1,RMI2,BRCA1,TIMELESS,BLM,H2BC5,NSD2,H2BC6,H2BS1,RNF8,H2BC9,RHNO1,H4C4,PPP4C,H4C8,RAD1,H2BC12,BARD1,TOP3A,EXO1,H2BC4,H2BC21,RFC2,BRCC3,TOPBP1,CLSPN,PIAS4,RFC3,TIPIN,CDK2,H4C5,NBN,H2BC3,H2BC14,UBE2N,UBE2I,RAD50,UBE2V2,RAD9A,RNF4,SUMO1,H2BC11,RPA3,HUS1,RFC5,H4C13,H2BC17
reactome - resolution of sister chromatid cohesion	6.20e-09	2.37	119	BUB1B,KIF2C,BIRC5,ZWINT,CENPF,NDC80,NUF2,KNTC1,CENPM,CCNB1,DSN1,CDCA8,CENPL,CDK1,KNL1,CENPK,ZWILCH,SGO2,CDC20,SMC1A,CENPI,SPDL1,SKA1,CENPE,BUB3,MAD2L1,AURKB,NUP85,CDCA5,RAD21,KIF18A,SPC24,NUP133,ERCC6L,PMF1,CENPU,TUBA1C,SPC25,CENPN,PLK1,TUBA1B,CENPA,CKAP5,RCC2,SEC13,TUBB4B,RANGAP1,SKA2,TUBAL3,HDAC8,XPO1,SGO1,CENPH,CCNB2,NDE1,NUP37,NSL1,CENPO,NUP107,DYNC1LI1,PPP2R1A,KIF2A,MAPRE1,PPP2CA
