pathway	padj	NES	size	leadingEdge
reactome - dna replication	7.44e-09	2.68	120	MCM7,POLD1,POLE,GINS2,GINS1,CCNE1,PSMD3,CCNE2,PSMD4,MCM10,GINS4,CDC6,SKP2,LIG1,RFC5,ANAPC11,PSMD2,POLE2,CDC45,POLD2,MCM2,E2F3,RFC4,E2F1,ORC1,CCNA2,CDT1,UBE2C,PSMB4,DNA2,PSMC2,FEN1,MCM4,RFC2,CDC7,PSMD11,CDK2,RFC3,SEM1,MCM5,E2F2,MCM6,PSMB3,PCNA,PSMA5,ANAPC5,PSMB2,PSMD14,PSMD8,PSME3,GINS3,RPA3,POLA1,PRIM1,ORC6,ANAPC7,PSMB5,MCM3,PSMA4,POLA2
reactome - epigenetic regulation of gene expression	7.44e-09	2.33	113	SUZ12,EHMT2,TDG,EZH2,UHRF1,SUV39H1,H2AC8,H3C11,H2AX,H2AZ1,POLR2H,H3C7,CD3EAP,GTF2H4,H3C2,GTF2H3,H4C4,H2BC9,TAF1A,H2BC1,POLR1C,TAF1C,CBX3,SAP30L,H4C5,GSK3B,H2AC4,H2BC4,POLR2F,DNMT3B,HDAC1,H4C1,JARID2,ERCC2,DNMT1,ZNRD1,MBD3,HDAC2,H4C13,H2BC11,CHD4,H2BC6,H2BC5,H2BC13,H3C1,MTF2,H4C9,KAT2A,CDK7,GATAD2A,H3C3,H2AC6,H3C8,H2BC3,TBP,SUDS3,H2AJ,UBTF,H2BC12,ERCC3,MTA1,TET3,DNMT3A,BAZ2A,RBBP4,MYBBP1A,H2AZ2,TAF1B,MTA2,BAZ1B,H2BC15,H2BC14
reactome - g2 m checkpoints	7.44e-09	2.57	145	MCM7,CDC25A,EXO1,BRCA1,PSMD3,BLM,PSMD4,MCM10,CDC6,RFC5,CCNB1,PSMD2,CDK1,CDC45,BABAM1,CCNB2,MCM2,H2AX,RFC4,ORC1,TOPBP1,PIAS4,PSMB4,DNA2,CLSPN,PSMC2,NSD2,CDC25C,H4C4,H2BC9,H2BC1,PKMYT1,CHEK1,MCM4,CHEK2,RFC2,CDC7,PSMD11,H4C5,YWHAZ,CDK2,H2BC4,RFC3,SEM1,MCM5,H4C1,TP53BP1,MCM6,PSMB3,PSMA5,YWHAB,H4C13,H2BC11,RHNO1,PSMB2,UBE2V2,PSMD14,YWHAG,PSMD8,H2BC6,PSME3,H2BC5,UBE2N,H2BC13,H4C9,RPA3,YWHAQ,ORC6
reactome - gene silencing by rna	7.44e-09	2.35	98	XPO5,AGO2,NUP210,NUP85,H2AC8,H3C11,BCDIN3D,H2AX,H2AZ1,POLR2H,H3C7,TARBP2,H3C2,POLR2D,RAE1,POLR2B,H4C4,NUP107,H2BC9,H2BC1,H4C5,H2AC4,H2BC4,POLR2F,DROSHA,NUP155,H4C1,NUP42,NUP37,NUP205,H4C13,H2BC11,NUP50,H2BC6,POLR2J,H2BC5,POLR2G,H2BC13,H3C1,H4C9,HENMT1,TDRKH,H3C3,H2AC6,NDC1,H3C8,TPR,H2BC3,NUP93,AGO4
reactome - homology directed repair	7.44e-09	2.47	114	POLD1,EXO1,POLE,POLQ,BRCA1,EME1,BLM,SLX4,XRCC3,RFC5,POLE2,BABAM1,POLD2,H2AX,RFC4,TIMELESS,CCNA2,GEN1,RAD51AP1,TOPBP1,PIAS4,DNA2,BRCA2,CLSPN,NSD2,H4C4,H2BC9,FEN1,H2BC1,PARP1,CHEK1,RFC2,H4C5,CDK2,H2BC4,RFC3,PALB2,EME2,H4C1,TP53BP1,PCNA,H4C13,H2BC11,RHNO1,UBE2I,UBE2V2,H2BC6,H2BC5,UBE2N,ERCC4,H2BC13,H4C9,RPA3,XRCC1,PARP2
reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	7.44e-09	-2.67	106	CD8A,KLRD1,CD3E,C3,ICAM1,CD81,IFITM1,CD200R1,CLEC2B,CD99,ICAM4,MICA,TYROBP,LILRB1,KLRB1,CD160,CD247,FCGR2B,ITGAL,COLEC12,HCST,JAML,CD1D,PIANP,ITGB2,CD33,SH2D1A,CD8B,LILRA6,CLEC2D,SLAMF6,ITGB1,ICAM2,VCAM1,COL17A1,B2M,PILRA,CD300A,KLRF1,CD22,ITGA4,CD34,CD300LF,CD3G,LILRA2,CD300C,CD1C,NCR3LG1,CD300LB,KLRG1,CD40,NPDC1,LILRB2,CD200,LILRB5,CRTAM,SIGLEC10
reactome - metabolism of rna	7.44e-09	2.14	579	PUS1,RPP38,PUS7,CPSF1,MRM1,PSMD3,WDR43,PSMD4,SMG9,CNOT3,NUP210,ISG20L2,SNRNP25,WDR4,CPSF4,RBM28,U2AF2,MPHOSPH10,SLBP,NOP2,PSMD2,NUP85,SNRNP70,CLP1,DHX16,SRRT,POLR2H,CTU2,POP1,NOL11,TRMT61B,LSM7,GTF2H4,SNRPD2,BYSL,HNRNPUL1,DDX39A,NIP7,SRSF1,POP7,POLR2D,CHTOP,SF3B6,PTBP1,PSMB4,SF3B4,SMG5,SNRPG,GTF2H3,NOC4L,RAE1,PNO1,IMP4,PSMC2,SUGP1,POLR2B,DDX49,CTNNBL1,TRNT1,RRP9,NUP107,UTP6,EXOSC4,EXOSC5,CPSF3,DHX37,SNRPB,GTPBP3,PUF60,NOL12,GEMIN6,TSR1,SF3B2,PRPF31,PSMD11,TSEN54,SNRPF,ZNF473,BMS1,TRMT1,IGF2BP1,YWHAZ,TXNL4A,ALYREF,KHSRP,PABPC1,NXT1,POLR2F,NUP155,EFTUD2,SKIV2L,SEM1,LSM5,RPP40,BUD31,U2AF1,HSD17B10,QTRT2,THOC6,WDR18,CHERP,BUD23,ERCC2,NUP42,CNOT10,SNRPA,LAS1L,LAGE3,PRPF6,PES1,XPO1,NUP37,NSUN2,MAGOHB,PSMB3,PSMA5,PRCC,LSM4,NUP205,XPOT,ADAR,PRPF40A,TRMT6,CSTF2,DHX38,RNPS1,YWHAB,FTSJ1,TFIP11,SNRPB2,PRORP,PSMB2,RRP36,SYMPK,LSM2,PSMD14,PPIH,HNRNPF,METTL1,NUP50,AKT1,PSMD8,RPL8,GSPT1,HEATR1,DDX52,SNRPD3,PSME3,TRMU,POLR2J,EXOSC6,GNL3,TBL3,POLR2G,DDX23,EIF4G1,EPRS1,CWC25,EXOSC10,UTP4,RRP7A,EDC4,POP5,PELP1,PATL1,CDK7,UTP25,MRM3,QTRT1,TRMT12,USP39,ELAVL1,FBL,FIP1L1,XRN2,NDC1,TPR,DHX9,DUS2,THOC1,SNRPA1,TSEN34,NAT10,NUP93,CSNK1D,PSMB5,NOL9,SNRPD1,PSMA4,NOP58,PRMT5,CCAR1,SNRNP40,RNMT,CNOT11,MRM2,POP4,GPKOW,RPL26L1,SNRPC,PHF5A,SMG8,DDX1,PRPF19,RPL15,PQBP1,UTP18,SUPT5H,RPS19,HNRNPM,GEMIN8,POLR2I,IMP3,TRMT10C,RPL19,ERCC3,CPSF2,EXOSC9,GAR1,CNOT1,PSMD10,EIF4A3,SF3A2,DCAF13,RPL36,LTV1,KRR1,RPS2,THOC7,EXOSC2,NHP2,LSM8,THOC5,PSMC4,SARNP,FTSJ3,RPS11,EMG1,UPF1,SF3B3,EDC3,WDR46,TRMT61A,NOB1,IGF2BP3,GEMIN7,NT5C3B,RPL3L,HNRNPA2B1,CSTF3,HNRNPR,A1CF,ADAT1,TYW5,CSTF1,HNRNPL,ZMAT5,TSEN2,APOBEC3C,AAAS,NSUN4,SRSF10,CD2BP2,MPHOSPH6,SNUPN,ANP32A,PSMA3,ELAVL2,RBM8A,NUP153,PPP2R1A,TRMT10A,SET,PSMC1,RPLP0,RPS5,PSMB1,WDR75,XAB2,LSM3,PSMC6,CNOT9,RPL22L1,TRIT1,PPIE,TSEN15,SF3B5,ELAC2,NCBP1,MAPK11,EXOSC7,CDKAL1,WDR12,TPRKB
reactome - mitotic g1 phase and g1 s transition	7.44e-09	2.39	143	MCM7,CDC25A,POLE,CCNE1,PSMD3,CCNE2,LIN9,PSMD4,MCM10,CDC6,SKP2,TOP2A,CCNB1,CDK4,PSMD2,CDK1,POLE2,CDC45,MCM2,E2F3,E2F6,E2F1,ORC1,CCNA2,TK1,CDT1,PSMB4,PSMC2,CDKN2A,E2F4,TFDP1,LIN37,FBXO5,MCM4,CDC7,PSMD11,CKS1B,CDK2,RRM2,TYMS,SEM1,MCM5,E2F2,HDAC1,RBL1,MCM6,PSMB3,PCNA,CCND1,PSMA5,PSMB2,PSMD14,AKT2,PPP2R1B,AKT1,PSMD8,PSME3,RPA3,POLA1,CDK7,PRIM1,ORC6,SRC,MYBL2,PTK6,PSMB5,E2F5,MCM3,PSMA4,POLA2
reactome - mitotic metaphase and anaphase	7.44e-09	2.59	207	CENPO,CDCA8,SKA1,ESPL1,ERCC6L,CENPF,KIF2C,KNL1,CENPL,PSMD3,NUF2,PSMD4,SGO1,SGO2,SPDL1,CENPM,CCNB1,ANAPC11,NDC80,DSN1,PSMD2,NUP85,CENPI,CDK1,SPAST,CCNB2,CDC20,CENPK,AURKB,BIRC5,BUB1,CDCA5,UBE2C,MAD2L1,PSMB4,CKAP5,LMNB1,ZWINT,PSMC2,CENPU,CENPE,NUP107,RCC2,DYNLL1,KNTC1,FBXO5,CENPH,CENPA,PTTG1,PSMD11,RAD21,PPP2R5D,RANGAP1,NUP155,SPC25,TUBA1B,SEM1,CENPN,ZWILCH,KIF18A,PLK1,XPO1,NUP37,PSMB3,PSMA5,NUP205,ANAPC5,TMPO,PSMB2,NUDC,UBE2I,INCENP,PSMD14,CENPQ,PPP2R1B,BUB3,PSMD8,PSME3,BANF1
reactome - mitotic prometaphase	7.44e-09	2.53	178	CENPO,NCAPG,CDCA8,SKA1,PLK4,ERCC6L,TUBB,CENPF,KIF2C,CEP131,KNL1,CENPL,NUF2,SGO1,NEK2,SGO2,PCNT,SPDL1,SMC4,CENPM,CCNB1,NDC80,DSN1,HAUS8,NUP85,CENPI,CDK1,CCNB2,CDC20,NCAPH,CENPK,AURKB,BIRC5,BUB1,CDCA5,NCAPD2,MAD2L1,TUBGCP4,CKAP5,ZWINT,CENPU,CENPE,CEP72,NUP107,RCC2,DYNLL1,KNTC1,CENPH,CENPA,RAD21,PPP2R5D,RANGAP1,SPC25,TUBA1B,CENPN,ZWILCH,KIF18A,ODF2,CEP135,PLK1,XPO1,TUBG1,NUP37,MZT2B,NUDC,INCENP,CENPQ,PPP2R1B,BUB3,YWHAG,CEP41,TUBGCP6
reactome - mitotic spindle checkpoint	7.44e-09	2.74	101	CENPO,CDCA8,SKA1,ERCC6L,CENPF,KIF2C,KNL1,CENPL,NUF2,SGO1,SGO2,SPDL1,CENPM,ANAPC11,NDC80,DSN1,NUP85,CENPI,CDC20,CENPK,AURKB,BIRC5,BUB1,UBE2C,MAD2L1,CKAP5,ZWINT,CENPU,CENPE,NUP107,RCC2,DYNLL1,KNTC1,CENPH,CENPA,PPP2R5D,RANGAP1,SPC25,CENPN,ZWILCH,KIF18A,PLK1,XPO1,NUP37,ANAPC5,NUDC,INCENP,CENPQ,PPP2R1B,BUB3
reactome - m phase	7.44e-09	2.5	348	CENPO,NCAPG,CDCA8,SKA1,ESPL1,PLK4,ERCC6L,TUBB,CENPF,KIF2C,CEP131,KNL1,CENPL,NCAPD3,PSMD3,NUF2,PSMD4,SGO1,NEK2,NUP210,SGO2,PCNT,SPDL1,SMC4,CENPM,CCNB1,ANAPC11,NDC80,DSN1,PSMD2,HAUS8,NUP85,CENPI,CDK1,KIF23,H2AC8,H3C11,SPAST,CCNB2,H2AX,KIF20A,CDC20,NCAPH,H2AZ1,CENPK,AURKB,H3C7,BIRC5,BUB1,CDCA5,H3C2,NCAPD2,UBE2C,MAD2L1,TUBGCP4,PSMB4,CKAP5,LMNB1,RAE1,ZWINT,PSMC2,CENPU,CENPE,CEP72,H4C4,NUP107,RCC2,H2BC9,DYNLL1,KNTC1,H2BC1,FBXO5,CENPH,CENPA,PTTG1,PSMD11,H4C5,RAD21,H2AC4,H2BC4,PPP2R5D,RANGAP1,NUP155,SPC25,TUBA1B,SEM1,CENPN,ZWILCH,H4C1,KIF18A,ODF2,CEP135,NUP42,PLK1,XPO1,TUBG1,PPP2R2D,NUP37,PSMB3,PSMA5,NUP205,ANAPC5,MZT2B,MASTL,RAB2A,NCAPH2,TMPO,H4C13,H2BC11,PSMB2,NUDC,KMT5A,UBE2I,INCENP,PSMD14,CENPQ,PPP2R1B,NUP50,BUB3,MAU2,YWHAG,PSMD8,H2BC6,CEP41,PSME3,BANF1,TUBGCP6,H2BC5,H2BC13,H3C1,H4C9,TUBB4B,ITGB3BP,SMC2,FGFR1OP,H3C3,H2AC6,NDC1,H3C8,TPR,H2BC3,ANAPC7,NUP93,CSNK1D,PSMB5,TAOK1,PSMA4,B9D2
reactome - processing of capped intron containing pre mrna	7.44e-09	2.22	212	CPSF1,NUP210,SNRNP25,CPSF4,U2AF2,SLBP,NUP85,SNRNP70,CLP1,DHX16,SRRT,POLR2H,LSM7,SNRPD2,HNRNPUL1,DDX39A,SRSF1,POLR2D,CHTOP,SF3B6,PTBP1,SF3B4,SNRPG,RAE1,SUGP1,POLR2B,CTNNBL1,NUP107,CPSF3,SNRPB,PUF60,SF3B2,PRPF31,SNRPF,TXNL4A,ALYREF,NXT1,POLR2F,NUP155,EFTUD2,LSM5,BUD31,U2AF1,THOC6,CHERP,NUP42,SNRPA,PRPF6,NUP37,MAGOHB,PRCC,LSM4,NUP205,PRPF40A,CSTF2,DHX38,RNPS1,TFIP11,SNRPB2,SYMPK,LSM2,PPIH,HNRNPF,NUP50,SNRPD3,POLR2J,POLR2G,DDX23,CWC25,USP39,ELAVL1,FIP1L1,NDC1,TPR,DHX9,THOC1,SNRPA1,NUP93,SNRPD1,CCAR1,SNRNP40,GPKOW,SNRPC,PHF5A,PRPF19,PQBP1,HNRNPM,POLR2I,CPSF2,EIF4A3,SF3A2,THOC7,LSM8,THOC5,SARNP,SF3B3,HNRNPA2B1,CSTF3,HNRNPR,CSTF1,HNRNPL,ZMAT5
reactome - resolution of sister chromatid cohesion	7.44e-09	2.75	111	CENPO,CDCA8,SKA1,ERCC6L,CENPF,KIF2C,KNL1,CENPL,NUF2,SGO1,SGO2,SPDL1,CENPM,CCNB1,NDC80,DSN1,NUP85,CENPI,CDK1,CCNB2,CDC20,CENPK,AURKB,BIRC5,BUB1,CDCA5,MAD2L1,CKAP5,ZWINT,CENPU,CENPE,NUP107,RCC2,DYNLL1,KNTC1,CENPH,CENPA,RAD21,PPP2R5D,RANGAP1,SPC25,TUBA1B,CENPN,ZWILCH,KIF18A,PLK1,XPO1,NUP37,NUDC,INCENP,CENPQ,PPP2R1B,BUB3
reactome - rho gtpases activate formins	7.44e-09	2.43	122	CENPO,CDCA8,SKA1,ERCC6L,CENPF,KIF2C,KNL1,CENPL,NUF2,SGO1,SGO2,SPDL1,CENPM,DIAPH3,NDC80,DSN1,NUP85,CENPI,CDC20,CENPK,AURKB,BIRC5,BUB1,MAD2L1,CKAP5,ZWINT,CENPU,CENPE,NUP107,RCC2,DYNLL1,KNTC1,CENPH,CENPA,PPP2R5D,RANGAP1,SPC25,TUBA1B,CENPN,ZWILCH,KIF18A,PLK1,XPO1,NUP37,NUDC,INCENP,CENPQ,PPP2R1B,BUB3
