pathway	padj	NES	size	leadingEdge
reactome - resolution of sister chromatid cohesion	5.13e-08	2.11	119	CDK1,NDC80,KIF2C,BUB1B,KNL1,ZWINT,CDC20,CCNB1,CCNB2,TUBA4A,CENPK,CENPF,RCC2,KIF18A,RANGAP1,CENPN,CENPL,CDCA5,AURKB,BIRC5,ERCC6L,NUF2,SKA1,CENPE,NUP85,CENPH,SGO1,SPC24,SEC13,KNTC1,CDCA8,PMF1,MAD2L1,ZWILCH,CENPI,CENPO,SPDL1,SPC25,CKAP5,DYNLL2,TUBA8,CENPA,DYNC1LI1,ZW10,PPP2R5A,PPP2R5D,PLK1,DSN1,TUBA1C,NUP107,DYNC1H1,PPP2R5B,CENPU,BUB1,NDE1,MAD1L1,SKA2,TUBB4A,HDAC8
reactome - dna replication	1.29e-07	2.08	122	MCM2,FEN1,MCM4,ANAPC15,CDC7,MCM5,CDC45,CCNE1,POLE,PSMD8,PSMC4,CCNA2,RFC2,MCM3,MCM7,CDK2,UBE2C,MCM10,DNA2,POLD1,PSMD2,MCM8,POLE2,RFC4,PCNA,GINS3,ORC6,CDT1,CDC6,E2F1,E2F3,CCNE2,PSMD3,MCM6,PSMB2,POLD2,ANAPC11,ORC1,E2F2,RFC3,PSMD14,ORC5,SKP2,LIG1,PSME1,POLD4,PSME3,POLA2,GINS1,PSMA7,PSMB5,PSMB3,PSMD13,ANAPC7,GINS2,PSMC3,PSMD1,POLE3,GINS4,PSMD12,GMNN
reactome - chromosome maintenance	1.55e-07	2.12	95	FEN1,CHTF18,KNL1,NHP2,CENPK,H2AX,CENPX,DSCC1,H2BC12,RFC2,BLM,H2BC9,CENPN,PIF1,MIS18A,CENPL,H2AC8,DNA2,POLD1,RFC4,H2AC14,CENPH,PCNA,NOP10,H4C8,OIP5,CENPW,POLD2,H4C5,CENPI,CENPO,HJURP,H2BC11,RFC3,CENPA,RSF1,TINF2,H2BC5,LIG1,POLD4,H2BC21,H2BC17,POLA2,CENPU,H2AC6,H4C4,RUVBL1
reactome - separation of sister chromatids	1.55e-07	1.96	178	NDC80,ANAPC15,KIF2C,BUB1B,KNL1,ZWINT,CDC20,TUBA4A,CENPK,CENPF,PSMD8,PSMC4,PTTG1,RCC2,KIF18A,RANGAP1,CENPN,ESPL1,CENPL,UBE2C,CDCA5,AURKB,BIRC5,ERCC6L,NUF2,SKA1,PSMD2,CENPE,NUP85,CENPH,SGO1,SPC24,PSMD3,SEC13,KNTC1,CDCA8,PSMB2,PMF1,MAD2L1,ZWILCH,ANAPC11,CENPI,CENPO,SPDL1,SPC25,CKAP5,DYNLL2,TUBA8,CENPA,PSMD14,DYNC1LI1,ZW10,PPP2R5A,PPP2R5D,PLK1,DSN1,PSME1,TUBA1C,NUP107,DYNC1H1,PPP2R5B,PSME3,CENPU,BUB1,PSMA7,PSMB5,NDE1,MAD1L1,SKA2,PSMB3,PSMD13,ANAPC7,TUBB4A,HDAC8
reactome - activation of atr in response to replication stress	1.95e-07	2.28	36	MCM2,MCM4,CDC7,MCM5,CDC45,HUS1,RFC2,MCM3,MCM7,CDK2,MCM10,MCM8,RFC4,CDC25A,ORC6,CDC6,MCM6,ORC1,RFC3,ORC5,CDC25C
reactome - dna double strand break repair	4.69e-07	1.99	148	FEN1,TIMELESS,PARP1,RAD51,H2AX,BRCA2,GEN1,RMI2,POLE,H2BC12,CCNA2,BABAM1,HUS1,RFC2,BLM,TOPBP1,H2BC9,RAD51AP1,EXO1,CDK2,KPNA2,NSD2,POLQ,DNA2,PPP4C,POLD1,POLE2,PRKDC,RFC4,PCNA,BRIP1,H4C8,PPP5C,BAP1,BRCA1,POLD2,BAZ1B,H4C5,H2BC11,BARD1,TOP3A,RFC3,RHNO1,MRE11,SPIDR,EME1,H2BC5,POLH,PIAS4,POLD4,PALB2,H2BC21,H2BC17,KDM4A,RAD9A,TP53,RMI1,H4C4,XRCC5,CHEK2,H2BC13,EYA2,PAXIP1,POLE3,ATR,H2BC14
reactome - mitotic spindle checkpoint	4.69e-07	2.06	107	NDC80,ANAPC15,KIF2C,BUB1B,KNL1,ZWINT,CDC20,CENPK,CENPF,RCC2,KIF18A,RANGAP1,CENPN,CENPL,UBE2C,AURKB,BIRC5,ERCC6L,NUF2,SKA1,CENPE,NUP85,CENPH,SGO1,SPC24,SEC13,KNTC1,CDCA8,PMF1,MAD2L1,ZWILCH,ANAPC11,CENPI,CENPO,SPDL1,SPC25,CKAP5,DYNLL2,CENPA,DYNC1LI1,ZW10,PPP2R5A,PPP2R5D,PLK1,DSN1,NUP107,DYNC1H1,PPP2R5B,CENPU,BUB1,NDE1,MAD1L1,SKA2,ANAPC7
reactome - metabolism of rna	4.92e-07	1.59	607	POLR2H,DDX39A,LSM4,RPP40,PUS7,SNRPC,SF3B4,GSPT1,GEMIN7,WDR4,EDC3,ALYREF,SNRPB,NHP2,WDR12,UPF1,WDR75,PSMD8,LSM7,PSMC4,BYSL,EXOSC5,DDX49,PUS1,MAGOHB,EXOSC4,WDR3,RRP36,HEATR1,NUP155,APOBEC3B,NDC1,POLR2J,PPIE,GTPBP3,RPL39L,PUF60,WDR43,NOP14,CNOT9,POLR2L,BMS1,PSMD2,MAPKAPK2,IMP4,SNRPA,TRMT1,DCAF13,TRMT12,EMG1,EIF4G1,METTL1,NSUN2,TBL3,NCBP1,THOC5,NUP85,LAGE3,NOP2,CHERP,GTF2H4,TSEN15,NOP10,PRPF6,AKT1,POLR2F,SMG5,RRP9,ISG20L2,XPOT,EXOSC3,LSM10,GEMIN4,LAS1L,GPKOW,BUD23,USP39,PSMD3,NUP210,SEC13,NUP93,ISY1,PRPF38A,WDR46,POP7,CPSF3,NAT10,PSMB2,CSTF1,LSM2,ZBTB8OS,RIOK1,CSTF2,IGF2BP3,QTRT1,POP4,TRMT6,POP5,SART1,HSD17B10,HNRNPL,SRRT,SKIV2L,KHSRP,SNRPA1,SNRPF,RRP7A,EXOSC1,BUD31,ERCC2,NOP58,SMG7,SNRNP25,PELP1,PDCD11,NSUN4,MRM2,UTP25,PRPF19,PSMD14,PARN,NUP214,NOL6,NUP205,NUP42,CD2BP2,LSM8,NOC4L,DHX37,SUGP1,RBM28,CSNK1E,YBX1,POLR2D,QTRT2,PWP2,NUP62,PRPF31,ZNF473,DUS2,SUPT5H,GEMIN6,CHTOP,RAE1,DHX16,CPSF4,PRKCD,PSME1,TRIT1,NXT1,PRMT5,URM1,POLR2I,PRCC,SMG9,U2SURP,POP1,NUP107,PES1,TRNT1,TSEN54,CLP1,RPL8,NT5C3B,PRPF3,PSME3,RPL22L1,WDR18,SNRNP48,NUP88,UTP15,CTU2,PRPF40A,ADAR,CPSF7,RPP14,GEMIN5,PSMA7,TFIP11,PSMB5,SNRPD1,TYW5,SF3A3,TRMT10C,U2AF2,PSMB3,PSMD13,AAAS,EFTUD2,THOC6,SENP3,FTSJ3,NUP188,RNMT,PSMC3,FTSJ1,PSMD1,RPP30,POLR2K,SNRNP40,DDX21,SF3B3,MRM3
reactome - rho gtpases activate formins	4.92e-07	2.01	132	NDC80,KIF2C,BUB1B,KNL1,ZWINT,CDC20,TUBA4A,CENPK,CENPF,RCC2,KIF18A,PFN1,RANGAP1,CENPN,CENPL,AURKB,BIRC5,ERCC6L,NUF2,SKA1,CENPE,NUP85,CENPH,SGO1,SPC24,SEC13,KNTC1,RHOD,CDCA8,PMF1,MAD2L1,ZWILCH,CENPI,CENPO,DVL3,SPDL1,SRC,SPC25,CKAP5,DYNLL2,TUBA8,CENPA,DYNC1LI1,ZW10,PPP2R5A,PPP2R5D,PLK1,RHOC,DSN1,DVL1,TUBA1C,NUP107,DYNC1H1,DIAPH1,FMNL3,PPP2R5B,DIAPH3,CENPU,BUB1,NDE1,MAD1L1,SKA2,TUBB4A
reactome - s phase	5.23e-07	1.94	156	MCM2,FEN1,MCM4,ANAPC15,MCM5,CDC45,CCNE1,POLE,PSMD8,PSMC4,CCNA2,RFC2,MCM3,MCM7,CDK2,UBE2C,CDCA5,DNA2,PTK6,POLD1,PSMD2,MCM8,POLE2,LIN37,RFC4,CABLES1,CDC25A,CKS1B,PCNA,GINS3,AKT1,ORC6,CDT1,CDC6,E2F1,CCNE2,PSMD3,MCM6,PSMB2,POLD2,ANAPC11,ORC1,LIN9,CDC25B,RFC3,PSMD14,ORC5,SKP2,E2F4,CDK4,LIG1,PSME1,POLD4,PSME3,POLA2,GSK3B,GINS1,PSMA7,PSMB5,ESCO2,PSMB3,PSMD13,ANAPC7,GINS2,PSMC3,PSMD1,POLE3
reactome - trna processing	1.02e-06	2.04	104	RPP40,PUS7,WDR4,PUS1,NUP155,NDC1,GTPBP3,TRMT1,TRMT12,METTL1,NSUN2,NUP85,LAGE3,TSEN15,XPOT,NUP210,SEC13,NUP93,POP7,ZBTB8OS,CSTF2,QTRT1,POP4,TRMT6,POP5,HSD17B10,NUP214,NUP205,NUP42,QTRT2,NUP62,DUS2,RAE1,CPSF4,TRIT1,URM1,POP1,NUP107,TRNT1,TSEN54,CLP1,NUP88,CTU2,RPP14,TYW5,TRMT10C,AAAS,NUP188,FTSJ1,RPP30,TSEN34,RPP38,TPR
reactome - homology directed repair	1.10e-06	2.02	121	FEN1,TIMELESS,PARP1,RAD51,H2AX,BRCA2,GEN1,RMI2,POLE,H2BC12,CCNA2,BABAM1,HUS1,RFC2,BLM,TOPBP1,H2BC9,RAD51AP1,EXO1,CDK2,NSD2,POLQ,DNA2,PPP4C,POLD1,POLE2,RFC4,PCNA,BRIP1,H4C8,BRCA1,POLD2,H4C5,H2BC11,BARD1,TOP3A,RFC3,RHNO1,MRE11,SPIDR,EME1,H2BC5,POLH,PIAS4,POLD4,PALB2,H2BC21,H2BC17,RAD9A,RMI1,H4C4
reactome - rho gtpase effectors	1.59e-06	1.76	287	NDC80,KIF2C,BUB1B,KNL1,ZWINT,SFN,CDC20,PRC1,TUBA4A,CENPK,H2AX,CENPF,H2BC12,PKN1,RCC2,KIF18A,PFN1,RANGAP1,H2BC9,CENPN,LIMK1,CENPL,H2AC8,AURKB,KLC4,BIRC5,ERCC6L,NUF2,SKA1,RTKN,MYH9,CENPE,NUP85,FLNA,H2AC14,CENPH,MEN1,PKN3,H3C3,ARPC1B,SGO1,SPC24,CYBA,H4C8,WAS,SEC13,KNTC1,RHOD,CDCA8,PMF1,RHOG,MAD2L1,ZWILCH,H4C5,ARPC4,CENPI,CENPO,H3C8,DVL3,SPDL1,CFL1,SRC,SPC25,H2BC11,CKAP5,DYNLL2,TUBA8,CENPA,PTK2,DYNC1LI1,ZW10,CDC25C,PPP2R5A,H2BC5,PPP2R5D,PLK1,RHOC,DSN1,PRKCD,DVL1,TUBA1C,NCF4,NCKAP1L,KLC3,NUP107,DYNC1H1,DIAPH1,FMNL3,PPP2R5B,KIF5A,DIAPH3,H2BC21,H2BC17,CENPU,BUB1,H2AC6,NDE1,KIF14,MAD1L1,H4C4,ARPC2,SKA2,KLC2,TUBB4A,LIMK2,IQGAP3,H2BC13,KDM1A,H2BC14,MYL6,PRKCZ,PIN1,MAPK14,ARPC3,MRTFA,H3C2,BTK,DVL2,NCF2,H2AJ,KIF2A,MYH14,H2BC4
reactome - mitochondrial translation	1.82e-06	2.05	92	MRPL12,MRPL4,MRPL21,MRPL55,AURKAIP1,MRPS16,MRPS12,MRPS11,MRPS17,MRPL33,MRPL2,MRPL24,MRPS7,ERAL1,MRPL14,MRPL52,MRPL47,MRPL17,MRPS26,MRPS34,TSFM,MRPS15,MRPL11,MRPS18A,MRPL49,MRPS6,MRPL34,MRPL15,MRPL48,MRPS2,GADD45GIP1,MTIF2,MRRF,MRPL38,MRPL3,MRPL22,TUFM,MRPL44,MRPL9,MRPS5,MRPL36,MRPS25,MRPL37
reactome - mitotic g1 phase and g1 s transition	1.90e-06	1.92	145	MCM2,CDK1,MCM4,TYMS,CDC7,TOP2A,MCM5,CDC45,CCNE1,CCNB1,POLE,PSMD8,PSMC4,CCNA2,RRM2,MCM3,MCM7,CDK2,CDKN2A,MYBL2,MCM10,PTK6,PSMD2,MCM8,POLE2,TK1,LIN37,CABLES1,CDC25A,CKS1B,PCNA,AKT1,ORC6,CDT1,CDC6,E2F1,E2F3,CCNE2,PSMD3,MCM6,PSMB2,ORC1,E2F2,SRC,LIN9,PSMD14,ORC5,CDKN2B,SKP2,E2F4,CDK4,PSME1,PSME3,POLA2,HDAC1,PSMA7,PSMB5,PSMB3,FBXO5,PSMD13,PSMC3,PSMD1,POLE3
reactome - copi dependent golgi to er retrograde traffic	1.91e-06	2.02	93	KIF15,KIF1A,KIF2C,KIF11,ARF3,KIF20A,KIF4A,TUBA4A,KIF18A,KIF21B,COPE,RACGAP1,KLC4,KIF26B,COPG1,KIF18B,CENPE,TMED3,KIF3C,KIF23,BNIP1,KIFC2,TUBA8,KIFC1,COPA,RAB1B,KIF22,ZW10,ARF5,USE1,KIF20B,TUBA1C,KLC3,KIF5A,COPB2,ARFGAP1,KIF1C,KLC2,TUBB4A,ARFGAP2
reactome - eukaryotic translation initiation	8.70e-06	-2.16	96	EIF3L,RPS27L,RPL36A,RPS25,RPL9,RPL34,RPL23A,RPS4X,RPS23,RPL14,EIF5,RPL10A,RPL38,RPS24,RPS11,RPL31,RPS6,RPL36AL,RPL36,EIF4B,EIF3F,RPS12,RPL19,RPS15A,EIF3E,RPL32,RPL22,RPL27,RPS29,RPL24,RPS15,RPL6,RPL12,RPL10L,RPL15,EIF3D,RPS4Y1,RPS27,RPL11,RPS7,EIF3M,EIF3A,EIF4E,EIF1AX,RPL18,RPS5,RPS14,EIF2S3,RPS3,RPS9,RPS16
