pathway	padj	NES	size	leadingEdge
reactome - chromatin modifying enzymes	3.92e-09	2.27	175	SUV39H1,SMYD3,SMYD2,RBBP5,H2BC6,RUVBL1,H3C7,H2AX,KDM5B,EZH2,SETDB1,H2AZ1,MCRS1,H2BC11,KDM3B,NCOA2,TAF12,CDK4,PRMT3,RBBP7,YEATS4,RUVBL2,BRPF1,SMARCA4,ENY2,RIOX2,MRGBP,H2BC21,ARID4B,KDM3A,HCFC1,VPS72,SAP130,ACTL6A,H2BC12,SMARCB1,KMT5B,TAF10,MORF4L2,KAT7,PRMT5,ATF2,JADE3,SMARCC1,MECOM,RBBP4,H2BC5,HDAC2,EED,H2AC6,HDAC1,H2AC17,SAP30L,H2AZ2,SMARCD1,KANSL3,PHF21A,SAP30,ACTB,DR1,NCOR2,TBL1XR1,BRMS1,HAT1,YEATS2,EHMT2,H2AJ,SUPT7L,SUPT3H,NSD1,DNMT3A,ELP1,H2BC9,CREBBP,NFKB2,KMT2D,RELA,TAF5L,KAT2A,ARID1A,SETD2,H2AW,JADE2,H3C2,KDM1A,SMARCC2,H4C4,PBRM1,PRMT7,H2AC4,JMJD6
reactome - chromosome maintenance	3.92e-09	2.57	76	FEN1,H2BC6,RUVBL1,PRIM1,H2AX,NHP2,CENPM,BLM,H2AZ1,H2BC11,OIP5,PCNA,HJURP,RBBP7,KNL1,RUVBL2,MIS18A,CENPQ,CENPU,CENPX,H2BC21,RFC3,POLA2,POLD1,POT1,H2BC12,POLA1,ACD,ITGB3BP,RFC5,RBBP4,H2BC5,TERF2,H2AC6,RFC1,CENPI,H2AZ2,POLD3,CENPO,H2AJ,LIG1,MIS18BP1,RPA1,CENPN,NOP10,H2BC9,TERT,TINF2,RPA3
reactome - class a 1 rhodopsin like receptors	3.92e-09	-2.47	247	AGTR1,GPR65,CXCL12,EDN2,ACKR4,ADRA1A,OXT,P2RY13,FPR1,HEBP1,CX3CL1,C5,CCL19,ADORA1,LPAR1,ADRA2B,NPY1R,NPY5R,APLNR,XCR1,CCL21,TBXA2R,TACR2,FPR2,CCL5,PTGER4,CCR9,NPBWR2,SSTR2,CCR1,EDNRB,PTGDR,CCL23,P2RY1,SSTR3,NPFFR1,CCK,F2,PLPPR3,CXCL6,CXCR5,ADRA1B,CXCR2,CCL16,ACKR2,GNRH2,S1PR5,AVPR2,PF4,MC2R,NTS,CCR2,TSHR,NPY2R,FSHR,CCL1,HRH4,OPRD1,ADRA2A,NTSR2,RHO,PPBP,RGR,MC4R,CNR2,GPR31,OPRM1,HCRTR1,EDN1,NMUR1,HTR1A,DRD2,PNOC,PRLH,NPFF,GHSR,PYY,PENK,PTGIR,HTR6,HRH3,ADRB1,HTR7,F2R,DRD5,CCL2,TACR3,GPR17,NTSR1,PTGER2,MLN,DRD3,FSHB,F2RL2,MC3R,EDN3,C5AR1,GNRHR,HTR1B,GPR143,ADRB2,AVPR1A,CMKLR1,MC5R,ECE1,HTR1E,CHRM5,NPY,SST,GPR132,CXCR6,C3,KNG1,PDYN,S1PR4,RRH,OPRL1,TSHB,HTR1F,HTR5A,LPAR2,HCRTR2,TAAR5,GPR18,OPRK1,BRS3,POMC,CYSLTR1,CX3CR1,FFAR2,CCKAR,GALR3,AVP,CHRM2,CNR1,HRH2,TRH,SSTR4,TRHR,APP,CCR7,GPER1,RLN2,GALR1,KEL,CCL22,TACR1,P2RY10,CXCL9,PTAFR,NMBR,TAAR2,F2RL1,CCKBR,INSL3,CCL7,GNRH1,RXFP3,INSL5,CCR4,PPY
reactome - complement cascade	3.92e-09	-3.01	45	C7,MBL2,COLEC10,COLEC11,CD81,C8B,CFP,MASP1,C1QA,FCN2,CFD,C1QB,CR2,FCN3,C5,CPN2,C9,FCN1,C6,CLU,C8A,SERPING1,CFI,CPN1,PROS1,MASP2,CPB2,F2,GZMM,C8G,C1S
reactome - deubiquitination	3.92e-09	2.27	200	PSMB4,CDK1,H2BC6,RUVBL1,PSMC4,RIPK2,PSMD4,CCNA2,PSMD1,PSMB2,MCRS1,H2BC11,PSMD12,PTRH2,PSMC2,PSMD14,UFD1,HGS,TFPT,ACTR5,UBA52,PSME3,SEM1,PSMA1,H2BC21,PSMD10,PSMD2,PSMD13,HCFC1,BARD1,STAM,PSMB3,STAMBP,UCHL1,ACTL6A,H2BC12,TAF10,CDC20,PSMD9,PSMB5,SMAD3,PSMC5,USP14,STAMBPL1,PSMD11,USP3,SKP2,PSMA4,USP21,PSMC1,H2BC5,H2AC6,H2AC17,BECN1,PSMD7,VDAC1,STAM2,RHOA,IKBKG,TRAF3,ADRM1,MAP3K7,PSMD3,ASXL2,KEAP1,TNIP2,ACTB,USP13,ABRAXAS2,PSME1,BRCC3,VCP,VDAC3,MAVS,IDE,YOD1,BAP1,ACTR8,TRAF2,BABAM1,TGFBR1,PSMB7,TAF9B,APC,H2BC9,TOMM70,SMAD2,PSMA3,PSMC6,MDM4,FOXK2,USP11,UIMC1,KAT2A,OTUD7B,SMURF2,TNFAIP3,H2AW,ASXL1,NOD2,TNIP1,PSMB1,H2AC4,NFRKB,CDC25A,BRCA1,VCPIP1,USP22
reactome - dna double strand break repair	3.92e-09	2.46	113	PRKDC,FEN1,KPNA2,H2BC6,POLE2,RAD51AP1,TIMELESS,H2AX,PARP1,CCNA2,TIPIN,BLM,H2BC11,RMI1,PCNA,RNF8,UBA52,H2BC21,RFC3,PARP2,NBN,BARD1,LIG3,PALB2,POLD1,H2BC12,PAXIP1,RAD51C,RAD17,UBE2I,RFC5,RBBP8,H2BC5,TOPBP1,RFC1,UBE2V2,MUS81,POLD3,RAD1,UBE2N,BRCA2,BRCC3,RIF1,TP53BP1,RAD51B,XRCC4,CHEK1,MDC1,BAP1,BAZ1B,POLQ,BABAM1,PPP4R2,RPA1,CDK2,XRCC6,POLE3,TDP2,H2BC9,RPA3,EXO1,UIMC1
reactome - dna repair	3.92e-09	2.59	232	PRKDC,FANCI,COPS6,FEN1,DTL,KPNA2,H2BC6,POLE2,RUVBL1,OGG1,POLR2K,RAD51AP1,TIMELESS,H2AX,COPS5,CDK7,PARP1,CCNA2,TIPIN,BLM,H2AZ1,MCRS1,H2BC11,RMI1,PCNA,UFD1,TCEA1,TFPT,USP1,UNG,RNF8,ACTR5,UBA52,FANCG,CENPX,H2BC21,RFC3,CETN2,PARP2,NBN,BARD1,LIG3,PALB2,POLD1,POT1,DCLRE1B,CHD1L,ACTL6A,H2BC12,MNAT1,PAXIP1,RAD51C,PIAS3,FANCE,ACD,MSH6,RAD17,CUL4B,POLR2H,FANCF,GTF2H1,GTF2H3,UBE2I,NPLOC4,RFC5,RBBP8,APEX1,DDB1,POLR2B,ERCC8,SUMO3,H2BC5,TERF2,POLR2L,H2AC6,TOPBP1,RFC1,UBE2V2,MUS81,H2AZ2,NEIL3,POLD3,POLR2G,RAD1,UBE2N,ACTB,ERCC3,POLR2D,BRCA2,BRCC3,ASCC3,MSH2,VCP,RIF1,COPS7B,TP53BP1,COPS8,H2AJ,RAD51B,DCLRE1A,XRCC4,CHEK1,MDC1,BAP1,ACTR8,LIG1,BAZ1B,GPS1,RBX1,POLQ,BABAM1,FAN1,PPP4R2,RPA1,CDK2,XRCC6,POLE3,TDP2,H2BC9,MLH1,TINF2,RPA3,UBE2B
reactome - dna replication	3.92e-09	2.73	108	FEN1,PSMB4,POLE2,PRIM1,PSMC4,PSMD4,MCM6,CCNA2,PSMD1,MCM4,PSMB2,PSMD12,MCM10,PSMC2,PSMD14,PCNA,MCM7,UBA52,PSME3,CDC23,CDC7,SEM1,PSMA1,RFC3,PSMD10,GINS4,MCM3,CCNE2,PSMD2,PSMD13,UBE2C,POLA2,PSMB3,POLD1,MCM5,PSMD9,MCM2,POLA1,PSMB5,CDC45,GMNN,CDC6,PSMC5,E2F2,ANAPC5,RFC5,PSMD11,SKP2,PSMA4,PSMC1,GINS3,CDT1,PSMD7,RFC1,SKP1,E2F1,POLD3,UBE2E1,E2F3,ORC5,PSMD3,GINS1,PSME1,LIG1,RBX1,RPA1,CDK2,PSMB7,CDC16,POLE3
reactome - dna replication pre initiation	3.92e-09	2.65	74	PSMB4,POLE2,PRIM1,PSMC4,PSMD4,MCM6,PSMD1,MCM4,PSMB2,PSMD12,MCM10,PSMC2,PSMD14,MCM7,UBA52,PSME3,CDC7,SEM1,PSMA1,PSMD10,MCM3,PSMD2,PSMD13,POLA2,PSMB3,MCM5,PSMD9,MCM2,POLA1,PSMB5,CDC45,GMNN,CDC6,PSMC5,E2F2,PSMD11,PSMA4,PSMC1,CDT1,PSMD7,E2F1,E2F3,ORC5,PSMD3
reactome - fatty acid metabolism	3.92e-09	-2.58	120	CPT2,PTGIS,HPGD,PECR,SLC27A2,ACSL1,GGT5,EPHX2,DECR1,ACAA1,ACAA2,PHYH,ACSM3,MMUT,EHHADH,ACADM,PON3,ACADL,ACOT11,PCTP,HAO2,CYP4F8,SCP2,ECHS1,SLC25A20,PON1,ACOT13,PRKAG2,ACBD4,ACAD10,CYP2C19,PTGS2,CYP2J2,ACADVL,ACADS,ACOX2,HADH,PCCA,ACACB,PTGS1,MLYCD,CYP1A2,CYP1A1,ALOX5
reactome - g2 m checkpoints	3.92e-09	2.73	123	CCNB1,PSMB4,CDK1,H2BC6,PSMC4,H2AX,PSMD4,MCM6,PSMD1,MCM4,PSMB2,BLM,H2BC11,PSMD12,MCM10,RMI1,PSMC2,PSMD14,MCM7,CCNB2,YWHAH,RNF8,UBA52,PSME3,CDC7,SEM1,PSMA1,H2BC21,RFC3,YWHAQ,PSMD10,MCM3,PSMD2,PSMD13,NBN,BARD1,PSMB3,YWHAZ,MCM5,H2BC12,PSMD9,MCM2,PSMB5,CDC45,PKMYT1,RAD17,CDC6,PSMC5,RFC5,RBBP8,PSMD11,PSMA4,YWHAB,PSMC1,H2BC5,TOPBP1,PSMD7,CDC25C,UBE2V2,SFN,RAD1,UBE2N,ORC5,PSMD3,PSME1,BRCC3,TP53BP1,CHEK1,MDC1,BABAM1,RPA1,CDK2,PSMB7,H2BC9,RPA3,EXO1,PSMA3,PSMC6,UIMC1
