pathway	padj	NES	size	leadingEdge
reactome - signaling by gpcr	4.09e-03	1.38	734	PTH2R,GUCY2F,OR5L2,SSTR2,RHOB,GNA14,RXFP1,GRM2,OR8B8,WNT11,RDH16,SDR9C7,CCL22,C5AR1,C3AR1,OR1G1,FFAR4,OR10C1,ADCY1,PRKCD,PTHLH,ADCY8,ADRA1D,DAGLA,OR2C1,PTGER3,FSHB,UTS2,GLP1R,ADRA1A,DGKB,FZD4,PTCH1,GPC6,INSL5,ADRA2B,PTGFR,OR10H2,OR6B1,GNG4,GCG,OR1E1,PTH,ADRA2C,WNT4,PROKR2,NMB,PRKAR1B,DHH,TACR2,OPN1SW,WNT9A,HTR1D,RLN3,ADORA1,CCKAR,CRHR2,LRP2,MMP3,TACR3,HRH1,MCF2,CX3CL1,GPR31,GPR37L1,PLCB4,PLPPR5,GPRC6A,GABBR2,PIK3R6,CAMK2A,OR7E24,SAG,OR14J1,GPR32,OR1J2,CCK,GPR39,FSHR,TAC1,RAMP3,RHOA,PDE11A,CHRM4,GIP,PYY,OR8D2,CCL1,MCHR2,OR51B6,F2RL3,ARHGEF11,LRP12,SDC2,EGFR,OR7A10,NPFFR2,PTGDR2,FGD1,NGEF,EDN2,FPR1,BTK,CNGB1,OR1A2,LPAR5,SSTR4,GALR2,OR12D3,RXFP2,OR1I1,OR51E1,GHSR,HCRT,APOC3,CCKBR,WNT8A,CNGA1,PTCH2,ADRA1B,HTR1E,SSTR1,WNT10A,SHH,FZD7,OR1A1,ADCY6,NMBR,REEP1,OR8D1,NPY1R,PDE7B,PDE6B,TRPC6,SCTR,C5AR2,ARHGEF10,RGS20,ADCYAP1R1,PRKCG,OR51M1,OXT,EDN3,TAS2R9,OXTR,TAS2R38,GPIHBP1,OR1F1,PDE4D,GRK4,APOA2,MTNR1B,AGTR2,APOA1,PPY,OR51E2,UCN3,LPAR3,PPP2R5D,ARHGEF16,PDYN,APOA4,OR3A3,CRH,ABCA4,OR4D1,RGS18,CGA,FPR2,TAAR8,TSHB,GPC3,CXCR2,NET1,RXFP3,F2,CNR1,DRD4,MC5R,TAS2R50,RPS6KA1,TACR1,TAC3,NTSR2,GPSM3,NMUR1,GHRH,OR7D2,CASR,AVPR1A,HTR6,HTR7,LRP10,ADCY5,TAS2R7,RBP3,WNT9B,CCL23,GPR143,WNT2,GNG2,ECE1,OPRK1,RGS11,HTR2B,OR1Q1,CAMK2B,PRKACG,PNLIP,QRFPR,RGS9BP,TBXA2R,OR2F2,TTR,GRM4,C3,UTS2R,P2RY6,GIPR,OR7A17,MCHR1,WNT6,PTGER1,SSTR5,TAS2R16,BCO2,PRLHR,HCAR1,OR2W1,OR52A1,CXCL8,GAST,OR5V1,GNAI3,GLP2R,CCL21,REEP2,RHO,WNT1,RRH,PDE8B,RDH8,GPR45,AKT1,OR5P2,GNG13,OR2J3,RGS22,KNG1,ARHGEF38,SST,TRPC7,GRM8,ARHGEF39,TAAR9,RGSL1
reactome - ecm proteoglycans	5.22e-03	1.85	66	LAMB2,LAMA2,COL4A2,ITGA9,ITGA2B,NCAM1,LAMB1,COMP,COL4A1,DMP1,LAMA1,LAMA3,ITGA8,TNR,MATN4,ITGA7,MUSK,COL5A3,COL6A1,COL5A2,LAMA4,TNN,ITGA2,LRP4,HAPLN1,COL4A5,LUM,DSPP,BCAN,NCAN,ASPN,FN1,BGN,COL9A1
reactome - neuronal system	5.22e-03	1.52	357	CACNB2,IL1RAP,KCNJ6,GRIN2B,GRIK3,KCNC2,ACTN2,SYN3,ABCC9,PPFIBP1,ADCY1,ADCY8,KCNH4,CAMK1,KCNA2,ACHE,HCN2,SNAP25,PTPRD,GRIN2C,BEGAIN,KCNH1,SLC1A7,KCNJ11,IL1RAPL1,KCNH6,CACNG2,SLC1A2,KCNS1,GNG4,GRIK2,PRKAR1B,TUBAL3,LRRC4B,GLRA2,SLITRK1,GRIK1,SLC18A3,CHRND,GABBR2,CAMK2A,GABRA6,CACNA1A,NRXN1,CHRNB4,SYT12,GABRR1,PPFIA3,GRIA2,PPM1E,DLGAP1,ABCC8,NLGN3,IL1RAPL2,GABRB1,GRIK4,KCNQ4,GRIN1,GJA10,GABRB2,KCNH3,GABRB3,GABRA4,GABRA1,CACNB4,CHRNA1,CACNA1B,GABRA5,KCNN3,KCNK13,CHRNA5,SLC22A1,GRIN2D,LRFN4,KCNG1,NRXN3,CHRNA6,KCNK3,ADCY6,PRKAG3,KCNJ1,GABRR3,EPB41L5,KCNQ3,PRKCG,KCNN1,CACNB1,PPFIA2,KCNK6,HTR3B,CHRNA3,PDLIM5,GRIP2,GLRA3,GRIA4,KCNH5,KCNB1,SLC6A13,KCNS2,SLC5A7,SLC6A11,CHRNB2,SLC18A2,SLC6A12,SLITRK2,RASGRF1,CHRNA4,GRIA1,GABRQ,KCNK16,RPS6KA1,GJD2,KCNJ5,RIMS1,NTRK3,CACNG3,UNC13B,ADCY5,SLC17A7,GABRR2,KCNK17,GNG2,KCNG4,CAMK2B,PRKACG,HTR3A,KCNH7,HTR3C,KCNQ2,KCNA5
reactome - interferon signaling	5.59e-03	-1.79	143	OAS2,TRIM22,MX1,GBP4,CD44,PTAFR,HLA-DQA1,STAT2,IRF5,IFNAR2,ADAR,TRIM26,UBE2L6,XAF1,OAS1,HLA-DPA1,SOCS3,HLA-DPB1,HERC5,SAMHD1,HLA-F,IRF9,OAS3,PLCG1,IFIT1,TRIM62,PSMB8,IFI6,BST2,VCAM1,EIF4G1,GBP5,IRF2,RNASEL,RSAD2,IRF4,NUP210,STAT1,HLA-DQB2,UBE2N
sig bcr signaling pathway	5.91e-03	-2.13	38	PIK3R1,ITPR3,CD22,BLNK,AKT2,ITPR1,NFATC2,CD81,MAP4K1,SHC1,CSK
reactome - clec7a dectin 1 induces nfat activation	5.96e-03	-2.08	7	ITPR3,ITPR1,NFATC2,NFATC3
reactome - interferon alpha beta signaling	6.64e-03	-2	49	OAS2,MX1,STAT2,IRF5,IFNAR2,ADAR,XAF1,OAS1,SOCS3,SAMHD1,HLA-F,IRF9,OAS3,IFIT1,PSMB8,IFI6,BST2,IRF2,RNASEL,RSAD2,IRF4,STAT1
reactome - olfactory signaling pathway	6.64e-03	1.8	79	OR5L2,OR8B8,OR1G1,OR10C1,OR2C1,OR10H2,OR6B1,OR1E1,OR7E24,OR14J1,OR1J2,OR8D2,OR51B6,OR7A10,OR1A2,OR12D3,OR1I1,OR51E1,OR1A1,REEP1,OR8D1,OR51M1,OR1F1,OR51E2,OR3A3,OR4D1,OR7D2,OR1Q1,OR2F2,OR7A17,OR2W1,OR52A1,OR5V1,REEP2,OR5P2,OR2J3,OR51I2,OR1D2,OR10H3
kegg - intestinal immune network for iga production	7.00e-03	-2.07	36	HLA-DOB,HLA-DMB,HLA-DQA1,HLA-DMA,MAP3K14,HLA-DPA1,HLA-DPB1,IL15,CCR9,TNFRSF13B,IL6,ITGA4,CD86,CXCL12,IL15RA,CCL28
kegg - graft versus host disease	9.03e-03	-2.14	22	HLA-DOB,HLA-DMB,HLA-DQA1,HLA-DMA,HLA-DPA1,HLA-DPB1,HLA-F,GZMB,IL6,CD86
kegg - primary immunodeficiency	9.88e-03	-2.13	32	ADA,BLNK,JAK3,RAG1,TAP2,CD8B,CD79A,TNFRSF13B,IL7R,ZAP70,CD4,CD8A,CD19,RFX5,CD40,PTPRC,LCK,CIITA,CD3E
naba - core matrisome	1.01e-02	1.56	236	IGFBP2,LAMB2,MATN2,POSTN,LAMA2,PRG2,CHAD,NTN1,COL15A1,EGFLAM,SMOC1,COL4A2,FBN3,PXDNL,LAMB4,ECM2,COL8A1,FGA,OPTC,LAMB1,OIT3,THBS2,COL28A1,COMP,VWA5B1,TINAG,COL4A1,ZP1,DMP1,LAMA1,PODN,ZP2,LAMA3,TNR,RSPO1,NELL1,MATN4,COL26A1,IGFBP1,RSPO2,CILP,LGI1,USH2A,COL5A3,COL6A1,DPT,COL5A2,LAMA4,TNN,MXRA5,IGFBP5,HAPLN1,TNFAIP6,COL4A5,HMCN2,COL12A1,LUM,NTN3,NDNF,LGI2,DSPP,ECM1,BCAN,IGFBP6,NPNT,AMBN,FGB,PODNL1,COL18A1,NCAN,AMELY,AMELX,FRAS1,ZPLD1,COL11A1,VIT,ASPN,COL25A1,VWA3B,LGI3,FN1,CCN5,SRGN,BGN,COL16A1,COL10A1,COL9A1,EFEMP1,PRG3,THSD4,COL11A2,FGL1,PRELP,HAPLN2,COL22A1,COL9A2,ELSPBP1,TSKU,COL6A5,LGI4,FBN1,NYX,CRISPLD2,MATN1,COL9A3,DMBT1,KERA,THBS4,NTNG2,IGFBPL1,COL13A1,DCN,CILP2,COL2A1,COL21A1,HSPG2
naba - basement membranes	1.07e-02	1.92	33	LAMB2,LAMA2,NTN1,COL15A1,COL4A2,LAMB4,LAMB1,COL4A1,LAMA1,LAMA3,USH2A,COL6A1,LAMA4,COL4A5,NTN3,NPNT,COL18A1
reactome - interferon gamma signaling	1.07e-02	-1.83	61	OAS2,TRIM22,GBP4,CD44,PTAFR,HLA-DQA1,IRF5,TRIM26,OAS1,HLA-DPA1,SOCS3,HLA-DPB1,HLA-F,IRF9,OAS3,TRIM62,VCAM1,GBP5,IRF2,IRF4,STAT1,HLA-DQB2,B2M
reactome - signaling by the b cell receptor bcr	1.29e-02	-1.74	96	PIK3R1,CD79B,CUL1,ITPR3,CD22,BLNK,ITPR1,PPIA,NFATC2,NFATC3,PSME1,PSMB10,RASGRP3,NFKB1,CD79A,PSMB8,SYK,PSMD5,CARD11,SKP1,DAPP1,PIK3CD,TRPC1,BTRC,FBXW11,REL,CD19,FYN
kegg - ecm receptor interaction	1.33e-02	1.75	72	LAMB2,LAMA2,CHAD,COL4A2,ITGA9,ITGA2B,LAMB4,LAMB1,THBS2,COMP,COL4A1,LAMA1,LAMA3,ITGA8,TNR,SDC2,ITGA7,ITGB4,COL5A3,COL6A1,COL5A2,LAMA4,TNN,ITGA2
reactome - gpcr ligand binding	1.61e-02	1.44	386	PTH2R,SSTR2,RXFP1,GRM2,WNT11,CCL22,C5AR1,C3AR1,FFAR4,PTHLH,ADRA1D,PTGER3,FSHB,UTS2,GLP1R,ADRA1A,FZD4,PTCH1,INSL5,ADRA2B,PTGFR,GNG4,GCG,PTH,ADRA2C,WNT4,PROKR2,NMB,DHH,TACR2,OPN1SW,WNT9A,HTR1D,RLN3,ADORA1,CCKAR,CRHR2,TACR3,HRH1,CX3CL1,GPR31,GPR37L1,PLPPR5,GPRC6A,GABBR2,CCK,GPR39,FSHR,TAC1,RAMP3,CHRM4,GIP,PYY,CCL1,MCHR2,F2RL3,NPFFR2,PTGDR2,EDN2,FPR1,LPAR5,SSTR4,GALR2,RXFP2,GHSR,HCRT,CCKBR,WNT8A,PTCH2,ADRA1B,HTR1E,SSTR1,WNT10A,SHH,FZD7,NMBR,NPY1R,SCTR,C5AR2,ADCYAP1R1,OXT,EDN3,TAS2R9,OXTR,TAS2R38,MTNR1B,AGTR2,PPY,UCN3,LPAR3,PDYN,CRH,CGA,FPR2,TAAR8,TSHB,CXCR2,RXFP3,F2,CNR1,DRD4,MC5R,TAS2R50,TACR1,TAC3,NTSR2,NMUR1,GHRH,CASR,AVPR1A,HTR6,HTR7,TAS2R7,WNT9B,CCL23,GPR143,WNT2,GNG2,ECE1,OPRK1,HTR2B,QRFPR,TBXA2R,GRM4,C3,UTS2R,P2RY6,GIPR,MCHR1,WNT6,PTGER1,SSTR5,TAS2R16,PRLHR,HCAR1,CXCL8,GLP2R,CCL21,RHO,WNT1,RRH
reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	1.75e-02	-1.73	92	CLEC2D,CD22,ITGAL,CD200,CD1C,CD81,SIGLEC1,LILRB1,LILRB5,CD8B,HLA-F,SLAMF6,KLRF1,SH2D1A,SH2D1B,SIGLEC9,NPDC1,NCR3,KLRB1,CD96,CD3G,VCAM1,ITGA4,JAML,CD1D,TREML1,CD247,LILRB4,SELL,CRTAM,CD160,B2M,SLAMF7,LAIR1,CD8A,CD19
reactome - laminin interactions	2.03e-02	1.88	24	LAMB2,LAMA2,COL4A2,LAMB1,COL4A1,LAMA1,LAMA3,ITGA7,ITGB4,LAMA4,ITGA2,COL4A5
kegg - olfactory transduction	2.69e-02	1.68	95	OR5L2,OR8B8,OR1G1,OR10C1,OR2C1,CLCA2,OR10H2,OR6B1,OR1E1,CNGA3,CAMK2A,OR7E24,OR14J1,OR1J2,CALML5,OR8D2,OR51B6,OR7A10,CNGB1,OR1A2,OR12D3,OR1I1,OR51E1,OR1A1,OR8D1,OR51M1,OR1F1,OR51E2,CALML6,PDC,OR3A3,OR4D1,CLCA1,OR7D2,OR1Q1,CAMK2B,PRKACG,OR2F2,OR7A17,OR2W1,OR52A1,OR5V1,OR5P2,OR2J3
reactome - collagen degradation	2.69e-02	1.72	53	COL15A1,COL4A2,MMP9,TMPRSS6,MMP11,COL8A1,MMP3,MMP13,COL4A1,MMP19,MMP15,COL26A1,COL5A3,COL6A1,COL5A2,ADAM9,MMP20,COL4A5,COL12A1,COL18A1,COL11A1,COL25A1,MMP1,COL16A1,COL10A1,MMP10,COL9A1,COL11A2,MMP7,COL9A2,COL6A5,COL9A3,COL13A1,COL2A1,MMP14,COL23A1
reactome - runx1 interacts with co factors whose precise effect on runx1 targets is not known	3.32e-02	-1.92	29	SMARCD3,ARID1A,PHC1,CBX6,PHC3,CBX2,SMARCA4,SMARCA2,RING1,ARID1B
pid - integrin4 pathway	3.70e-02	1.82	9	LAMB2,LAMA2,LAMB1,LAMA1,LAMA3,ITGB4
